pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,23100.0,1.0,0.0,,,1.028348,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-06,47,47,-10061.838853560728,1882.1296547338934,234.73379134837361,91.19371349373286,13751.606582945511,11273.20678528212,25024.81336822763,0.4063860870774454,0.11750371280595426,0.5391703806237151,0.9248308527568286,0.9272172103329576,-0.270394990819552,0.5,2,1,18,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,23100.0,1.0,0.0,,,0.964514,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-06,184,184,7296.459410986645,16131.594274022602,3516.735249234515,228.41181842616615,18951.843849949448,19557.132986345106,38508.976836294554,0.6264288077974145,0.2960912391001248,1.0714918093756642,0.8028120223238977,1.2838989884370913,-0.3903977648835416,0.5027322404371585,10,5,19,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,21848.81524037979,1.0,0.0,,,0.950965,ok_stale_metrics,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-02,185,185,-11900.821643924712,12060.438051690686,3426.350893057324,151.56617248306625,17232.484788189973,11864.466948299532,29096.951736489507,0.396308235454018,6.426494971819269e-05,0.8250182579821843,1.138451980968481,1.0187300370565657,-0.5192564203379253,0.5054347826086957,10,4,24,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,17938.79579383318,1.0,0.0,,,0.86544,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-06,47,47,-9501.453765756669,2234.97128269076,483.90524906257076,48.19787255265261,10580.275171663903,9604.018306245642,20184.293477909545,0.4550127492044193,0.11641818805045952,0.8980525353233568,0.3305111864823665,2.1423788787506988,-0.06189615641283408,0.5,2,2,10,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,15309.44398750866,1.0,0.0,,,1.055433,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-06,111,111,-1970.6612496007413,6903.034243507116,502.2986823803397,90.14927277027027,11311.014153126322,10910.304208764894,22221.318361891215,0.47703812470671314,0.0655293073814914,1.3390189292171768,0.5595524674641131,1.7934182999150745,-0.19603099312262284,0.509090909090909,5,4,21,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.027312,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-07-06,1060,1060,186.8774664387836,52271.92830838639,1241.4550824087996,976.8770292557299,35124.90529130341,30970.183969263082,66095.08926056648,0.47732011216615644,0.5239306612476345,0.5305130705701189,2.9978732246206565,0.2049412154750499,-1.3986622991362367,0.5949008498583569,76,4,5,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,5701.607400398244,1.0,0.0,,,0.97882,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-06,154,154,-3573.8728519881065,1210.765279115033,1102.7073938647318,69.07576635157427,1933.752650148072,4642.323003477466,6576.075653625538,0.5495524128460632,0.06300847043015882,0.3751269222299427,0.7314366995421268,0.8254770539219445,-0.4372346365789539,0.5294117647058824,9,4,10,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,4220.77670636608,1.0,0.0,,,1.037391,ok_stale_metrics,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-02,440,440,1981.7100159741008,-2524.1156100750004,473.99097684145516,69.9566216083308,854.2795695380446,557.8650969744469,1412.1446665124915,0.3471708910044364,0.09164423327601355,-0.4059281238638631,1.7495476849169354,0.31468199257854906,-0.8272987359294774,0.4920273348519362,30,3,22,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,1917.6868389647789,1.0,0.0,,,1.039949,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-06,153,153,390.2938110492617,632.8212654410104,48.78944071625225,12.760124670850852,758.926765962487,1228.3417943666273,1987.2685603291143,0.45498068882432885,0.4938761822778459,0.6050565892946269,0.38588186452807444,1.4248378083676347,-0.14551422779204237,0.47368421052631576,8,2,22,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,991.9489869953612,1.0,0.0,,,0.962582,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-06,452,452,2020.3075979568212,-623.8395128481599,381.7481565967717,13.093600106209509,181.0762151138287,173.2075581880172,354.28377330184594,0.37582487292375144,0.5181462592171743,-0.4239119730666159,1.7538894180940663,0.19384330146730705,-0.886694403211872,0.36585365853658536,32,2,22,True,,,,,False,
