pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,20999.595094816745,1.0,0.0,,,0.863132,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-04-24,2026-06-26,42,42,-821.1731904340253,3281.33548511711,455.9510651734104,58.99342012362222,13015.023573065178,11280.801277293182,24295.82485035836,0.43302690077284534,0.07492448094097322,1.4199383517353978,0.3385987199254676,2.8404017248007434,-0.061471379284613104,0.5121951219512195,2,2,10
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,19250.0,1.0,0.0,,,0.951463,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-06-25,180,180,-3881.2512128675808,11679.062406321435,2781.7315313684894,130.3867900050997,16733.74877285567,14204.676457435968,30938.425230291636,0.4233049368345442,5.612131763434059e-06,0.9479984085697519,1.148171114892302,1.07515392136913,-0.5173600462129859,0.4860335195530726,10,4,22
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,15498.70329449262,1.0,0.0,,,1.004408,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-06-25,435,435,1404.2862568832488,-11152.101301013921,1762.6208152042313,253.0929585516831,7688.337320004195,2158.128757653627,9846.466077657822,0.39195164468780064,0.1323311305364703,-0.5206361238993973,1.6673415217362588,0.15686609652284333,-0.8171951238631794,0.4700460829493088,30,3,21
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,12709.874410027329,1.0,0.0,,,1.081492,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-04-24,2026-06-26,42,42,-5769.960036906687,-937.6969653285778,126.36717208998321,53.06241444747405,6105.4689119961395,5693.080210889028,11798.549122885168,0.459907871594039,0.06382794765995348,-0.3606022446585072,0.8354171262118466,-0.13786434321102867,-0.2722727630654347,0.4878048780487805,2,1,17
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,12393.610965135744,1.0,0.0,,,0.972599,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-06-26,179,179,8013.707654640269,8662.243552447911,1861.173578228186,125.6444466597422,9641.589129794938,9724.621928936367,19366.211058731307,0.4753208567680328,0.11589770496438394,1.1150984004301314,0.8637706478533669,1.2648231707035502,-0.3850780054186066,0.5,10,4,17
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,10569.496227403482,1.0,0.0,,,1.085617,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-06-26,106,106,4977.568688205958,5148.95762800412,363.70550251556955,56.81697844674154,5446.723771274628,7558.124628072149,13004.848399346778,0.6051345297711587,0.07091652251612343,1.5817927227265542,0.7600335208427095,1.61901729390485,-0.2152171190519383,0.47619047619047616,4,4,21
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.018821,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-06-26,1055,1055,0.0,55030.00889450668,832.6069199225685,951.0018807503659,29849.565378113683,31193.267286864637,61042.83266497832,0.4240131377342966,0.50216357174888,0.5494363771591617,3.033562776612958,0.2127343101926159,-1.4011392716796949,0.6015180265654649,75,3,3
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,9504.659490033606,1.0,0.0,,,1.068112,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-06-26,148,148,211.1943362701769,2452.868756328291,273.388629179037,63.71873639624934,4540.035392100869,6398.12172566414,10938.15711776501,0.4238826923842678,0.39815024563203927,0.4836185385301308,0.3671774593703561,1.263347313134192,-0.14622110669130306,0.4897959183673469,8,2,22
CONI|COIN,CONI,COIN,inverse_decay_bucket4,8905.804268650658,1.0,0.0,,,0.991763,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-06-26,447,447,1399.758296799928,-5519.645497274627,3434.277611483259,118.66121687422114,2008.3123750412828,1381.9945929149562,3390.306967956239,0.35731149162218295,0.1294628033168626,-0.4195625310074226,1.7769366350993452,0.2095035331104131,-0.8857702852611862,0.3923766816143498,32,2,21
SSPC|SPCX,SSPC,SPCX,inverse_decay_bucket4,1573.7168014724475,1.0,0.0,,,,insufficient_price_history:8<20,insufficient_price_history:8<20,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-06-16,2026-06-26,0,8,-2814.3910033356897,,,,,,,,0.27916210416588927,,,,,,0,2,2
SPCG|SPCX,SPCG,SPCX,inverse_decay_bucket4,1260.4113232474383,1.0,0.0,,,,insufficient_price_history:10<20,insufficient_price_history:10<20,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-06-12,2026-06-26,0,10,69.49132223493018,,,,,,,,0.2791621041658893,,,,,,0,1,2
