pair,etf,underlying,gross_target_usd,actual_pair_pnl_cum,model_pair_pnl_cum,current_model_h,current_book_h,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count
UVIX|SVIX,UVIX,SVIX,14400.0,259.51821569775706,,,0.4598058314828421,0,2,2
LITZ|LITE,LITZ,LITE,11673.206823647635,-416.2052038358154,,,0.13560079902740566,0,1,8
SNDQ|SNDK,SNDQ,SNDK,6987.689987297015,-1326.7528578174197,,,,0,0,15
NBIZ|NBIS,NBIZ,NBIS,6233.983603681675,6118.63372525093,,,0.08752071729868087,0,3,19
ASTN|ASTS,ASTN,ASTS,6135.825728003048,-2577.438013211653,,,0.03099320837212942,0,3,14
QBTZ|QBTS,QBTZ,QBTS,5818.360938039848,6530.492393993956,,,0.05698079386656063,0,3,15
CORD|CRWV,CORD,CRWV,5210.145184333165,600.0264188169183,,,0.23376697003286248,0,3,21
MSTZ|MSTR,MSTZ,MSTR,3947.290766559799,-1764.6039780310502,,,0.04803753236431288,0,2,21
BEZ|BE,BEZ,BE,3367.323572222293,1400.8205449625605,,,0.06646365808995933,0,1,14
RGTZ|RGTI,RGTZ,RGTI,2755.005275139153,-1344.5081515647294,,,0.19650517638407777,0,1,10
CONI|COIN,CONI,COIN,2062.197744883347,194.4873438148596,,,0.6560097611537733,0,1,19
RKLZ|RKLB,RKLZ,RKLB,1539.18825282877,-1902.048903479352,,,0.09501571357167932,0,3,7
DAMD|AMD,DAMD,AMD,478.3802674447744,-44.785845712244566,,,0.1254290910948413,0,1,20
