pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,48000.0,1.0,0.0,,,1.06924,b5_use_carry_engine,"volatility_etp_bucket5 uses bucket5_carry_bt, not B4 dynamic-h","model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2022-03-30,2026-07-17,0,0,302.947269118602,,,,,,,,0.441383718143893,,,,,,0,4,6,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,14674.644515208262,1.0,0.0,,,1.029551,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-17,160,160,245.14000254222907,3475.1117855152934,540.5482016492019,100.13168143807275,9442.187163111243,8081.147098052391,17523.334261163633,0.48057448258042135,0.2472651519890347,0.4022178549959132,0.3878299619447302,1.068434471015019,-0.1476043603695154,0.48427672955974843,9,2,23,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,13881.150890410208,1.0,0.0,,,1.00282,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-17,160,160,-7921.940093229118,14275.20990153026,2562.3986263291845,148.41986334638312,11185.225323058166,13443.390770401407,24628.616093459575,0.6687288110425961,0.16400177988321069,2.056334174531299,0.6420365287804086,2.0754904709314075,-0.24206664218007967,0.5534591194968553,10,4,11,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,11199.595738004042,1.0,0.0,,,0.943099,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-17,190,190,-11326.832319545836,6443.346780115076,1358.020845447234,113.77516027311337,8695.478589347922,6639.835113117859,15335.31370246578,0.6199247926281461,0.0,0.8322472691122131,0.7363125121250363,1.1744007776448884,-0.45316710980981245,0.5132275132275133,10,5,19,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,10601.25189398748,1.0,0.0,,,0.906751,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-17,56,56,-2884.638873363121,1725.4840274077415,337.4647655876396,30.29884151372542,6528.179739638464,5806.592394293109,12334.772133931572,0.4453051001754977,0.1007142684431035,0.9898375422750283,0.3679487430306192,2.085740163540838,-0.06676781733846537,0.5454545454545454,2,2,11,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,9807.641501923586,1.0,0.0,,,0.966992,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-16,457,457,1475.8379984152866,-8886.464504382488,3421.614475891211,132.16199421066779,465.82862859580155,452.79436652410715,918.6229951199086,0.5788185133709458,0.5186307732681104,-0.7283119259929876,0.711418624784406,-1.2621860635751865,-0.9212943977825294,0.3793859649122807,32,2,23,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,9441.541094979722,1.0,0.0,,,1.004008,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-17,120,120,-3735.7775130681534,5581.10815620338,504.56645015552954,56.71822827816406,7249.065611595076,5612.016089498538,12861.081701093615,0.37441331347528506,0.2613496961911336,1.6637587899115927,0.6205592429847837,1.885479227090284,-0.19750150261095412,0.5126050420168067,5,4,22,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,8700.39860560166,1.0,0.0,,,1.012565,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-17,56,56,-16767.194139297237,2140.5145926941204,82.5493901942194,32.852803194769876,6475.423570820781,4380.071593598005,10855.495164418786,0.3375299198504567,0.22580494719741598,1.7163055725507408,0.9098497133293492,1.5639340906465424,-0.2674401093715356,0.4909090909090909,2,1,19,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,8452.015765479844,1.0,0.0,,,1.105366,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-16,446,446,1602.6526810796568,-5828.05199388812,913.6904720009625,143.60281162847335,1363.488089377901,1317.7728312350498,2681.260920612951,0.43564626799767103,0.3352608376158687,-0.4830088957102219,1.7374318959727726,0.23268900960735445,-0.8323720098061806,0.48764044943820223,31,3,23,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,8431.321515686785,1.0,0.0,,,1.041498,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-16,193,193,-23213.62895247027,2498.9150980005197,1474.735141585531,58.77235661400516,8077.164911710109,3824.895621523671,11902.06053323378,0.3410513816856432,2.317859382938057e-06,0.4073064738713479,1.155402872008977,0.7955881683753258,-0.5231181575694519,0.4739583333333333,10,4,25,True,,,,,False,
