pair,etf,underlying,gross_target_usd,actual_pair_pnl_cum,model_pair_pnl_cum,current_model_h,current_book_h,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count
UVIX|SVIX,UVIX,SVIX,14399.999999999996,197.0325880703117,,,0.4153091661483385,0,2,2
LITZ|LITE,LITZ,LITE,13063.05699229361,-1193.6596056829526,,,0.13289273447759667,0,1,8
SNDQ|SNDK,SNDQ,SNDK,7969.369815034839,-1271.1153623952382,,,,0,0,15
NBIZ|NBIS,NBIZ,NBIS,7031.308525606364,5639.286155267848,,,0.09360465675574077,0,3,19
QBTZ|QBTS,QBTZ,QBTS,6342.758122441713,6981.883131011992,,,0.06498243234922192,0,3,15
CORD|CRWV,CORD,CRWV,5300.764250336484,128.63290074175293,,,0.21593471229021213,0,3,21
MSTZ|MSTR,MSTZ,MSTR,4207.264396726882,-1930.2668961955237,,,0.09767880409200441,0,2,21
IREZ|IREN,IREZ,IREN,4185.74673251468,521.3981151296408,,,0.04046578088939055,0,3,20
RGTZ|RGTI,RGTZ,RGTI,3220.572590184825,-1522.755056264221,,,0.22688430774899823,0,1,10
CONI|COIN,CONI,COIN,2191.6251728608554,225.7559787024033,,,0.6404935620084135,0,1,19
RKLZ|RKLB,RKLZ,RKLB,1738.2737999361868,-2346.899121147966,,,0.09770423895216515,0,3,7
DAMD|AMD,DAMD,AMD,590.3527383326768,-264.8257612600921,,,0.13952648927350988,0,1,20
