pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,14654.160959108738,1.0,0.0,,,1.021493,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-10,155,155,591.2404143291716,3110.733810357264,435.00791066319283,100.10064077118447,9327.067070569054,8443.440176340115,17770.50724690917,0.44706088700852953,0.4938469143704019,0.37215912540253004,0.39213964808823343,1.005159183369189,-0.1462591815211366,0.474025974025974,9,2,23,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,14031.28367230384,1.0,0.0,,,0.94964,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-10,156,156,-5256.443656107733,11638.989021791296,2749.62789180617,136.33688293665008,10897.34040353613,13496.633971626212,24393.974375162343,0.6243525891390348,0.2271958245529699,1.6622180689798536,0.6500554117457052,1.8437307574284199,-0.2416383379102517,0.5419354838709678,9,4,11,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,11248.2896325171,1.0,0.0,,,0.961638,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-10,186,186,-3992.7973581564574,7392.546952741339,1598.0019484325107,111.36151655758859,11116.09228176057,8520.490922326468,19636.583204087037,0.6697405442057307,0.0,0.988199566409609,0.7988380645974504,1.234766920802656,-0.3881246666316909,0.5027027027027027,10,5,19,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,10647.34429352655,1.0,0.0,,,0.876246,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-10,51,51,-1028.2301589412582,1894.3202424345163,314.5351742677069,31.059587379251308,6547.659284695336,6002.705415628577,12550.364700323913,0.4586119216238989,0.11099309078763214,1.2693288003613206,0.34218520897378324,2.6112882219127607,-0.06173790035956106,0.54,2,2,11,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.055774,b5_use_carry_engine,"volatility_etp_bucket5 uses bucket5_carry_bt, not B4 dynamic-h","model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2022-03-30,2026-07-10,0,0,336.4978181128288,,,,,,,,0.48656146153285984,,,,,,0,4,6,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,9850.283421497164,1.0,0.0,,,0.984623,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-10,453,453,1467.701944451986,-9006.223459344576,3484.2421408788664,132.28458912663308,546.5176445581297,347.0470485361861,893.5646930943158,0.40340225665022117,0.5186921074771542,-0.7447868731977125,0.7278886891835585,-1.29907996851297,-0.930615246095196,0.37831858407079644,31,2,23,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,9545.638314543612,1.0,0.0,,,0.996163,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-10,115,115,2558.1853089990773,5092.7129292565405,393.3864156201592,55.917012358601575,6448.339788115571,7033.457108441854,13481.796896557425,0.3617544869381197,0.3968375634127168,1.5638803602673952,0.5658227025224667,1.9438538772607212,-0.19633161916255226,0.5,5,4,22,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,8873.131228062648,1.0,0.0,,,0.998724,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-10,51,51,-6056.106104162411,116.87170628940294,94.31650883384941,36.90849377906031,5004.1044832876205,4004.1733692645585,9008.277852552179,0.39740443830067673,0.38728999640868106,0.07793242809826118,0.904549208194922,0.5255609421997748,-0.2698001352609546,0.48,2,1,19,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,8488.625609218798,1.0,0.0,,,1.09809,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-09,442,442,774.6331399927932,-5914.947728650315,963.8219197501031,142.85513815632117,1586.4320658221263,781.0546073721798,2367.486673194306,0.37673747204586244,0.3023307425965508,-0.4929757306469601,1.7499135018805316,0.22756359693426784,-0.8349033131888395,0.4897959183673469,30,3,23,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,8467.979435320201,1.0,0.0,,,1.046066,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-09,189,189,-11086.955896180454,4777.046370163207,1309.1508650499634,57.43827427196505,6885.383517006997,5360.159778543945,12245.543295550942,0.3292071966104763,2.313443655853197e-06,0.820740231806923,1.1387247257333049,1.0185424008641342,-0.5180904081886135,0.5,10,4,25,True,,,,,False,
