pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,14850.786720000002,1.0,0.0,,,1.029551,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-16,159,159,245.14000254222907,3438.99493830999,542.9428622185612,101.69406779352433,9643.863885760147,8183.85393454269,17827.717820302838,0.4782158183017615,0.4947311136397368,0.3957770691498641,0.3890154353663943,1.0544368061625795,-0.1476043603695154,0.4810126582278481,9,2,23,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,14120.818635,1.0,0.0,,,1.00282,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-16,160,160,-7921.940093229118,14798.552529420562,2631.569142605907,142.90758870712975,11766.551970570248,12258.707567611635,24025.259538181883,0.6882229809741461,0.16400177988321069,2.1029949398923486,0.6476886492956083,2.086797153664033,-0.2420666421800799,0.5534591194968553,10,4,11,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,11248.289745000002,1.0,0.0,,,0.943099,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-16,190,190,-11326.832319545836,6183.080008747675,1368.3311367143951,111.55442455481843,9345.535639111715,6181.519692026769,15527.055331138483,0.6461035563235493,0.0,0.7928166247135846,0.7363692094612401,1.1445796200727172,-0.4531671098098137,0.5026455026455027,10,5,19,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,10647.344400000002,1.0,0.0,,,0.906751,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-16,55,55,-2884.638873363121,2606.9894916920566,332.41378884567365,34.10312640377441,7113.055851904284,6153.021742951551,13266.077594855835,0.4330725554008979,0.1007142684431035,1.7541658266598672,0.33794914364203255,3.222461430926146,-0.06177228313729144,0.5555555555555556,2,2,11,True,,,,,False,
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.06924,b5_use_carry_engine,"volatility_etp_bucket5 uses bucket5_carry_bt, not B4 dynamic-h","model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2022-03-30,2026-07-16,0,0,302.947269118602,,,,,,,,0.441383718143893,,,,,,0,4,6,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,9850.28352,1.0,0.0,,,0.966992,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-16,457,457,1475.8379984152866,-8924.03165330681,3436.488750913486,132.73648612874385,466.8166992689263,454.73304637560244,921.5497456445287,0.5625794271121125,0.5186307732681104,-0.7281387473381449,0.7114394415200826,-1.2612343169267892,-0.9212943977825294,0.3793859649122807,32,2,23,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,9545.638410000003,1.0,0.0,,,1.004008,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-16,119,119,-3735.7775130681534,5868.821727021579,501.2615714567741,57.182226256133575,7183.572360424054,5601.067343924819,12784.639704348872,0.3733041256197112,0.2613496961911336,1.7711825917475954,0.623325700433083,1.9440436083962314,-0.19750150261095478,0.5169491525423728,5,4,22,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,9004.018485,1.0,0.0,,,1.012565,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-16,55,55,-16767.194139297237,2269.696000539414,84.47070236218747,34.87547975710861,6667.841353035577,4621.840173442447,11289.681526478023,0.3458827584300318,0.22580494719741598,1.8281927293522449,0.9174022260785373,1.603723685894195,-0.26744010937153584,0.5,2,1,19,True,,,,,False,
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,8488.763745000002,1.0,0.0,,,1.105366,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-07-16,446,446,1602.6526810796568,-5944.699788911824,918.1427181150091,144.4879383300622,1307.028349008067,1293.4881913389852,2600.516540347052,0.44204955844749405,0.3352608376158687,-0.49320731127973017,1.7364035249772536,0.22028325605247506,-0.8323720098061806,0.48764044943820223,31,3,23,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,8467.979519999999,1.0,0.0,,,1.041498,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-16,193,193,-23213.62895247027,4326.504233202648,1484.17538723575,59.50018936066602,6209.039707898235,3924.5441332064797,10133.583841104715,0.3419972367319548,2.317859382938057e-06,0.7188165421012,1.1380422320484391,0.9670146574481772,-0.5231181575694508,0.5,10,4,25,True,,,,,False,
