pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,23100.000000000004,1.0,0.0,,,0.890191,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-04-24,2026-06-26,42,42,-3231.373897418039,3716.983728954401,394.816676142456,65.12208845301035,14396.585743529256,12437.010073878166,26833.595817407422,0.4319378585001693,0.07493848186699552,1.4789373775606665,0.3386012744632808,2.9134987463694104,-0.061184154782011335,0.5121951219512195,2,2,10
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,19535.886200553443,1.0,0.0,,,1.131053,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-04-24,2026-06-26,42,42,-6188.691094255035,-1448.814588499361,182.52102730102055,81.37807573669602,9326.592255892916,8800.832070876699,18127.424326769615,0.46449807351340056,0.10049764479642365,-0.3621938360101544,0.8369061007247626,-0.13920267691006816,-0.2726871074891113,0.4878048780487805,2,1,17
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,17655.21744866865,1.0,0.0,,,1.123956,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-06-26,106,106,600.1682684103366,10084.845147304346,437.56847011786255,104.31901744386953,12067.718827487357,12772.088196056813,24839.80702354417,0.5998953365483559,0.09777112707944846,1.942320043946574,0.8105201575200838,1.7288037482340648,-0.2510841969187646,0.4857142857142857,5,4,21
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,15571.22143079756,1.0,0.0,,,1.013018,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-06-25,180,180,-3089.962015330085,7032.25073482631,2137.28678811835,123.65338732490846,11557.546792389612,9150.72497091184,20708.271763301454,0.4073988121766722,5.612085205807526e-06,0.6899413612310417,1.131403859419358,0.9483289391495939,-0.5171141611149667,0.46368715083798884,10,4,22
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,15016.365206244487,1.0,0.0,,,1.009689,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-06-25,178,178,7362.133307856499,10718.158274938092,2420.1567419040657,164.9637481739208,14729.168933186806,10461.060825088063,25190.22975827487,0.465181044610247,0.12703217271509895,1.1503269364549267,1.1736800867500403,1.136484022914929,-0.47326985951610523,0.5028248587570622,10,4,17
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,10500.0,1.0,0.0,,,1.101436,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2022-03-30,2026-06-26,1055,1055,0.0,61609.03571496962,922.7047061492761,1043.6650886122407,34744.98232851442,36140.06477140933,70885.04709992374,0.4240912002342966,0.5027257791746851,0.5852521781204629,2.045719638237684,-0.18346579153482667,-1.2317547102219024,0.6005692599620494,85,3,3
MSTZ|MSTR,MSTZ,MSTR,inverse_decay_bucket4,10243.773260006075,1.0,0.0,,,1.026929,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-18,2026-06-25,435,435,-3258.97443723758,-8091.343687783134,1073.3116658878962,165.58396281619358,3818.4230416626915,1069.2372717322921,4887.660313394984,0.39195164468780064,0.06511250427603184,-0.5944651552417523,1.2551230437763252,-0.17980512017043357,-0.8334987180504381,0.46774193548387094,31,3,21
CONI|COIN,CONI,COIN,inverse_decay_bucket4,5769.413087008658,1.0,0.0,,,0.926977,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-06-26,447,447,983.0949091723236,-4128.424741647833,2092.307364783248,80.17018397839585,1181.079399907915,612.4177313897713,1793.4971312976863,0.3614670541221829,0.08124026732343605,-0.5071805017805916,0.5307981040242276,-1.070333668135788,-0.7526323699015953,0.3789237668161435,33,2,21
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,1433.891252103027,1.0,0.0,,,1.117217,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-06-26,148,148,143.83865394350758,453.86279955442205,40.597285577100315,9.804418030555796,903.4315937984406,958.312553862515,1861.7441476609556,0.4241479423842678,0.23153728005686056,0.6029018996660387,0.3737081063497802,1.4563659708850523,-0.1459935813460902,0.5034013605442177,9,2,22
SSPC|SPCX,SSPC,SPCX,inverse_decay_bucket4,782.2698737328856,1.0,0.0,,,,insufficient_price_history:8<20,insufficient_price_history:8<20,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=12d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-06-16,2026-06-26,0,8,-2911.2469868483017,,,,,,,,0.06580627274660868,,,,,,0,2,2
