pair,etf,underlying,sleeve,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,applied_hedge_ratio,sizing_tr_fwd,model_status,model_missing_reason,model_config,metrics_source,vol_shape_source,model_input_diagnostics,signal_source,metrics_first_date,metrics_last_date,backtest_rows,price_rows,actual_pair_pnl_cum,model_pair_pnl_cum,borrow_cost_cum,transaction_cost_cum,current_etf_gross,current_underlying_gross,current_total_gross,current_model_h,current_book_h,cagr,vol_annual,sharpe,max_drawdown,daily_hit_rate,model_rebalance_count,actual_etf_trade_count,actual_underlying_trade_count,shared_underlying,ratchet_creep_ratio,ratchet_gap_usd,ratchet_trim_lambda,ratchet_trim_usd,ratchet_released,ratchet_source
UVIX|SVIX,UVIX,SVIX,volatility_etp_bucket5,48000.0,1.0,0.0,,,1.015098,b5_use_carry_engine,"volatility_etp_bucket5 uses bucket5_carry_bt, not B4 dynamic-h","model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2022-03-30,2026-07-21,0,0,508.1271608028384,,,,,,,,0.46010843115166067,,,,,,0,5,7,True,,,,,False,
DAMD|AMD,DAMD,AMD,inverse_decay_bucket4,13952.249527499192,1.0,0.0,,,1.001979,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-14,2026-07-21,162,162,987.8095164476038,4260.1622168598515,509.2135160273169,95.17420838797985,7224.89149889207,8443.639835892807,15668.531334784877,0.5255357523496069,0.04789907895523848,0.5185674732573167,0.38835401882167353,1.2743065122916128,-0.14715613335236422,0.4906832298136646,9,4,25,True,,,,,False,
RKLZ|RKLB,RKLZ,RKLB,inverse_decay_bucket4,12984.977855211417,1.0,0.0,,,0.974658,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-11-18,2026-07-21,162,162,-6937.9268326321535,5104.956080745562,2484.16464225417,138.90472919232997,18359.19387668085,12861.268295887758,31220.46217256861,0.5952097313929621,0.26834400271995046,0.6804035995636877,0.7967157657080388,1.0978811592139124,-0.39453324736052575,0.5527950310559007,10,4,12,True,,,,,False,
QBTZ|QBTS,QBTZ,QBTS,inverse_decay_bucket4,11056.50799066818,1.0,0.0,,,0.970854,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-10-07,2026-07-21,192,192,-8912.69946867035,3780.7847877795775,1232.2737819280223,112.83103296566134,10989.15488896412,7048.248560627609,18037.40344959173,0.5865831117884047,0.0,0.4752060284523387,0.7819785685269062,0.8779773564199844,-0.4502134656206358,0.5130890052356021,10,5,19,True,,,,,False,
MUZ|MU,MUZ,MU,inverse_decay_bucket4,9969.571485463804,1.0,0.0,,,1.02307,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,missing,2026-06-10,2026-07-21,28,28,466.792688035747,1841.457249345065,134.77405838230214,29.031211366815846,6210.066415886198,5609.057430170016,11819.123846056214,0.45,0.4982173782207263,3.6850896476206634,0.676980218720496,2.696180885748313,-0.10257221622613644,0.5925925925925926,2,2,20,True,,,,,False,
LITZ|LITE,LITZ,LITE,inverse_decay_bucket4,9960.866743948873,1.0,0.0,,,0.937485,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-21,58,58,3374.523616942841,2079.3649146019216,354.75578948178355,30.48022950310471,6206.033257155173,5843.760810736433,12049.794067891606,0.47030941605679066,0.4503261017421468,1.2999049891677839,0.36410448375295645,2.5089225706660194,-0.06629958288590865,0.543859649122807,2,3,12,True,,,,,False,
CONI|COIN,CONI,COIN,inverse_decay_bucket4,9378.214937883024,1.0,0.0,,,0.946497,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2024-09-04,2026-07-21,459,459,2025.914259581491,-8500.070575201027,3430.306287823138,124.78122543284643,342.0652337146399,451.7175336287308,793.7827673433707,0.4871417843528988,0.5179782480214525,-0.7272248623426737,0.7129726369173541,-1.2488820732684645,-0.9249789888037402,0.3777292576419214,32,3,25,True,,,,,False,
NBIZ|NBIS,NBIZ,NBIS,inverse_decay_bucket4,8695.822925614055,1.0,0.0,,,0.968754,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-01-22,2026-07-21,122,122,4805.470606102233,-4160.6515858032235,578.4886815420838,50.698946233891284,14472.53352229922,6223.357010181244,20695.890532480465,0.3925634105355922,0.49400890698059285,-0.7382341263762111,1.08089339070352,-0.4031281875560878,-0.6557821176889675,0.47107438016528924,5,5,22,True,,,,,False,
CORD|CRWV,CORD,CRWV,inverse_decay_bucket4,8055.400740776637,1.0,0.0,,,1.042422,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2025-09-26,2026-07-21,195,195,-15800.469904209976,1859.9820799243935,1623.7456155149503,55.586171300473026,7487.311712408046,3908.9763391788515,11396.288051586898,0.3544996867422162,0.32203087641181105,0.3115198446211067,1.1569377230132238,0.733351523036244,-0.528531134694938,0.4690721649484536,10,5,26,True,,,,,False,
SNDQ|SNDK,SNDQ,SNDK,inverse_decay_bucket4,8050.529838700576,1.0,0.0,,,0.958865,ok,,"model h v7+v9 h_mid=0.45 k_z=0.20 clip[0.30,0.80] cadence tr_est base=14d cap=21d",github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/etf_metrics_daily.parquet,github:https://raw.githubusercontent.com/GoldmanDrew/etf-dashboard/main/data/vol_shape_history.json,,recompute_underlying,2026-04-24,2026-07-21,58,58,-6819.254876983652,1258.5655061511852,117.76506466861474,31.858727733820505,5404.30472219935,3919.743237724958,9324.047959924308,0.3608359916721591,0.49749882465902673,0.8969310722208763,0.9030728305926154,1.1630149087247827,-0.27057869288861036,0.49122807017543857,2,2,19,True,,,,,False,
