underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
PLTR,35650.72,35650.72,0.8988066504204356,0.10119334957956445,0.0,sleeve_balance,32043.104228276832,3607.6157717231704,0.0
IBIT,34165.56,34165.56,0.8122529494350452,0.17902224714459822,0.0,sleeve_balance,27751.0768791,6116.395326153599,0.0
NVDA,32497.920000000002,32497.920000000002,1.0,0.0,0.0,sleeve_balance,32497.920000000002,0.0,0.0
MSFT,29176.5,29176.5,0.8572647608842734,0.12482709628810858,0.0,sleeve_balance,25011.98529594,3642.01777485,0.0
NFLX,28255.92,28255.92,0.7796587732216825,0.19978216494950438,0.0,sleeve_balance,22029.97592345,5645.028870239999,0.0
AMD,25864.02,25864.02,1.0,0.0,0.0,sleeve_balance,25864.02,0.0,0.0
ETHA,23722.88,23722.88,0.9970781130613147,0.0,0.0,sleeve_balance,23653.56442678,0.0,0.0
MSTR,19353.600000000002,19353.600000000002,0.0,0.9860348163687891,0.0,sleeve_balance,0.0,19083.323422075,0.0
PANW,19350.36,19350.36,1.0,0.0,0.0,sleeve_balance,19350.36,0.0,0.0
XRPZ,19134.780000000002,19134.780000000002,0.9717576221790895,0.0,0.0,sleeve_balance,18594.36831372,0.0,0.0
TSLA,18634.7,18634.7,0.999767604224377,0.0,0.0,sleeve_balance,18630.36937444,0.0,0.0
AMZN,17327.079999999998,17327.079999999998,0.9598659176976156,0.0,0.0,sleeve_balance,16631.67354522,0.0,0.0
AVGO,16951.52,16951.52,0.9963226419630332,0.0,0.0,sleeve_balance,16889.183191689197,0.0,0.0
GOOGL,16585.02,16585.02,0.9912950768922798,0.0,0.0,sleeve_balance,16440.64867616,0.0,0.0
CRML,16298.58,16298.58,1.0,0.0,0.0,sleeve_balance,16298.58,0.0,0.0
AAPL,15435.52,15435.52,0.9608843145470964,0.0,0.0,sleeve_balance,14831.749054877999,0.0,0.0
BA,14887.32,14887.32,0.9844311631660366,0.0,0.0,sleeve_balance,14655.541744025,0.0,0.0
META,14560.800000000001,14560.800000000001,0.5087972435614802,0.43937106925976593,0.0,sleeve_balance,7408.4949040500005,6397.5942652776,0.0
GDX,13678.500000000002,13678.500000000002,1.0,0.0,0.0,sleeve_balance,13678.500000000002,0.0,0.0
TSM,13551.6,13551.6,0.9692146573504236,0.0,0.0,sleeve_balance,13134.40935055,0.0,0.0
CRCL,13346.320000000002,13346.320000000002,1.0,0.0,0.0,sleeve_balance,13346.320000000002,0.0,0.0
GSOL,13035.02,13035.02,0.9901832486847967,0.0,0.0,sleeve_balance,12907.058450271299,0.0,0.0
NBIS,11665.92,11665.92,0.989478543922811,0.0,0.0,sleeve_balance,11543.17753512,0.0,0.0
NNE,11345.400000000001,11345.400000000001,1.0,0.0,0.0,sleeve_balance,11345.400000000001,0.0,0.0
XOP,11202.56,11202.56,1.0,0.0,0.0,sleeve_balance,11202.56,0.0,0.0
MRVL,11191.25,11191.25,0.9713690158959901,0.0,0.0,sleeve_balance,10870.833499146,0.0,0.0
CEG,11076.45,11076.45,1.0,0.0,0.0,sleeve_balance,11076.45,0.0,0.0
RCAT,10942.605,10942.605,1.0,0.0,0.0,sleeve_balance,10942.605,0.0,0.0
LEU,10869.77,10869.77,1.0,0.0,0.0,sleeve_balance,10869.77,0.0,0.0
QBTS,10626.000000000002,10626.000000000002,0.9804364790363259,0.0,0.0,sleeve_balance,10418.118026240001,0.0,0.0
PLUG,10171.199999999999,10171.199999999999,1.0,0.0,0.0,sleeve_balance,10171.199999999999,0.0,0.0
ASTS,10067.630000000001,10067.630000000001,1.0,0.0,0.0,sleeve_balance,10067.630000000001,0.0,0.0
CRM,9944.49,9944.49,1.0,0.0,0.0,sleeve_balance,9944.49,0.0,0.0
MARA,9828.52,9828.52,0.0,0.9362499982133625,0.0,sleeve_balance,0.0,9201.951832439998,0.0
TER,9676.8,9676.8,0.9890382627748843,0.0,0.0,sleeve_balance,9570.72546122,0.0,0.0
XLE,9497.6,9497.6,1.0,0.0,0.0,sleeve_balance,9497.6,0.0,0.0
ALAB,9335.84,9335.84,1.0,0.0,0.0,sleeve_balance,9335.84,0.0,0.0
BMNR,9195.9,9195.9,1.0,0.0,0.0,sleeve_balance,9195.9,0.0,0.0
WULF,9192.16,9192.16,1.0,0.0,0.0,sleeve_balance,9192.16,0.0,0.0
FXI,9083.689999999999,9083.689999999999,0.9831757793143538,0.0,0.0,sleeve_balance,8930.863994800002,0.0,0.0
KLAC,9069.119999999999,9069.119999999999,1.0,0.0,0.0,sleeve_balance,9069.119999999999,0.0,0.0
SOEZ,8958.56,8958.56,0.9557336863067278,0.0,0.0,sleeve_balance,8561.997572799999,0.0,0.0
