underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2030.4,2030.4,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-1729.8916900134,1729.8916900134,1.0,0.0,0.0
AAPL,AAPL,spot,15435.52,15435.52,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-7182.9041738999995,7182.9041738999995,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-7648.844880977999,7648.844880977999,1.0,0.0,0.0
ACHR,ACHR,spot,2073.45,2073.45,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-1786.99273236,1786.99273236,1.0,0.0,0.0
ADBE,ADBE,spot,1967.92,1967.92,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1708.83116496,1708.83116496,1.0,0.0,0.0
ALAB,ALAB,spot,9335.84,9335.84,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-9491.50252512,9491.50252512,1.0,0.0,0.0
AMD,AMD,spot,25864.02,25864.02,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-8652.576608288,8652.576608288,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-8717.4759045,8717.4759045,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-8722.053939174799,8722.053939174799,1.0,0.0,0.0
AMZN,AMZN,spot,17327.079999999998,17327.079999999998,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-8307.86493264,8307.86493264,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-8323.80861258,8323.80861258,1.0,0.0,0.0
APH,APH,spot,2090.4,2090.4,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2200.188317894,2200.188317894,1.0,0.0,0.0
APP,APP,spot,3079.44,3079.44,1.0,0.0,0.0
APP,APPX,core_levered_etf,-2997.6593621347997,2997.6593621347997,1.0,0.0,0.0
ARKK,ARKK,spot,2274.24,2274.24,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2182.7968228248,2182.7968228248,1.0,0.0,0.0
ASHR,ASHR,spot,8069.08,8069.08,1.0,0.0,0.0
ASHR,CHAU,core_levered_etf,-7796.71033596,7796.71033596,1.0,0.0,0.0
ASML,ASML,spot,8198.34,8198.34,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-7970.670839296,7970.670839296,1.0,0.0,0.0
ASTS,ASTS,spot,10067.630000000001,10067.630000000001,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-10539.6165765,10539.6165765,1.0,0.0,0.0
AVGO,AVGO,spot,16951.52,16951.52,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-8434.859069,8434.859069,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-8454.324122689199,8454.324122689199,1.0,0.0,0.0
AXON,AXON,spot,502.18,502.18,1.0,0.0,0.0
AXON,AXUP,core_levered_etf,-1639.2398252800003,1639.2398252800003,1.0,0.0,0.0
BA,BA,spot,14887.32,14887.32,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-6470.916137045,6470.916137045,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-8184.62560698,8184.62560698,1.0,0.0,0.0
BABA,BABA,spot,7244.200000000001,7244.200000000001,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-6678.913660200002,6678.913660200002,1.0,0.0,0.0
BE,BE,spot,4167.25,4167.25,1.0,0.0,0.0
BE,BEX,core_levered_etf,-4042.79725168,4042.79725168,1.0,0.0,0.0
BIDU,BIDU,spot,2261.19,2261.19,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-2210.4415879040002,2210.4415879040002,1.0,0.0,0.0
