run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-03-20,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-03-20,AAL,188.0,0.0,0.0,2354.7000000000003,0.0,0.0
2026-03-20,AAPL,21.324623504138152,39.67537649586185,0.0,5419.099774418595,9947.876190170195,0.0
2026-03-20,ABNB,0.0,-4.0,0.0,0.0,-489.88,0.0
2026-03-20,ACHR,345.0,0.0,0.0,2366.7000000000003,0.0,0.0
2026-03-20,ADBE,8.0,0.0,0.0,2198.0,0.0,0.0
2026-03-20,AFRM,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,AI,0.0,-40.0,0.0,0.0,-431.21799999999996,0.0
2026-03-20,ALAB,70.0,0.0,0.0,10185.773898507463,0.0,0.0
2026-03-20,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,AMD,93.24696816983548,29.753031830164517,0.0,20384.54757926256,7718.308369642552,0.0
2026-03-20,AMZN,16.66819242210627,64.33180757789373,0.0,3969.9035675100827,15316.78698372959,0.0
2026-03-20,APH,16.0,0.0,0.0,2191.04,0.0,0.0
2026-03-20,APLD,9000.0,0.0,1000.0,253121.8266,0.0,27595.0
2026-03-20,APP,6.0,0.0,0.0,3140.3494444444445,0.0,0.0
2026-03-20,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,ARKK,32.0,0.0,0.0,2290.816,0.0,0.0
2026-03-20,ARM,0.0,-4.0,0.0,0.0,-509.76,0.0
2026-03-20,ASHR,244.0,0.0,0.0,8327.720000000001,0.0,0.0
2026-03-20,ASML,4.0,0.0,0.0,5907.56,0.0,0.0
2026-03-20,ASO,2.0,0.0,0.0,116.26,0.0,0.0
2026-03-20,ASTS,98.0,0.0,0.0,10350.76,0.0,0.0
2026-03-20,AVGO,53.0,0.0,0.0,17263.510178571432,0.0,0.0
2026-03-20,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-03-20,BA,74.0,0.0,0.0,18152.671749999998,0.0,0.0
2026-03-20,BABA,14.06044384076961,40.93955615923039,0.0,2370.022472937622,6675.576777062378,0.0
2026-03-20,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,BE,25.0,0.0,0.0,4091.25,0.0,0.0
2026-03-20,BFF,-4000.0,0.0,0.0,-17678.232,0.0,0.0
2026-03-20,BIDU,19.0,0.0,0.0,2272.96,0.0,0.0
2026-03-20,BJRI,-5000.0,0.0,0.0,-175144.83000000002,0.0,0.0
2026-03-20,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,BLSH,-18.0,0.0,0.0,-725.22,0.0,0.0
2026-03-20,BMNR,435.0,0.0,0.0,9332.925,0.0,0.0
2026-03-20,BRK.B,15.0,4.0,0.0,7259.9,1978.1999999999998,0.0
2026-03-20,BULL,457.0,0.0,0.0,2792.27,0.0,0.0
2026-03-20,CC,71.0,0.0,0.0,1258.87,0.0,0.0
2026-03-20,CEG,33.0,0.0,0.0,9786.630000000001,0.0,0.0
2026-03-20,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,CIFR,397.0,0.0,0.0,6334.135,0.0,0.0
2026-03-20,CLS,6.0,0.0,0.0,1774.5139591836733,0.0,0.0
2026-03-20,CLSK,1545.0,0.0,-960.0,15846.256000000001,0.0,-9437.078000000001
2026-03-20,CMG,185.0,0.0,0.0,6854.232999999999,0.0,0.0
2026-03-20,CNC,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,COIN,-6.357398873527905,29.35739887352791,0.0,-1292.5155760368662,6190.174679979519,0.0
2026-03-20,COPX,86.0,0.0,0.0,8286.96,0.0,0.0
2026-03-20,CORZ,503.0,0.0,0.0,8943.650433582092,0.0,0.0
2026-03-20,COST,8.0,0.0,0.0,7936.261600000002,0.0,0.0
2026-03-20,CRCL,104.0,0.0,0.0,11142.28,0.0,0.0
2026-03-20,CRDO,57.0,0.0,0.0,6019.7699999999995,0.0,0.0
2026-03-20,CRM,49.0,0.0,0.0,10312.470000000001,0.0,0.0
2026-03-20,CRML,1938.0,0.0,0.0,19396.690000000002,0.0,0.0
2026-03-20,CRWD,5.0,0.0,0.0,2030.8000000000002,0.0,0.0
2026-03-20,CRWV,96.0,0.0,0.0,8793.32206185567,0.0,0.0
2026-03-20,CSCO,99.0,0.0,0.0,7813.575,0.0,0.0
2026-03-20,CVNA,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,DASH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,DDOG,18.0,0.0,0.0,2282.7599999999998,0.0,0.0
2026-03-20,DELL,16.0,0.0,0.0,2360.48,0.0,0.0
2026-03-20,DIA,52.94117647058823,0.0,-52.94117647058823,25843.328470588236,0.0,-25901.598494117647
2026-03-20,DKNG,-1.914029990501266,-11.085970009498752,0.0,-47.25740046547626,-273.7125995345242,0.0
2026-03-20,DNN,627.0,0.0,0.0,2288.5499999999997,0.0,0.0
2026-03-20,ENPH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,ETHA,1436.0,0.0,0.0,27042.279086607432,0.0,0.0
2026-03-20,ETOR,93.0,0.0,0.0,3073.6499999999996,0.0,0.0
2026-03-20,EWJ,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,EWW,34.0,0.0,0.0,2632.6200000000003,0.0,0.0
2026-03-20,EWY,19.0,0.0,0.0,2611.1567000000005,0.0,0.0
2026-03-20,F,490.0,0.0,0.0,7011.058075601375,0.0,0.0
2026-03-20,FCX,41.0,0.0,0.0,2346.84,0.0,0.0
