underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
META,"FBL, FBYY, META",1630.4771941338022,27491.1228058662,3
MSTR,"MSTR, MSTW, MTYY",1484.0107647600053,37223.18923524,3
MARA,"MAAY, MARA, MARO",1208.4708480720005,18448.569151928,3
NFLX,"NFLU, NFLW, NFLX",1173.481321649997,55338.35867835,3
MSFT,"MSFL, MSFT, MSFU, MSFW, MSFX",983.5822876800012,57369.41771232,5
HOOD,"HOOD, HOOW",847.3213391999998,8793.4786608,2
AMZN,"AMZN, AMZU, AMZZ",639.1230660399979,34015.03693396,3
XRPZ,"UXRP, XRPZ, XXRP",633.2565254400033,37636.30347456,3
SMR,"SMR, SMUP",601.4014976959988,51962.758502304,2
LEU,"LEU, LEUX",601.0519918821992,21138.4880081178,2
BABA,"BABA, BABX",583.7395411000016,13904.6604589,2
KWEB,"CWEB, KWEB",524.2906643200004,15126.12933568,2
AAPL,"AAPB, AAPL, AAPU",507.97890285999983,30363.061097140002,3
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",476.3879152963991,67854.7320847036,5
MRVL,"MRVL, MRVU",464.29987086599976,21918.200129134,2
SOEZ,"SOEZ, SOLT",441.5061136000004,17475.6138864,2
CORZ,"CORZ, COZX",422.2084760000016,16156.671524,2
U,"U, UNX",375.2028401999996,5139.9971598,2
NEM,"NEM, NEMG",368.8948754749997,3400.7051245250004,2
SNAP,"SNAG, SNAP",361.57461158399997,3632.9853884159993,2
BULL,"BULG, BULL",360.9923347199997,4455.7876652800005,2
MRNA,"MRNA, MRNX",359.0885917960004,16818.271408204,2
UPS,"UPS, UPSG",352.63369692000015,3702.88630308,2
UPST,"UPST, UPSX",351.91269120000015,7518.4673088,2
EWW,"EWW, MEXX",333.75499749000073,4574.48500251,2
TSM,"TSM, TSMG, TSMU",312.5873271800001,26790.61267282,3
OPEN,"OPEG, OPEN",307.80959923520004,7453.5904007648,2
ETOR,"ETOR, ETRL",304.83769597019955,5159.8423040298,2
AAL,"AAL, AALG",281.4517240593,3779.3482759407,2
ACHR,"ACHR, ARCX",281.29387115999975,3865.6061288399997,2
UUUU,"UUUG, UUUU",273.94411151400027,6177.255888486001,2
GDXJ,"GDXJ, JNUG",272.5800468,3650.3399532000003,2
SMCI,"SMCI, SMCL",269.66862750000064,7304.671372499999,2
XYZ,"XYZ, XYZG",268.0647630159999,3979.2152369839996,2
ZETA,"ZETA, ZETX",265.50385800100025,4214.296141999,2
RBLX,"RBLU, RBLX",260.8911859,13658.9488141,2
FCX,"FCX, FCXG",256.6565028082998,4140.183497191701,2
QBTS,"QBTS, QBTX",256.6129152000012,20995.3870848,2
ADBE,"ADBE, ADBG",251.72685190000016,3684.1131481,2
SOFI,"SOFA, SOFI",249.8602543158995,16078.619745684098,2
OSCR,"OSCG, OSCR",249.70777265000038,3899.89222735,2
UNH,"UNH, UNHG",232.03163589999895,16033.488364100001,2
ASML,"ASML, ASMU",230.7079006720005,16165.972099327999,2
LLY,"ELIL, LLY",209.59372562,3460.40627438,2
RDDT,"RDDT, RDTL",207.66331188000004,6145.85668812,2
ISRG,"ISRG, ISUL",202.9233523200005,5556.23664768,2
URA,"URA, URAA",200.9107113600012,14376.62928864,2
UEC,"UEC, UECG",196.787464,14517.452536,2
ASHR,"ASHR, CHAU",196.61457442000028,15941.54542558,2
CRWV,"CRWV, CWVX",193.5259839299979,16745.07401607,2
EWY,"EWY, KORU",190.28836899999988,4932.871631,2
OKLO,"OKLL, OKLO",184.84611200000018,11737.573887999999,2
SHOP,"SHOP, SHPU",183.6397675817998,4221.6802324182,2
CRDO,"CRDO, CRDU",171.6785772000003,12036.5814228,2
NBIS,"NBIS, NEBX",167.17785798000114,23164.66214202,2
ORLY,"ORLG, ORLY",166.14543440379998,4229.3545655962,2
PYPL,"PYPG, PYPL",165.52068649440025,4253.4793135056,2
BA,"BA, BOEG, BOEU",160.58218009499888,29614.057819905,3
RTX,"RTX, RTXG",156.7900364999996,4259.2699635,2
GDX,"GDX, GDXU, NUGT",138.64920209999946,27218.350797900006,3
GOOGL,"GGLL, GOOGL, GOOX",134.79706184000042,33035.24293816,3
FXI,"FXI, YINN",112.66100207999807,18054.718997919997,2
CSCO,"CSCL, CSCO",108.04653523500019,16850.113464765,2
LMT,"LMT, LMTL",99.28452719999996,3725.7754728,2
TEM,"TEM, TEMT",96.89154744000007,13647.78845256,2
VALE,"VALE, VALG",95.0345864425999,4411.0054135574,2
BE,"BE, BEX",93.60232063999956,8240.897679360001,2
SBUX,"SBU, SBUX",86.78420793600026,4513.055792064,2
LAC,"LAC, LACG",81.38491050959965,10625.3150894904,2
