symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
DUST,flow_program,18097.00524288,18097.00524288,1
AMZO,flow_program,16643.4350858646,16643.4350858646,1
ZSL,flow_program,15681.775327920002,15681.775327920002,1
TSLQ,flow_program,8997.21264988,8997.21264988,1
SQQQ,flow_program,8953.403998,8953.403998,1
LABD,flow_program,5908.947726400001,5908.947726400001,1
SOXS,flow_program,1986.1812585300002,1986.1812585300002,1
TSYY,flow_program,-60.8473692,60.8473692,1
