underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
QBTS,QBTZ,82422.33276144,82422.33276144,1
CRWV,CORD,55787.20203966,55787.20203966,1
SNDK,SNDQ,52590.5745462,52590.5745462,1
NBIS,NBIZ,36428.551689623004,36428.551689623004,1
SVIX,UVIX,31028.4648975,31028.4648975,1
RKLB,RKLZ,29476.55293803,29476.55293803,1
LITE,LITZ,25934.511075000002,25934.511075000002,1
AMD,DAMD,15774.655185900001,15774.655185900001,1
COIN,CONI,10788.129241344,10788.129241344,1
MSTR,MSTZ,9918.379507919999,9918.379507919999,1
MU,MUZ,5558.0,5558.0,1
SPCX,"SPCG, SSPC",3482.6400000000003,3482.6400000000003,2
IREN,IREZ,472.09174041999995,472.09174041999995,1
