underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,"CORD, CRWG, CWY",40475.280304859996,71099.12377446,3
SNDK,"SNDK, SNDQ, SNXX",8020.37838780001,166708.2707046,3
QBTS,"QBTS, QBTX, QBTZ, QBY",6296.4614815400055,158548.20404134,4
LITE,"LITE, LITX, LITZ",5463.219131320002,75496.70301868,3
NBIS,"NBIG, NBIS, NBIZ",5343.364099263006,128143.57927998301,3
AAOI,"AAOI, AAOX",3570.93613799999,282000.503862,2
CRCL,"CRCG, CRCL, CRY",2748.2143322000043,56811.285667799995,3
RKLB,"RKLB, RKLX, RKLZ",2548.549739529997,82174.63613653,3
IBIT,"BITX, IBIT, XBTY",1943.3314011199982,46456.34859888,3
IREN,"IREG, IREN, IREX, IREZ",1826.5428216200007,80321.64065922,4
TSM,"TMYY, TSM, TSMG",1561.7116266100038,40337.67245339,3
BE,"BE, BEG, BEX",1456.67756216001,111261.64243784,3
AMD,"AMD, AMDL, AMUU, DAMD",1274.8318055499985,35310.178566250004,4
MARA,"MAAY, MARA, MRAL",1161.6828229415987,48179.0771770584,3
RIOT,"RIOT, RIOX, RTYY",1095.9659260000008,52514.634074,3
BABA,"BABA, BABU, BABX, BBYY",1090.8501970200032,36736.175566980004,4
SPCX,"SPCG, SPCX, SSPC",1085.64,5879.639999999999,3
COHR,"COHH, COHR",885.1267398399978,59619.673260159994,2
POET,"POEL, POET",806.613880799996,126317.8461192,2
HUT,"HUT, HUTG",763.005692377501,32543.8943076225,2
SVIX,"SVIX, UVIX",676.7648974999975,61380.1648975,2
MU,"MU, MUU, MUYY, MUZ",654.070855240001,50273.08914476,4
EWY,"EWY, KORU",599.8429871799999,25132.03701282,2
THYP,"THYP, TXXH",583.5509211476983,17098.9290788523,2
SOXX,"SOXL, SOXX",517.6508696299993,7879.910554370001,2
RKT,"RKT, RKTL",484.95536986499974,12189.984630135,2
WULF,"WULF, WULX",430.85328249999657,28010.0267175,2
KLAC,"KLAC, KLAG",425.15002944000025,13281.01717056,2
ALAB,"ALAB, LABX",396.37609790999704,20003.56390209,2
DELL,"DELL, DLLL",367.0745503400003,6506.76544966,2
NVTS,"NVTS, NVTX",363.6080859199974,53528.19191408,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",342.79960241619995,26656.560397583802,4
COIN,"COIN, CONI, CONL, COYY",336.8280486490039,81240.250434039,4
BLSH,"BLSG, BLSH",327.30121439999994,5798.998785600001,2
HOOD,"HODU, HOOD, ROBN",325.86329537999916,15360.376704620001,3
CRDO,"CRDO, CRDU",317.8598465999967,30644.3601534,2
SHOP,"SHOP, SHPU",315.56418758400014,6406.355812416,2
ETHA,"ETHA, ETHU, ETU",315.548958099999,19803.7710419,3
AMPX,"AMPU, AMPX",311.6522394300009,22543.90776057,2
RGTI,"RGTI, RGTU, RGTX",299.87886062000325,41652.12113938,3
DKNG,"DKNG, DKNX",290.8353445539997,6226.9246554460005,2
SMCI,"SMCI, SMCL, SMCX, SMYY",290.058631922504,56949.60136807749,4
SOUN,"SOUN, SOUX",288.04168185729986,5024.978318142699,2
LMND,"LMND, LMNX",283.6471792940001,7135.852820706,2
MRNA,"MRNA, MRNX",276.1918254519999,3888.1081745480005,2
GLW,"GLW, GLWG",275.56903314999727,18100.13598685,2
ARM,"ARM, ARMG",258.2764322400003,5133.923567760001,2
IONQ,"IONQ, IONX, IOYY",256.54482258999633,67264.73517741001,3
PLTR,"PLTR, PLTU, PTIR",249.32988573999955,14853.87011426,3
NOK,"LNOK, NOK",247.53904147999947,11707.340958519999,2
CORZ,"CORZ, COZX",246.6086061399992,7369.39139386,2
SNOW,"SNOU, SNOW",241.28295619999972,8537.5970438,2
NET,"NET, NETG",234.3817260800006,10117.57827392,2
GEV,"GEV, GEVX",230.63446450000038,8404.7480595,2
IBM,"IBM, IBX",225.76601508000113,9572.23398492,2
AMKR,"AMKL, AMKR",222.12343200000032,20422.676568,2
CPNG,"CPNG, CPNX",219.02346932800015,2477.136530672,2
AVGO,"AVGO, AVL",218.10248870000032,7353.0388713,2
LEU,"LEU, LEUX",217.62975684000048,11355.230243159998,2
