underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,6741.828929339999,25658.555232,0.0,0.0,-10074.97,-3069.7200000000003,819.8178374539337,0.0,0.0,20075.511998793932
CRWV,6212.160484825203,12204.79637,0.0,0.0,-2946.25,-775.25,277.83909859857226,0.0,0.0,14973.295953423774
SNDK,11301.22568294,1738.8181846675816,0.0,0.0,0.0,-395.52,287.13571865411734,0.0,0.0,12931.6595862617
IREN,15919.62611248,-3625.310457999998,0.0,0.0,0.0,-1312.12,141.94340337073592,0.0,0.0,11124.139057850738
ASTS,2144.7542546900004,8285.793006,0.0,0.0,0.0,-421.39,90.02833012076634,0.0,0.0,10099.185590810768
RKLB,4739.45141655,5182.058066427213,0.0,0.0,0.0,-280.87,143.68536548837528,0.0,0.0,9784.324848465587
SMCI,16180.86312885,13147.525493000001,0.0,0.0,-17205.52,-3336.8700000000003,818.0152828405878,0.0,0.0,9604.013904690593
MU,8067.41124577,19422.039761,2.9999999999999996,0.0,-16478.11,-2901.12,1013.7238503301995,0.0,0.0,9126.944857100198
NBIS,4845.593193500001,3987.2450341081394,0.0,0.0,0.0,-551.7,221.6337159829628,0.0,0.0,8502.771943591106
COIN,8183.351686310001,15756.486833000003,-14.11,0.0,-13512.09,-2710.4,669.4285615209418,0.0,0.0,8372.667080830946
MSTR,1987.9901482099958,31217.51969899562,-0.37,0.0,-26263.760000000002,-2887.89,586.2207102651038,0.0,0.0,4639.710557470713
GDX,2799.5841399399997,1785.170752,0.0,0.0,-12.04,-58.71000000000001,10.767575022744708,0.0,0.0,4524.772466962745
RGTI,4998.726152800001,19.345166999999492,0.0,0.0,0.0,-603.13,74.89766260361053,0.0,0.0,4489.83898240361
AXTI,26877.8357173,-22038.481101999998,0.0,0.0,0.0,-948.8,541.7929940024517,0.0,0.0,4432.347609302466
AAOI,13475.38055845,-8720.503081000003,0.0,0.0,0.0,-1171.39,502.88741811636845,0.0,0.0,4086.3748955663687
META,1778.62119598,7261.675442,-211.79000000000002,0.0,-4379.880000000001,-726.37,361.4096392215679,0.0,0.0,4083.666277201567
BE,7989.497795520001,-3596.3398930000003,0.0,0.0,0.0,-534.12,198.21767388324977,0.0,0.0,4057.25557640325
CRCL,5622.166050469999,230.4825239999991,0.0,0.0,-1768.54,-796.72,215.0016509261124,0.0,0.0,3502.390225396112
POET,0.0,2834.4318540000004,0.0,0.0,0.0,-180.54999999999998,226.46012466775852,0.0,0.0,2880.3419786677587
HOOD,16341.49590373,-717.9024300000001,0.0,0.0,-9781.08,-3150.3999999999996,27.094222990869955,0.0,0.0,2719.2076967208723
MARA,6302.73756489,19460.169836,-9.29,0.0,-21930.74,-1849.4399999999998,630.7805758755349,0.0,0.0,2604.217976765533
BLSH,1486.42309078,874.0673810000001,0.0,0.0,0.0,-96.16,9.842529588291644,0.0,0.0,2274.1730013682914
BABA,2794.2445302499996,3385.4593639999994,241.95000000000002,0.0,-3847.4,-939.3499999999999,273.0077126730577,-5.820000000000001,0.0,1902.091606923057
CRML,15230.77382069,-11539.491227999999,0.0,0.0,0.0,-2394.71,191.83569713903574,0.0,0.0,1488.4082898290362
NVTS,13432.731733089999,-10561.120007,0.0,0.0,0.0,-1510.2,96.40612309741968,0.0,0.0,1457.8178491874169
QUBT,1421.8201059699995,508.0767669999999,0.0,0.0,0.0,-548.38,54.198977534565095,0.0,0.0,1435.715850504565
XRPZ,668.3608169999998,879.4797019999999,0.0,0.0,-15.370000000000001,-178.92,47.50819546401814,0.0,0.0,1401.0587144640176
CIFR,1867.2403684299998,0.0,0.0,0.0,0.0,-601.98,0.0,0.0,0.0,1265.2603684300002
RIOT,7592.4003805699995,10516.880112,0.0,0.0,-14921.42,-2550.67,602.3921981638662,0.0,0.0,1239.582690733867
SOXX,2093.74969187,471.50786299999993,5.37,0.0,-1171.26,-190.12,8.881777861725798,0.0,0.0,1218.1293327317244
TSLA,1903.20356723,-116.24814699999996,0.0,0.0,-410.53,-288.71,16.93473694289438,0.0,0.0,1104.6501571728945
HUT,763.2428037200007,569.1667980000007,0.0,0.0,0.0,-358.31,57.42668207371333,0.0,0.0,1031.5262837937153
ETHA,-880.43350809,2035.705637,-0.81,0.0,-25.45,-192.37,35.181878489222875,0.0,0.0,971.8240073992229
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BA,914.76260925,159.735354,0.0,0.0,-18.61,-151.42000000000002,4.401323473845002,0.0,0.0,908.8692867238453
AVGO,757.1583604500001,253.186195,38.35,0.0,-32.69,-120.26,12.879872703428516,0.0,0.0,908.6244281534291
LEU,818.4609207000001,339.09994500000005,0.0,0.0,0.0,-293.84,20.10257032557068,0.0,0.0,883.8234360255706
RCAT,-1536.6510610300002,2863.6468639999994,0.0,0.0,0.0,-517.08,66.92484431140618,0.0,0.0,876.8406472814058
TSM,1899.4479234699998,3300.8573000000006,78.32,-16.57,-4065.7999999999997,-712.08,373.41806199567424,0.0,0.0,857.5932854656753
KLAC,737.86066044,136.906598,13.7,0.0,0.0,-84.89,23.212119498091173,0.0,0.0,826.7893779380909
UEC,-394.44731616,1242.117525,0.0,0.0,0.0,-125.57000000000001,15.970162118385147,0.0,0.0,738.070370958385
KEEL,916.699584,10.826458000000002,0.0,0.0,0.0,-242.42999999999998,51.40184038455055,0.0,0.0,736.4978823845504
WULF,-91.30486100999997,1076.732671,0.0,0.0,0.0,-325.7,49.790440668374075,0.0,0.0,709.5182506583747
CRDO,2739.0421193499997,-1905.3347510000003,0.0,0.0,0.0,-188.73,54.75960238769745,0.0,0.0,699.7369707376974
HIMS,1599.1005573400003,3591.514383,0.0,0.0,-4358.49,-530.3399999999999,349.91783960728316,0.0,0.0,651.7027799472833
TER,908.0702667100002,-42.53254799999999,3.9000000000000004,0.0,0.0,-259.4,19.849885191689747,0.0,0.0,629.88760390169
PLTR,232.13825417000044,1093.340672,0.0,0.0,-460.91999999999996,-266.29,26.40916711976884,0.0,0.0,624.6780932897691
OKLO,-35.03151326,990.0746389999995,0.0,0.0,0.0,-365.79,33.592479619701756,0.0,0.0,622.845605359701
EOSE,6333.65597534,-5348.401336999999,0.0,0.0,0.0,-458.08,50.86913135979729,0.0,0.0,578.0437696997997
EWY,44.24946788,535.2601200000001,0.0,0.0,-0.23,-36.14,29.61407733910366,0.0,0.0,572.7536652191037
RKT,-382.23542872999985,994.271234,0.0,0.0,0.0,-70.0,21.07507988166053,0.0,0.0,563.1108851516606
GOOGL,863.5394415600003,-22.057173,12.0,0.0,-146.76999999999998,-156.5,6.111907334779191,0.0,0.0,556.3241758947806
COPX,223.8243875400001,371.02396,6.71,0.0,0.0,-53.980000000000004,6.360913638563656,0.0,0.0,553.9392611785638
GLXY,2123.68803561,-1367.4741219999999,0.0,0.0,0.0,-342.77,103.5677232863911,0.0,0.0,517.0116368963913
NVDA,992.8908666899997,2.635707,4.1899999999999995,0.0,-170.73000000000002,-372.75,9.159854136664707,0.0,0.0,465.39642782666397
URA,346.5426579199999,160.75339899999994,0.0,0.0,-43.519999999999996,-29.71,9.433674510119467,0.0,0.0,443.49973143011925
MRNA,640.2323837499999,-88.20459100000002,0.0,0.0,0.0,-126.76,6.520473877257525,0.0,0.0,431.78826662725737
PLUG,625.4815168899995,247.036296,0.0,0.0,0.0,-452.95,9.559331804787062,0.0,0.0,429.1271446947867
XNDU,0.0,399.2087,0.0,0.0,0.0,-64.47,88.5249870219332,0.0,0.0,423.26368702193315
BBAI,784.7204039800001,-174.90530099999978,0.0,0.0,0.0,-230.29,31.845828797037488,0.0,0.0,411.37093177703787
UUUU,-1342.9711007700002,1944.2357670000001,0.0,0.0,0.0,-212.22,18.896923928857596,0.0,0.0,407.94159015885725
VRT,683.3970860999998,-184.327179,2.37,0.0,0.0,-113.12,8.31632003572162,0.0,0.0,396.63622713572113
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.065,0.0,0.0,0.0,388.610936
CLS,91.09802400999999,324.05746999999997,0.0,0.0,0.0,-58.03,24.568814330529822,0.0,0.0,381.69430834052923
USAR,2267.32661109,-1254.070097,0.0,0.0,0.0,-682.75,26.71205746437804,0.0,0.0,357.2185715543782
CEG,247.38181180999993,220.93953199999999,17.92,0.0,0.0,-139.09,4.418274945858139,0.0,0.0,351.5696187558581
FXI,256.94809213999997,94.222161,0.0,0.0,-0.4400000000000013,-11.82,4.16789809752793,0.0,0.0,343.07815123752795
