underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MU,"MU, MUYY",406.4062670631283,41803.03950686313,2
BABA,"BABA, BBYY",0.0,31905.38526592,2
IBIT,"IBIT, XBTY",0.0,41047.43712472,2
CRCL,"CRCL, CRY",0.0,7343.162499999999,2
IONQ,"IONQ, IOYY",0.0,39428.79331482,2
MARA,"MAAY, MARA",0.0,45893.193814440005,2
TSM,"TMYY, TSM",0.0,35076.253335299996,2
HIMS,"HIMS, HMYY",0.0,20161.5941815998,2
SMCI,"SMCI, SMYY",0.0,47078.10262799999,2
RIOT,"RIOT, RTYY",0.0,43298.048577999994,2
QQQ,"QQQ, TQQY",-18.824031055702136,324.4855743522978,2
COIN,"COIN, COYY",-193.41851070956182,64002.80336908044,2
META,"FBYY, META",-528.3304156354461,37147.263074184564,2
MSTR,"MSTR, MTYY",-2014.3688575874512,46200.42726197255,2
CRWV,CWY,-7404.8579352,7404.8579352,1
QBTS,QBY,-13938.056055000001,13938.056055000001,1
