underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,142785.72,142785.72,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-139214.783862,139214.783862,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-176.1675954,176.1675954,1.0,0.0,0.0
ACHR,ACHR,spot,4210.83,4210.83,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4139.6276808,4139.6276808,1.0,0.0,0.0
ADBE,ADBE,spot,1877.92,1877.92,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-2195.19648272,2195.19648272,1.0,0.0,0.0
AFRM,AFRM,spot,6251.5599999999995,6251.5599999999995,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-6278.078011842001,6278.078011842001,1.0,0.0,0.0
ALAB,ALAB,spot,10199.97,10199.97,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-9803.593902090002,9803.593902090002,1.0,0.0,0.0
ALB,ALB,spot,2132.5762200000004,2132.5762200000004,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1991.703641312,1991.703641312,1.0,0.0,0.0
AMAT,AMAT,spot,7885.500000000001,7885.500000000001,1.0,0.0,0.0
AMAT,AMA,core_levered_etf,-7873.94578971,7873.94578971,1.0,0.0,0.0
AMD,DAMD,inverse_b4_etf,15774.655185900001,15774.655185900001,0.0,0.0,1.0
AMD,AMD,spot_b4_structural,2517.85,2517.85,1.6080054997445594,0.0,-0.6080054997445593
AMD,AMDL,core_levered_etf,-598.9422678000001,598.9422678000001,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-16418.731112550002,16418.731112550002,1.0,0.0,0.0
AMKR,AMKR,spot,10322.4,10322.4,1.0,0.0,0.0
AMKR,AMKL,core_levered_etf,-10100.276568,10100.276568,1.0,0.0,0.0
AMPX,AMPX,spot,11427.78,11427.78,1.0,0.0,0.0
AMPX,AMPU,core_levered_etf,-11116.12776057,11116.12776057,1.0,0.0,0.0
AMZN,AMZN,spot,1499.94,1499.94,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1410.1624363008,1410.1624363008,1.0,0.0,0.0
ANET,ANET,spot,2201.5499999999997,2201.5499999999997,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2131.965247932,2131.965247932,1.0,0.0,0.0
APH,APH,spot,1206.503211,1206.503211,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1156.83216428,1156.83216428,1.0,0.0,0.0
APP,APP,spot,10190.400000000001,10190.400000000001,1.0,0.0,0.0
APP,APPX,core_levered_etf,-10395.23717232,10395.23717232,1.0,0.0,0.0
ARKK,ARKK,spot,1274.15,1274.15,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1223.556364125,1223.556364125,1.0,0.0,0.0
ARM,ARM,spot,2696.1000000000004,2696.1000000000004,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-2437.82356776,2437.82356776,1.0,0.0,0.0
ASML,ASML,spot,1739.02,1739.02,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1591.05438,1591.05438,1.0,0.0,0.0
ASTS,ASTS,spot,24690.600000000002,24690.600000000002,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-24971.01271224,24971.01271224,1.0,0.0,0.0
AVAV,AVAV,spot,4420.599999999999,4420.599999999999,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-4450.3999408,4450.3999408,1.0,0.0,0.0
AVGO,AVGO,spot,3785.5706800000003,3785.5706800000003,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-3567.4681913,3567.4681913,1.0,0.0,0.0
AXTI,AXTI,spot,150396.4,150396.4,1.0,0.0,0.0
AXTI,AXTX,core_levered_etf,-150955.91308511997,150955.91308511997,1.0,0.0,0.0
BA,BA,spot,1256.8799999999999,1256.8799999999999,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-1217.8706976954,1217.8706976954,1.0,0.0,0.0
BABA,BABA,spot,18913.512882000003,18913.512882000003,0.15654523131225495,0.843454768687745,0.0
BABA,BABU,core_levered_etf,-461.8885,461.8885,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-1408.0815520200001,1408.0815520200001,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-15952.69263296,15952.69263296,0.0,1.0,0.0
BBAI,BBAI,spot,8883.0,8883.0,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-8835.322497695099,8835.322497695099,1.0,0.0,0.0
BE,BE,spot,56359.16,56359.16,1.0,0.0,0.0
BE,BEG,core_levered_etf,-528.0805776,528.0805776,1.0,0.0,0.0
BE,BEX,core_levered_etf,-54374.401860239996,54374.401860239996,1.0,0.0,0.0
BIDU,BIDU,spot,3733.54,3733.54,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-3825.3466241999995,3825.3466241999995,1.0,0.0,0.0
BLSH,BLSH,spot,3063.15,3063.15,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-2735.8487856,2735.8487856,1.0,0.0,0.0
BMNR,BMNR,spot,21120.1,21120.1,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-21326.554543121998,21326.554543121998,1.0,0.0,0.0
BULL,BULL,spot,2622.29,2622.29,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-2531.8915636122,2531.8915636122,1.0,0.0,0.0
CAT,CAT,spot,864.3,864.3,1.0,0.0,0.0
CAT,CATG,core_levered_etf,-1243.48247226,1243.48247226,1.0,0.0,0.0
CEG,CEG,spot,1270.4406,1270.4406,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1226.27013291,1226.27013291,1.0,0.0,0.0
CHNL,CHNL,spot,1359.3340794800001,1359.3340794800001,1.0,0.0,0.0
CHNL,CHNU,core_levered_etf,-1411.6089523536,1411.6089523536,1.0,0.0,0.0
CLS,CLS,spot,6761.48,6761.48,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-6834.377419999999,6834.377419999999,1.0,0.0,0.0
CLSK,CLSK,spot,15112.16,15112.16,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-15117.9504,15117.9504,1.0,0.0,0.0
CMG,CMG,spot,1590.2400000000002,1590.2400000000002,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-1589.4619331039999,1589.4619331039999,1.0,0.0,0.0
CNC,CNC,spot,1250.96,1250.96,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-1298.6970803394001,1298.6970803394001,1.0,0.0,0.0
COHR,COHR,spot,30252.399999999998,30252.399999999998,1.0,0.0,0.0
COHR,COHH,core_levered_etf,-29367.27326016,29367.27326016,1.0,0.0,0.0
COIN,COIN,spot_b4_structural,30000.41,30000.41,0.2961241800414913,1.0634752134782637,-0.35959939351975523
COIN,CONI,inverse_b4_etf,10788.129241344,10788.129241344,0.0,0.0,1.0
COIN,CONL,core_levered_etf,-8353.600252799999,8353.600252799999,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-32098.110939895,32098.110939895,0.0,1.0,0.0
COPX,COPX,spot,1927.15512,1927.15512,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1762.58357964,1762.58357964,1.0,0.0,0.0
CORZ,CORZ,spot,3807.9999999999995,3807.9999999999995,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-3561.3913938600003,3561.3913938600003,1.0,0.0,0.0
CPNG,CPNG,spot,1348.0800000000002,1348.0800000000002,1.0,0.0,0.0
CPNG,CPNX,core_levered_etf,-1129.056530672,1129.056530672,1.0,0.0,0.0
