underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AXTI,150396.4,150396.4,1.0,0.0,0.0,sleeve_balance,150396.4,0.0,0.0
AAOI,142785.72,142785.72,0.9749909435061154,0.0,0.0,sleeve_balance,139214.783862,0.0,0.0
POET,63562.229999999996,63562.229999999996,0.9873098555415694,0.0,0.0,sleeve_balance,62755.6161192,0.0,0.0
BE,56359.16,56359.16,0.97415366797234,0.0,0.0,sleeve_balance,54902.48243783999,0.0,0.0
CRML,52542.81,52542.81,1.0,0.0,0.0,sleeve_balance,52542.81,0.0,0.0
IREN,40602.0,40602.0,0.9666407792424019,0.0,0.0,sleeve_balance,39247.5489188,0.0,0.0
SNDK,34773.75,34773.75,1.0,0.0,0.0,sleeve_balance,34773.75,0.0,0.0
IONQ,33760.64,33760.64,0.40845489066557983,0.5839461768914926,0.0,sleeve_balance,13789.69852,19714.39665741,0.0
SVIX,-30351.7,30351.7,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
NBIS,30314.920000000002,30314.920000000002,1.0,0.0,0.0,sleeve_balance,30314.920000000002,0.0,0.0
COHR,30252.399999999998,30252.399999999998,0.9707419332072827,0.0,0.0,sleeve_balance,29367.27326016,0.0,0.0
COIN,30000.41,30000.41,0.21780252437071174,0.7821974756292882,0.0,sleeve_balance,6534.165030156344,23466.244969843654,0.0
CRCL,29779.75,29779.75,0.7844241277310923,0.1232912045937256,0.0,sleeve_balance,23359.954417799996,3671.5812499999997,0.0
ONDS,29492.91,29492.91,1.0,0.0,0.0,sleeve_balance,29492.91,0.0,0.0
SMCI,28619.829999999998,28619.829999999998,0.16739163209835625,0.8224734847831031,0.0,sleeve_balance,4790.720054077499,23539.051313999997,0.0
GLXY,27895.14,27895.14,1.0,0.0,0.0,sleeve_balance,27895.14,0.0,0.0
NVTS,26945.899999999998,26945.899999999998,0.9865059958687593,0.0,0.0,sleeve_balance,26582.29191408,0.0,0.0
RIOT,26805.3,26805.3,0.15147414074828486,0.8076396939784296,0.0,sleeve_balance,4060.309785,21649.024288999997,0.0
QBTS,-24845.92,24845.92,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
ASTS,24690.600000000002,24690.600000000002,1.0,0.0,0.0,sleeve_balance,24690.600000000002,0.0,0.0
MARA,24670.38,24670.38,0.022784418798510595,0.9301274202999711,0.0,sleeve_balance,562.1002698383999,22946.596907220002,0.0
IBIT,24199.84,24199.84,0.07160336748176847,0.8480931511266191,0.0,sleeve_balance,1732.79003652,20523.71856236,0.0
XNDU,23414.4,23414.4,1.0,0.0,0.0,sleeve_balance,23414.4,0.0,0.0
META,21341.07989,21341.07989,0.14205530255973595,0.8579446974402641,0.0,sleeve_balance,3031.6135607254464,18309.466329274557,0.0
BMNR,21120.1,21120.1,1.0,0.0,0.0,sleeve_balance,21120.1,0.0,0.0
RGTI,20976.0,20976.0,0.9857037156454994,0.0,0.0,sleeve_balance,20676.121139379997,0.0,0.0
TSM,20949.69204,20949.69204,0.08829980613595691,0.8371543903444414,0.0,sleeve_balance,1849.8537457399998,17538.126667649998,0.0
HIMS,20077.800000000003,20077.800000000003,0.49147151553755886,0.5020867371325494,0.0,sleeve_balance,9867.666794660001,10080.7970907999,0.0
MU,19905.58,19905.58,0.1711800584614133,0.8288199415385866,0.0,sleeve_balance,3407.4383481083396,16498.14165189166,0.0
BABA,18913.512882000003,18913.512882000003,0.09886952591444033,0.843454768687745,0.0,sleeve_balance,1869.9700520200004,15952.69263296,0.0
RCAT,18561.92,18561.92,1.0,0.0,0.0,sleeve_balance,18561.92,0.0,0.0
HUT,16653.45,16653.45,0.9541833258347369,0.0,0.0,sleeve_balance,15890.4443076225,0.0,0.0
GEMI,16524.0,16524.0,1.0,0.0,0.0,sleeve_balance,16524.0,0.0,0.0
MSTR,15846.839999999998,15846.839999999998,0.14252509296878463,0.8574749070312153,0.0,sleeve_balance,2258.572344261455,13588.267655738542,0.0
CRDO,15481.109999999999,15481.109999999999,0.9794678904419647,0.0,0.0,sleeve_balance,15163.250153400002,0.0,0.0
CLSK,15112.16,15112.16,1.0,0.0,0.0,sleeve_balance,15112.16,0.0,0.0
QUBT,14873.76,14873.76,1.0,0.0,0.0,sleeve_balance,14873.76,0.0,0.0
LITE,14545.449999999999,14545.449999999999,1.0,0.0,0.0,sleeve_balance,14545.449999999999,0.0,0.0
PL,14530.4,14530.4,0.9880004721686946,0.0,0.0,sleeve_balance,14356.042060799999,0.0,0.0
EOSE,14270.899999999998,14270.899999999998,0.989506333643989,0.0,0.0,sleeve_balance,14121.1459368,0.0,0.0
WULF,14220.439999999999,14220.439999999999,0.9697018318350208,0.0,0.0,sleeve_balance,13789.586717500002,0.0,0.0
FLY,13867.35,13867.35,1.0,0.0,0.0,sleeve_balance,13867.35,0.0,0.0
KEEL,13766.48,13766.48,1.0,0.0,0.0,sleeve_balance,13766.48,0.0,0.0
XRPZ,13499.68,13499.68,0.9746068349459986,0.0,0.0,sleeve_balance,13156.8803975838,0.0,0.0
RKLB,12885.039999999999,12885.039999999999,1.0,0.0,0.0,sleeve_balance,12885.039999999999,0.0,0.0
EWY,12865.94,12865.94,0.9533774456293127,0.0,0.0,sleeve_balance,12266.09701282,0.0,0.0
INTC,12617.800000000001,12617.800000000001,0.9839572810965461,0.0,0.0,sleeve_balance,12415.37618142,0.0,0.0
AMPX,11427.78,11427.78,0.9727285405013046,0.0,0.0,sleeve_balance,11116.12776057,0.0,0.0
AMKR,10322.4,10322.4,0.9784814159497791,0.0,0.0,sleeve_balance,10100.276568,0.0,0.0
ALAB,10199.97,10199.97,0.9611394839484825,0.0,0.0,sleeve_balance,9803.593902090002,0.0,0.0
APP,10190.400000000001,10190.400000000001,1.0,0.0,0.0,sleeve_balance,10190.400000000001,0.0,0.0
ETHA,10059.66,10059.66,0.9686322442209778,0.0,0.0,sleeve_balance,9744.111041900002,0.0,0.0
OPEN,9694.545,9694.545,1.0,0.0,0.0,sleeve_balance,9694.545,0.0,0.0
GLW,9187.852509999999,9187.852509999999,0.9700072424051137,0.0,0.0,sleeve_balance,8912.283476850002,0.0,0.0
OKLO,9049.18,9049.18,1.0,0.0,0.0,sleeve_balance,9049.18,0.0,0.0
BBAI,8883.0,8883.0,0.9946327251711244,0.0,0.0,sleeve_balance,8835.322497695099,0.0,0.0
THYP,8841.24,8841.24,0.9339967107387993,0.0,0.0,sleeve_balance,8257.689078852301,0.0,0.0
FIG,8743.28,8743.28,1.0,0.0,0.0,sleeve_balance,8743.28,0.0,0.0
AMAT,7885.500000000001,7885.500000000001,0.9985347523568574,0.0,0.0,sleeve_balance,7873.94578971,0.0,0.0
HOOD,7843.12,7843.12,0.9584523384341948,0.0,0.0,sleeve_balance,7517.256704620001,0.0,0.0
TXN,7669.889999999999,7669.889999999999,0.9749025352905977,0.0,0.0,sleeve_balance,7477.395206400001,0.0,0.0
PLTR,7551.599999999999,7551.599999999999,0.9669831710180624,0.0,0.0,sleeve_balance,7302.27011426,0.0,0.0
USAR,7417.01,7417.01,0.9981353960680112,0.0,0.0,sleeve_balance,7403.180213990399,0.0,0.0
SBET,6938.2,6938.2,1.0,0.0,0.0,sleeve_balance,6938.2,0.0,0.0
KLAC,6853.083600000001,6853.083600000001,0.9379622292306488,0.0,0.0,sleeve_balance,6427.933570560001,0.0,0.0
CLS,6761.48,6761.48,1.0,0.0,0.0,sleeve_balance,6761.48,0.0,0.0
STX,6419.6,6419.6,1.0,0.0,0.0,sleeve_balance,6419.6,0.0,0.0
TEM,6390.12,6390.12,0.9902229030065163,0.0,0.0,sleeve_balance,6327.643176959999,0.0,0.0
RKT,6337.47,6337.47,0.9234780803909132,0.0,0.0,sleeve_balance,5852.5146301350005,0.0,0.0
U,6260.099999999999,6260.099999999999,1.0,0.0,0.0,sleeve_balance,6260.099999999999,0.0,0.0
AFRM,6251.5599999999995,6251.5599999999995,1.0,0.0,0.0,sleeve_balance,6251.5599999999995,0.0,0.0
NOK,5977.44,5977.44,0.9585877831513157,0.0,0.0,sleeve_balance,5729.90095852,0.0,0.0
LEU,5786.429999999999,5786.429999999999,0.9623896328409745,0.0,0.0,sleeve_balance,5568.800243159999,0.0,0.0
