ETF,Underlying,Leverage,Beta,Beta_n_obs,Beta_source
RCAX,RCAT,2.0,2.018247,36,ols
RDWU,RDW,2.0,1.958848,38,ols
OKLL,OKLO,2.0,1.997499,190,ols
GDXU,GDX,2.0,3.043592,500,ols
MRNX,MRNA,2.0,2.016219,35,ols
ZETX,ZETA,2.0,2.062032,35,ols
LITX,LITE,2.0,1.979682,41,ols
SNXX,SNDX,2.0,1.245373,41,ols
WDCX,WDC,2.0,2.050342,41,ols
LNOK,NOK,2.0,1.957569,45,ols
USGG,USAR,2.0,2.000138,50,ols
ONDG,ONDS,2.0,1.996183,50,ols
PLUL,PLUG,2.0,1.932283,50,ols
ALBG,ALB,2.0,2.006519,50,ols
UUUG,UUUU,2.0,1.993554,50,ols
HUTG,HUT,2.0,2.002772,50,ols
XPEG,XPEV,2.0,1.988844,48,ols
ORLG,ORLY,2.0,2.005126,48,ols
LUNL,LUNR,2.0,1.996206,50,ols
RKTL,RKT,2.0,1.95668,50,ols
EOSU,EOSE,2.0,1.975194,49,ols
BTFL,BITF,2.0,2.025097,59,ols
FGRU,FIGR,2.0,2.009586,26,ols_short_history
APHU,APH,2.0,2.025956,26,ols_short_history
COPZ,COPX,2.0,2.051177,26,ols_short_history
LEUX,LEU,2.0,2.098044,25,ols_short_history
COHX,COHR,2.0,2.070868,25,ols_short_history
AXPG,AXP,2.0,2.027656,25,ols_short_history
FCXG,FCX,2.0,2.054402,25,ols_short_history
GLWG,GLW,2.0,1.974055,12,ols_short_history
SNDU,SNDK,2.0,1.955425,10,ols_short_history
PAAU,PAAS,2.0,1.96632,10,ols_short_history
BITX,IBIT,2.0,2.004248,500,ols
ETHU,ETHA,2.0,2.00096,420,ols
XXRP,XRPZ,2.0,2.019889,83,ols
AALG,AAL,2.0,1.978778,178,ols
ABNG,ABNB,2.0,1.983537,88,ols
ADBG,ADBE,2.0,1.990948,254,ols
AMDG,AMD,2.0,2.00313,293,ols
ARMG,ARM,2.0,1.996176,300,ols
ASMG,ASML,2.0,1.985025,300,ols
AVGG,AVGO,2.0,1.999703,215,ols
BAIG,BBAI,2.0,2.009483,149,ols
BEG,BE,2.0,1.997196,68,ols
BIDG,BIDU,2.0,2.016729,66,ols
BLSG,BLSH,2.0,2.016183,103,ols
BMNG,BMNR,2.0,1.991648,103,ols
BOEG,BA,2.0,1.985412,196,ols
BULG,BULL,2.0,1.981867,157,ols
CIFG,CIFR,2.0,1.99794,71,ols
CMGG,CMG,2.0,1.971306,88,ols
CNCG,CNC,2.0,2.008376,66,ols
COIG,COIN,2.0,1.996155,258,ols
COTG,COST,2.0,1.985379,130,ols
CRCG,CRCL,2.0,1.991044,157,ols
CRMG,CRM,2.0,1.983717,244,ols
CRWG,CRWV,2.0,1.998031,157,ols
DUOG,DUOL,2.0,2.021796,71,ols
FIGG,FIG,2.0,1.994356,112,ols
FUTG,FUTU,2.0,1.998508,112,ols
GEMG,GEMI,2.0,1.978575,96,ols
GEVG,GEV,2.0,1.950751,68,ols
GLGG,GLXY,2.0,2.001201,149,ols
GRAG,GRAB,2.0,1.988889,71,ols
HOOG,HOOD,2.0,2.006231,254,ols
IREG,IREN,2.0,1.969676,68,ols
KLAG,KLAC,2.0,2.013949,66,ols
LACG,LAC,2.0,2.011151,71,ols
LULG,LULU,2.0,1.990311,96,ols
MPG,MP,2.0,1.985991,103,ols
NBIG,NBIS,2.0,2.007969,103,ols
NEMG,NEM,2.0,1.997907,88,ols
NETG,NET,2.0,2.008404,88,ols
NIOG,NIO,2.0,1.969637,66,ols
NUG,NU,2.0,1.98427,88,ols
NVDG,NVDA,2.0,1.969083,319,ols
OKTG,OKTA,2.0,2.000789,88,ols
OPEG,OPEN,2.0,2.003613,71,ols
OSCG,OSCR,2.0,1.989343,96,ols
PANG,PANW,2.0,1.997865,254,ols
PBRG,PBR,2.0,1.926769,66,ols
PLTG,PLTR,2.0,1.996969,230,ols
PYPG,PYPL,2.0,1.994857,244,ols
RTXG,RTX,2.0,2.010325,201,ols
SATG,SATS,2.0,2.005373,68,ols
SBU,SBUX,2.0,1.999076,88,ols
SNAG,SNAP,2.0,2.01116,66,ols
SPOG,SPOT,2.0,1.980411,88,ols
TERG,TER,2.0,1.994599,88,ols
TSLG,TSLA,2.0,1.990817,319,ols
TSMG,TSM,2.0,1.978174,300,ols
UNHG,UNH,2.0,1.996974,171,ols
UPSG,UPS,2.0,1.995342,71,ols
VALG,VALE,2.0,1.976732,66,ols
XYZG,XYZ,2.0,1.99984,244,ols
COIO,COIN,2.0,0.940288,155,ols
MSOO,MSTR,2.0,0.972763,155,ols
NVDO,NVDA,2.0,0.954408,155,ols
PLOO,PLTR,2.0,0.868882,155,ols
TSLO,TSLA,2.0,0.862261,155,ols
CRCA,CRCL,2.0,1.979837,159,ols
NVDB,NVDA,2.0,1.991822,136,ols
PLTA,PLTR,2.0,1.990617,136,ols
TSLI,TSLA,2.0,1.979037,136,ols
COIA,COIN,2.0,2.000749,136,ols
BITU,IBIT,2.0,1.992125,497,ols
ETHT,ETHA,2.0,1.991234,420,ols
UXRP,XRPZ,2.0,1.999619,83,ols
SOLT,SOEZ,2.0,2.016361,77,ols
TSLR,TSLA,2.0,1.998851,500,ols
AAPB,AAPL,2.0,1.991439,500,ols
AMDL,AMD,2.0,1.996941,500,ols
AMZZ,AMZN,2.0,1.990149,500,ols
AVGU,AVGO,2.0,1.991962,176,ols
BABX,BABA,2.0,2.006304,500,ols
BULX,BULL,2.0,1.971014,141,ols
CONL,COIN,2.0,1.987398,500,ols
CRWL,CRWD,2.0,1.996211,341,ols
DLLL,DELL,2.0,1.985185,278,ols
ETRL,ETOR,2.0,1.999327,141,ols
GOU,GOOGL,2.0,2.040416,78,ols
INTW,INTC,2.0,1.987501,279,ols
IONL,IONQ,2.0,1.986208,251,ols
ISUL,ISRG,2.0,2.00287,117,ols
LCDL,LCID,2.0,1.962542,233,ols
MRAL,MARA,2.0,1.978756,264,ols
FBL,META,2.0,1.996748,500,ols
MVLL,MRVL,2.0,1.993012,264,ols
MSFL,MSFT,2.0,1.991893,500,ols
MSTP,MSTR,2.0,1.994208,199,ols
MULL,MU,2.0,1.99762,341,ols
NBIL,NBIS,2.0,1.998029,117,ols
NOWL,NOW,2.0,1.997141,176,ols
NVDL,NVDA,2.0,1.98738,500,ols
PDDL,PDD,2.0,2.009392,176,ols
PTIR,PLTR,2.0,1.996591,390,ols
QCML,QCOM,2.0,1.972747,245,ols
RDTL,RDDT,2.0,1.980713,252,ols
RVNL,RIVN,2.0,1.986902,233,ols
SMCL,SMCI,2.0,1.989677,319,ols
TSMU,TSM,2.0,1.990308,341,ols
UBRL,UBER,2.0,1.996943,390,ols
VRTL,VRT,2.0,1.981349,252,ols
AMYY,AMD,2.0,0.314695,132,ols
AZYY,AMZN,2.0,0.638512,132,ols
BBYY,BABA,2.0,0.58833,106,ols
XBTY,IBIT,2.0,0.541139,218,ols
COYY,COIN,2.0,0.484112,166,ols
NUGY,GDX,2.0,0.499357,87,ols
HMYY,HIMS,2.0,0.260547,78,ols
HOYY,HOOD,2.0,0.514785,122,ols
IOYY,IONQ,2.0,0.374049,97,ols
MAAY,MARA,2.0,0.321224,97,ols
FBYY,META,2.0,0.62373,106,ols
MTYY,MSTR,2.0,0.391369,127,ols
NVYY,NVDA,2.0,0.659154,218,ols
PLYY,PLTR,2.0,0.542182,127,ols
QBY,QBTS,2.0,0.292552,79,ols
TQQY,QQQ,2.0,0.876098,271,ols
RGYY,RGTI,2.0,0.326156,82,ols
RTYY,RIOT,2.0,0.360837,78,ols
SEMY,SOXX,2.0,0.765302,87,ols
SMYY,SMCI,2.0,0.326651,122,ols
YSPY,SPY,2.0,0.828638,245,ols
TSYY,TSLA,2.0,0.541752,316,ols
QYLD,QQQ,1.0,0.624352,500,ols
QYLG,QQQ,1.0,0.79817,500,ols
QQQX,QQQ,1.0,0.772427,500,ols
JEPQ,QQQ,1.0,0.770686,500,ols
XYLD,SPY,1.0,0.64328,500,ols
XYLG,SPY,1.0,0.812846,500,ols
JEPI,SPY,1.0,0.598575,500,ols
SPYI,SPY,1.0,0.826667,500,ols
RYLD,IWM,1.0,0.575227,500,ols
ABNY,ABNB,1.0,0.795928,439,ols
AIYY,AI,1.0,0.772117,500,ols
AMDY,AMD,1.0,0.802111,500,ols
AMZY,AMZN,1.0,0.765288,500,ols
APLY,AAPL,1.0,0.786991,500,ols
BABO,BABA,1.0,0.774212,408,ols
BRKC,BRK-B,1.0,0.827328,202,ols
CONY,COIN,1.0,0.774514,500,ols
CRCO,CRCL,1.0,0.837983,122,ols
CVNY,CVNA,1.0,0.816305,288,ols
DISO,DIS,1.0,0.75947,500,ols
DRAY,DKNG,1.0,0.808385,176,ols
FBY,META,1.0,0.78995,500,ols
GMEY,GME,1.0,0.654008,137,ols
GOOY,GOOGL,1.0,0.750335,500,ols
HIYY,HIMS,1.0,0.872769,127,ols
HOOY,HOOD,1.0,0.79111,221,ols
MARO,MARA,1.0,0.782717,322,ols
MRNY,MRNA,1.0,0.760342,500,ols
MSFO,MSFT,1.0,0.788665,500,ols
MSTY,MSTR,1.0,0.760325,500,ols
NFLY,NFLX,1.0,0.783034,500,ols
NVDY,NVDA,1.0,0.788111,500,ols
PLTY,PLTR,1.0,0.795104,366,ols
PYPY,PYPL,1.0,0.814488,500,ols
RBLY,RBLX,1.0,0.848471,166,ols
RDYY,RDDT,1.0,0.829327,137,ols
SMCY,SMCI,1.0,0.760124,384,ols
SNOY,SNOW,1.0,0.793641,448,ols
TSLY,TSLA,1.0,0.755213,500,ols
TSMY,TSM,1.0,0.796075,399,ols
XOMO,XOM,1.0,0.800042,500,ols
XYZY,XYZ,1.0,0.813632,500,ols
AAPW,AAPL,1.0,1.097725,275,ols
AMDW,AMD,1.0,1.199084,169,ols
AMZW,AMZN,1.0,1.21097,193,ols
ARMW,ARM,1.0,1.196257,105,ols
AVGW,AVGO,1.0,1.194991,169,ols
BABW,BABA,1.0,1.221321,105,ols
BRKW,BRK-B,1.0,1.177426,193,ols
COIW,COIN,1.0,1.217056,276,ols
COSW,COST,1.0,1.247514,105,ols
GOOW,GOOGL,1.0,1.224424,169,ols
HOOW,HOOD,1.0,1.20783,193,ols
METW,META,1.0,1.182402,193,ols
MSFW,MSFT,1.0,1.214493,169,ols
MSTW,MSTR,1.0,1.218354,169,ols
NFLW,NFLX,1.0,1.191359,193,ols
NVDW,NVDA,1.0,1.19874,276,ols
PLTW,PLTR,1.0,1.193393,276,ols
TSLW,TSLA,1.0,1.196574,276,ols
UBEW,UBER,1.0,1.220298,105,ols
UNHW,UNH,1.0,1.205524,77,ols
TSYW,TLT,1.0,1.147524,90,ols
GLDW,GOLD,1.0,0.336845,100,ols
GDXW,GDX,1.0,1.19795,100,ols
TOPW,TOP,1.0,1.0,0,imputed_no_overlap
SDS,SPY,-2.0,-1.934788,500,ols
QID,QQQ,-2.0,-1.993849,500,ols
DXD,DIA,-2.0,-1.989952,500,ols
TWM,IWM,-2.0,-2.003424,500,ols
SCO,USO,-2.0,-1.464018,500,ols
MSTZ,MSTR,-2.0,-1.982431,380,ols
NVDQ,NVDA,-2.0,-1.992003,500,ols
BTCZ,IBIT,-2.0,-1.992595,429,ols
ETHD,ETHA,-2.0,-1.981571,420,ols
CRCD,CRCL,-2.0,-2.009673,124,ols
CORD,CRWV,-2.0,-2.004294,124,ols
TSLQ,TSLA,-2.0,-1.855984,500,ols
ZSL,SLV,-2.0,-2.02479,500,ols
SQQQ,QQQ,-3.0,-2.977286,500,ols
SPXS,SPY,-3.0,-2.899247,500,ols
TZA,IWM,-3.0,-2.992177,500,ols
SOXS,SOXX,-3.0,-2.989935,500,ols
FAZ,XLF,-3.0,-3.002625,500,ols
LABD,XBI,-3.0,-2.990902,500,ols
TECS,XLK,-3.0,-2.962461,500,ols
SDOW,DIA,-3.0,-2.98966,500,ols
DUST,GDX,-3.0,-1.987368,500,ols
TTXD,XLK,-2.0,-1.840056,120,ols
TSXD,SOXX,-2.0,-1.896768,120,ols
WEBS,XLK,-3.0,-2.243283,500,ols
FNGD,XLK,-3.0,-2.837491,500,ols
REW,XLK,-2.0,-1.998441,500,ols
SKF,XLF,-2.0,-2.003883,500,ols
SPXU,SPY,-3.0,-2.893568,500,ols
DUG,XLE,-2.0,-1.975684,500,ols
DRIP,XOP,-2.0,-1.999143,500,ols
TMV,TLT,-3.0,-2.964334,500,ols
TBT,TLT,-2.0,-1.98422,500,ols
TBX,TLT,-2.0,-0.429236,500,ols
NVDS,NVDA,-1.5,-1.452513,500,ols
EWV,EWJ,-2.0,-1.981854,500,ols
APLZ,APLD,-2.0,-1.982845,44,ols
HIBS,SPY,-3.0,-4.470585,500,ols
CLSZ,CLSK,-2.0,-2.03878,25,ols_short_history
