ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
GGLL,GOOGL,1.993467,500,ols,0.072515,-0.036115,0.10863,45000,0.10863,False,False,False,,True,False,False,False,False,True,False,False,False,0.595521,0.199335,0.298573,0.088274,0.199335,0.09070500000000001,0.09070500000000001,0.49836675,0.5980401,0.5,0.5980401
HODU,HOOD,2.009167,86,ols,0.095168,-0.058768,0.15393600000000002,3000,0.15393600000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.42164,0.666168,0.704928,0.503777,0.559196,0.512232,0.40526,0.50229175,0.6027501000000001,0.50229175,0.6027501000000001
LINT,INTC,1.989485,86,ols,0.132268,-0.09586800000000001,0.228136,50000,0.228136,False,False,False,,True,False,False,False,False,True,False,False,False,1.427462,0.628265,0.623541,0.382692,0.466499,0.40012899999999996,0.238363,0.49737125,0.5968454999999999,0.5,0.5968454999999999
ELIL,LLY,1.991064,250,ols,0.235628,-0.199228,0.434856,25000,0.434856,False,False,False,,False,True,False,False,False,False,True,False,False,0.845073,0.281281,0.373567,0.137687,0.280141,-0.15357500000000002,-0.15471500000000005,0.497766,0.5973191999999999,0.5,0.5973191999999999
LMTL,LMT,1.98934,160,ols,0.119937,-0.083537,0.203474,25000,0.203474,False,False,False,,True,False,False,False,False,True,False,False,False,0.478024,0.162672,0.241642,0.057461,0.124262,-0.04080199999999998,-0.07921199999999999,0.497335,0.596802,0.5,0.596802
METU,META,1.999295,451,ols,0.075212,-0.038812,0.114024,100000,0.114024,False,False,False,,True,False,False,False,False,True,False,False,False,0.714738,0.241383,0.35711,0.127393,0.241383,0.127359,0.127359,0.49982375,0.5997885,0.5,0.5997885
MRVU,MRVL,2.019016,29,ols_short_history,0.10483100000000001,-0.06843099999999999,0.173262,25000,0.173262,False,False,False,,True,False,False,False,False,True,False,False,False,1.355558,0.504263,0.632026,0.410923,0.421665,0.331001,0.248403,0.504754,0.6057048,0.504754,0.6057048
MSFU,MSFT,1.992404,500,ols,0.037464,-0.0010639999999999998,0.038528,250000,0.038528,False,False,False,,True,False,False,False,False,True,False,False,False,0.479114,0.165385,0.240231,0.057055,0.165385,0.126857,0.126857,0.498101,0.5977212,0.5,0.5977212
MUU,MU,1.994534,364,ols,0.040954,-0.004554,0.045508,250000,0.045508,False,False,False,,True,False,False,False,False,True,False,False,False,1.262469,0.515728,0.604813,0.362805,0.515728,0.47021999999999997,0.47021999999999997,0.4986335,0.5983602,0.5,0.5983602
NFXL,NFLX,1.997605,369,ols,0.24249600000000002,-0.206096,0.448592,20000,0.448592,False,False,False,,False,True,False,False,False,False,True,False,False,0.697964,0.233108,0.329946,0.108474,0.233108,-0.21548399999999998,-0.21548399999999998,0.49940125,0.5992815,0.5,0.5992815
NVDU,NVDA,1.987428,500,ols,0.055846,-0.019446,0.075292,80000,0.075292,False,False,False,,True,False,False,False,False,True,False,False,False,0.981632,0.356853,0.493661,0.239125,0.356853,0.28156099999999995,0.28156099999999995,0.496857,0.5962284,0.5,0.5962284
ORCU,ORCL,2.004338,86,ols,0.142262,-0.105862,0.248124,150000,0.248124,False,False,False,,True,False,False,False,False,True,False,False,False,1.085398,0.397063,0.512986,0.264869,0.309983,0.148939,0.061859,0.5010845,0.6013014,0.5010845,0.6013014
PALU,PANW,2.007823,250,ols,0.052969,-0.016569,0.069538,200000,0.069538,False,False,False,,True,False,False,False,False,True,False,False,False,0.720337,0.243606,0.342051,0.118375,0.242612,0.174068,0.173074,0.50195575,0.6023469,0.50195575,0.6023469
PLTU,PLTR,1.991965,321,ols,0.086238,-0.04983799999999999,0.13607599999999997,8000,0.13607599999999997,False,False,False,,True,False,False,False,False,True,False,False,False,1.287491,0.506399,0.62769,0.389259,0.506399,0.37032300000000007,0.37032300000000007,0.49799125,0.5975895,0.5,0.5975895
QCMU,QCOM,2.002834,189,ols,0.031436,0.004964,0.026472,10000,0.026472,False,False,False,,True,False,False,False,False,True,False,False,False,0.647626,0.233537,0.383313,0.147554,0.212041,0.207065,0.185569,0.5007085,0.6008502,0.5007085,0.6008502
SHPU,SHOP,2.013312,160,ols,0.076694,-0.040293999999999996,0.116988,45000,0.116988,False,False,False,,True,False,False,False,False,True,False,False,False,1.02106,0.356169,0.57761,0.340325,0.350385,0.23918100000000003,0.23339700000000002,0.503328,0.6039936,0.503328,0.6039936
SOFA,SOFI,1.989919,30,ols,0.042866,-0.0064659999999999995,0.049332,20000,0.049332,False,False,False,,True,False,False,False,False,True,False,False,False,0.823121,0.355681,0.572691,0.323032,0.326919,0.30634900000000004,0.27758700000000003,0.49747975,0.5969757,0.5,0.5969757
TSLL,TSLA,1.99331,500,ols,0.052821999999999994,-0.016422000000000003,0.069244,1600000,0.069244,False,False,False,,True,False,False,False,False,True,False,False,False,1.247923,0.49933,0.625947,0.387887,0.49933,0.43008599999999997,0.43008599999999997,0.4983275,0.597993,0.5,0.597993
TSMX,TSM,1.993349,369,ols,0.236981,-0.200581,0.437562,300000,0.437562,False,False,False,,False,True,False,False,False,False,True,False,False,0.806226,0.28073,0.407213,0.164172,0.28073,-0.15683200000000003,-0.15683200000000003,0.49833725,0.5980047,0.5,0.5980047
XOMX,XOM,1.971868,232,ols,0.051718,-0.015318,0.067036,20000,0.067036,False,False,False,,True,False,False,False,False,True,False,False,False,0.429007,0.139029,0.225969,0.048927,0.131878,0.07199300000000002,0.064842,0.492967,0.5915604,0.5,0.5915604
YINN,FXI,2.972906,500,ols,0.018541000000000002,0.017859,0.000682000000000002,900000,0.000682000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.858827,0.369987,0.288189,0.243564,0.369987,0.369305,0.369305,0.7432265,0.8918718,0.7432265,0.8918718
MEXX,EWW,2.957005,500,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.738445,0.300107,0.249082,0.179514,0.300107,0.300107,0.300107,0.73925125,1.0,0.73925125,1.0
KORU,EWY,2.92855,500,ols,0.11471,-0.07831,0.19302000000000002,80000,0.19302000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.894812,0.373229,0.305231,0.263094,0.373229,0.18020899999999995,0.18020899999999995,0.7321375,0.8785649999999999,0.7321375,0.8785649999999999
HIBL,SPY,4.480506,500,ols,0.6970440000000001,-0.660644,1.357688,10000,1.357688,False,False,False,,False,True,False,False,False,False,True,False,False,0.803393,0.406424,0.165444,0.213423,0.406424,-0.951264,-0.951264,1.0,1.0,1.0,1.0
LABU,XBI,2.988663,500,ols,0.187345,-0.150945,0.33829,40000,0.33829,False,False,False,,False,True,False,False,True,False,True,False,False,0.778499,0.322265,0.260289,0.201335,0.322265,-0.016024999999999956,-0.016024999999999956,0.74716575,0.8965989,0.74716575,0.8965989
SOXL,SOXX,2.960747,500,ols,0.033233,0.0031669999999999997,0.030066,6400000,0.030066,False,False,False,,True,False,False,False,False,True,False,False,False,1.120314,0.542373,0.378075,0.414905,0.542373,0.512307,0.512307,0.74018675,0.8882241,0.74018675,0.8882241
CHAU,ASHR,1.966618,500,ols,0.023725,0.012675,0.011049999999999999,100000,0.011049999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.51701,0.120613,0.262415,0.065452,0.120613,0.109563,0.109563,0.4916545,0.5899854,0.5,0.5899854
CWEB,KWEB,1.98717,500,ols,0.018259,0.018141,0.00011800000000000005,550000,0.00011800000000000005,False,False,False,,True,False,False,False,False,True,False,False,False,0.705785,0.195632,0.354896,0.123538,0.195632,0.195514,0.195514,0.4967925,0.596151,0.5,0.596151
ERX,XLE,1.98678,500,ols,0.154441,-0.11804100000000001,0.272482,30000,0.272482,False,False,False,,True,False,False,False,False,True,False,False,False,0.439665,0.10489,0.220964,0.047861,0.10489,-0.16759200000000002,-0.16759200000000002,0.496695,0.596034,0.5,0.596034
NUGT,GDX,1.978758,500,ols,0.025257,0.011143,0.014114000000000002,200000,0.014114000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.769331,0.211916,0.388449,0.146119,0.211916,0.19780199999999998,0.19780199999999998,0.4946895,0.5936274,0.5,0.5936274
JNUG,GDXJ,1.974583,500,ols,0.044932999999999994,-0.008532999999999999,0.05346599999999999,85000,0.05346599999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.858483,0.251523,0.433694,0.18098,0.251523,0.198057,0.198057,0.49364575,0.5923748999999999,0.5,0.5923748999999999
GUSH,XOP,2.009564,500,ols,0.039605,-0.003205,0.04281,250000,0.04281,False,False,False,,True,False,False,False,False,True,False,False,False,0.581728,0.144816,0.289247,0.084868,0.144816,0.102006,0.102006,0.502391,0.6028692,0.502391,0.6028692
URAA,URA,1.933148,438,ols,0.027824,0.008576,0.019248,60000,0.019248,False,False,False,,True,False,False,False,False,True,False,False,False,0.880426,0.380351,0.438134,0.173141,0.380351,0.361103,0.361103,0.483287,0.5799444,0.5,0.5799444
MSTU,MSTR,1.965797,380,ols,0.25772,-0.22132000000000002,0.47904,1400000,0.47904,False,False,False,,False,True,False,False,False,False,True,False,False,1.720548,1.089208,0.886719,0.746391,1.089208,0.6101679999999999,0.6101679999999999,0.49144925,0.5897391,0.5,0.5897391
NVDX,NVDA,1.997527,500,ols,0.10159900000000001,-0.065199,0.166798,7000,0.166798,False,False,False,,True,False,False,False,False,True,False,False,False,0.98716,0.409822,0.493661,0.242798,0.409822,0.24302400000000002,0.24302400000000002,0.49938175,0.5992581,0.5,0.5992581
TSLT,TSLA,1.992462,500,ols,0.12003399999999999,-0.083634,0.203668,55000,0.203668,False,False,False,,True,False,False,False,False,True,False,False,False,1.247644,0.532107,0.625947,0.387391,0.532107,0.32843900000000004,0.32843900000000004,0.4981155,0.5977386,0.5,0.5977386
BTCL,IBIT,2.00607,429,ols,0.048725,-0.012325,0.06104999999999999,35000,0.06104999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.005679,0.430863,0.501404,0.2537,0.430863,0.369813,0.369813,0.5015175,0.6018209999999999,0.5015175,0.6018209999999999
ETU,ETHA,1.989423,354,ols,0.040552000000000005,-0.004152,0.04470400000000001,95000,0.04470400000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.525174,0.753537,0.752726,0.557639,0.753537,0.708833,0.708833,0.49735575,0.5968268999999999,0.5,0.5968268999999999
CCUP,CRCL,1.982779,157,ols,0.153849,-0.117449,0.27129800000000004,200000,0.27129800000000004,False,False,False,,True,False,False,False,False,True,False,False,False,1.961131,1.030017,1.199671,1.402247,1.170342,0.7587189999999999,0.899044,0.49569475,0.5948337,0.5,0.5948337
CRWU,CRWV,1.989027,167,ols,0.20450600000000002,-0.168106,0.37261200000000005,100000,0.37261200000000005,False,False,False,,False,True,False,False,True,False,True,False,False,1.95474,1.127939,1.190771,1.394682,1.217912,0.755327,0.8453,0.49725675,0.5967081,0.5,0.5967081
AAPX,AAPL,1.995379,500,ols,0.155794,-0.11939399999999999,0.275188,25000,0.275188,False,False,False,,True,False,False,False,False,True,False,False,False,0.566124,0.192209,0.283183,0.079638,0.192209,-0.082979,-0.082979,0.49884475,0.5986137,0.5,0.5986137
GOOX,GOOGL,1.979746,500,ols,0.021751,0.014649,0.007101999999999999,50000,0.007101999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.594138,0.198439,0.298573,0.086456,0.198439,0.191337,0.191337,0.4949365,0.5939238,0.5,0.5939238
MSFX,MSFT,2.006941,500,ols,0.062084,-0.025684,0.087768,9000,0.087768,False,False,False,,True,False,False,False,False,True,False,False,False,0.483594,0.186147,0.240231,0.058313,0.186147,0.09837900000000001,0.09837900000000001,0.50173525,0.6020823,0.50173525,0.6020823
NFLU,NFLX,1.991885,373,ols,0.036882,-0.000482,0.037364,55000,0.037364,False,False,False,,True,False,False,False,False,True,False,False,False,0.693364,0.23239,0.329946,0.107543,0.23239,0.195026,0.195026,0.49797125,0.5975655,0.5,0.5975655
ROBN,HOOD,2.011912,288,ols,0.10332599999999999,-0.066926,0.170252,80000,0.170252,False,False,False,,True,False,False,False,False,True,False,False,False,1.524762,0.753006,0.704928,0.505838,0.753006,0.582754,0.582754,0.502978,0.6035736,0.502978,0.6035736
ARMU,ARM,1.96826,264,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.132365,0.626658,0.6344,0.383505,0.626658,0.626658,0.626658,0.492065,1.0,0.5,1.0
DJTU,DJT,2.005016,267,ols,0.261676,-0.225276,0.48695200000000005,150000,0.48695200000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.46919,0.842334,0.988739,0.984973,0.842334,0.355382,0.355382,0.501254,0.6015048,0.501254,0.6015048
RBLU,RBLX,2.017985,267,ols,0.07478900000000001,-0.038389,0.113178,10000,0.113178,False,False,False,,True,False,False,False,False,True,False,False,False,1.120932,0.49652,0.522191,0.280084,0.49652,0.383342,0.383342,0.50449625,0.6053955,0.50449625,0.6053955
SNOU,SNOW,2.015792,231,ols,0.009882,0.026518,0.0,3000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.992757,0.354681,0.522081,0.279059,0.348379,0.354681,0.348379,0.503948,0.6047375999999999,0.503948,0.6047375999999999
SMUP,SMR,2.055058,167,ols,0.11555699999999999,-0.079157,0.194714,5900000,0.194714,False,False,False,,True,False,False,False,False,True,False,False,False,2.285453,4.580248,1.125994,1.374493,3.498942,4.385534,3.304228,0.5137645,0.6165173999999999,0.5137645,0.6165173999999999
BULU,BULL,1.928535,160,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.133392,0.834042,0.571548,0.292483,0.63633,0.834042,0.63633,0.48213375,1.0,0.5,1.0
GLXU,GLXY,2.010565,158,ols,0.095291,-0.058891,0.15418199999999999,100000,0.15418199999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.844018,1.063396,0.896293,0.816117,0.971157,0.909214,0.816975,0.50264125,0.6031695,0.50264125,0.6031695
AFRU,AFRM,1.950412,132,ols,0.142827,-0.106427,0.249254,1,0.249254,False,False,False,,True,False,False,False,False,True,False,True,False,1.203544,0.65276,0.754921,0.528216,0.593453,0.40350600000000003,0.34419900000000003,0.487603,0.5851236,0.5,0.5851236
KTUP,KTOS,2.029171,132,ols,0.175336,-0.138936,0.314272,9000,0.314272,False,False,False,,False,True,False,False,True,False,True,False,False,1.533283,0.800181,0.556407,0.323267,0.573079,0.48590900000000004,0.258807,0.50729275,0.6087512999999999,0.50729275,0.6087512999999999
TTDU,TTD,1.996131,131,ols,0.12816,-0.09176000000000001,0.21992,6000,0.21992,False,False,False,,True,False,False,False,False,True,False,False,False,1.015491,0.516374,0.620406,0.382673,0.452176,0.296454,0.23225600000000002,0.49903275,0.5988393,0.5,0.5988393
BMNU,BMNR,1.945167,124,ols,0.214096,-0.177696,0.39179200000000003,1400000,0.39179200000000003,False,False,False,,False,True,False,False,True,False,True,False,False,2.075666,1.697073,1.076141,1.064569,1.375801,1.305281,0.984009,0.48629175,0.5835501,0.5,0.5835501
SBTU,SBET,2.02907,107,ols,0.075959,-0.039559000000000004,0.11551800000000001,35000,0.11551800000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.76055,0.889515,0.867664,0.785987,0.829945,0.7739969999999999,0.714427,0.5072675,0.608721,0.5072675,0.608721
CIFU,CIFR,1.989425,84,ols,0.30666499999999997,-0.270265,0.5769299999999999,25000,0.5769299999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.088562,1.315421,1.115174,1.223956,1.254444,0.738491,0.677514,0.49735625,0.5968275,0.5,0.5968275
SOLX,GSOL,1.979616,77,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.591851,0.785741,1.126895,1.231328,1.095176,0.785741,1.095176,0.494904,1.0,0.5,1.0
XRPK,XRPZ,1.957089,77,ols,0.10302199999999999,-0.066622,0.169644,300,0.169644,False,False,False,,True,False,False,False,False,True,False,True,False,1.671026,1.041228,0.844313,0.667636,0.781789,0.871584,0.6121449999999999,0.48927225,0.5871267,0.5,0.5871267
XRPT,XRPZ,2.016242,83,ols,0.057074999999999994,-0.020675,0.07774999999999999,3000,0.07774999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.608541,0.927703,0.844313,0.730326,0.795335,0.8499530000000001,0.717585,0.5040605,0.6048726,0.5040605,0.6048726
GMEU,GME,1.96842,231,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.891963,0.618895,0.446072,0.189654,0.583125,0.618895,0.583125,0.492105,1.0,0.5,1.0
APLX,APLD,1.993928,137,ols,0.134852,-0.098452,0.233304,55000,0.233304,False,False,False,,True,False,False,False,False,True,False,False,False,2.158475,1.317986,1.321212,1.729734,1.505887,1.0846820000000001,1.272583,0.498482,0.5981784,0.5,0.5981784
APPX,APP,1.985952,230,ols,0.046256000000000005,-0.009856,0.05611200000000001,200000,0.05611200000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.425794,0.667916,0.819772,0.657932,0.667044,0.6118039999999999,0.6109319999999999,0.496488,0.5957855999999999,0.5,0.5957855999999999
ARCX,ACHR,1.986728,199,ols,0.14513500000000001,-0.108735,0.25387000000000004,9000,0.25387000000000004,False,False,False,,True,False,False,False,False,True,False,False,False,1.455835,0.69903,0.872052,0.745402,0.708783,0.44516,0.454913,0.496682,0.5960184,0.5,0.5960184
ASTX,ASTS,1.988246,178,ols,0.086198,-0.049798,0.135996,350000,0.135996,False,False,False,,True,False,False,False,False,True,False,False,False,2.057549,1.181213,1.297216,1.653217,1.319817,1.045217,1.183821,0.4970615,0.5964737999999999,0.5,0.5964737999999999
BEX,BE,1.976066,90,ols,0.124672,-0.08827199999999999,0.212944,100000,0.212944,False,False,False,,True,False,False,False,False,True,False,False,False,2.126036,1.192455,0.988514,0.942359,1.031679,0.979511,0.818735,0.4940165,0.5928198,0.5,0.5928198
CEGX,CEG,1.98154,178,ols,0.107081,-0.07068100000000001,0.177762,10000,0.177762,False,False,False,,True,False,False,False,False,True,False,False,False,0.934043,0.321453,0.583499,0.331101,0.324286,0.14369099999999999,0.14652400000000002,0.495385,0.594462,0.5,0.594462
CLSX,CLSK,1.999004,132,ols,0.142702,-0.10630200000000001,0.249004,25000,0.249004,False,False,False,,True,False,False,False,False,True,False,False,False,2.06442,1.276046,0.957363,0.915175,1.104203,1.027042,0.855199,0.499751,0.5997011999999999,0.5,0.5997011999999999
COZX,CORZ,2.043243,96,ols,0.037293,-0.000893,0.038186,15000,0.038186,False,False,False,,True,False,False,False,False,True,False,False,False,1.436852,0.719727,0.858932,0.786309,0.760944,0.681541,0.722758,0.51081075,0.6129728999999999,0.51081075,0.6129728999999999
CRDU,CRDO,1.988152,132,ols,0.107081,-0.07068100000000001,0.177762,75000,0.177762,False,False,False,,True,False,False,False,False,True,False,False,False,1.732473,0.996817,0.905815,0.805976,0.90594,0.819055,0.728178,0.497038,0.5964455999999999,0.5,0.5964455999999999
CSEX,CLS,2.001912,90,ols,0.053783000000000004,-0.017383,0.07116600000000001,40000,0.07116600000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.519941,0.648205,0.706064,0.499957,0.552903,0.5770390000000001,0.481737,0.500478,0.6005735999999999,0.500478,0.6005735999999999
CWVX,CRWV,1.989758,178,ols,0.056607000000000005,-0.020207000000000003,0.07681400000000001,95000,0.07681400000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.93203,0.94358,1.190771,1.396226,1.0765,0.8667659999999999,0.999686,0.4974395,0.5969274,0.5,0.5969274
DOGD,DDOG,2.01437,156,ols,0.127378,-0.09097799999999999,0.218356,15000,0.218356,False,False,False,,True,False,False,False,False,True,False,False,False,1.184746,0.413893,0.47958,0.234978,0.345735,0.19553700000000002,0.12737900000000002,0.5035925,0.6043109999999999,0.5035925,0.6043109999999999
ENPX,ENPH,2.017672,132,ols,0.185513,-0.149113,0.334626,5000,0.334626,False,False,False,,False,True,False,False,True,False,True,False,False,1.637373,0.74024,0.724469,0.53885,0.64434,0.40561400000000003,0.30971400000000004,0.504418,0.6053016,0.504418,0.6053016
FLYT,FLY,1.979685,105,ols,0.18150300000000003,-0.145103,0.32660600000000006,10000,0.32660600000000006,False,False,False,,False,True,False,False,True,False,True,False,False,2.280415,1.426131,1.073109,1.11671,1.245635,1.0995249999999999,0.919029,0.49492125,0.5939055,0.5,0.5939055
GEVX,GEV,1.994739,178,ols,0.039813,-0.003413,0.043226,25000,0.043226,False,False,False,,True,False,False,False,False,True,False,False,False,1.005267,0.327198,0.530262,0.278963,0.313034,0.283972,0.269808,0.49868475,0.5984217,0.5,0.5984217
IREX,IREN,1.982464,105,ols,0.329094,-0.292694,0.621788,25000,0.621788,False,False,False,,False,True,False,False,False,False,True,False,False,2.186288,1.420234,1.060765,1.095798,1.23098,0.798446,0.609192,0.495616,0.5947392,0.5,0.5947392
JOBX,JOBY,1.977504,137,ols,0.218879,-0.182479,0.401358,7000,0.401358,False,False,False,,False,True,False,False,False,False,True,False,False,1.455009,0.738048,0.812568,0.638154,0.692461,0.33669000000000004,0.291103,0.494376,0.5932512,0.5,0.5932512
LABX,ALAB,1.993228,156,ols,0.04102,-0.00462,0.04564,50000,0.04564,False,False,False,,True,False,False,False,False,True,False,False,False,1.759955,0.969494,0.90259,0.806412,0.907368,0.923854,0.8617279999999999,0.498307,0.5979684,0.5,0.5979684
LRCU,LRCX,2.042307,151,ols,0.063781,-0.027381000000000003,0.091162,30000,0.091162,False,False,False,,True,False,False,False,False,True,False,False,False,1.090814,0.434397,0.495479,0.261299,0.36502,0.34323499999999996,0.273858,0.51057675,0.6126921,0.51057675,0.6126921
MDBX,MDB,1.991659,151,ols,0.079009,-0.042609,0.121618,4000,0.121618,False,False,False,,True,False,False,False,False,True,False,False,False,1.570686,0.649027,0.668987,0.44196,0.566036,0.527409,0.444418,0.49791475,0.5974977,0.5,0.5974977
NEBX,NBIS,1.997869,137,ols,0.065789,-0.029389,0.095178,10000,0.095178,False,False,False,,True,False,False,False,False,True,False,False,False,1.858427,0.955825,1.113938,1.236894,1.084091,0.860647,0.9889129999999999,0.49946725,0.5993607,0.5,0.5993607
NNEX,NNE,1.993549,90,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.652096,0.820144,1.517617,2.280923,1.759216,0.820144,1.759216,0.49838725,1.0,0.5,1.0
NVTX,NVTS,1.999905,137,ols,0.22916899999999998,-0.19276900000000002,0.42193800000000004,30000,0.42193800000000004,False,False,False,,False,True,False,False,False,False,True,False,False,2.467582,1.663295,1.608312,2.586299,2.084507,1.2413569999999998,1.662569,0.49997625,0.5999715,0.5,0.5999715
OPEX,OPEN,1.996749,105,ols,0.300992,-0.264592,0.565584,10000,0.565584,False,False,False,,False,True,False,False,False,False,True,False,False,1.887202,1.109815,1.297359,1.674941,1.439472,0.544231,0.8738880000000001,0.49918725,0.5990247,0.5,0.5990247
PONX,PONY,2.016284,137,ols,0.28252900000000003,-0.246129,0.5286580000000001,20000,0.5286580000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.597408,0.79349,1.252188,1.606482,1.164498,0.26483199999999996,0.63584,0.504071,0.6048852,0.504071,0.6048852
QBTX,QBTS,1.992116,230,ols,0.07334299999999999,-0.036943000000000004,0.110286,65000,0.110286,False,False,False,,True,False,False,False,False,True,False,False,False,2.371781,1.375141,1.398441,1.932571,1.423806,1.2648549999999998,1.31352,0.498029,0.5976348,0.5,0.5976348
QUBX,QUBT,1.965645,190,ols,0.22936199999999998,-0.192962,0.422324,20000,0.422324,False,False,False,,False,True,False,False,False,False,True,False,False,1.95186,1.250502,1.733241,2.851087,1.644297,0.8281780000000001,1.221973,0.49141125,0.5896935,0.5,0.5896935
RGTU,RGTI,1.986617,190,ols,0.38853099999999996,-0.35213099999999997,0.7406619999999999,10000,0.7406619999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.117109,1.237794,1.479715,2.145798,1.461192,0.49713200000000013,0.7205300000000001,0.49665425,0.5959851,0.5,0.5959851
