ETF,Underlying,Leverage,Beta,Beta_n_obs,Beta_source
RDWU,RDW,2.0,2.001926,21,ols_short_history
OKLL,OKLO,2.0,1.997316,173,ols
GDXU,GDX,2.0,3.043114,500,ols
MRNX,MRNA,2.0,1.965269,18,ols_short_history
ZETX,ZETA,2.0,2.08136,18,ols_short_history
LITX,LITE,2.0,1.96344,24,ols_short_history
SNXX,SNDX,2.0,1.200063,24,ols_short_history
WDCX,WDC,2.0,2.075538,24,ols_short_history
LNOK,NOK,2.0,1.99101,28,ols_short_history
USGG,USAR,2.0,2.011732,33,ols
ONDG,ONDS,2.0,2.000648,33,ols
PLUL,PLUG,2.0,1.986275,33,ols
ALBG,ALB,2.0,1.994951,33,ols
UUUG,UUUU,2.0,1.992922,33,ols
HUTG,HUT,2.0,2.012356,33,ols
XPEG,XPEV,2.0,2.000034,31,ols
ORLG,ORLY,2.0,2.010686,30,ols
LUNL,LUNR,2.0,2.018545,33,ols
RKTL,RKT,2.0,1.935297,33,ols
EOSU,EOSE,2.0,1.982432,32,ols
BTFL,BITF,2.0,2.015432,42,ols
FGRU,FIGR,2.0,1.972477,9,ols_short_history
APHU,APH,2.0,1.654305,9,ols_short_history
COPZ,COPX,2.0,1.998979,9,ols_short_history
LEUX,LEU,2.0,2.127785,8,ols_short_history
COHX,COHR,2.0,2.028759,8,ols_short_history
CLSZ,CLSK,2.0,-1.835789,8,ols_short_history
AXPG,AXP,2.0,2.026567,7,ols_short_history
FCXG,FCX,2.0,2.150884,8,ols_short_history
BITX,IBIT,2.0,2.001767,500,ols
ETHU,ETHA,2.0,2.001065,403,ols
XXRP,XRPZ,2.0,2.022813,66,ols
AALG,AAL,2.0,1.979594,161,ols
ABNG,ABNB,2.0,2.003976,70,ols
ADBG,ADBE,2.0,1.98864,237,ols
AMDG,AMD,2.0,2.002934,276,ols
ARMG,ARM,2.0,1.997697,283,ols
ASMG,ASML,2.0,1.982363,283,ols
AVGG,AVGO,2.0,2.001316,198,ols
BAIG,BBAI,2.0,2.008928,132,ols
BEG,BE,2.0,2.006589,51,ols
BIDG,BIDU,2.0,2.013264,49,ols
BLSG,BLSH,2.0,2.022104,86,ols
BMNG,BMNR,2.0,1.995132,86,ols
BOEG,BA,2.0,1.994894,179,ols
BULG,BULL,2.0,1.982542,140,ols
CIFG,CIFR,2.0,1.989092,54,ols
CMGG,CMG,2.0,1.975689,70,ols
CNCG,CNC,2.0,2.016766,48,ols
COIG,COIN,2.0,1.995072,241,ols
COTG,COST,2.0,1.982923,113,ols
CRCG,CRCL,2.0,1.988831,140,ols
CRMG,CRM,2.0,1.982956,227,ols
CRWG,CRWV,2.0,1.997301,139,ols
DUOG,DUOL,2.0,2.029549,54,ols
FIGG,FIG,2.0,1.993891,95,ols
FUTG,FUTU,2.0,1.99687,95,ols
GEMG,GEMI,2.0,1.994738,79,ols
GEVG,GEV,2.0,1.936991,51,ols
GLGG,GLXY,2.0,2.001044,132,ols
GRAG,GRAB,2.0,1.990726,53,ols
HOOG,HOOD,2.0,2.006325,237,ols
IREG,IREN,2.0,1.966529,51,ols
KLAG,KLAC,2.0,2.01853,49,ols
LACG,LAC,2.0,2.030214,54,ols
LULG,LULU,2.0,1.984086,79,ols
MPG,MP,2.0,1.983738,86,ols
NBIG,NBIS,2.0,2.007915,86,ols
NEMG,NEM,2.0,2.001941,71,ols
NETG,NET,2.0,2.01086,71,ols
NIOG,NIO,2.0,2.02057,49,ols
NUG,NU,2.0,1.977611,71,ols
NVDG,NVDA,2.0,1.967934,302,ols
OKTG,OKTA,2.0,1.995939,71,ols
OPEG,OPEN,2.0,2.005398,54,ols
OSCG,OSCR,2.0,1.982584,79,ols
PANG,PANW,2.0,1.99708,237,ols
PBRG,PBR,2.0,1.912147,49,ols
PLTG,PLTR,2.0,1.994955,213,ols
PYPG,PYPL,2.0,1.995075,227,ols
RTXG,RTX,2.0,2.007119,184,ols
SATG,SATS,2.0,2.007546,51,ols
SBU,SBUX,2.0,1.980704,71,ols
SNAG,SNAP,2.0,2.010401,49,ols
SPOG,SPOT,2.0,1.983837,71,ols
TERG,TER,2.0,2.012526,71,ols
TSLG,TSLA,2.0,1.991122,302,ols
TSMG,TSM,2.0,1.979146,283,ols
UNHG,UNH,2.0,1.997144,154,ols
UPSG,UPS,2.0,1.999736,54,ols
VALG,VALE,2.0,2.005788,49,ols
XYZG,XYZ,2.0,2.000594,227,ols
COIO,COIN,2.0,0.979344,138,ols
MSOO,MSTR,2.0,0.994133,138,ols
NVDO,NVDA,2.0,0.935855,138,ols
PLOO,PLTR,2.0,0.91133,138,ols
TSLO,TSLA,2.0,0.844466,138,ols
CRCA,CRCL,2.0,1.977247,142,ols
NVDB,NVDA,2.0,1.995973,119,ols
PLTA,PLTR,2.0,1.986695,119,ols
TSLI,TSLA,2.0,1.977595,119,ols
COIA,COIN,2.0,1.998604,119,ols
BITU,IBIT,2.0,1.991133,480,ols
ETHT,ETHA,2.0,1.991579,403,ols
UXRP,XRPZ,2.0,2.006722,66,ols
SOLT,SOEZ,2.0,2.020036,60,ols
TSLR,TSLA,2.0,2.000049,500,ols
AAPB,AAPL,2.0,1.990559,500,ols
AMDL,AMD,2.0,1.99916,490,ols
AMZZ,AMZN,2.0,1.992911,490,ols
AVGU,AVGO,2.0,1.989797,159,ols
BABX,BABA,2.0,2.005262,500,ols
BULX,BULL,2.0,1.964078,124,ols
CONL,COIN,2.0,1.987188,500,ols
CRWL,CRWD,2.0,1.996474,324,ols
DLLL,DELL,2.0,1.982856,261,ols
ETRL,ETOR,2.0,2.000405,124,ols
GOU,GOOGL,2.0,2.025108,61,ols
INTW,INTC,2.0,1.988528,262,ols
IONL,IONQ,2.0,1.987643,234,ols
ISUL,ISRG,2.0,1.999101,100,ols
LCDL,LCID,2.0,1.963257,216,ols
MRAL,MARA,2.0,1.982144,247,ols
FBL,META,2.0,1.99819,500,ols
MVLL,MRVL,2.0,1.99678,247,ols
MSFL,MSFT,2.0,1.990153,490,ols
MSTP,MSTR,2.0,1.993976,182,ols
MULL,MU,2.0,1.998226,324,ols
NBIL,NBIS,2.0,1.998363,100,ols
NOWL,NOW,2.0,1.991804,159,ols
NVDL,NVDA,2.0,1.987597,500,ols
PDDL,PDD,2.0,2.003466,159,ols
PTIR,PLTR,2.0,1.99674,373,ols
QCML,QCOM,2.0,1.974154,228,ols
RDTL,RDDT,2.0,1.982696,235,ols
RVNL,RIVN,2.0,1.993202,216,ols
SMCL,SMCI,2.0,1.987987,302,ols
TSMU,TSM,2.0,1.989506,324,ols
UBRL,UBER,2.0,1.995813,373,ols
VRTL,VRT,2.0,1.983384,235,ols
AMYY,AMD,2.0,0.318024,115,ols
AZYY,AMZN,2.0,0.641131,115,ols
BBYY,BABA,2.0,0.625835,89,ols
XBTY,IBIT,2.0,0.546359,201,ols
COYY,COIN,2.0,0.507484,149,ols
NUGY,GDX,2.0,0.554599,70,ols
HMYY,HIMS,2.0,0.433661,61,ols
HOYY,HOOD,2.0,0.51924,105,ols
IOYY,IONQ,2.0,0.372621,80,ols
MAAY,MARA,2.0,0.331692,80,ols
FBYY,META,2.0,0.607865,88,ols
MTYY,MSTR,2.0,0.386683,110,ols
NVYY,NVDA,2.0,0.65128,201,ols
PLYY,PLTR,2.0,0.559272,110,ols
QBY,QBTS,2.0,0.295838,62,ols
TQQY,QQQ,2.0,0.863444,254,ols
RGYY,RGTI,2.0,0.321555,65,ols
RTYY,RIOT,2.0,0.381764,61,ols
SEMY,SOXX,2.0,0.839782,70,ols
SMYY,SMCI,2.0,0.44297,105,ols
YSPY,SPY,2.0,0.801442,228,ols
TSYY,TSLA,2.0,0.537936,299,ols
QYLD,QQQ,1.0,0.617185,500,ols
QYLG,QQQ,1.0,0.792687,500,ols
QQQX,QQQ,1.0,0.772864,500,ols
JEPQ,QQQ,1.0,0.764066,500,ols
XYLD,SPY,1.0,0.635768,500,ols
XYLG,SPY,1.0,0.807331,500,ols
JEPI,SPY,1.0,0.592839,500,ols
SPYI,SPY,1.0,0.821036,500,ols
RYLD,IWM,1.0,0.567482,500,ols
ABNY,ABNB,1.0,0.787403,422,ols
AIYY,AI,1.0,0.772321,500,ols
AMDY,AMD,1.0,0.803839,500,ols
AMZY,AMZN,1.0,0.765776,500,ols
APLY,AAPL,1.0,0.780267,500,ols
BABO,BABA,1.0,0.768315,391,ols
BRKC,BRK-B,1.0,0.81066,185,ols
CONY,COIN,1.0,0.765715,500,ols
CRCO,CRCL,1.0,0.828969,105,ols
CVNY,CVNA,1.0,0.811765,271,ols
DISO,DIS,1.0,0.755789,500,ols
DRAY,DKNG,1.0,0.823006,159,ols
FBY,META,1.0,0.780845,500,ols
GMEY,GME,1.0,0.648829,120,ols
GOOY,GOOGL,1.0,0.740853,500,ols
HIYY,HIMS,1.0,0.905872,110,ols
HOOY,HOOD,1.0,0.787692,204,ols
MARO,MARA,1.0,0.779572,305,ols
MRNY,MRNA,1.0,0.754662,500,ols
MSFO,MSFT,1.0,0.779995,500,ols
MSTY,MSTR,1.0,0.750283,500,ols
NFLY,NFLX,1.0,0.781617,500,ols
NVDY,NVDA,1.0,0.784831,500,ols
PLTY,PLTR,1.0,0.792969,349,ols
PYPY,PYPL,1.0,0.806392,500,ols
RBLY,RBLX,1.0,0.840685,149,ols
RDYY,RDDT,1.0,0.824926,120,ols
SMCY,SMCI,1.0,0.742405,367,ols
SNOY,SNOW,1.0,0.793308,431,ols
TSLY,TSLA,1.0,0.752606,500,ols
TSMY,TSM,1.0,0.793547,382,ols
XOMO,XOM,1.0,0.800393,500,ols
XYZY,XYZ,1.0,0.805317,500,ols
AAPW,AAPL,1.0,1.09494,258,ols
AMDW,AMD,1.0,1.192538,152,ols
AMZW,AMZN,1.0,1.214083,176,ols
ARMW,ARM,1.0,1.191643,88,ols
AVGW,AVGO,1.0,1.197053,152,ols
BABW,BABA,1.0,1.212927,88,ols
BRKW,BRK-B,1.0,1.169886,176,ols
COIW,COIN,1.0,1.215385,259,ols
COSW,COST,1.0,1.24241,88,ols
GOOW,GOOGL,1.0,1.217128,152,ols
HOOW,HOOD,1.0,1.201192,176,ols
METW,META,1.0,1.18212,176,ols
MSFW,MSFT,1.0,1.21595,152,ols
MSTW,MSTR,1.0,1.220172,152,ols
NFLW,NFLX,1.0,1.18979,176,ols
NVDW,NVDA,1.0,1.1981,259,ols
PLTW,PLTR,1.0,1.190553,259,ols
TSLW,TSLA,1.0,1.194561,259,ols
UBEW,UBER,1.0,1.208024,88,ols
UNHW,UNH,1.0,1.200726,60,ols
TSYW,TLT,1.0,1.172994,73,ols
GLDW,GOLD,1.0,0.332525,83,ols
GDXW,GDX,1.0,1.192231,83,ols
SDS,SPY,2.0,-1.933149,500,ols
QID,QQQ,2.0,-1.993356,500,ols
DXD,DIA,2.0,-1.988242,500,ols
TWM,IWM,2.0,-2.001919,500,ols
SCO,USO,2.0,-1.592107,500,ols
MSTZ,MSTR,2.0,-1.98265,363,ols
NVDQ,NVDA,2.0,-1.991966,500,ols
BTCZ,IBIT,2.0,-1.992406,412,ols
ETHD,ETHA,2.0,-1.980391,403,ols
CRCD,CRCL,2.0,-2.011736,107,ols
CORD,CRWV,2.0,-1.999622,107,ols
TSLQ,TSLA,2.0,-1.84039,500,ols
ZSL,SLV,2.0,-2.025509,500,ols
SQQQ,QQQ,3.0,-2.974973,500,ols
SPXS,SPY,3.0,-2.899084,500,ols
TZA,IWM,3.0,-2.99043,500,ols
SOXS,SOXX,3.0,-2.988717,500,ols
FAZ,XLF,3.0,-3.001765,500,ols
TECS,XLK,3.0,-2.962024,500,ols
SDOW,DIA,3.0,-2.987952,500,ols
DUST,GDX,3.0,-1.984837,500,ols
TTXD,XLK,2.0,-1.851325,103,ols
TSXD,SOXX,2.0,-1.913295,103,ols
WEBS,XLK,3.0,-2.241529,500,ols
FNGD,XLK,3.0,-2.851112,500,ols
REW,XLK,2.0,-1.999667,500,ols
SKF,XLF,2.0,-2.001024,500,ols
SPXU,SPY,3.0,-2.891122,500,ols
DUG,XLE,2.0,-1.974174,500,ols
DRIP,XOP,2.0,-1.998974,500,ols
TMV,TLT,3.0,-2.967087,500,ols
TBT,TLT,2.0,-1.982653,500,ols
TBX,TLT,2.0,-0.427287,500,ols
NVDS,NVDA,1.5,-1.444182,500,ols
EWV,EWJ,2.0,-1.965343,500,ols
APLZ,APLD,2.0,-1.984741,27,ols_short_history
