underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SMCI,semis,override,1.0,,3.5451785510948364,computed,1356.10451958,3694.27548042
CRML,metals,override,1.0,,3.6140463211839493,computed,1125.620667296398,28797.0993327036
LEU,nuclear,override,1.0,,3.245878264789174,computed,1023.6019545500004,18772.95804545
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,997.3046884699988,56283.19531153
AMZN,mega-cap-tech,override,1.0,,1.4251419620857801,computed,984.2761664799982,33107.14383352
CEG,nuclear,override,1.0,,1.4093676811675167,computed,972.6994733599986,18766.60052664
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,970.702606320001,27524.97739368
NVDA,semis,override,1.0,,1.859143477550067,computed,967.064228612198,61895.7357713878
UEC,nuclear,override,1.0,,2.793883792120053,computed,883.8237107220002,12511.896289278
PLTR,software,override,1.0,,1.7903566787716079,computed,839.8137144199973,68171.62628558
RCAT,drones,override,1.0,,3.4425252927923906,computed,821.9279613599992,18337.57203864
KWEB,china,override,1.0,,1.1750874257764483,computed,772.0542687899997,14415.68573121
TSM,semis,override,1.0,,2.105903438152244,computed,762.0184684676005,25577.1815315324
XRPZ,crypto,override,1.0,,2.694504240973505,computed,756.9776467200008,37195.90235328
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,703.0385724000016,15201.8214276
BABA,china,override,1.0,,1.2643809075586798,computed,686.5452543999991,13513.0147456
URA,nuclear,override,1.0,,2.3689027674248826,computed,675.9038169899995,13348.97618301
FXI,china,override,1.0,,0.852411578916032,computed,655.8328401600002,16994.48715984
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,653.434967276401,30097.3250327236
BA,industrials,override,1.0,,1.1028058191120538,computed,639.6927893212023,28238.0672106788
ALAB,semis,override,1.0,,3.3936247720585353,computed,619.6286049000009,16554.2913951
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,603.4723940199978,35456.60760598
AVGO,semis,override,1.0,,2.125126388326301,computed,548.3206962799986,32365.73930372
GOOGL,mega-cap-tech,override,1.0,,1.3251196939600194,computed,532.2371390399994,31975.76286096
MRVL,semis,override,1.0,,2.846530170374213,computed,522.8387772939986,21454.661222706003
ASML,semis,override,1.0,,2.1928656735021144,computed,507.5780617600003,15299.42193824
EWY,intl,override,1.0,,2.584677129398439,computed,506.97828231999983,4272.661717680001
BE,clean,override,1.0,,4.162849671111322,computed,502.10259540000015,7003.8974046
NFLX,mega-cap-tech,override,1.0,,0.3217623315790996,computed,482.6508586899981,56078.46914130999
RKT,fintech,override,1.0,,2.0327659224857544,computed,481.9687631999996,12130.6312368
EWW,intl,override,1.0,,0.9119390338578329,computed,481.80340308,4269.35659692
TER,semis,override,1.0,,3.0718000181193097,computed,471.75336306330064,18141.3666369367
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,461.4402029639987,16391.199797036003
UPST,fintech,override,1.0,,2.773280740847529,computed,461.0917675999999,7177.0282324
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,460.3685947524009,37524.4314052476
LAC,metals,override,1.0,,2.087658167721897,computed,459.18276054000034,9446.51723946
NBIS,software,override,1.0,,3.1657766037233936,computed,450.3621395999999,22132.6778604
INTC,semis,override,1.0,,2.508783582010509,computed,437.9955215999989,15618.4244784
IBIT,crypto,override,1.0,,1.802702866980832,computed,436.3451991600032,67808.97480084
UUUU,nuclear,override,1.0,,2.677426564567237,computed,436.1505049759999,5593.849495024
OPEN,consumer,override,1.0,,2.9277202223031993,computed,432.9929805853003,6981.1070194147
CRDO,semis,override,1.0,,3.1171170867973257,computed,422.1816878400005,11365.41831216
U,software,override,1.0,,2.286115823655005,computed,417.08428448279983,4879.235715517199
NEM,metals,override,1.0,,1.5127235716511667,computed,407.867606716,3232.532393284
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,399.36560552000014,4289.45439448
ASHR,china,heuristic,0.55,,0.7439264520919772,computed,394.2891690899987,15402.270830910002
SNAP,software,override,1.0,,1.9450162831953806,computed,381.1787224560003,3543.301277544
UPS,industrials,override,1.0,,0.8516078283002517,computed,375.3145622519999,3650.805437748
PANW,software,override,1.0,,1.1526167992652903,computed,374.8305387731998,36777.7694612268
QBTS,quantum,override,1.0,,4.077310935356446,computed,372.6993792000012,20390.9006208
ACHR,evtol,override,1.0,,2.956593445672337,computed,371.52305711999975,3602.87694288
F,consumer,vendor,0.75,,1.2562280107700359,computed,368.7519815945998,10920.8480184054
SOEZ,broad,override,1.0,,2.631536513449184,computed,368.08982560000186,17595.750174399996
AAL,industrials,override,1.0,,1.7998231824986162,computed,353.6672152000001,3568.0127848
PLUG,clean,override,1.0,,2.640700478240554,computed,350.63285659999747,18550.8471434
GDXJ,metals,override,1.0,,1.9556840709779264,computed,349.9084759499999,3421.81152405
OSCR,healthcare,override,1.0,,1.5139451573525755,computed,346.3655430450003,3594.194456955
TEM,software,override,1.0,,2.5124072101626433,computed,333.7703030399998,12908.94969696
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,326.49438210559947,17710.2256178944
SOFI,fintech,override,1.0,,2.546608447289008,computed,324.1203789055989,15832.2796210944
RBLX,software,override,1.0,,1.696768280751925,computed,323.8106551000001,13460.5093449
MU,semis,override,1.0,,3.1302690070030694,computed,320.1088926399998,16595.89110736
UNH,healthcare,override,1.0,,0.5505108305170892,computed,319.48589917999925,15664.73410082
ETHA,crypto,override,1.0,,2.96948281034266,computed,303.92128872500143,46965.678711275
AMD,semis,override,1.0,,2.9068621008108337,computed,296.9944697762003,50438.16553022381
ETOR,fintech,override,1.0,,1.758110816403355,computed,296.2150188137998,5177.764981186199
CLSK,crypto-equity,override,1.0,,3.317578998332596,computed,292.28468865000013,10705.71531135
HOOD,fintech,override,1.0,,3.050341544698058,computed,278.62723304000065,8937.07276696
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,273.12584400000014,11492.334156
SHOP,software,override,1.0,,2.1492424343633747,computed,272.66252533570014,3931.4174746643
GDX,metals,override,1.0,,1.7025260061014063,computed,268.66329000000223,26170.93671
XYZ,fintech,override,1.0,,1.9922795024304374,computed,261.2466297597998,4013.3933702402
FCX,metals,override,1.0,,2.1368187311172027,computed,259.238588984,4012.141411016
CIFR,crypto-equity,override,1.0,,3.984591099129745,computed,254.4224570765,10869.5175429235
ADBE,mega-cap-tech,override,1.0,,0.4625905746447373,computed,251.3410075500003,3719.05899245
DNN,nuclear,override,1.0,,1.9668835969738125,computed,231.298675044,3944.521324956
ZETA,software,override,1.0,,2.629444382756858,computed,231.03099130439975,4175.9690086956
LLY,healthcare,override,1.0,,0.45616521652183495,computed,227.7883203200001,3399.0116796800003
HUT,crypto-equity,override,1.0,,4.566000476906745,computed,227.5537452671988,11162.846254732802
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,223.3727525319,5512.2672474681
VRT,hardware,override,1.0,,2.5303054599786376,computed,215.36015299999963,16672.719847
RDDT,software,override,1.0,,1.9176130034891206,computed,210.39467838999963,6222.705321609999
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,205.21103439440049,9669.7889656056
VALE,metals,vendor,0.75,,1.1210615695532224,computed,197.80286451200027,4129.597135488
RDW,space,override,1.0,,3.749036999495683,computed,196.78869499999928,8561.611305
KTOS,drones,override,1.0,,2.1583771917077894,computed,196.2383971500003,4373.24160285
MDB,software,vendor,0.75,,1.7467372933604177,computed,196.07643221000035,11817.28356779
WULF,crypto-equity,override,1.0,,3.122762118623215,computed,184.99349999999868,17451.8065
PYPL,fintech,override,1.0,,1.2729135906452027,computed,181.0287874114997,4219.9712125885
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,178.4404283719998,4181.079571628
FIG,software,override,1.0,,1.2418918468294895,computed,170.78356814000017,13972.29643186
UBER,consumer,override,1.0,,0.9567289692023898,computed,169.61738400000104,16233.962616
SBUX,consumer,vendor,0.75,,0.6549065371560641,computed,163.2443539072001,4279.1556460928
ORLY,consumer,vendor,0.75,,0.07107633604075027,computed,162.8761394664,4202.1238605336
ARKK,broad,override,1.0,,2.2765752444082152,computed,159.6547905616003,4265.9452094384
NOK,industrials,override,1.0,,1.4509702478342,computed,152.854356608,4044.6256433920007
GSOL,crypto,heuristic,0.55,,2.913776430903928,computed,145.23412963999908,26003.92587036
NOW,software,override,1.0,,0.7493036941658241,computed,144.53462332000026,4270.665376679999
CRWV,software,override,1.0,,2.920453197830077,computed,143.48242692000167,16965.21757308
BIDU,mega-cap-tech,vendor,0.75,,1.642371729517583,computed,140.41116360000024,4201.468836399999
QCOM,semis,override,1.0,,2.0044471744887926,computed,137.2510865000013,15190.9489135
LMT,industrials,vendor,0.75,,0.11176049138921476,computed,133.08892068,3631.49107932
ORCL,mega-cap-tech,override,1.0,,1.826240798068687,computed,115.46777748000068,4374.932222519999
SNPS,software,vendor,0.75,,1.5933202307050323,computed,105.54380044999994,4097.65619955
CSCO,software,vendor,0.75,,1.0585488217057617,computed,82.19437749479948,16690.2056225052
NU,fintech,override,1.0,,1.3188592137241022,computed,80.45493328719931,14445.0250667128
APP,software,override,1.0,,2.14443573866243,computed,75.58048400000007,6117.879516
DDOG,software,vendor,0.75,,1.3094373750930308,computed,74.21405606300004,4428.665943937
LITE,semis,override,1.0,,2.730328158734172,computed,74.08510320000005,5576.7148968
SNOW,software,override,1.0,,1.27175792323306,computed,72.78796890000012,17065.2520311
COPX,metals,override,1.0,,2.250203779408512,computed,72.63136750839931,11809.1286324916
GLXY,crypto-equity,override,1.0,,3.853850090168674,computed,67.78216160000011,11908.3778384
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,67.53697377000208,18150.26302623
CLS,semis,override,1.0,,3.072008109074454,computed,67.45204436000017,3161.7479556400003
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,55.0301825591996,17534.5098174408
LRCX,semis,override,1.0,,2.949383982442734,computed,51.681846300000416,4515.518153700001
SATS,satellite,override,1.0,,1.6217575194123146,computed,43.05153820160013,6767.0284617984
CRWD,software,override,1.0,,1.4590454641404604,computed,28.26391673599983,4061.736083264
CMG,consumer,override,1.0,,0.9095693932015629,computed,5.208844320000026,13609.751155679998
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,1.210362547499244,19927.5496374525
GEV,industrials,override,1.0,,2.0438635571208805,computed,-4.199182499998642,17025.599182500002
SRPT,healthcare,override,1.0,,2.3689056351452864,computed,-22.30891999999949,12339.52892
ASTS,space,override,1.0,,3.228723229175,computed,-29.81505352000022,19274.83505352
APH,semis,override,1.0,,1.7137434967179428,computed,-37.687065455400216,4093.3670654554
KLAC,semis,override,1.0,,2.627630424042466,computed,-60.00644244519936,18044.0464424452
WDC,semis,override,1.0,,2.884838287507684,computed,-84.11562671999991,4773.715626720001
XLE,other,default,0.1,,-0.1502723942954629,computed,-91.4522620000007,19070.652262000003
QQQ,broad,override,1.0,,1.3621400598707503,computed,-103.7570819778,103.7570819778
CRCL,software,override,1.0,,3.033920107686827,computed,-131.76077169000018,26346.00077169
OKTA,software,override,1.0,,1.228819203189734,computed,-133.46994324080015,5151.7099432408
NNE,nuclear,override,1.0,,3.931169995027588,computed,-154.21938749999936,22942.2193875
DELL,hardware,override,1.0,,1.9145862353582357,computed,-187.6885299200003,5233.12852992
XOP,energy,override,1.0,,-0.12944831376711213,computed,-201.7040011199988,22873.06400112
COST,consumer,vendor,0.75,,-0.08036906773493596,computed,-252.96330969600055,15810.243309696
PBR,energy,vendor,0.75,,-0.03732235290103271,computed,-271.15997722600014,5497.559977226001
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,-541.8706768000011,18424.9106768
AXON,industrials,vendor,0.75,,1.2514626884718099,computed,-1142.9698252800004,2135.5098252800003
