underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
PLTR,34505.72,34505.72,0.8747354714760337,0.10092613725376548,0.0,sleeve_balance,30183.377252820006,3482.5290327600005,0.0
IBIT,34122.66,34122.66,0.8107910362152305,0.1764214144213845,0.0,sleeve_balance,27666.34685982,6019.967941020001,0.0
NVDA,31431.399999999998,31431.399999999998,0.968613402853955,0.0006191407612769396,0.0,sleeve_balance,30444.8753104638,19.460460924,0.0
MSFT,28640.25,28640.25,0.8406420782458255,0.12453613463744205,0.0,sleeve_balance,24076.199281480003,3566.7460300499997,0.0
NFLX,28280.559999999998,28280.559999999998,0.7832456122576781,0.19968786364626448,0.0,sleeve_balance,22150.62453219,5647.284609120001,0.0
AMD,25367.58,25367.58,0.9882923609671793,0.0,0.0,sleeve_balance,25070.5855302238,0.0,0.0
ETHA,23634.800000000003,23634.800000000003,0.9871409409546514,0.0,0.0,sleeve_balance,23330.878711275,0.0,0.0
MSTR,18992.399999999998,18992.399999999998,0.0,0.9757603781116447,0.0,sleeve_balance,0.0,18532.0314052476,0.0
XRPZ,18976.44,18976.44,0.9601096071381143,0.0,0.0,sleeve_balance,18219.462353279996,0.0,0.0
PANW,18576.3,18576.3,0.9798221099587539,0.0,0.0,sleeve_balance,18201.4694612268,0.0,0.0
TSLA,18030.039999999997,18030.039999999997,0.9655464360578236,0.0009831781848515034,0.0,sleeve_balance,17408.84086398,17.726741999999998,0.0
AMZN,17045.71,17045.71,0.9422566636133081,0.0,0.0,sleeve_balance,16061.433833520001,0.0,0.0
AVGO,16457.03,16457.03,0.9666816736507134,0.0,0.0,sleeve_balance,15908.70930372,0.0,0.0
GOOGL,16254.0,16254.0,0.967255005596161,0.0,0.0,sleeve_balance,15721.76286096,0.0,0.0
AAPL,15375.380000000001,15375.380000000001,0.9575012151064624,0.0,0.0,sleeve_balance,14721.9450327236,0.0,0.0
CRML,14961.359999999999,14961.359999999999,0.9247648163471504,0.0,0.0,sleeve_balance,13835.7393327036,0.0,0.0
BA,14438.880000000001,14438.880000000001,0.9556965090560209,0.0,0.0,sleeve_balance,13799.1872106788,0.0,0.0
META,14247.84,14247.84,0.49707212538532153,0.4347980664248054,0.0,sleeve_balance,7082.20411095,6194.9332827299995,0.0
GDX,13219.800000000001,13219.800000000001,0.9796772046475739,0.0,0.0,sleeve_balance,12951.136709999999,0.0,0.0
TSM,13169.6,13169.6,0.942138070369062,0.0,0.0,sleeve_balance,12407.5815315324,0.0,0.0
CRCL,13107.12,13107.12,1.0,0.0,0.0,sleeve_balance,13107.12,0.0,0.0
GSOL,13074.58,13074.58,0.9888918703591244,0.0,0.0,sleeve_balance,12929.34587036,0.0,0.0
NNE,11394.0,11394.0,1.0,0.0,0.0,sleeve_balance,11394.0,0.0,0.0
XOP,11335.68,11335.68,1.0,0.0,0.0,sleeve_balance,11335.68,0.0,0.0
NBIS,11291.52,11291.52,0.9601150120090121,0.0,0.0,sleeve_balance,10841.1578604,0.0,0.0
MRVL,10988.75,10988.75,0.9524205412541009,0.0,0.0,sleeve_balance,10465.911222706001,0.0,0.0
QBTS,10381.800000000001,10381.800000000001,0.9641006974513089,0.0,0.0,sleeve_balance,10009.1006208,0.0,0.0
CRM,9964.38,9964.38,0.9998785310729319,0.0,0.0,sleeve_balance,9963.1696374525,0.0,0.0
LEU,9898.279999999999,9898.279999999999,0.8965878966295154,0.0,0.0,sleeve_balance,8874.678045449999,0.0,0.0
CEG,9869.65,9869.65,0.9014453933665328,0.0,0.0,sleeve_balance,8896.950526640001,0.0,0.0
ASTS,9622.51,9622.51,1.0,0.0,0.0,sleeve_balance,9622.51,0.0,0.0
RCAT,9579.75,9579.75,0.9142015228622877,0.0,0.0,sleeve_balance,8757.82203864,0.0,0.0
XLE,9489.6,9489.6,1.0,0.0,0.0,sleeve_balance,9489.6,0.0,0.0
PLUG,9450.74,9450.74,0.9628988992819613,0.0,0.0,sleeve_balance,9100.107143400002,0.0,0.0
TER,9306.56,9306.56,0.949309587746353,0.0,0.0,sleeve_balance,8834.806636936699,0.0,0.0
BMNR,9108.900000000001,9108.900000000001,0.992585605971083,0.0,0.0,sleeve_balance,9041.36302623,0.0,0.0
MARA,9018.36,9018.36,0.0,0.96379670116234,0.0,sleeve_balance,0.0,8691.8656178944,0.0
KLAC,8992.02,8992.02,1.0,0.0,0.0,sleeve_balance,8992.02,0.0,0.0
SOEZ,8981.92,8981.92,0.9590188038192278,0.0,0.0,sleeve_balance,8613.830174399998,0.0,0.0
XOM,8941.519999999999,8941.519999999999,1.0,0.0,0.0,sleeve_balance,8941.519999999999,0.0,0.0
FXI,8825.16,8825.16,0.9256860113403043,0.0,0.0,sleeve_balance,8169.32715984,0.0,0.0
WULF,8818.4,8818.4,0.979021874716502,0.0,0.0,sleeve_balance,8633.406500000001,0.0,0.0
IREN,8794.77,8794.77,0.9937428514265638,0.0,0.0,sleeve_balance,8739.7398174408,0.0,0.0
ALAB,8586.960000000001,8586.960000000001,0.9278407486584308,0.0,0.0,sleeve_balance,7967.3313951,0.0,0.0
