run_date,underlying,qty_b1,qty_b2,qty_b4,ledger_total,ibkr_position,diff_ledger_minus_ibkr
2026-03-21,CC,-14523.0,0.0,0.0,-14523.0,0.0,-14523.0
2026-03-21,INV,-1000.0,0.0,0.0,-1000.0,9000.0,-10000.0
2026-03-21,QDEL,7000.0,0.0,0.0,7000.0,15000.0,-8000.0
2026-03-21,JPM,36.0,0.0,0.0,36.0,7612.0,-7576.0
2026-03-21,JILL,-6800.0,0.0,0.0,-6800.0,0.0,-6800.0
2026-03-21,MCHB,186.0,0.0,0.0,186.0,6883.0,-6697.0
2026-03-21,BJRI,-5000.0,0.0,0.0,-5000.0,0.0,-5000.0
2026-03-21,BFF,-4000.0,0.0,0.0,-4000.0,0.0,-4000.0
2026-03-21,HEI.A,1.0,0.0,0.0,1.0,3356.0,-3355.0
2026-03-21,3905,3000.0,0.0,0.0,3000.0,0.0,3000.0
2026-03-21,LBRDK,-2272.0,0.0,0.0,-2272.0,-30.0,-2242.0
2026-03-21,FTRE,500.0,0.0,0.0,500.0,2500.0,-2000.0
2026-03-21,ASO,2.0,0.0,0.0,2.0,1294.0,-1292.0
2026-03-21,LBRDP,-1245.0,0.0,0.0,-1245.0,0.0,-1245.0
2026-03-21,SPHR,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-03-21,VSTS,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-03-21,GLIBK,-637.0,0.0,0.0,-637.0,0.0,-637.0
2026-03-21,MCO,1.0,0.0,0.0,1.0,622.0,-621.0
2026-03-21,STRZ,-513.0,0.0,0.0,-513.0,0.0,-513.0
2026-03-21,GSX,-141.0,0.0,0.0,-141.0,0.0,-141.0
2026-03-21,OPEN,633.0,0.0,0.0,633.0,755.0,-122.0
2026-03-21,MARA,0.0,1007.0,0.0,1007.0,1066.0,-59.0
2026-03-21,AI,0.0,-40.0,0.0,-40.0,0.0,-40.0
2026-03-21,ETHA,1436.0,0.0,0.0,1436.0,1468.0,-32.0
2026-03-21,GLXY,257.0,0.0,0.0,257.0,289.0,-32.0
2026-03-21,GXRP,-20.0,0.0,0.0,-20.0,0.0,-20.0
2026-03-21,CMG,185.0,0.0,0.0,185.0,204.0,-19.0
2026-03-21,BRK.B,15.0,4.0,0.0,19.0,0.0,19.0
2026-03-21,IREN,195.0,0.0,0.0,195.0,213.0,-18.0
2026-03-21,BLSH,-18.0,0.0,0.0,-18.0,0.0,-18.0
2026-03-21,UPST,131.0,0.0,0.0,131.0,147.0,-16.0
2026-03-21,DKNG,-2.1845981285487746,-10.815401871451229,0.0,-13.000000000000004,2.0,-15.000000000000004
2026-03-21,IBIT,103.21311475409836,740.7868852459017,0.0,844.0,858.0,-14.0
2026-03-21,TEM,129.0,0.0,0.0,129.0,141.0,-12.0
2026-03-21,ASTS,98.0,0.0,0.0,98.0,107.0,-9.0
2026-03-21,CRWV,96.0,0.0,0.0,96.0,105.0,-9.0
2026-03-21,PYPL,0.0,41.0,0.0,41.0,50.0,-9.0
2026-03-21,CSCO,99.0,0.0,0.0,99.0,108.0,-9.0
2026-03-21,XYZ,0.0,28.0,0.0,28.0,36.0,-8.0
2026-03-21,XOM,22.80701754385965,27.19298245614035,0.0,50.0,56.0,-6.0
2026-03-21,RBLX,60.458123289192955,54.541876710807045,0.0,115.0,121.0,-6.0
2026-03-21,NFLX,45.121992323903946,257.878007676096,0.0,302.99999999999994,308.0,-5.000000000000057
2026-03-21,QCOM,55.0,0.0,0.0,55.0,59.0,-4.0
2026-03-21,HOOD,0.0,61.0,0.0,61.0,65.0,-4.0
2026-03-21,ARM,0.0,-4.0,0.0,-4.0,0.0,-4.0
2026-03-21,ALAB,70.0,0.0,0.0,70.0,74.0,-4.0
2026-03-21,ABNB,0.0,-4.0,0.0,-4.0,0.0,-4.0
2026-03-21,PLTR,96.03046273970017,129.9695372602998,0.0,225.99999999999997,229.0,-3.0000000000000284
2026-03-21,MSTR,-0.8384426434695537,137.83844264346953,0.0,136.99999999999997,140.0,-3.0000000000000284
2026-03-21,AMD,93.24677296456932,29.75322703543068,0.0,123.0,126.0,-3.0
2026-03-21,PANW,111.0,0.0,0.0,111.0,114.0,-3.0
2026-03-21,SPY,0.0,-3.0,0.0,-3.0,0.0,-3.0
2026-03-21,QQQ,0.0,-3.0,0.0,-3.0,0.0,-3.0
2026-03-21,BABA,14.061944160957555,40.93805583904246,0.0,55.000000000000014,58.0,-2.999999999999986
2026-03-21,AMZN,16.670963507976747,64.32903649202325,0.0,81.0,83.0,-2.0
2026-03-21,LLY,0.0,0.0,0.0,0.0,2.0,-2.0
2026-03-21,SNOW,10.522173866157525,38.47782613384248,0.0,49.0,51.0,-2.0
2026-03-21,ASML,4.0,0.0,0.0,4.0,6.0,-2.0
