bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,q_prior,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,NVTX,NVTS,0.09999999996709989,0.14814814809940724,479.0,164.0,1.077924207275485,0.16909278284479357,2.231162478961095,0.01207822768058844,0.0,0.09999999996709989,1.0,False
core_leveraged,QBTX,QBTS,0.09999999996342263,0.14814814809395943,479.0,257.0,0.9205715748843613,0.14452740554716553,2.2293353291004636,0.01206833654436176,0.0,0.09999999996342263,1.0,False
core_leveraged,ASTX,ASTS,0.09999999996237985,0.14814814809241458,479.0,205.0,0.8987108448318196,0.11314603794313569,2.7800248370095035,0.015049452137939545,0.0,0.09999999996237985,1.0,False
core_leveraged,IRE,IREN,0.09999999996214062,0.14814814809206017,479.0,134.0,0.849415472174311,0.13340175305484997,2.22857202737637,0.012064204468773574,0.0,0.09999999996214062,1.0,False
core_leveraged,SMU,SMR,0.09999999996054151,0.14814814808969112,479.0,205.0,0.8450255231098721,0.1317332208124484,2.245135519077105,0.012153869666101635,0.0,0.09999999996054151,1.0,False
core_leveraged,NBIG,NBIS,0.09999999975182215,0.14814814778047725,363.0,130.0,0.818119580310344,0.12046042913449627,2.3770615393451275,0.012868041101313767,0.0,0.09999999975182215,1.0,False
core_leveraged,CWVX,CRWV,0.04000000000887991,0.05925925927241468,255.0,205.0,0.8020917378465484,0.13741362885324965,2.0429713601850854,0.011059469431704789,0.0,0.04000000000887991,1.0,False
whitelist_stock,IOYY,IONQ,0.039999999996306185,0.1999999999815309,479.0,124.0,0.5927043489936146,0.2737109424024631,0.7579036494738923,0.03150770414871665,0.0,0.039999999996306185,1.0,False
whitelist_stock,MAAY,MARA,0.039999999995239593,0.19999999997619794,479.0,124.0,0.5726345943083029,0.2566372458559165,0.7809548740264641,0.03246599372018425,0.0,0.039999999995239593,1.0,False
whitelist_stock,MTYY,MSTR,0.039999999992004424,0.19999999996002207,479.0,154.0,0.5325901249415828,0.269828943737807,0.6908322774694079,0.028719401245791244,0.0,0.039999999992004424,1.0,False
whitelist_stock,SMYY,SMCI,0.03999999999067651,0.1999999999533825,479.0,149.0,0.5216610190092845,0.27749374332981747,0.657965669648418,0.027353064830450736,0.0,0.03999999999067651,1.0,False
whitelist_stock,XBTY,IBIT,0.03999999998759074,0.19999999993795367,479.0,245.0,0.5034094096645091,0.2169945023102897,0.8119712320205784,0.03375541122348775,0.0,0.03999999998759074,1.0,False
core_leveraged,NEBX,NBIS,0.03500000013722273,0.05185185205514478,363.0,164.0,0.816890089931527,0.11702238855491184,2.4432207802857544,0.013226189099404824,0.0,0.03500000013722273,1.0,False
inverse_decay_bucket4,QBTZ,QBTS,0.02500000000353592,0.20000000002828736,479.0,144.0,2.357960028588964,0.496269527785117,1.6629794170305845,0.031730043070107856,0.0,0.02500000000353592,1.0,False
inverse_decay_bucket4,CORD,CRWV,0.025000000002525252,0.20000000002020202,255.0,151.0,1.3254417254076196,0.7186982567096619,0.6454789608319225,0.012315892198242815,0.0,0.025000000002525252,1.0,False
inverse_decay_bucket4,ETHD,ETHA,0.025000000001785268,0.20000000001428214,426.0,447.0,1.094285063833686,0.26948077888230215,1.4212507991490861,0.027117803508927212,0.0,0.025000000001785268,1.0,False
inverse_decay_bucket4,MSDD,MSTR,0.02500000000002581,0.20000000000020648,479.0,225.0,0.8878454366606103,0.3393571885457135,0.9156897608767001,0.01747157857392777,0.0,0.02500000000002581,1.0,False
inverse_decay_bucket4,PLTZ,PLTR,0.024999999963528113,0.1999999997082249,479.0,228.0,0.5791958048554953,0.23326602332434376,0.8690444017968026,0.0165815740209739,0.0,0.024999999963528113,1.0,False
core_leveraged,CRWG,CRWV,1.0299323088884967e-10,1.5258256427977728e-10,255.0,184.0,0.797225852612595,0.12702272404157672,2.196686069518374,0.011891592271116927,0.0,1.0299323088884967e-10,1.0,False
core_leveraged,CLSX,CLSK,3.7842196068784595e-11,5.606251269449569e-11,479.0,159.0,0.7390977305675289,0.14010387244016304,1.8463744163039928,0.009995206890587941,0.0,3.7842196068784595e-11,1.0,False
inverse_decay_bucket4,CONI,COIN,2.836407520464831e-11,2.2691260163718647e-10,479.0,417.0,0.5287517798265053,0.3927617290360934,0.47118420471733435,0.008990306768998677,0.0,2.836407520464831e-11,1.0,False
core_leveraged,WULX,WULF,2.7900952166103514e-11,4.133474394978298e-11,479.0,132.0,0.7350788256221872,0.16489864296016615,1.5602165327092166,0.008446113042316346,0.0,2.7900952166103514e-11,1.0,False
whitelist_stock,FBYY,META,2.540378513071719e-11,1.2701892565358591e-10,479.0,133.0,0.4124156810460533,0.23534930596372086,0.6133244700894488,0.025497233011295112,0.0,2.540378513071719e-11,1.0,False
core_leveraged,NBIL,NBIS,2.1032771326965734e-11,3.1159661225134416e-11,363.0,144.0,0.769189299577058,0.10856597970934194,2.47974785077912,0.013423925605860062,0.0,2.1032771326965734e-11,1.0,False
core_leveraged,OKLL,OKLO,2.0527448252336754e-11,3.04110344479063e-11,479.0,217.0,0.7456854480896622,0.11390786710345388,2.291236887039105,0.012403435900691102,0.0,2.0527448252336754e-11,1.0,False
core_leveraged,LABX,ALAB,2.020529044045743e-11,2.993376361549249e-11,479.0,183.0,0.7315128386550567,0.14650146817635643,1.7476240799243399,0.00946062948639839,0.0,2.020529044045743e-11,1.0,False
core_leveraged,RGTX,RGTI,1.6084520846247296e-11,2.3828919772218215e-11,479.0,274.0,0.706707650380031,0.11713244630774701,2.111692237547433,0.011431484652926472,0.0,1.6084520846247296e-11,1.0,False
whitelist_stock,COYY,COIN,1.2778831671631927e-11,6.389415835815962e-11,479.0,193.0,0.37617848524296726,0.2644048448101934,0.4979578567463627,0.020701191820074336,0.0,1.2778831671631927e-11,1.0,False
core_leveraged,IREX,IREN,1.1864077301484374e-11,1.7576410817013885e-11,479.0,132.0,0.7097789476875511,0.1681777769143053,1.4771430342858332,0.007996401003125084,0.0,1.1864077301484374e-11,1.0,False
core_leveraged,CRDU,CRDO,8.503353800345473e-12,1.2597561185696995e-11,479.0,159.0,0.682282240577121,0.1410938247861768,1.6924821803072125,0.00916212302414113,0.0,8.503353800345473e-12,1.0,False
core_leveraged,GLXU,GLXY,6.602863006325449e-12,9.782019268630293e-12,221.0,185.0,0.5884450202000081,0.12789244854857412,1.6103824690773663,0.008717682507551599,0.0,6.602863006325449e-12,0.876984126984127,False
core_leveraged,RKLX,RKLB,5.3545903370822345e-12,7.932726425307013e-12,479.0,287.0,0.5671294106911979,0.0907406206558029,2.187502050430657,0.011841875285191292,0.0,5.3545903370822345e-12,1.0,False
core_leveraged,CRWU,CRWV,4.350874280488258e-12,6.445739674797419e-12,255.0,194.0,0.6554424474943819,0.14207751986394038,1.6146457007605548,0.008740761186675241,0.0,4.350874280488258e-12,1.0,False
core_leveraged,ETHU,ETHA,1.786200680132375e-12,2.6462232298257404e-12,426.0,447.0,0.5194174032083775,0.08542994089419872,2.1280137762014686,0.011519840055914766,0.0,1.786200680132375e-12,1.0,False
core_leveraged,IONX,IONQ,9.633514560653888e-13,1.4271873423190945e-12,479.0,288.0,0.519550695215122,0.108636381645831,1.673865979061454,0.009061345640461469,0.0,9.633514560653888e-13,1.0,False
core_leveraged,ETU,ETHA,4.782742079624179e-13,7.085543821665449e-13,426.0,381.0,0.47839509455222917,0.08886418104252974,1.8842044244254665,0.010199996750384447,0.0,4.782742079624179e-13,1.0,False
inverse_decay_bucket4,MSTZ,MSTR,2.355495321828519e-13,1.884396257462815e-12,479.0,405.0,0.6054878737439483,0.3746477060740891,0.5656534188640492,0.010792801858821774,0.0,2.355495321828519e-13,1.0,False
