ETF,Underlying,sleeve,strategy_tag,Delta,borrow_current,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,gross_target_usd,long_usd,short_usd
HODU,HOOD,core_leveraged,ETF_LS,2.000704,0.077096,9269.355198757965,6180.295031957786,-3089.0601668001796,6180.295031957786,-3089.0601668001796,haircut,haircut,0.0,1.0,9269.355198757965,6180.295031957786,-3089.0601668001796
LINT,INTC,core_leveraged,ETF_LS,1.991125,0.172425,2432.6309974048195,1619.3480361762452,-813.2829612285744,1619.3480361762452,-813.2829612285744,haircut,haircut,0.0,1.0,2432.6309974048195,1619.3480361762452,-813.2829612285744
ELIL,LLY,,ETF_LS,1.987998,0.19688,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
METU,META,core_leveraged,ETF_LS,2.0014,0.034718,954.3956324240867,636.4121472424758,-317.98348518161083,636.4121472424758,-317.98348518161083,haircut,haircut,0.0,1.0,954.3956324240867,636.4121472424758,-317.98348518161083
MSFU,MSFT,core_leveraged,ETF_LS,2.002398,0.025722,491.1942805748884,327.5936251738095,-163.60065540107888,327.5936251738095,-163.60065540107888,haircut,haircut,0.0,1.0,491.1942805748884,327.5936251738095,-163.60065540107888
MUU,MU,core_leveraged,ETF_LS,1.986607,0.029154,7261.536358119242,4830.169808010962,-2431.366550108281,4830.169808010962,-2431.366550108281,haircut,haircut,0.0,1.0,7261.536358119242,4830.169808010962,-2431.366550108281
NFXL,NFLX,core_leveraged,ETF_LS,2.001827,0.037365,411.76096930387865,274.59084947222993,-137.17011983164875,274.59084947222993,-137.17011983164875,haircut,haircut,0.0,1.0,411.76096930387865,274.59084947222993,-137.17011983164875
NVDU,NVDA,core_leveraged,ETF_LS,1.996957,0.038462,731.3403054829696,487.31267829880596,-244.0276271841637,487.31267829880596,-244.0276271841637,haircut,haircut,0.0,1.0,731.3403054829696,487.31267829880596,-244.0276271841637
ORCU,ORCL,core_leveraged,ETF_LS,2.001475,0.034245,2881.746435794026,1921.6363446574928,-960.1100911365332,1921.6363446574928,-960.1100911365332,haircut,haircut,0.0,1.0,2881.746435794026,1921.6363446574928,-960.1100911365332
PALU,PANW,core_leveraged,ETF_LS,1.998248,0.11566,286.7607323298156,191.11796617777762,-95.64276615203798,191.11796617777762,-95.64276615203798,haircut,haircut,0.0,1.0,286.7607323298156,191.11796617777762,-95.64276615203798
PLTU,PLTR,core_leveraged,ETF_LS,1.999967,0.040956,3866.526932049303,2577.670443944833,-1288.8564881044704,2577.670443944833,-1288.8564881044704,haircut,haircut,0.0,1.0,3866.526932049303,2577.670443944833,-1288.8564881044704
QCMU,QCOM,core_leveraged,ETF_LS,2.004261,0.072477,1538.1590977887838,1026.166598538957,-511.9924992498268,1026.166598538957,-511.9924992498268,haircut,haircut,0.0,1.0,1538.1590977887838,1026.166598538957,-511.9924992498268
SHPU,SHOP,core_leveraged,ETF_LS,2.005271,0.073367,4245.450182690361,2832.7821794752226,-1412.6680032151378,2832.7821794752226,-1412.6680032151378,haircut,haircut,0.0,1.0,4245.450182690361,2832.7821794752226,-1412.6680032151378
SOFA,SOFI,core_leveraged,ETF_LS,2.001523,0.0725809999999999,5022.685142901558,3349.3062806034654,-1673.3788622980926,3349.3062806034654,-1673.3788622980926,haircut,haircut,0.0,1.0,5022.685142901558,3349.3062806034654,-1673.3788622980926
TSLL,TSLA,core_leveraged,ETF_LS,1.995937,0.038015,2133.7903776465087,1421.5623242373385,-712.22805340917,1421.5623242373385,-712.22805340917,haircut,haircut,0.0,1.0,2133.7903776465087,1421.5623242373385,-712.22805340917
TSMX,TSM,,ETF_LS,1.995537,0.137394,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
XOMX,XOM,,ETF_LS,2.00458,0.073127,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
YINN,FXI,core_leveraged,ETF_LS,2.989924,0.015733,1694.4442557625216,1269.763420798617,-424.6808349639045,1269.763420798617,-424.6808349639045,haircut,haircut,0.0,1.0,1694.4442557625216,1269.763420798617,-424.6808349639045
MEXX,EWW,core_leveraged,ETF_LS,2.985582,0.042643,1455.1797737048705,1090.0687877297055,-365.11098597516514,1090.0687877297055,-365.11098597516514,haircut,haircut,0.0,1.0,1455.1797737048705,1090.0687877297055,-365.11098597516514
KORU,EWY,core_leveraged,ETF_LS,2.982607,0.051037,11102.682047834696,8314.889517003838,-2787.7925308308595,8314.889517003838,-2787.7925308308595,haircut,haircut,0.0,1.0,11102.682047834696,8314.889517003838,-2787.7925308308595
LABU,XBI,core_leveraged,ETF_LS,2.992112,0.1872009999999999,25.234159803733018,18.91315483099352,-6.321004972739496,18.91315483099352,-6.321004972739496,haircut,haircut,0.0,1.0,25.234159803733018,18.91315483099352,-6.321004972739496
SOXL,SOXX,core_leveraged,ETF_LS,2.988637,0.044551,4864.180178238919,3644.6708124483202,-1219.5093657905995,3644.6708124483202,-1219.5093657905995,haircut,haircut,0.0,1.0,4864.180178238919,3644.6708124483202,-1219.5093657905995
CHAU,ASHR,,ETF_LS,1.986266,0.037728,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CWEB,KWEB,core_leveraged,ETF_LS,1.997626,0.014007,980.7460606395316,653.5718031972984,-327.17425744223317,653.5718031972984,-327.17425744223317,haircut,haircut,0.0,1.0,980.7460606395316,653.5718031972984,-327.17425744223317
ERX,XLE,,ETF_LS,2.002354,0.058152,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NUGT,GDX,core_leveraged,ETF_LS,1.992213,0.024811,2514.4069964463065,1674.0901485326362,-840.3168479136699,1674.0901485326362,-840.3168479136699,haircut,haircut,0.0,1.0,2514.4069964463065,1674.0901485326362,-840.3168479136699
JNUG,GDXJ,core_leveraged,ETF_LS,1.995967,0.03508,3208.87030815665,2137.8070060052414,-1071.063302151409,2137.8070060052414,-1071.063302151409,haircut,haircut,0.0,1.0,3208.87030815665,2137.8070060052414,-1071.063302151409
GUSH,XOP,core_leveraged,ETF_LS,2.005737,0.038433,445.33543224891065,297.17362293262295,-148.1618093162877,297.17362293262295,-148.1618093162877,haircut,haircut,0.0,1.0,445.33543224891065,297.17362293262295,-148.1618093162877
URAA,URA,core_leveraged,ETF_LS,1.948393,0.021347,3781.9395447755605,2499.22738775458,-1282.7121570209806,2499.22738775458,-1282.7121570209806,haircut,haircut,0.0,1.0,3781.9395447755605,2499.22738775458,-1282.7121570209806
TQQQ,QQQ,core_leveraged,ETF_LS,2.991663,0.008942,745.4917847359624,558.7295794255535,-186.7622053104088,558.7295794255535,-186.7622053104088,haircut,haircut,0.0,1.0,745.4917847359624,558.7295794255535,-186.7622053104088
SPXL,SPY,core_leveraged,ETF_LS,2.991381,0.028492,304.2979165514062,228.05916195709258,-76.23875459431365,228.05916195709258,-76.23875459431365,haircut,haircut,0.0,1.0,304.2979165514062,228.05916195709258,-76.23875459431365
URTY,IWM,core_leveraged,ETF_LS,2.995973,0.07439,277.92148408466,208.3710932074794,-69.5503908771806,208.3710932074794,-69.5503908771806,haircut,haircut,0.0,1.0,277.92148408466,208.3710932074794,-69.5503908771806
MSTU,MSTR,core_leveraged,ETF_LS,1.99404,0.1818605172831879,3122.4649866958016,2079.5714426229765,-1042.8935440728253,2079.5714426229765,-1042.8935440728253,haircut,haircut,0.0,1.0,3122.4649866958016,2079.5714426229765,-1042.8935440728253
NVDX,NVDA,,ETF_LS,2.000983,0.0765359999999999,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TSLT,TSLA,core_leveraged,ETF_LS,1.995582,0.091237,1063.0364309615672,708.168351582813,-354.8680793787542,708.168351582813,-354.8680793787542,haircut,haircut,0.0,1.0,1063.0364309615672,708.168351582813,-354.8680793787542
BTCL,IBIT,core_leveraged,ETF_LS,1.999909,0.018753,2172.6318011695666,1448.3992323917914,-724.2325687777751,1448.3992323917914,-724.2325687777751,haircut,haircut,0.0,1.0,2172.6318011695666,1448.3992323917914,-724.2325687777751
ETU,ETHA,core_leveraged,ETF_LS,1.99707,0.044527,9188.47921181198,6122.6585230019155,-3065.820688810065,6122.6585230019155,-3065.820688810065,haircut,haircut,0.0,1.0,9188.47921181198,6122.6585230019155,-3065.820688810065
CCUP,CRCL,core_leveraged,ETF_LS,1.996433,0.2382513320296166,18408.102782029007,12264.764091649811,-6143.338690379197,12264.764091649811,-6143.338690379197,haircut,haircut,0.0,1.0,18408.102782029007,12264.764091649811,-6143.338690379197
CRWU,CRWV,core_leveraged,ETF_LS,1.996096,0.148521,19125.266471229905,12741.870721818035,-6383.3957494118695,12741.870721818035,-6383.3957494118695,haircut,haircut,0.0,1.0,19125.266471229905,12741.870721818035,-6383.3957494118695
AAPX,AAPL,,ETF_LS,2.00413,0.045974,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
GOOX,GOOGL,core_leveraged,ETF_LS,1.983228,0.042855,443.1867004799716,294.6272539743838,-148.55944650558777,294.6272539743838,-148.55944650558777,haircut,haircut,0.0,1.0,443.1867004799716,294.6272539743838,-148.55944650558777
MSFX,MSFT,,ETF_LS,2.008152,0.054028,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NFLU,NFLX,core_leveraged,ETF_LS,2.003651,0.082892,243.42577752307264,162.3824813734625,-81.04329614961013,162.3824813734625,-81.04329614961013,haircut,haircut,0.0,1.0,243.42577752307264,162.3824813734625,-81.04329614961013
ROBN,HOOD,core_leveraged,ETF_LS,1.999265,0.049033,10819.581114489363,7212.170260667056,-3607.4108538223077,7212.170260667056,-3607.4108538223077,haircut,haircut,0.0,1.0,10819.581114489363,7212.170260667056,-3607.4108538223077
RBLU,RBLX,core_leveraged,ETF_LS,2.008096,0.098322,5713.90809115002,3814.39820478003,-1899.509886369989,3814.39820478003,-1899.509886369989,haircut,haircut,0.0,1.0,5713.90809115002,3814.39820478003,-1899.509886369989
SNOU,SNOW,core_leveraged,ETF_LS,2.00223,0.035246,6601.924137068322,4402.917353088306,-2199.0067839800154,4402.917353088306,-2199.0067839800154,haircut,haircut,0.0,1.0,6601.924137068322,4402.917353088306,-2199.0067839800154
GLXU,GLXY,core_leveraged,ETF_LS,2.001449,0.108218,23436.7182752513,15628.250340180171,-7808.467935071127,15628.250340180171,-7808.467935071127,haircut,haircut,0.0,1.0,23436.7182752513,15628.250340180171,-7808.467935071127
AFRU,AFRM,core_leveraged,ETF_LS,1.999147,0.12284,2548.886263939435,1699.0158628089018,-849.8704011305331,1699.0158628089018,-849.8704011305331,haircut,haircut,0.0,1.0,2548.886263939435,1699.0158628089018,-849.8704011305331
KTUP,KTOS,core_leveraged,ETF_LS,2.00849,0.307127,4255.817987488055,2841.2153172155745,-1414.6026702724805,2841.2153172155745,-1414.6026702724805,haircut,haircut,0.0,1.0,4255.817987488055,2841.2153172155745,-1414.6026702724805
TTDU,TTD,core_leveraged,ETF_LS,2.001843,0.151271,1038.0957862861733,692.276305958197,-345.8194803279763,692.276305958197,-345.8194803279763,haircut,haircut,0.0,1.0,1038.0957862861733,692.276305958197,-345.8194803279763
BMNU,BMNR,core_leveraged,ETF_LS,1.995169,0.2503330036541973,20805.621106039598,13859.228062428505,-6946.393043611095,13859.228062428505,-6946.393043611095,haircut,haircut,0.0,1.0,20805.621106039598,13859.228062428505,-6946.393043611095
SBTU,SBET,core_leveraged,ETF_LS,2.007804,0.1610578641798308,15583.341688067509,10402.371888151189,-5180.969799916321,10402.371888151189,-5180.969799916321,haircut,haircut,0.0,1.0,15583.341688067509,10402.371888151189,-5180.969799916321
XRPT,XRPZ,core_leveraged,ETF_LS,1.998846,0.051197,11336.591080191027,7556.273224525538,-3780.317855665488,7556.273224525538,-3780.317855665488,haircut,haircut,0.0,1.0,11336.591080191027,7556.273224525538,-3780.317855665488
CHNU,CHNL,,ETF_LS,2.000607,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
APPX,APP,core_leveraged,ETF_LS,1.998962,0.021943,14423.491256870897,9613.996752815528,-4809.494504055368,9613.996752815528,-4809.494504055368,haircut,haircut,0.0,1.0,14423.491256870897,9613.996752815528,-4809.494504055368
ARCX,ACHR,core_leveraged,ETF_LS,1.994967,0.036349,10585.242903102171,7050.899151367287,-3534.343751734885,7050.899151367287,-3534.343751734885,haircut,haircut,0.0,1.0,10585.242903102171,7050.899151367287,-3534.343751734885
ASTX,ASTS,core_leveraged,ETF_LS,1.999512,0.076226,55638.71546432377,37089.459630600235,-18549.255833723546,37089.459630600235,-18549.255833723546,haircut,haircut,0.0,1.0,55638.71546432377,37089.459630600235,-18549.255833723546
BEX,BE,core_leveraged,ETF_LS,1.990622,0.053409,27729.872958056738,18457.596836883036,-9272.276121173702,18457.596836883036,-9272.276121173702,haircut,haircut,0.0,1.0,27729.872958056738,18457.596836883036,-9272.276121173702
CEGX,CEG,core_leveraged,ETF_LS,2.001367,0.044621,1652.6387051345819,1102.0100398848533,-550.6286652497284,1102.0100398848533,-550.6286652497284,haircut,haircut,0.0,1.0,1652.6387051345819,1102.0100398848533,-550.6286652497284
CLSX,CLSK,core_leveraged,ETF_LS,1.998979,0.110013,14594.71885926669,9728.15631939339,-4866.5625398733,9728.15631939339,-4866.5625398733,haircut,haircut,0.0,1.0,14594.71885926669,9728.15631939339,-4866.5625398733
COZX,CORZ,core_leveraged,ETF_LS,2.004305,0.111899,4145.710617215779,2765.7872681497624,-1379.9233490660165,2765.7872681497624,-1379.9233490660165,haircut,haircut,0.0,1.0,4145.710617215779,2765.7872681497624,-1379.9233490660165
CRDU,CRDO,core_leveraged,ETF_LS,1.996758,0.079802,13817.92178975896,9206.964952483826,-4610.9568372751355,9206.964952483826,-4610.9568372751355,haircut,haircut,0.0,1.0,13817.92178975896,9206.964952483826,-4610.9568372751355
CSEX,CLS,core_leveraged,ETF_LS,2.00376,0.032812,17046.800214961517,11371.646336169099,-5675.153878792419,11371.646336169099,-5675.153878792419,haircut,haircut,0.0,1.0,17046.800214961517,11371.646336169099,-5675.153878792419
CWVX,CRWV,core_leveraged,ETF_LS,1.997652,0.103838,24565.373558865136,16370.50185298829,-8194.871705876843,16370.50185298829,-8194.871705876843,haircut,haircut,0.0,1.0,24565.373558865136,16370.50185298829,-8194.871705876843
FLYT,FLY,core_leveraged,ETF_LS,1.996085,0.199993,55299.555583394904,36842.28364905562,-18457.27193433928,36842.28364905562,-18457.27193433928,haircut,haircut,0.0,1.0,55299.555583394904,36842.28364905562,-18457.27193433928
GEVX,GEV,core_leveraged,ETF_LS,1.996568,0.050033,3854.7818488597786,2568.3829255382393,-1286.3989233215395,2568.3829255382393,-1286.3989233215395,haircut,haircut,0.0,1.0,3854.7818488597786,2568.3829255382393,-1286.3989233215395
IREX,IREN,core_leveraged,ETF_LS,1.995634,0.1151249999999999,22708.131770305175,15127.722491232638,-7580.409279072534,15127.722491232638,-7580.409279072534,haircut,haircut,0.0,1.0,22708.131770305175,15127.722491232638,-7580.409279072534
JOBX,JOBY,core_leveraged,ETF_LS,1.988834,0.261775,2942.191894167219,1957.7973462708758,-984.3945478963432,1957.7973462708758,-984.3945478963432,haircut,haircut,0.0,1.0,2942.191894167219,1957.7973462708758,-984.3945478963432
LABX,ALAB,core_leveraged,ETF_LS,1.993541,0.029296,14991.06668417883,9983.262654042335,-5007.804030136494,9983.262654042335,-5007.804030136494,haircut,haircut,0.0,1.0,14991.06668417883,9983.262654042335,-5007.804030136494
LRCU,LRCX,core_leveraged,ETF_LS,2.00208,0.34991,892.7075940319037,595.3445677195124,-297.36302631239136,595.3445677195124,-297.36302631239136,haircut,haircut,0.0,1.0,892.7075940319037,595.3445677195124,-297.36302631239136
NEBX,NBIS,core_leveraged,ETF_LS,1.989123,0.067089,17821.099458005967,11859.116810250767,-5961.982647755201,11859.116810250767,-5961.982647755201,haircut,haircut,0.0,1.0,17821.099458005967,11859.116810250767,-5961.982647755201
NVTX,NVTS,core_leveraged,ETF_LS,1.985629,0.294949,48752.32762473967,32423.330410169583,-16328.997214570085,32423.330410169583,-16328.997214570085,haircut,haircut,0.0,1.0,48752.32762473967,32423.330410169583,-16328.997214570085
OPEX,OPEN,core_leveraged,ETF_LS,2.006715,0.287732,8627.4825888168,5758.077743722802,-2869.404845093998,5758.077743722802,-2869.404845093998,haircut,haircut,0.0,1.0,8627.4825888168,5758.077743722802,-2869.404845093998
PONX,PONY,core_leveraged,ETF_LS,2.006646,0.127485,4851.73785648414,3238.066723772095,-1613.6711327120454,3238.066723772095,-1613.6711327120454,haircut,haircut,0.0,1.0,4851.73785648414,3238.066723772095,-1613.6711327120454
QBTX,QBTS,core_leveraged,ETF_LS,1.982314,0.285011,26782.550218159908,17802.090676287422,-8980.45954187249,17802.090676287422,-8980.45954187249,haircut,haircut,0.0,1.0,26782.550218159908,17802.090676287422,-8980.45954187249
QUBX,QUBT,core_leveraged,ETF_LS,1.991941,0.216187,23102.938582398838,15381.215933991385,-7721.72264840745,15381.215933991385,-7721.72264840745,haircut,haircut,0.0,1.0,23102.938582398838,15381.215933991385,-7721.72264840745
TARK,ARKK,core_leveraged,ETF_LS,1.991718,0.0309629999999999,1293.136468489555,860.8977118655835,-432.2387566239716,860.8977118655835,-432.2387566239716,haircut,haircut,0.0,1.0,1293.136468489555,860.8977118655835,-432.2387566239716
TEMT,TEM,core_leveraged,ETF_LS,1.993313,0.07439,8962.274132513618,5968.175575993261,-2994.0985565203564,5968.175575993261,-2994.0985565203564,haircut,haircut,0.0,1.0,8962.274132513618,5968.175575993261,-2994.0985565203564
UNX,U,core_leveraged,ETF_LS,2.002398,0.068977,12117.475817641975,8081.543267179986,-4035.932550461989,8081.543267179986,-4035.932550461989,haircut,haircut,0.0,1.0,12117.475817641975,8081.543267179986,-4035.932550461989
UPSX,UPST,core_leveraged,ETF_LS,1.999247,0.106954,10194.623446452668,6795.562466662518,-3399.06097979015,6795.562466662518,-3399.06097979015,haircut,haircut,0.0,1.0,10194.623446452668,6795.562466662518,-3399.06097979015
WULX,WULF,core_leveraged,ETF_LS,1.992239,0.120819,14972.35348875591,9968.624345209588,-5003.729143546325,9968.624345209588,-5003.729143546325,haircut,haircut,0.0,1.0,14972.35348875591,9968.624345209588,-5003.729143546325
CRMU,CRML,core_leveraged,ETF_LS,1.991118,0.154031,130926.02873666117,87154.42603270191,-43771.602703959245,87154.42603270191,-43771.602703959245,haircut,haircut,0.0,1.0,130926.02873666117,87154.42603270191,-43771.602703959245
UECG,UEC,core_leveraged,ETF_LS,1.999593,0.109571,12213.75619009715,8141.9517185914665,-4071.804471505685,8141.9517185914665,-4071.804471505685,haircut,haircut,0.0,1.0,12213.75619009715,8141.9517185914665,-4071.804471505685
DNNG,DNN,core_leveraged,ETF_LS,2.000788,0.073537,3239.347261015839,2159.8483890475964,-1079.4988719682426,2159.8483890475964,-1079.4988719682426,haircut,haircut,0.0,1.0,3239.347261015839,2159.8483890475964,-1079.4988719682426
RCAX,RCAT,core_leveraged,ETF_LS,2.002297,0.131909,69474.38151823248,46333.97218556736,-23140.409332665116,46333.97218556736,-23140.409332665116,haircut,haircut,0.0,1.0,69474.38151823248,46333.97218556736,-23140.409332665116
OKLL,OKLO,core_leveraged,ETF_LS,1.999712,0.124245,36417.999306547164,24277.500716500133,-12140.498590047035,24277.500716500133,-12140.498590047035,haircut,haircut,0.0,1.0,36417.999306547164,24277.500716500133,-12140.498590047035
GDXU,GDX,core_leveraged,ETF_LS,2.432936,0.084048,3962.7284806911207,2808.402131265696,-1154.326349425425,2808.402131265696,-1154.326349425425,haircut,haircut,0.0,1.0,3962.7284806911207,2808.402131265696,-1154.326349425425
MRNX,MRNA,,ETF_LS,1.994209,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ZETX,ZETA,core_leveraged,ETF_LS,1.99489,0.149843,6099.912215696756,4063.138839814251,-2036.7733758825052,4063.138839814251,-2036.7733758825052,haircut,haircut,0.0,1.0,6099.912215696756,4063.138839814251,-2036.7733758825052
LITX,LITE,core_leveraged,ETF_LS,1.997541,0.10903,31982.020250419737,21312.60146668342,-10669.418783736315,21312.60146668342,-10669.418783736315,haircut,haircut,0.0,1.0,31982.020250419737,21312.60146668342,-10669.418783736315
SNXX,SNDK,core_leveraged,ETF_LS,1.986776,0.0808789999999999,20486.102421377454,13627.167428804374,-6858.934992573079,13627.167428804374,-6858.934992573079,haircut,haircut,0.0,1.0,20486.102421377454,13627.167428804374,-6858.934992573079
WDCX,WDC,core_leveraged,ETF_LS,1.99967,0.037595,8158.0667613535925,5438.412012213323,-2719.6547491402694,5438.412012213323,-2719.6547491402694,haircut,haircut,0.0,1.0,8158.0667613535925,5438.412012213323,-2719.6547491402694
USGG,USAR,,ETF_LS,1.993921,0.427743,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ONDG,ONDS,core_leveraged,ETF_LS,1.996477,0.224968,41969.424675918075,27963.168437035525,-14006.256238882554,27963.168437035525,-14006.256238882554,haircut,haircut,0.0,1.0,41969.424675918075,27963.168437035525,-14006.256238882554
PLUL,PLUG,core_leveraged,ETF_LS,1.990922,0.305774,12067.481682276144,8032.778777193315,-4034.7029050828287,8032.778777193315,-4034.7029050828287,haircut,haircut,0.0,1.0,12067.481682276144,8032.778777193315,-4034.7029050828287
ALBG,ALB,core_leveraged,ETF_LS,2.000532,0.1018939999999999,1230.015002435474,820.0826962859398,-409.9323061495341,820.0826962859398,-409.9323061495341,haircut,haircut,0.0,1.0,1230.015002435474,820.0826962859398,-409.9323061495341
UUUG,UUUU,core_leveraged,ETF_LS,1.994401,0.1377519999999999,24563.482663902883,16360.345320606883,-8203.137343295999,16360.345320606883,-8203.137343295999,haircut,haircut,0.0,1.0,24563.482663902883,16360.345320606883,-8203.137343295999
HUTG,HUT,core_leveraged,ETF_LS,1.993762,0.150227,18332.490908534015,12208.92767654229,-6123.563231991726,12208.92767654229,-6123.563231991726,haircut,haircut,0.0,1.0,18332.490908534015,12208.92767654229,-6123.563231991726
XPEG,XPEV,core_leveraged,ETF_LS,2.001062,0.103825,960.4808287880516,640.4338491561574,-320.04697963189415,640.4338491561574,-320.04697963189415,haircut,haircut,0.0,1.0,960.4808287880516,640.4338491561574,-320.04697963189415
LUNL,LUNR,,ETF_LS,1.994915,0.489322,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
RKTL,RKT,core_leveraged,ETF_LS,2.003693,0.065231,11222.354853297917,7486.169146803306,-3736.1857064946103,7486.169146803306,-3736.1857064946103,haircut,haircut,0.0,1.0,11222.354853297917,7486.169146803306,-3736.1857064946103
EOSU,EOSE,core_leveraged,ETF_LS,1.996407,0.154593,36889.70637350422,24578.39273236527,-12311.313641138942,24578.39273236527,-12311.313641138942,haircut,haircut,0.0,1.0,36889.70637350422,24578.39273236527,-12311.313641138942
KEEX,KEEL,core_leveraged,ETF_LS,1.991984,0.116092,20257.911737739923,13487.18310491972,-6770.7286328202035,13487.18310491972,-6770.7286328202035,haircut,haircut,0.0,1.0,20257.911737739923,13487.18310491972,-6770.7286328202035
FGRU,FIGR,,ETF_LS,1.999581,0.35829,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
APHU,APH,core_leveraged,ETF_LS,1.995244,0.103573,375.03271516519686,249.82331146880455,-125.20940369639229,249.82331146880455,-125.20940369639229,haircut,haircut,0.0,1.0,375.03271516519686,249.82331146880455,-125.20940369639229
COPZ,COPX,core_leveraged,ETF_LS,1.996526,0.055446,3431.160682847802,2286.114491742568,-1145.046191105234,2286.114491742568,-1145.046191105234,haircut,haircut,0.0,1.0,3431.160682847802,2286.114491742568,-1145.046191105234
LEUX,LEU,core_leveraged,ETF_LS,1.996918,0.217767,10409.840339757216,6936.325101850402,-3473.5152379068154,6936.325101850402,-3473.5152379068154,haircut,haircut,0.0,1.0,10409.840339757216,6936.325101850402,-3473.5152379068154
COHX,COHR,core_leveraged,ETF_LS,2.001711,0.2754479999999999,11946.299250379448,7966.469329917602,-3979.8299204618465,7966.469329917602,-3979.8299204618465,haircut,haircut,0.0,1.0,11946.299250379448,7966.469329917602,-3979.8299204618465
FCXG,FCX,core_leveraged,ETF_LS,2.00059,0.295626,2104.8151971708844,1403.3480866456596,-701.4671105252249,1403.3480866456596,-701.4671105252249,haircut,haircut,0.0,1.0,2104.8151971708844,1403.3480866456596,-701.4671105252249
GLWG,GLW,core_leveraged,ETF_LS,1.992283,0.2499299999999999,5233.460262170127,3484.4745338248713,-1748.985728345256,3484.4745338248713,-1748.985728345256,haircut,haircut,0.0,1.0,5233.460262170127,3484.4745338248713,-1748.985728345256
SNDU,SNDK,core_leveraged,ETF_LS,1.990101,0.084542,23899.087473886906,15906.351618513825,-7992.735855373082,15906.351618513825,-7992.735855373082,haircut,haircut,0.0,1.0,23899.087473886906,15906.351618513825,-7992.735855373082
