date,book_equity_start,book_equity,daily_price_pnl,daily_borrow_cost,daily_short_credit,daily_margin_cost,daily_txn_cost,daily_net_pnl,pnl_recon_residual,long_notional,short_notional,gross_notional,net_notional,pair_gross_notional,raw_plan_stock_gross_usd,blended_stock_structural_gross_usd,target_blend_alpha,confirmed_desired_gross_usd,turnover_reference_gross_usd,deployed_desired_gross_ratio,underlying_internalized_usd,gross_leverage,net_exposure_pct,turnover_usd,n_positions,largest_pair_gross_share,top5_gross_share,gross_hhi,n_stale_etf,n_stale_underlying,is_rebalance,active_plan_date,drawdown,core_leveraged,core_leveraged__price_pnl,core_leveraged__borrow_cost,core_leveraged__short_credit,core_leveraged__margin_cost,core_leveraged__txn_cost,core_leveraged__net_cap,core_leveraged__gross_cap,yieldboost,yieldboost__price_pnl,yieldboost__borrow_cost,yieldboost__short_credit,yieldboost__margin_cost,yieldboost__txn_cost,yieldboost__net_cap,yieldboost__gross_cap,inverse_decay_bucket4,inverse_decay_bucket4__price_pnl,inverse_decay_bucket4__borrow_cost,inverse_decay_bucket4__short_credit,inverse_decay_bucket4__margin_cost,inverse_decay_bucket4__txn_cost,inverse_decay_bucket4__net_cap,inverse_decay_bucket4__gross_cap,volatility_etp_bucket5,volatility_etp_bucket5__price_pnl,volatility_etp_bucket5__borrow_cost,volatility_etp_bucket5__short_credit,volatility_etp_bucket5__margin_cost,volatility_etp_bucket5__txn_cost,volatility_etp_bucket5__net_cap,volatility_etp_bucket5__gross_cap,core_leveraged_cum_pnl,yieldboost_cum_pnl,inverse_decay_bucket4_cum_pnl,volatility_etp_bucket5_cum_pnl
2026-03-13,1047138.4222844448,1046783.0714539944,103.0447629039954,173.37739348216405,32.040115304865296,0.0,317.0583151770457,-355.3508304504212,-7.213429853436537e-11,664788.3590354084,303640.3453338603,968428.7043692686,361148.01370154804,968428.7043692685,,,,2199821.8042368013,968428.7043692685,0.44023052344698976,0.0,0.9251474644351187,0.345007503034902,145209.3518161236,15,0.1824632454144859,0.5612451138383157,0.09738104058355221,0,0,1,2026-03-12,-0.0037889859527857617,-355.35083045034906,103.0447629039954,173.37739348216405,32.040115304865296,0.0,317.0583151770457,361148.01370154787,968428.7043692686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3216.9285460055194,0.0,0.0,0.0
2026-03-16,1046783.0714539944,1047123.535029379,495.34374961736944,191.15526313607864,36.27508890325749,0.0,0.0,340.4635753845796,3.1320723792305216e-11,705302.0944293942,343658.7369782289,1048960.8314076231,361643.3574511653,1048960.8314076231,,,,2199821.8042368013,1048960.8314076231,0.4768390009533277,0.0,1.0017546128195778,0.34536837856578095,0.0,15,0.1994059342007986,0.5664520469255553,0.09988767236722886,0,0,0,2026-03-12,-0.0034649708125630285,340.4635753845483,495.34374961736944,191.15526313607864,36.27508890325749,0.0,0.0,361643.3574511654,1048960.831407623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2876.464970620971,0.0,0.0,0.0
2026-03-17,1047123.535029379,1048953.3578778838,1985.82590180839,192.218330470568,36.2152771669582,0.0,0.0,1829.8228485048749,9.458744898438454e-11,706721.28282942,343092.0994764462,1049813.382305866,363629.1833529737,1049813.382305866,,,,2199821.8042368013,1049813.382305866,0.477226555480063,0.0,1.0008198881499575,0.34665905840525124,0.0,15,0.197263508497023,0.5717444051983698,0.10112910301767511,0,0,0,2026-03-12,-0.0017235501446649648,1829.8228485047803,1985.82590180839,192.218330470568,36.2152771669582,0.0,0.0,363629.1833529737,1049813.382305866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1046.6421221161909,0.0,0.0,0.0
2026-03-18,1048953.3578778838,1048935.5324292313,119.29037894895004,170.03284622955596,32.9170186280511,0.0,0.0,-17.82544865249656,5.825739890497061e-11,675593.9133660911,311845.43963416835,987439.3530002595,363748.47373192274,987439.3530002594,,,,2199821.8042368013,987439.3530002594,0.44887242734774063,0.0,0.941372775039327,0.3467786746526902,0.0,15,0.1876823784218783,0.5615434929191899,0.09878385993303611,0,0,0,2026-03-12,-0.0017405144123935345,-17.82544865255482,119.29037894895004,170.03284622955596,32.9170186280511,0.0,0.0,363748.4737319227,987439.3530002593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1064.4675707687456,0.0,0.0,0.0
2026-03-19,1048935.5324292313,1048771.849522811,-30.155725308321703,165.84425589889454,32.317074786731794,0.0,0.0,-163.68290642043576,4.871480996371247e-11,669880.0791440735,306161.76113745914,976041.8402815326,363718.3180066144,976041.8402815326,,,,2232916.382177822,976041.8402815326,0.43711526686439256,5.820766091346741e-11,0.930652210703052,0.3468040433885649,0.0,15,0.18590783977664785,0.5586141444740298,0.09845527603729566,0,0,0,2026-03-18,-0.0018962894899947624,-163.68290642048447,-30.155725308321703,165.84425589889454,32.317074786731794,0.0,0.0,363718.3180066143,976041.8402815324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.15047718923,0.0,0.0,0.0
2026-03-20,1048771.849522811,1046816.2127251376,-1348.0654467020968,158.80097602554565,30.85071410273097,0.0,479.6210890483174,-1955.6367976733018,-7.298694981727749e-11,534376.7398054963,233533.42099569668,767910.160801193,300843.3188097996,767910.1608011929,,,,2210319.00629458,767910.1608011929,0.34742051197783064,0.0,0.7335673172295651,0.28738886076919407,178999.93791572715,14,0.21004342288565953,0.5196558293054756,0.09502083544122139,0,0,1,2026-03-18,-0.0037574457987340493,-1955.6367976732288,-1348.0654467020968,158.80097602554565,30.85071410273097,0.0,479.6210890483174,300843.3188097996,767910.160801193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3183.7872748624586,0.0,0.0,0.0
2026-03-23,1046816.2127251376,1049427.2600407049,2668.5774964425846,82.7039085687612,25.173727693477655,0.0,0.0,2611.047315567266,-3.501554601825774e-11,541999.8428760306,238487.94656978836,780487.789445819,303511.8963062422,780487.789445819,,,,2224202.309005931,780487.789445819,0.3509068335580699,0.0,0.7437273827016325,0.28921670692494655,0.0,14,0.21212292692002305,0.5226100487330175,0.09574214604759493,0,0,0,2026-03-21,-0.001272543085936606,2611.047315567301,2668.5774964425846,82.7039085687612,25.173727693477655,0.0,0.0,303511.89630624227,780487.7894458189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-572.7399592951574,0.0,0.0,0.0
2026-03-24,1049427.2600407049,1047650.7726647859,-1720.9294945015306,80.347521409526,24.78963999204389,0.0,0.0,-1776.4873759190086,4.092726157978177e-12,536640.1877889988,234849.22097725794,771489.4087662568,301790.9668117409,771489.4087662565,,,,2157043.082934784,771489.4087662565,0.3576606396366455,0.0,0.7363994079858406,0.2880644721371328,0.0,14,0.2097078223981794,0.5160783832136042,0.09472811093176672,0,0,0,2026-03-23,-0.002963205018163051,-1776.4873759190127,-1720.9294945015306,80.347521409526,24.78963999204389,0.0,0.0,301790.9668117408,771489.4087662568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2349.22733521417,0.0,0.0,0.0
2026-03-25,1047650.7726647859,1050111.8557497296,2517.804214301695,82.57215196406982,25.851022606077372,0.0,0.0,2461.0830849437043,1.3642420526593924e-12,549213.1957151964,244904.42468915405,794117.6204043505,304308.7710260424,794117.6204043503,,,,2195644.844903621,794117.6204043503,0.36167853933554023,0.0,0.7562219358407191,0.28978700636493676,0.0,14,0.2084812054768347,0.5139847717648298,0.09439161871497695,0,0,0,2026-03-24,-0.0006210214821791293,2461.083084943703,2517.804214301695,82.57215196406982,25.851022606077372,0.0,0.0,304308.7710260424,794117.6204043506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.85574972953282,0.0,0.0,0.0
2026-03-26,1050111.8557497296,1047582.3097760683,-2479.4420710730947,72.79214621149006,22.68824362330454,0.0,0.0,-2529.5459736612393,4.092726157978177e-11,516770.58433364396,214941.25537867457,731711.8397123185,301829.3289549694,731711.8397123187,,,,2191795.6819020174,731711.8397123187,0.3338412634691144,0.0,0.6984767047743767,0.28811991777475565,0.0,14,0.20891933381435196,0.5132913018440773,0.09432055425378258,0,0,0,2026-03-25,-0.0030283603360639066,-2529.54597366128,-2479.4420710730947,72.79214621149006,22.68824362330454,0.0,0.0,301829.32895496936,731711.8397123186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2417.6902239317474,0.0,0.0,0.0
2026-03-27,1047582.3097760683,1046795.471120555,-487.20023133270286,65.20323870784928,21.257982283415995,0.0,255.69316775617798,-786.838655513362,-4.786215868080035e-11,549727.4600870525,229452.50903123408,779179.9691182866,320274.95105581847,779179.9691182865,,,,2204372.302624665,779179.9691182865,0.3534702228795678,0.0,0.7443478603171677,0.30595752455154995,105618.74264035937,15,0.2279427758304698,0.49377418098960607,0.09566146053268108,0,0,1,2026-03-26,-0.003777185337419553,-786.8386555133142,-487.20023133270286,65.20323870784928,21.257982283415995,0.0,255.69316775617798,320274.9510558184,779179.9691182867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3204.5288794450616,0.0,0.0,0.0
2026-03-30,1046795.471120555,1045585.0652002204,-1161.102254005762,72.37680499620161,23.073138667482237,0.0,0.0,-1210.4059203345096,-2.8194335754960775e-11,537701.4782832233,218587.62948141067,756289.1077646341,319113.8488018127,756289.1077646341,,,,2183959.416893597,756289.1077646341,0.34629265631701095,0.0,0.7233166701934589,0.3052012307967551,0.0,15,0.23349120348679922,0.4920781271590435,0.09761381303527074,0,0,0,2026-03-28,-0.004929114273020563,-1210.4059203344814,-1161.102254005762,72.37680499620161,23.073138667482237,0.0,0.0,319113.8488018128,756289.1077646341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4414.934799779543,0.0,0.0,0.0
2026-03-31,1045585.0652002204,1052404.3607736845,6873.370763803693,79.75466959357225,25.67947925384108,0.0,0.0,6819.295573464013,5.093170329928398e-11,569266.4967072688,243279.27714165227,812545.7738489211,325987.21956561645,812545.7738489211,,,,2183959.416893597,812545.7738489211,0.37205168171332753,0.0,0.772085145344296,0.3097547213943166,0.0,15,0.23260458726942893,0.4991528968326743,0.09734860453867566,0,0,0,2026-03-28,0.0,6819.295573463962,6873.370763803693,79.75466959357225,25.67947925384108,0.0,0.0,325987.21956561645,812545.7738489212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.3607736844187,0.0,0.0,0.0
2026-04-01,1052404.3607736845,1051311.6415588092,-1043.2746049621526,74.96332664602564,25.51871673281143,0.0,0.0,-1092.719214875251,1.1573320080060512e-10,566700.2087451835,241756.26378452935,808456.4725297128,324943.9449606542,808456.472529713,,,,2228022.6094930987,808456.472529713,0.3628582892673815,0.0,0.7689979265624718,0.3090843210666351,0.0,15,0.21874597884460106,0.48602205019809075,0.09260311076295596,0,0,0,2026-03-31,-0.0010383073803228449,-1092.7192148753668,-1043.2746049621526,74.96332664602564,25.51871673281143,0.0,0.0,324943.9449606543,808456.472529713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.641558809052,0.0,0.0,0.0
2026-04-02,1051311.6415588092,1051788.9885351015,525.7710329176444,73.63282272925416,25.20876610394712,0.0,0.0,477.3469762923196,-1.7848833522293717e-11,564289.6053993866,238819.88940581473,803109.4948052013,325469.7159935719,803109.4948052017,,,,2211544.2161927484,803109.4948052017,0.3631442179292183,0.0,0.7635652241651121,0.30944392795638204,0.0,15,0.21681724559516494,0.4849176898807069,0.09188931294908928,0,0,0,2026-04-01,-0.0005847298448388161,477.34697629233744,525.7710329176444,73.63282272925416,25.20876610394712,0.0,0.0,325469.7159935719,803109.4948052015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.9885351013895,0.0,0.0,0.0
2026-04-06,1051788.9885351015,1052087.139362303,475.3413848723164,74.32225996853145,25.665591897410284,0.0,128.53388959966466,298.15082720154896,1.8417267710901797e-11,563372.5420029776,298345.5208347629,861718.0628377404,265027.0211682147,873158.5190132897,,,,2195455.6663654055,873158.5190132897,0.39771175177443263,5720.228087774594,0.819055789770465,0.25190596030748397,60918.03621022951,18,0.1992246127538573,0.4456616873909437,0.08049662905900783,0,0,1,2026-04-04,-0.0003014254056760146,426.68471680119524,475.3413848723164,74.32225996853145,25.665591897410284,0.0,0.0,325945.05737844424,812240.4828030602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.53388959966466,0.0,0.0,0.0,0.0,128.53388959966466,-60918.03621022951,60918.03621022951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.6732519025845,0.0,-128.53388959966466,0.0
2026-04-07,1052087.139362303,1049205.2169904034,-2803.895045966512,108.13290848742832,30.105582554338923,0.0,0.0,-2881.922371899709,-1.07775122160092e-10,547433.9082159854,285210.7820937371,832644.6903097224,262223.1261222483,842948.9750723775,,,,2195455.6663654055,842948.9750723775,0.3839517180813249,5152.142381327518,0.793595644423238,0.24992548824187436,0.0,18,0.18050278523776317,0.4263076391013923,0.07508348755330914,0,0,0,2026-04-04,-0.0030398427662625682,-2849.857348127987,-2808.6330249292055,65.44400596896,24.219682770178657,0.0,0.0,323136.42435351503,782035.6768411108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.065023771614854,4.737978962693205,42.68890251846832,5.885899784160261,0.0,0.0,-60913.29823126681,60913.29823126681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-634.1840962254023,0.0,-160.5989133712795,0.0
2026-04-08,1049205.2169904034,1056202.5555827909,7075.966463554822,111.01851962648952,32.390648459179985,0.0,0.0,6997.338592387503,-1.000444171950221e-11,576157.867462245,306858.7748764419,883016.642338687,269299.0925858031,894108.3722420217,,,,2213435.607457555,894108.3722420217,0.40394596040181724,5545.864951667376,0.8360296400262509,0.25496917344344944,0.0,18,0.18626380505417403,0.43455871791147005,0.07702103952796475,0,0,0,2026-04-07,0.0,4714.311930327208,4760.683823504584,73.16259240238183,26.790699225005348,0.0,0.0,327897.10817701975,835510.3566508052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.0266620603056,2315.2826400502386,37.85592722410768,5.599949234174637,0.0,0.0,-58598.01559121658,58598.01559121658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.1278341018055,0.0,2122.427748689026,0.0
2026-04-09,1056202.5555827909,1054591.6215219053,-1537.0359382053712,107.149673223683,33.25155054337152,0.0,0.0,-1610.934060885571,1.1186784831807017e-10,582776.7460058541,315014.6893582564,897791.4353641105,267762.0566475977,908253.2095840253,,,,2208434.982205956,908253.2095840253,0.4112655418439314,5230.887109957228,0.8513166775101884,0.25390117954965746,0.0,18,0.1703687563567821,0.4295930268523791,0.07354252449498036,0,0,0,2026-04-08,-0.0015252131822354187,-2367.123311282138,-2325.4750782067686,69.3498108549414,27.70157777957208,0.0,0.0,325571.63309881283,850443.6331328101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.1892503964552,788.4391400013974,37.7998623687416,5.549972763799442,0.0,0.0,-57809.57645121517,57809.57645121517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0045228196677,0.0,2878.6169990854814,0.0
2026-04-10,1054591.6215219053,1055177.3104032662,968.5105755311095,102.94397920412939,33.649872473501006,0.0,313.5275874397398,585.6888813609257,1.8451373762218282e-10,615265.9382565629,336505.231441973,951771.1696985359,278760.7068145899,962131.7007725558,,,,2219113.5353519777,962131.7007725558,0.4335657844653497,5180.265537009924,0.9020011710968172,0.26418375761705254,137500.14440610143,19,0.11892853993588723,0.3967781715751311,0.06264795607629627,0,0,1,2026-04-09,-0.0009706899250578882,-211.21400950880025,143.9895527464751,69.8575639116088,28.181589096073267,0.0,313.5275874397398,335745.76224302046,905146.6453441248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.9028908695415,824.5210227846343,33.08641529252058,5.468283377427735,0.0,0.0,-56985.05542843054,56985.05542843054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.7905133108675,0.0,3675.519889955023,0.0
