etf,weight
TXXS,0.19999999987253442
SMZ,0.11255186715770724
FBYY,0.10244403865075015
XBTY,0.08620817566536797
SNXX,0.0748831423311902
CRMU,0.062292390492198556
RCAX,0.05823262999077394
OPEG,0.03614397866951382
NVTX,0.017394223417368872
RDWU,0.011165556806375728
SMU,0.009739415015298498
LACG,0.008663694758319282
FBL,0.0067941443381801985
SMYY,0.006368532427321499
BMNG,0.005252095247590067
ASTX,0.0038372675403946263
ONDG,0.003745678334037931
ONDL,0.002911301391846752
USGG,0.0027260124420985343
LEUX,0.0022380256326388734
CRCG,0.0021746875894922387
PLUL,0.0015401111646555692
BEX,0.0013712734497819082
LITX,0.001037220602648227
OPEX,0.0009721531552071506
OSCX,0.0008891416250932247
BMNU,0.0008298775732518357
CLSX,0.000829875922449163
OKLL,0.0008298758204330989
FGRU,0.0008298757004562555
METU,0.0008298756463366562
GLXU,0.0008298755960822313
BITX,0.0008298755882145359
BTCL,0.0008298755794097705
BITU,0.0008298755703281791
CRCA,0.0008298755669999522
IOYY,0.0008298755659161537
UECG,0.0008298755652952441
ETHU,0.0008298755649495474
ZETX,0.0008298755619126499
COYY,0.0008298755589902511
UUUG,0.0008298755587583804
MRNX,0.0008298755586912351
CIFG,0.0008298755558846013
WDCX,0.0008298755546370273
URAA,0.0008298755525494312
ETU,0.0008298755506489788
SATG,0.0008298755485725582
KEEX,0.0008298755482362925
PONX,0.0008298755447662259
SOFA,0.0008298755445854631
BAIG,0.0008298755442506157
CCUP,0.0008298755424366034
SOLX,0.0008298755412933774
BABU,0.0008298755405713388
XXRP,0.0008298755398260274
ETHT,0.0008298755394722349
MAAY,0.0008298755389753458
MPL,0.0008298755383886862
NEBX,0.0008298755379038244
UXRP,0.000829875536880005
QSU,0.0008298755368629507
ASMU,0.0008298755366311333
WULX,0.0008298755359452043
MEXX,0.0008298755352431936
SPXL,0.000829875535154103
CLSZ,0.0008298755350237367
SBTU,0.0008298755348290097
YINN,0.000829875534775131
BULX,0.0008298755347108136
MPG,0.0008298755343182935
TQQQ,0.0008298755337663699
CWEB,0.000829875533658123
QBTX,0.0008298755335881269
FCXG,0.0008298755334855987
IREG,0.0008298755334256995
MTYY,0.0008298755333923133
DNNG,0.0008298755333069436
XRPT,0.0008298755326580591
NVDG,0.0008298755326288866
COPZ,0.0008298755326169008
BABX,0.0008298755325562663
TXXD,0.0008298755322900974
BOEU,0.0008298755320451731
BOEG,0.0008298755318380377
SOLT,0.0008298755318140791
NVDU,0.0008298755317700756
COIA,0.0008298755316111123
CIFU,0.0008298755315883196
GOOX,0.0008298755314642308
NVDL,0.0008298755314491205
CWVX,0.0008298755314283389
QUBX,0.0008298755311612697
URTY,0.0008298755310206207
HMYY,0.0008298755308796611
MSFU,0.0008298755308628716
UBRL,0.0008298755307667023
AMZZ,0.0008298755305028912
NBIL,0.0008298755302885438
ARCX,0.0008298755302676935
GGLL,0.0008298755302038273
HUTG,0.0008298755300274987
CRWG,0.0008298755300065145
NUGT,0.000829875529953195
NVDB,0.0008298755299256411
AAPB,0.0008298755299043903
COHX,0.0008298755298523518
GDXU,0.0008298755296602079
NBIG,0.0008298755296445119
JNUG,0.0008298755295939372
AMZU,0.000829875529536348
GEVX,0.0008298755294595317
NUG,0.0008298755293693665
CONL,0.000829875529344292
AMDL,0.0008298755293379744
AMUU,0.000829875529233916
ETRL,0.0008298755290155465
LLYX,0.0008298755288202477
TSLI,0.0008298755288000801
AMDG,0.0008298755285443323
QBY,0.0008298755284066891
XRPK,0.0008298755282861936
FLYT,0.000829875528284906
MUU,0.0008298755282388048
PALU,0.0008298755282351984
SOXL,0.0008298755282057912
TSLL,0.0008298755282000059
TSLR,0.0008298755280779708
SRPU,0.00082987552805691
LRCU,0.0008298755277850562
AVGG,0.0008298755276786259
TSMU,0.0008298755276655328
PANG,0.0008298755276648407
SOFX,0.0008298755276556736
RGTX,0.0008298755276389291
ASMG,0.0008298755276243158
RBLU,0.0008298755276130386
MSTX,0.0008298755275992401
KORU,0.0008298755275654573
RKLX,0.0008298755275453263
ROBN,0.0008298755275381234
TSLT,0.000829875527465491
TSMG,0.0008298755274452701
COIG,0.0008298755274010061
VRTL,0.0008298755273951033
ELIL,0.0008298755272634418
MULL,0.0008298755271185764
HOOX,0.0008298755270388901
RIOX,0.0008298755270267899
INTW,0.0008298755270192442
SNAG,0.000829875526987935
HIMZ,0.0008298755269183207
ANEL,0.0008298755268355191
COZX,0.0008298755268331792
ASTN,0.0008298755268251107
GLGG,0.0008298755267272907
TSLG,0.000829875526644059
AVL,0.000829875526624843
CONX,0.000829875526555716
NFLU,0.0008298755264896586
CRWU,0.0008298755264524964
UPSX,0.0008298755264439512
RDTL,0.0008298755264413507
HOOG,0.0008298755263414791
NFXL,0.0008298755262781779
IONX,0.0008298755262456344
UNHG,0.0008298755261378216
IRE,0.0008298755260985267
NVOX,0.0008298755260549755
MSTU,0.0008298755260496074
JOBX,0.0008298755259638744
AVGX,0.0008298755259348136
PTIR,0.000829875525933482
KLAG,0.000829875525913697
CNCG,0.0008298755258843558
TEMT,0.0008298755258036062
GUSH,0.0008298755257782072
BEG,0.0008298755257109752
CEGX,0.0008298755257102103
HODU,0.000829875525533211
BU,0.0008298755254888897
NIOG,0.000829875525484346
XPEG,0.000829875525482412
RGTU,0.0008298755254314527
CRMG,0.0008298755253911478
TTDU,0.0008298755253634258
TERG,0.0008298755252458794
PLTU,0.0008298755252309249
PYPG,0.0008298755251102467
NEMG,0.0008298755250972092
IONL,0.0008298755250563966
QCMU,0.0008298755250447995
DKNX,0.0008298755249874157
AVGU,0.0008298755249521831
PLTA,0.0008298755248691392
CVNX,0.0008298755247500225
AFRU,0.0008298755246085553
ORCX,0.000829875524519867
CRWL,0.0008298755245149617
KTUP,0.0008298755244986447
VSTL,0.0008298755244665159
IREX,0.0008298755244000095
BLSG,0.0008298755243602104
QBTZ,0.0008298755243173998
MVLL,0.0008298755242471815
LMNX,0.000829875524235248
SHPU,0.0008298755240954672
SOUX,0.0008298755240848427
ARMG,0.0008298755240659816
BEZ,0.0008298755240644965
PLTG,0.0008298755240271488
FIGG,0.0008298755239896776
XYZG,0.0008298755238964966
CSEX,0.0008298755237669165
