etf,underlying,pair_frac_merged
TXXS,TSUI,0.19999999987253442
SMZ,SMR,0.11255186715770717
FBYY,META,0.10244403865075011
XBTY,IBIT,0.08620817566536794
SNXX,SNDK,0.0748831423311902
CRMU,CRML,0.06229239049219855
RCAX,RCAT,0.05823262999077394
OPEG,OPEN,0.03614397866951382
NVTX,NVTS,0.017394223417368872
RDWU,RDW,0.011165556806375727
SMU,SMR,0.009739415015298498
LACG,LAC,0.008663694758319282
FBL,META,0.0067941443381801985
SMYY,SMCI,0.006368532427321496
BMNG,BMNR,0.0052520952475900665
ASTX,ASTS,0.003837267540394626
ONDG,ONDS,0.0037456783340379307
ONDL,ONDS,0.0029113013918467515
USGG,USAR,0.0027260124420985343
LEUX,LEU,0.0022380256326388734
CRCG,CRCL,0.002174687589492239
PLUL,PLUG,0.0015401111646555692
BEX,BE,0.001371273449781908
LITX,LITE,0.0010372206026482273
OPEX,OPEN,0.0009721531552071506
OSCX,OSCR,0.0008891416250932247
BMNU,BMNR,0.0008298775732518357
CLSX,CLSK,0.000829875922449163
OKLL,OKLO,0.000829875820433099
FGRU,FIGR,0.0008298757004562555
METU,META,0.0008298756463366563
GLXU,GLXY,0.0008298755960822314
BITX,IBIT,0.0008298755882145359
BTCL,IBIT,0.0008298755794097706
BITU,IBIT,0.0008298755703281791
CRCA,CRCL,0.0008298755669999523
IOYY,IONQ,0.0008298755659161534
UECG,UEC,0.0008298755652952442
ETHU,ETHA,0.0008298755649495474
ZETX,ZETA,0.0008298755619126499
COYY,COIN,0.0008298755589902509
UUUG,UUUU,0.0008298755587583804
MRNX,MRNA,0.0008298755586912352
CIFG,CIFR,0.0008298755558846014
WDCX,WDC,0.0008298755546370273
URAA,URA,0.0008298755525494312
ETU,ETHA,0.0008298755506489789
SATG,SATS,0.0008298755485725582
KEEX,KEEL,0.0008298755482362926
PONX,PONY,0.000829875544766226
SOFA,SOFI,0.0008298755445854631
BAIG,BBAI,0.0008298755442506157
CCUP,CRCL,0.0008298755424366034
SOLX,GSOL,0.0008298755412933774
BABU,BABA,0.0008298755405713388
XXRP,XRPZ,0.0008298755398260275
ETHT,ETHA,0.0008298755394722349
MAAY,MARA,0.0008298755389753455
MPL,MP,0.0008298755383886862
NEBX,NBIS,0.0008298755379038244
UXRP,XRPZ,0.000829875536880005
QSU,QS,0.0008298755368629507
ASMU,ASML,0.0008298755366311333
WULX,WULF,0.0008298755359452043
MEXX,EWW,0.0008298755352431936
SPXL,SPY,0.0008298755351541031
CLSZ,CLSK,0.0008298755350237362
SBTU,SBET,0.0008298755348290097
YINN,FXI,0.0008298755347751311
BULX,BULL,0.0008298755347108136
MPG,MP,0.0008298755343182936
TQQQ,QQQ,0.0008298755337663699
CWEB,KWEB,0.000829875533658123
QBTX,QBTS,0.000829875533588127
FCXG,FCX,0.0008298755334855988
IREG,IREN,0.0008298755334256995
MTYY,MSTR,0.0008298755333923131
DNNG,DNN,0.0008298755333069437
XRPT,XRPZ,0.0008298755326580591
NVDG,NVDA,0.0008298755326288867
COPZ,COPX,0.0008298755326169008
BABX,BABA,0.0008298755325562664
TXXD,TDOG,0.0008298755322900975
BOEU,BA,0.0008298755320451732
BOEG,BA,0.0008298755318380377
SOLT,SOEZ,0.0008298755318140791
NVDU,NVDA,0.0008298755317700756
COIA,COIN,0.0008298755316111123
CIFU,CIFR,0.0008298755315883196
GOOX,GOOGL,0.0008298755314642309
NVDL,NVDA,0.0008298755314491205
CWVX,CRWV,0.0008298755314283389
QUBX,QUBT,0.0008298755311612697
URTY,IWM,0.0008298755310206207
HMYY,HIMS,0.0008298755308796608
MSFU,MSFT,0.0008298755308628717
UBRL,UBER,0.0008298755307667023
AMZZ,AMZN,0.0008298755305028912
NBIL,NBIS,0.0008298755302885438
ARCX,ACHR,0.0008298755302676935
GGLL,GOOGL,0.0008298755302038274
HUTG,HUT,0.0008298755300274988
CRWG,CRWV,0.0008298755300065145
NUGT,GDX,0.000829875529953195
