underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,86955.05,86955.05,0.8835214828698136,0.0,0.0,sleeve_balance,76826.65471901878,0.0,0.0
AAOI,56971.2,56971.2,0.8037566242680513,0.0,0.0,sleeve_balance,45790.9793925,0.0,0.0
IREN,48327.76,48327.76,1.0,0.0,0.0,sleeve_balance,48327.76,0.0,0.0
HOOD,47045.25,47045.25,0.3516258845537435,0.6027152995896504,0.0,sleeve_balance,16542.327645302,28354.891948020002,0.0
NBIS,46443.78,46443.78,1.0,0.0,0.0,sleeve_balance,46443.78,0.0,0.0
IONQ,45862.049999999996,45862.049999999996,0.31747503849133657,0.6603320406356499,0.0,sleeve_balance,14560.056089041602,30284.181064234202,0.0
COIN,42937.38,42937.38,0.20133644863750533,0.7986635513624948,0.0,sleeve_balance,8644.859602999048,34292.52039700095,0.0
MSTR,40060.68,40060.68,0.057993649803852694,0.9420063501961473,0.0,sleeve_balance,2323.2650468242055,37737.414953175794,0.0
RIOT,38918.5,38918.5,0.08756674397882755,0.843958719931138,0.0,sleeve_balance,3407.96632554,32845.60744163999,0.0
IBIT,36368.02,36368.02,0.06520529109615619,0.9347947089038438,0.0,sleeve_balance,2371.38733069083,33996.63266930916,0.0
MU,36287.68,36287.68,0.28070799265756313,0.6056070269500475,0.0,sleeve_balance,10186.241811,21976.0739997147,0.0
BE,34864.46,34864.46,1.0,0.0,0.0,sleeve_balance,34864.46,0.0,0.0
AMD,33316.94,33316.94,0.25763952718719224,0.7423604728128077,0.0,sleeve_balance,8583.760668924053,24733.179331075946,0.0
SMCI,32652.9,32652.9,0.2150356446159453,0.7371875979162646,0.0,sleeve_balance,7021.53740008,24071.312916,0.0
NVTS,32210.82,32210.82,0.8746936957798653,0.0,0.0,sleeve_balance,28174.6011899,0.0,0.0
MARA,32051.88,32051.88,0.02797253508998536,0.9609771960465501,0.0,sleeve_balance,896.572338,30801.125770420498,0.0
META,31747.100000000002,31747.100000000002,0.0428700486031795,0.9183255595755202,0.0,sleeve_balance,1360.99972001,29154.1733724,0.0
EOSE,29115.9,29115.9,1.0,0.0,0.0,sleeve_balance,29115.9,0.0,0.0
CRWV,27600.3,27600.3,0.8162284517700226,0.1837715482299774,0.0,sleeve_balance,22528.150137388155,5072.1498626118455,0.0
BABA,25811.1,25811.1,0.05859856337263215,0.9414014366273679,0.0,sleeve_balance,1512.4933790673456,24298.606620932653,0.0
RCAT,25202.32,25202.32,0.9273686627739035,0.0,0.0,sleeve_balance,23371.841797200002,0.0,0.0
FLY,25100.45,25100.45,0.838374015083395,0.0,0.0,sleeve_balance,21043.565046900003,0.0,0.0
TSM,24492.36,24492.36,0.10138170528238194,0.8476604336474721,0.0,sleeve_balance,2483.07722319,20761.20449865,0.0
ONDS,24352.289999999997,24352.289999999997,0.8771006182745033,0.0,0.0,sleeve_balance,21359.4086154,0.0,0.0
SNDK,24032.25,24032.25,1.0,0.0,0.0,sleeve_balance,24032.25,0.0,0.0
CRCL,21100.49,21100.49,0.7837630877017017,0.2162369122982983,0.0,sleeve_balance,16537.78519441888,4562.704805581121,0.0
HIMS,20253.37,20253.37,0.5352838528620175,0.43482181217249277,0.0,sleeve_balance,10841.30192704,8806.607046,0.0
LUNR,19262.550000000003,19262.550000000003,0.8085808087449481,0.0,0.0,sleeve_balance,15575.328257490002,0.0,0.0
ASTS,18067.84,18067.84,1.0,0.0,0.0,sleeve_balance,18067.84,0.0,0.0
BMNR,17673.3,17673.3,0.9297195769890173,0.0,0.0,sleeve_balance,16431.213,0.0,0.0
KEEL,17467.33,17467.33,1.0,0.0,0.0,sleeve_balance,17467.33,0.0,0.0
CIFR,16282.44,16282.44,1.0,0.0,0.0,sleeve_balance,16282.44,0.0,0.0
GLXY,15561.000000000002,15561.000000000002,1.0,0.0,0.0,sleeve_balance,15561.000000000002,0.0,0.0
HUT,15430.56,15430.56,0.9932589870113853,0.0,0.0,sleeve_balance,15326.5423946184,0.0,0.0
