underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SPCX,industrials,vendor,0.75,letf,4.322250491268095,computed,19320.0,19320.0
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,11180.2206075,102762.1793925
CRML,metals,override,1.0,letf,3.6140463211839493,computed,10128.347510920416,163781.7524890796
ASTS,space,override,1.0,letf,3.228723229175,computed,7140.140995540001,89543.10437782001
LITE,semis,override,1.0,letf,2.730328158734172,computed,6927.494257500002,49961.76318738
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,4327.0799966644045,54649.3876427756
MU,semis,override,1.0,letf,3.1302690070030694,computed,4125.362307745301,68449.99769225469
FLY,evtol,override,1.0,letf,3.159727083891268,computed,4056.884953099998,46144.01504690001
NVTS,semis,override,1.0,letf,4.257920064257825,computed,4036.2188100999992,60385.4211899
LUNR,space,override,1.0,letf,3.5099023294971254,computed,3687.2217425100007,34837.87825749
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,3618.240182282501,125159.0002331175
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,3358.539363405001,25936.822927245
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,2992.881384599997,45711.6986154
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,2664.9262328200057,75172.07376718
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,2148.030406677999,91942.469593322
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,1830.4782027999968,48574.1617972
AMD,semis,override,1.0,letf,2.9068621008108337,computed,1655.0961793483975,71020.2948148916
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,1560.170209220003,63745.62979078
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,1382.13112014,3545.54887986
TSM,semis,override,1.0,letf,2.105903438152244,computed,1248.139861590001,47736.58013841
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,1242.0869999999995,34104.513
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,1231.926907590001,62262.27309241
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,1090.320321000001,28760.639679
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,1017.9431186359944,90706.156881364
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,998.6047714699998,21395.79522853
BBAI,software,override,1.0,letf,3.0555413304637407,computed,976.3839380592,14899.6160619408
GEMI,crypto-equity,override,1.0,letf,3.254958985743876,computed,905.9012724744008,14232.0387275256
PL,space,override,1.0,letf,2.664894242213652,computed,849.9097732499995,16257.470226750002
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,779.1814437499997,13778.65555625
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,760.0193139200001,6421.78068608
APP,software,override,1.0,letf,2.14443573866243,computed,695.923496899999,8698.2765031
RKLB,space,override,1.0,letf,3.3248528972263798,computed,654.5100246500006,32647.61286155
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,605.4610269599998,39901.27897304
