underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
AMD,semis,override,1.0,letf,2.9068621008108337,computed,32642.0020704728,111478.7579295272
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,29138.322775377,111101.797224623
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,25456.13559948,64268.71310472
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,19996.681302959994,96512.47920744
NBIS,software,override,1.0,letf,3.1657766037233936,computed,16767.2833349,100393.37108046
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,14003.699623493594,63623.5003765064
CRWV,software,override,1.0,letf,2.920453197830077,computed,10820.875206400002,90419.1243056
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,8473.473602604192,99509.7863973958
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,8218.566329049994,52287.43367095
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,7258.233951569997,115538.06627271
CRCL,software,override,1.0,letf,3.033920107686827,computed,4955.656785250005,61551.91140097
GRAB,consumer,override,1.0,letf,1.4804500668873135,computed,4433.13,4433.13
NOK,industrials,override,1.0,letf,1.4509702478342,computed,4099.62,4099.62
EOSE,clean,override,1.0,letf,3.844981710659709,computed,3583.6064666400016,53467.03353336
AAL,industrials,override,1.0,letf,1.7998231824986162,computed,2732.45,2732.45
LUNR,space,override,1.0,letf,3.5099023294971254,computed,1622.2076786099988,32923.21232139
LITE,semis,override,1.0,letf,2.730328158734172,computed,1621.7854411400003,36573.29455886
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,1536.9187614364018,37345.1612385636
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,1316.8694684449947,115752.610531555
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,1314.8200235200002,35432.53997648
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,1306.08631848,48865.19368152
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1298.1999999999998,1298.1999999999998
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,1213.653611189502,55303.3063888105
CRML,metals,override,1.0,letf,3.6140463211839493,computed,1140.0666164259892,205023.433383574
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,1093.0508167500002,15732.54918325
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,1080.247474400001,25465.7125256
LLY,healthcare,override,1.0,letf,0.45616521652183495,computed,1018.87,1018.87
KEEL,industrials,override,1.0,letf,4.003667720688266,computed,990.5891847216008,37316.29081527841
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,987.5012515,13862.6787485
FIGR,software,override,1.0,letf,2.8557455640484393,computed,932.6305520600008,16539.36944794
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,854.6475016800014,26526.57249832
AI,software,override,1.0,passive_low_delta,2.410058401373403,computed,844.4799999999999,844.4799999999999
USAR,industrials,override,1.0,letf,3.040864297428169,computed,818.0380521919978,24911.761947808
DJT,software,override,1.0,letf,2.313994917685695,computed,725.4000000000001,725.4000000000001
GEV,industrials,override,1.0,letf,2.0438635571208805,computed,698.2291221,5448.890877899999
PAAS,metals,override,1.0,letf,1.812445925817611,computed,655.8236651699999,5265.81633483
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,644.1043640500011,37437.85563595
LCID,consumer,override,1.0,letf,2.2317315045524064,computed,585.04,585.04
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,574.2676051584021,27606.6523948416
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,521.6910860999924,127059.0289139
TDOG,software,override,1.0,letf,2.1078261861245338,computed,482.0522114001005,8083.3365885999
SHOP,software,override,1.0,letf,2.1492424343633747,computed,445.7429007999997,3544.6370992
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,421.7477467999995,4490.4122532
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,415.5510863999998,2674.0289136
CLS,semis,override,1.0,letf,3.072008109074454,computed,405.7833528000001,12067.4966472
APP,software,override,1.0,letf,2.14443573866243,computed,317.6305693400009,11257.089430659998
GEMI,crypto-equity,override,1.0,letf,3.254958985743876,computed,314.13809392799976,12848.301906072
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,311.1177831999994,24001.0022168
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,286.2553225599986,22366.70467744
PLUG,clean,override,1.0,letf,2.640700478240554,computed,258.62615115780136,38104.27384884221
GDXJ,metals,override,1.0,letf,1.9556840709779264,computed,227.9276079999997,3626.652392
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,216.63279561400032,10161.867204386
SNAP,software,override,1.0,letf,1.9450162831953806,computed,173.38393318399994,5412.896066816
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,156.91108498000017,1604.88891502
ALB,metals,override,1.0,letf,1.5376665155770814,computed,134.0247928755,2589.3352071245
GLW,semis,override,1.0,letf,2.5531940209964326,computed,122.15911284000026,2768.8808871599995
COHR,semis,override,1.0,letf,3.088422160196647,computed,120.1076644800005,7049.89233552
BABA,china,override,1.0,letf,1.2643809075586798,computed,102.86188739999852,50726.7981126
MP,metals,override,1.0,letf,1.8878847790909858,computed,90.79671270750008,5107.2032872925
QCOM,semis,override,1.0,letf,2.0044471744887926,computed,90.04972900000007,1530.030271
BBAI,software,override,1.0,letf,3.0555413304637407,computed,77.46885861640021,13631.331141383602
U,software,override,1.0,letf,2.286115823655005,computed,75.3906069695995,11623.1893930304
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,69.13422366699888,21621.221776333
RDDT,software,override,1.0,letf,1.9176130034891206,computed,50.898442499999874,6991.6615575
GME,consumer,override,1.0,letf,0.816335311722574,computed,43.73799640000004,1534.7620035999998
TER,semis,override,1.0,letf,3.0718000181193097,computed,30.187459679999847,4101.89254032
AVAV,drones,override,1.0,letf,1.9669332030162203,computed,15.107267200000024,6211.9527328
DKNG,software,override,1.0,letf,0.7963342571321939,computed,14.231904084800137,2436.7480959152
VST,nuclear,override,1.0,letf,1.5581112958565448,computed,4.376988959999835,2875.62301104
AAPL,mega-cap-tech,override,1.0,letf,0.8754933344397672,computed,-1.9428680063999764,1210.9428680064
UNH,healthcare,override,1.0,letf,0.5505108305170892,computed,-19.059895999999867,1552.259896
ANET,semis,override,1.0,letf,2.051851002010022,computed,-28.46337299999982,3681.203373
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,-30.5202873599992,36952.72028736
