underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
AMD,"AMD, AMDG, AMDL, AMUU, AMYY",32642.1331239833,111478.6268760167,5
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",29138.322775376997,111101.797224623,5
QBTS,"QBTS, QBTX, QBTZ, QBY",25456.13559948,64268.713104719995,4
MSTR,"MSTR, MSTU, MSTX, MSTZ, MTYY",19996.681302959994,96512.47920744,5
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",16767.2833349,100393.37108046,5
SMCI,"SMCI, SMCL, SMYY",14003.699623493594,63623.5003765064,3
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",10820.875206400002,90419.1243056,5
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",8473.473602604192,99509.7863973958,5
META,"FBL, FBYY, META",8218.566329049994,52287.43367095,3
IREN,"IRE, IREG, IREN, IREX, IREZ",7258.233951569997,115538.06627271,5
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",4955.656785250005,61551.91140097,5
GRAB,GRAB,4433.13,4433.13,1
NOK,NOK,4099.62,4099.62,1
EOSE,"EOSE, EOSU",3583.6064666400016,53467.033533359994,2
AAL,AAL,2732.45,2732.45,1
LUNR,"LUNL, LUNR",1622.2076786099988,32923.21232139,2
LITE,"LITE, LITX",1621.7854411400003,36573.29455886,2
CIFR,"CIFG, CIFR, CIFU",1536.9187614364018,37345.161238563596,3
COIN,"COIA, COIG, COIN, CONL, CONX, COYY",1316.7498733449902,115752.730126655,6
ONDS,"ONDG, ONDL, ONDS",1314.8200235200002,35432.53997648,3
RCAT,"RCAT, RCAX",1306.08631848,48865.19368152,2
CVNA,CVNA,1298.1999999999998,1298.1999999999998,1
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",1213.7010175357045,55303.2589824643,6
CRML,"CRML, CRMU, CRMX",1140.0666164259892,205023.433383574,3
QUBT,"QUBT, QUBX",1093.0508167500002,15732.549183250001,2
UUUU,"UUUG, UUUU",1080.247474400001,25465.7125256,2
LLY,LLY,1018.87,1018.87,1
KEEL,"KEEL, KEEX",990.5891847216008,37316.29081527841,2
SBET,"SBET, SBTU",987.5012514999999,13862.6787485,2
FIGR,"FGRU, FIGR",932.6305520600008,16539.36944794,2
GLXY,"GLGG, GLXU, GLXY",854.6475016800014,26526.572498319998,3
AI,AI,844.4799999999999,844.4799999999999,1
USAR,"USAR, USGG",818.0380521919978,24911.761947808,2
DJT,DJT,725.4000000000001,725.4000000000001,1
GEV,"GEV, GEVG, GEVX",698.2291221,5448.890877899999,3
PAAS,"PAAS, PAAU",655.8236651699999,5265.8163348299995,2
BMNR,"BMNG, BMNR, BMNU",644.1043640500011,37437.85563595,3
LCID,LCID,585.04,585.04,1
HUT,"HUT, HUTG",574.2676051584021,27606.6523948416,2
AAOI,"AAOI, AAOX",521.6910860999924,127059.0289139,2
TDOG,"TDOG, TXXD",482.05221140010053,8083.3365885999,2
SHOP,"SHOP, SHPU",445.7429007999997,3544.6370992,2
KTOS,"KTOS, KTUP",421.7477467999995,4490.4122532,2
BULL,"BULG, BULL",415.5510863999998,2674.0289136,2
CLS,"CLS, CSEX",405.7833528000001,12067.496647200001,2
APP,"APP, APPX",317.6305693400009,11257.089430659998,2
GEMI,"GEMG, GEMI",314.13809392799976,12848.301906072,2
WULF,"WULF, WULX",311.1177831999994,24001.0022168,2
RGTI,"RGTI, RGTU, RGTX",286.2553225599986,22366.70467744,3
PLUG,"PLUG, PLUL",258.62615115780136,38104.273848842204,2
GDXJ,"GDXJ, JNUG",227.92760799999974,3626.652392,2
UEC,"UEC, UECG",216.63279561400032,10161.867204385999,2
SNAP,"SNAG, SNAP",173.38393318399994,5412.896066816,2
NFLX,"NFLU, NFLX",156.91108498000017,1604.88891502,2
ALB,"ALB, ALBG",134.0247928755,2589.3352071245,2
GLW,"GLW, GLWG",122.15911284000026,2768.8808871599995,2
COHR,"COHR, COHX",120.1076644800005,7049.8923355199995,2
BABA,"BABA, BABX, BBYY",102.90835589999915,50726.7516441,3
MP,"MP, MPG, MPL",90.79671270750009,5107.2032872925,3
QCOM,"QCMU, QCOM",90.04972900000007,1530.0302709999999,2
BBAI,"BAIG, BBAI",77.46885861640021,13631.331141383602,2
U,"U, UNX",75.3906069695995,11623.1893930304,2
TSUI,"TSUI, TXXS",69.13422366699888,21621.221776333,2
RDDT,"RDDT, RDTL",50.898442499999874,6991.6615575,2
GME,"GME, GMEU",43.73799640000004,1534.7620035999998,2
TER,"TER, TERG",30.187459679999847,4101.89254032,2
AVAV,"AVAV, AVXX",15.107267200000024,6211.9527328,2
DKNG,"DKNG, DKNX",14.231904084800135,2436.7480959152,2
VST,"VST, VSTL",4.376988959999835,2875.62301104,2
AAPL,"AAPB, AAPL",-1.9428680063999764,1210.9428680064,2
UNH,"UNH, UNHG",-19.059895999999867,1552.259896,2
ANET,"ANEL, ANET",-28.46337299999982,3681.2033730000003,2
OKLO,"OKLL, OKLO",-30.5202873599992,36952.720287359996,2
LAC,"LAC, LACG",-44.149895328000184,5699.029895328,2
AVGO,"AVGG, AVGO, AVL",-45.56865528000003,5894.208655279999,3
DUOL,"DUOG, DUOL",-47.9401174590007,7738.980117458999,2
JOBY,"JOBX, JOBY",-62.200154399999974,2901.9401544,2
DNN,"DNN, DNNG",-76.83021876480029,3373.6302187648,2
XOP,"GUSH, XOP",-97.54069030000005,1495.3806903,2
FIG,"FIG, FIGG",-103.38661735999995,10264.38661736,2
ZETA,"ZETA, ZETX",-105.99269711999978,4837.71269712,2
SOEZ,"SOEZ, SOLT",-109.44679735000045,10305.346797350001,2
NIO,"NIO, NIOG",-115.0829784,2105.1229783999997,2
SPOT,"SPOG, SPOT",-121.44652896679997,1854.7265289667998,2
CRM,"CRM, CRMG",-121.91376166999999,2643.31376167,2
RKT,"RKT, RKTL",-123.7667509999992,8601.626751,2
QS,"QS, QSU",-128.36210050000045,5773.4821005,2
MRNA,"MRNA, MRNX",-160.1170207928003,6511.957020792799,2
DELL,"DELL, DLLL",-168.48318248800024,5027.083182488001,2
UPS,UPSG,-171.6973649784,171.6973649784,1
ASTS,"ASTN, ASTS, ASTX",-174.9853364399969,43797.14658468,3
NEM,"NEM, NEMG",-175.2432489800001,3182.1632489800004,2
OSCR,"OSCR, OSCX",-196.63512768440023,8253.115127684401,2
URA,"URA, URAA",-206.20483295999998,3761.1648329600002,2
CORZ,"CORZ, COZX",-209.88177440000027,6653.9217744,2
SATS,"SATG, SATS",-220.2055197399999,1921.80551974,2
UBER,"UBER, UBRL",-223.48949285520018,2013.8894928552,2
NVO,"NVO, NVOX",-227.0619787400001,2480.56197874,2
PYPL,"PYPG, PYPL",-231.52349697499994,941.523496975,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",-235.0424769500005,27424.18247695,4
XYZ,"XYZ, XYZG",-236.09124554879986,3780.5912455487996,2
CMG,"CMG, CMGG",-240.69628504929995,1097.6562850493,2
KLAC,"KLAC, KLAG",-243.88022371520015,3902.8202237152,2
TTD,"TTD, TTDU",-255.5559982300001,1432.67599823,2
VRT,"VRT, VRTL",-255.59631876000003,2149.61631876,2
CEG,"CEG, CEGX",-290.44705885999997,4228.08705886,2
KWEB,"CWEB, KWEB",-292.02651122,1641.78651122,2
ARKK,"ARKK, TARK",-305.6174590799999,2277.4574590800003,2
ADBE,"ADBE, ADBG",-311.2173004000001,2338.1773004,2
AFRM,"AFRM, AFRU",-312.24342350000006,4742.1634235,2
NU,"NU, NUG",-312.85225460000004,977.9322546,2
LRCX,"LRCU, LRCX",-315.72737104000043,4989.16737104,2
COPX,"COPX, COPZ",-319.05448493999984,4269.93448494,2
ACHR,"ACHR, ARCX",-325.7603673799995,8903.28036738,2
LEU,"LEU, LEUX",-327.73309055999994,3375.31309056,2
PONY,"PONX, PONY",-336.19154800000024,5335.4715479999995,2
PLTR,"PLTA, PLTR, PLTU, PTIR",-340.3459981204005,9940.8459981204,4
MRVL,"MRVL, MVLL",-367.1105405599999,3355.9105405600003,2
RBLX,"RBLU, RBLX",-370.4765155799996,3942.0965155799995,2
MSFT,"MSFT, MSFU, MSFX",-372.70507068999996,2056.9450706899997,3
OKTA,"OKTA, OKTG",-373.21753042139994,3400.5775304214003,2
SNOW,"SNOU, SNOW",-381.5672529399999,7060.36725294,2
IWM,"IWM, URTY",-390.1698092899999,2629.1298092899997,2
TEM,"TEM, TEMT",-395.92899371999965,6360.328993720001,2
FCX,"FCX, FCXG",-420.11728795999966,4194.0572879599995,2
FXI,"FXI, YINN",-472.2447201599998,2864.08472016,2
SOXX,"SOXL, SOXX",-493.5952063999998,7777.9352063999995,2
LMND,"LMND, LMNX",-511.71619359999977,5559.3961936,2
UPST,"UPST, UPSX",-512.0322340000002,8414.192234,2
NET,"NET, NETG",-517.8647649249997,2619.164764925,2
OPEN,"OPEG, OPEN, OPEX",-519.9384797701991,21208.738479770203,3
PL,"PL, PLU",-523.3249064600004,23303.764906459997,2
QQQ,"QQQ, TQQQ, TQQY",-526.903458024,3379.503458024,3
CRDO,"CRDO, CRDU",-529.1124462400003,25414.39244624,2
XPEV,"XPEG, XPEV",-652.71317412,2348.39317412,2
ORCL,"ORCL, ORCU, ORCX",-661.4519001200001,6682.57190012,3
SOUN,"SOUN, SOUX",-665.7210400400004,5161.12104004,2
HIMS,"HIMS, HIMZ, HMYY",-684.6612110200003,20176.50121102,3
RDW,"RDW, RDWU",-687.6733773600026,24260.59337736,2
BA,"BA, BOEG, BOEU",-735.3593970446002,2068.5593970446,3
SOFI,"SOFA, SOFI, SOFX",-745.830160768,5892.150160768,3
