underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2732.45,2732.45,1.0,0.0,0.0
AAOI,AAOI,spot,63790.35999999999,63790.35999999999,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-63268.6689139,63268.6689139,1.0,0.0,0.0
AAPL,AAPL,spot,604.5,604.5,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-606.4443803583999,606.4443803583999,1.0,0.0,0.0
ACHR,ACHR,spot,4288.76,4288.76,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4614.52036738,4614.52036738,1.0,0.0,0.0
ADBE,ADBE,spot,1013.48,1013.48,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1324.6973004000001,1324.6973004000001,1.0,0.0,0.0
AFRM,AFRM,spot,2214.96,2214.96,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2527.2034235,2527.2034235,1.0,0.0,0.0
AI,AI,spot,844.4799999999999,844.4799999999999,1.0,0.0,0.0
ALAB,ALAB,spot,17536.280000000002,17536.280000000002,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-19795.71568128,19795.71568128,1.0,0.0,0.0
ALB,ALB,spot,1361.68,1361.68,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1227.6607277829999,1227.6607277829999,1.0,0.0,0.0
AMD,AMD,spot,72060.38,72060.38,0.5606784316581248,0.43932156834187525,0.0
AMD,AMDG,core_levered_etf,-2148.1598670252,2148.1598670252,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2648.995998,2648.995998,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2963.4118540800005,2963.4118540800005,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-31657.6791569115,31657.6791569115,0.0,1.0,0.0
AMZN,AMZN,spot,795.03,795.03,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-84.78982078,84.78982078,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-26636.474642760004,26636.474642760004,1.0,0.0,0.0
ANET,ANET,spot,1826.3700000000001,1826.3700000000001,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1854.833373,1854.833373,1.0,0.0,0.0
APH,APH,spot,369.15,369.15,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1868.8209375,1868.8209375,1.0,0.0,0.0
APP,APP,spot,5787.36,5787.36,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5469.729430659999,5469.729430659999,1.0,0.0,0.0
ARKK,ARKK,spot,985.9200000000001,985.9200000000001,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1291.53745908,1291.53745908,1.0,0.0,0.0
ARM,ARM,spot,2824.03,2824.03,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3692.39544408,3692.39544408,1.0,0.0,0.0
ASML,ASML,spot,1550.13,1550.13,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-10212.563837079999,10212.563837079999,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,11778.120624120002,11778.120624120002,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,10032.96,10032.96,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-21986.065960559998,21986.065960559998,1.0,0.0,0.0
AVAV,AVAV,spot,3113.53,3113.53,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3098.4227328,3098.4227328,1.0,0.0,0.0
AVGO,AVGO,spot,2924.3199999999997,2924.3199999999997,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1264.4300174000002,1264.4300174000002,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-1705.45841712,1705.45841712,1.0,0.0,0.0
BA,BA,spot,666.5999999999999,666.5999999999999,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-666.7674037554,666.7674037554,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-735.1936991999999,735.1936991999999,1.0,0.0,0.0
BABA,BABA,spot,25414.829999999998,25414.829999999998,0.0750046321773546,0.9249953678226454,0.0
BABA,BABX,core_levered_etf,-1803.3216200999998,1803.3216200999998,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-23508.600024,23508.600024,0.0,1.0,0.0
BBAI,BBAI,spot,6854.400000000001,6854.400000000001,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-6776.9311413836,6776.9311413836,1.0,0.0,0.0
BE,BE,spot_b4_structural,38111.85,38111.85,1.358635220131869,0.0,-0.358635220131869
BE,BEG,core_levered_etf,-12415.1619776976,12415.1619776976,1.0,0.0,0.0
BE,BEX,core_levered_etf,-26634.312689039998,26634.312689039998,1.0,0.0,0.0
BLSH,BLSH,spot,4769.13,4769.13,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-5772.835857480799,5772.835857480799,1.0,0.0,0.0
BMNR,BMNR,spot,19040.98,19040.98,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-8680.891900949999,8680.891900949999,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-9715.983735,9715.983735,1.0,0.0,0.0
BULL,BULL,spot,1544.79,1544.79,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-1129.2389136000002,1129.2389136000002,1.0,0.0,0.0
CEG,CEG,spot,1968.82,1968.82,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-2259.26705886,2259.26705886,1.0,0.0,0.0
CIFR,CIFR,spot,19441.04,19441.04,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-5403.07892575,5403.07892575,1.0,0.0,0.0
