underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,103081.75,103081.75,0.9889401701423773,0.0,0.0,sleeve_balance,101941.68338357401,0.0,0.0
AMD,72060.38,72060.38,0.10769534824969282,0.4393233870043705,0.0,sleeve_balance,7760.5677191052,31657.810210422,0.0
IBIT,70120.06,70120.06,0.05427872371719305,0.5301722482959941,0.0,sleeve_balance,3806.0273637729997,37175.70986085,0.0
AAOI,63790.35999999999,63790.35999999999,0.991821788024084,0.0,0.0,sleeve_balance,63268.6689139,0.0,0.0
COIN,58534.74,58534.74,0.21557225400770552,0.7619305166812051,0.0,sleeve_balance,12618.465839555,44599.404692000004,0.0
MSTR,55048.92,55048.92,0.05505516832373824,0.6399248413156879,0.0,sleeve_balance,3030.7275566400003,35227.1713956,0.0
IONQ,53991.63,53991.63,0.3047497169898371,0.5383097794061007,0.0,sleeve_balance,16453.93396232,29064.222435075808,0.0
IREN,43327.62,43327.62,1.0,0.0,0.0,sleeve_balance,43327.62,0.0,0.0
SMCI,38813.6,38813.6,0.07332224288750333,0.5658841274699591,0.0,sleeve_balance,2845.9002065383993,21964.000169968003,0.0
BE,38111.85,38111.85,1.0,0.0,0.0,sleeve_balance,38111.85,0.0,0.0
NVTS,36669.049999999996,36669.049999999996,1.0,0.0,0.0,sleeve_balance,36669.049999999996,0.0,0.0
NBIS,34719.42,34719.42,1.0,0.0,0.0,sleeve_balance,34719.42,0.0,0.0
CRWV,32814.72,32814.72,1.0,0.0,0.0,sleeve_balance,32814.72,0.0,0.0
META,30252.999999999996,30252.999999999996,0.034542915354510303,0.6937958831431594,0.0,sleeve_balance,1045.02681822,20989.40685273,0.0
EOSE,28525.32,28525.32,0.8743710336416909,0.0,0.0,sleeve_balance,24941.713533359998,0.0,0.0
QBTS,28390.3,28390.3,0.5408884985886023,0.1426649951265045,0.0,sleeve_balance,15355.986741479996,4050.30201114,0.0
HOOD,28258.480000000003,28258.480000000003,0.38410361694863626,0.5729480853655186,0.0,sleeve_balance,10854.1843774707,16190.6420113398,0.0
CRCL,27346.9,27346.9,1.0,0.0,0.0,sleeve_balance,27346.9,0.0,0.0
BABA,25414.829999999998,25414.829999999998,0.07095548622989019,0.9249971962236223,0.0,sleeve_balance,1803.3216201,23508.6464925,0.0
RCAT,25085.64,25085.64,0.9479349014623506,0.0,0.0,sleeve_balance,23779.55368152,0.0,0.0
SNDK,25066.079999999998,25066.079999999998,1.0,0.0,0.0,sleeve_balance,25066.079999999998,0.0,0.0
FLY,23144.0,23144.0,1.0,0.0,0.0,sleeve_balance,23144.0,0.0,0.0
CIFR,19441.04,19441.04,0.9209446222302715,0.0,0.0,sleeve_balance,17904.1212385636,0.0,0.0
PLUG,19181.45,19181.45,0.9865168612822388,0.0,0.0,sleeve_balance,18922.8238488422,0.0,0.0
KEEL,19153.440000000002,19153.440000000002,0.9482813956802746,0.0,0.0,sleeve_balance,18162.8508152784,0.0,0.0
LITE,19097.54,19097.54,0.9150788299885745,0.0,0.0,sleeve_balance,17475.75455886,0.0,0.0
BMNR,19040.98,19040.98,0.9661727303925531,0.0,0.0,sleeve_balance,18396.875635949997,0.0,0.0
RIOT,18793.98,18793.98,0.13992896534022745,0.8600710346597726,0.0,sleeve_balance,2629.8221760249276,16164.157823975074,0.0
OKLO,18461.1,18461.1,1.0,0.0,0.0,sleeve_balance,18461.1,0.0,0.0
ONDS,18373.68,18373.68,0.9284400281533151,0.0,0.0,sleeve_balance,17058.859976480002,0.0,0.0
ALAB,17536.280000000002,17536.280000000002,1.0,0.0,0.0,sleeve_balance,17536.280000000002,0.0,0.0
LUNR,17272.71,17272.71,0.9060826194262511,0.0,0.0,sleeve_balance,15650.50232139,0.0,0.0
HUT,14090.460000000001,14090.460000000001,0.9592442258692475,0.0,0.0,sleeve_balance,13516.192394841599,0.0,0.0
GLXY,13690.61,13690.61,0.9375741839348283,0.0,0.0,sleeve_balance,12835.96249832,0.0,0.0
XRPZ,13594.57,13594.57,1.0,0.0,0.0,sleeve_balance,13594.57,0.0,0.0
UUUU,13272.980000000001,13272.980000000001,0.9186130413516783,0.0,0.0,sleeve_balance,12192.7325256,0.0,0.0
USAR,12864.9,12864.9,0.9364131822095781,0.0,0.0,sleeve_balance,12046.861947808002,0.0,0.0
ETHA,12621.48,12621.48,1.0,0.0,0.0,sleeve_balance,12621.48,0.0,0.0
CRDO,12442.64,12442.64,1.0,0.0,0.0,sleeve_balance,12442.64,0.0,0.0
WULF,12156.06,12156.06,0.9744063633117968,0.0,0.0,sleeve_balance,11844.9422168,0.0,0.0
RDW,11786.46,11786.46,1.0,0.0,0.0,sleeve_balance,11786.46,0.0,0.0
PL,11390.22,11390.22,1.0,0.0,0.0,sleeve_balance,11390.22,0.0,0.0
RGTI,11326.48,11326.48,0.9747268946256914,0.0,0.0,sleeve_balance,11040.224677440001,0.0,0.0
CNC,11073.2,11073.2,1.0,0.0,0.0,sleeve_balance,11073.2,0.0,0.0
TSUI,10845.178,10845.178,0.9936253491028917,0.0,0.0,sleeve_balance,10776.043776333001,0.0,0.0
OPEN,10344.400000000001,10344.400000000001,1.0,0.0,0.0,sleeve_balance,10344.400000000001,0.0,0.0
ASTS,10032.96,10032.96,1.0,0.0,0.0,sleeve_balance,10032.96,0.0,0.0
HIMS,9745.92,9745.92,0.5962586653416043,0.4037413346583957,0.0,sleeve_balance,5811.089251726048,3934.8307482739515,0.0
FIGR,8736.0,8736.0,0.8932428397367215,0.0,0.0,sleeve_balance,7803.369447939999,0.0,0.0
QUBT,8412.800000000001,8412.800000000001,0.8700728869401388,0.0,0.0,sleeve_balance,7319.749183250001,0.0,0.0
SBET,7425.09,7425.09,0.8670048105140813,0.0,0.0,sleeve_balance,6437.5887485,0.0,0.0
BBAI,6854.400000000001,6854.400000000001,0.988697937293359,0.0,0.0,sleeve_balance,6776.9311413836,0.0,0.0
GEMI,6581.219999999999,6581.219999999999,0.9522674984382835,0.0,0.0,sleeve_balance,6267.081906072,0.0,0.0
CLS,6236.64,6236.64,0.9349355818517663,0.0,0.0,sleeve_balance,5830.8566472,0.0,0.0
WDC,5975.06,5975.06,1.0,0.0,0.0,sleeve_balance,5975.06,0.0,0.0
U,5849.29,5849.29,0.9871111524698554,0.0,0.0,sleeve_balance,5773.8993930304005,0.0,0.0
APP,5787.36,5787.36,0.9451165005563847,0.0,0.0,sleeve_balance,5469.729430659999,0.0,0.0
UEC,5189.25,5189.25,0.9582535442281639,0.0,0.0,sleeve_balance,4972.617204386,0.0,0.0
MU,5123.93,5123.93,1.0,0.0,0.0,sleeve_balance,5123.93,0.0,0.0
SOEZ,5097.95,5097.95,1.0,0.0,0.0,sleeve_balance,5097.95,0.0,0.0
FIG,5080.5,5080.5,1.0,0.0,0.0,sleeve_balance,5080.5,0.0,0.0
RKLB,4834.08,4834.08,1.0,0.0,0.0,sleeve_balance,4834.08,0.0,0.0
PLTR,4800.25,4800.25,1.0,0.0,0.0,sleeve_balance,4800.25,0.0,0.0
BLSH,4769.13,4769.13,1.0,0.0,0.0,sleeve_balance,4769.13,0.0,0.0
INTC,4639.44,4639.44,1.0,0.0,0.0,sleeve_balance,4639.44,0.0,0.0
GRAB,4433.13,4433.13,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
ACHR,4288.76,4288.76,1.0,0.0,0.0,sleeve_balance,4288.76,0.0,0.0
TDOG,4282.6944,4282.6944,0.8874418376898197,0.0,0.0,sleeve_balance,3800.6421885999,0.0,0.0
RKT,4238.93,4238.93,1.0,0.0,0.0,sleeve_balance,4238.93,0.0,0.0
NOK,4099.62,4099.62,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
OSCR,4028.2400000000002,4028.2400000000002,1.0,0.0,0.0,sleeve_balance,4028.2400000000002,0.0,0.0
UPST,3951.08,3951.08,1.0,0.0,0.0,sleeve_balance,3951.08,0.0,0.0
DUOL,3845.5199999999995,3845.5199999999995,1.0,0.0,0.0,sleeve_balance,3845.5199999999995,0.0,0.0
SOXX,3642.1699999999996,3642.1699999999996,1.0,0.0,0.0,sleeve_balance,3642.1699999999996,0.0,0.0
EWY,3602.2000000000003,3602.2000000000003,1.0,0.0,0.0,sleeve_balance,3602.2000000000003,0.0,0.0
COHR,3585.0,3585.0,0.9664971647196652,0.0,0.0,sleeve_balance,3464.8923355199995,0.0,0.0
RDDT,3521.2799999999997,3521.2799999999997,0.9855454713910851,0.0,0.0,sleeve_balance,3470.3815575,0.0,0.0
SNOW,3339.4,3339.4,1.0,0.0,0.0,sleeve_balance,3339.4,0.0,0.0
TSLA,3338.08,3338.08,1.0,0.0,0.0,sleeve_balance,3338.08,0.0,0.0
CRWD,3250.55,3250.55,1.0,0.0,0.0,sleeve_balance,3250.55,0.0,0.0
CORZ,3222.02,3222.02,1.0,0.0,0.0,sleeve_balance,3222.02,0.0,0.0
MRNA,3175.9199999999996,3175.9199999999996,1.0,0.0,0.0,sleeve_balance,3175.9199999999996,0.0,0.0
AVAV,3113.53,3113.53,0.9951478652205054,0.0,0.0,sleeve_balance,3098.4227328,0.0,0.0
GEV,3073.56,3073.56,0.772827235485886,0.0,0.0,sleeve_balance,2375.3308779,0.0,0.0
GDX,3022.6,3022.6,1.0,0.0,0.0,sleeve_balance,3022.6,0.0,0.0
ORCL,3010.56,3010.56,1.0,0.0,0.0,sleeve_balance,3010.56,0.0,0.0
TEM,2982.2000000000003,2982.2000000000003,1.0,0.0,0.0,sleeve_balance,2982.2000000000003,0.0,0.0
PAAS,2960.8199999999997,2960.8199999999997,0.7784993126329868,0.0,0.0,sleeve_balance,2304.99633483,0.0,0.0
AVGO,2924.3199999999997,2924.3199999999997,1.0,0.0,0.0,sleeve_balance,2924.3199999999997,0.0,0.0
LAC,2827.44,2827.44,1.0,0.0,0.0,sleeve_balance,2827.44,0.0,0.0
ARM,2824.03,2824.03,1.0,0.0,0.0,sleeve_balance,2824.03,0.0,0.0
QS,2822.56,2822.56,1.0,0.0,0.0,sleeve_balance,2822.56,0.0,0.0
SNAP,2793.14,2793.14,0.9379250831737758,0.0,0.0,sleeve_balance,2619.756066816,0.0,0.0
AAL,2732.45,2732.45,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
MARA,2722.05,2722.05,0.3551314308102048,0.6448685691897952,0.0,sleeve_balance,966.685511236918,1755.3644887630821,0.0
MP,2599.0,2599.0,0.9650647507858793,0.0,0.0,sleeve_balance,2508.2032872925,0.0,0.0
SOFI,2573.16,2573.16,1.0,0.0,0.0,sleeve_balance,2573.16,0.0,0.0
