symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4598.945972,0.0,0.0,0.0,-230.57,18.730084656005687,0.0,0.0,4387.106056656006
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2737.446653,0.0,0.0,-25.53,-55.63,1.589610838487398,0.0,0.0,2657.876263838487
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1711.56097,0.0,0.0,-29.37,-27.02,5.782633590299134,0.0,0.0,1660.9536035902993
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1522.624263,0.0,0.0,0.0,-159.01,7.147249732490524,0.0,0.0,1370.7615127324905
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,1028.527868,0.0,0.0,0.0,-62.79,8.872936970722487,0.0,0.0,974.6108049707224
SDS,PROSHARES ULTRASHORT S&P500,0.0,911.10835,0.0,0.0,-26.99,-61.12,11.737509576235997,0.0,0.0,834.735859576236
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,781.058556,0.0,0.0,-15.54,-103.53,7.185967467578322,0.0,0.0,669.1745234675783
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,130.105487,0.0,0.0,-26.13,-71.94,8.430308364268837,0.0,0.0,40.46579536426886
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,15.894733,0.0,0.0,-13.85,-1.2,0.33143166385675793,0.0,0.0,1.1761646638567589
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-19.421021,0.0,0.0,-132.21,-32.31,1.3867475725140732,0.0,0.0,-22.66975847748592
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,9.145016,0.0,0.0,-160.67000000000002,-7.75,0.37186691571017344,0.0,0.0,-54.47925482428984
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,126.718895,0.0,0.0,-1.46,-11.81,2.8909242198888543,0.0,0.0,-263.3394100001112
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-859.317632,0.0,0.0,0.0,-447.3,11.155565824136898,0.0,0.0,-1295.4620661758631
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1806.015048,0.0,0.0,-90.65,-213.62,15.83805631819608,0.0,0.0,-2097.852949981804
