underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,16768.0943088,76798.1056912
AMD,semis,override,1.0,letf,2.9068621008108337,computed,11893.662785499995,94931.0172145
NBIS,software,override,1.0,letf,3.1657766037233936,computed,11048.93151333,97418.55768757
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,9252.019422029996,112516.66057797
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,6617.746022349995,94919.96324165
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,4650.185404625001,73729.334595375
CRCL,software,override,1.0,letf,3.033920107686827,computed,3710.8206412300015,51827.93944635001
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,3543.776990946004,87165.123009054
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,2884.8072241500004,36527.99277585
BE,clean,override,1.0,letf,4.162849671111322,computed,2736.3015233999977,65444.6456766
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,2633.631814653598,49377.5481853464
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,2309.52636136,56631.27363863999
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,1550.2020183900022,118696.47798161
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1473.15,1473.15
LITE,semis,override,1.0,letf,2.730328158734172,computed,978.7139967999992,33632.0660032
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,960.253977812501,19394.175022187497
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,947.9108502000036,44210.4891498
CRWV,software,override,1.0,letf,2.920453197830077,computed,899.4297867099995,89318.93318679
BABA,china,override,1.0,letf,1.2643809075586798,computed,861.4148034579957,58694.785196542
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,777.0227866279997,2578.337213372
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,431.2497997280007,27352.310200272
TDOG,software,override,1.0,letf,2.1078261861245338,computed,375.7875177279993,7931.174082271999
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,367.4885329999997,14328.551467
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,334.2124588599981,25876.14754114
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,287.48762271600026,23180.912377284003
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,277.55389770139845,26108.1461022986
GEMI,crypto-equity,override,1.0,letf,3.254958985743876,computed,260.3751584526008,12282.3448415474
OSCR,healthcare,override,1.0,letf,1.5139451573525755,computed,162.9934619431997,7498.5065380568
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,139.63115538000017,1964.68884462
RDDT,software,override,1.0,letf,1.9176130034891206,computed,107.75941349999994,6834.960586499999
FIG,software,override,1.0,letf,1.2418918468294895,computed,82.84747351999977,9799.15252648
PAAS,metals,override,1.0,letf,1.812445925817611,computed,64.01642524999988,6467.28357475
SOEZ,broad,override,1.0,letf,2.631536513449184,computed,63.13017424999998,9839.50982575
ASML,semis,override,1.0,letf,2.1928656735021144,computed,61.1885402800001,3202.87145972
CRWD,software,override,1.0,letf,1.4590454641404604,computed,46.19868515999997,1296.90131484
NVDA,semis,override,1.0,letf,1.859143477550067,computed,31.37661435919981,25751.8233856408
DKNG,software,override,1.0,letf,0.7963342571321939,computed,27.94005755319972,2210.1999424468004
UBER,consumer,override,1.0,letf,0.9567289692023898,computed,24.660668800000167,2639.8993312
SOUN,software,override,1.0,letf,3.0227970436445264,computed,8.268205837200185,5373.7917941628
SNAP,software,override,1.0,letf,1.9450162831953806,computed,0.6016753919998337,5484.898324608001
CLS,semis,override,1.0,letf,3.072008109074454,computed,0.5702688000001217,13349.6697312
PYPL,fintech,override,1.0,letf,1.2729135906452027,computed,-5.012430045000087,1153.172430045
NIO,china,override,1.0,letf,1.2113307687486528,computed,-9.21475803999988,2397.25475804
AAPL,mega-cap-tech,override,1.0,letf,0.8754933344397672,computed,-13.351611480799988,1246.6716114808
