bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,q_prior,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,MSFU,MSFT,0.0999995687484128,0.14814750925690784,479.0,500.0,0.04823848087267585,0.07222930980907596,0.23374816054680142,0.0012653778152085162,6.576139414596402e-05,0.09993380735426684,1.0,True
core_leveraged,CWEB,KWEB,0.09999950655907269,0.14814741712455212,479.0,500.0,0.09630559749266826,0.07222930980907596,0.4666659450509999,0.002526260453128225,0.00016695619484729542,0.09983255036422539,1.0,True
core_leveraged,TARK,ARKK,0.05985747898730395,0.0886777466478577,479.0,500.0,0.017153962985416604,0.12229166405270026,0.04909481845229043,0.00026577105020161027,1.182944369403546e-05,0.059845649543609915,1.0,True
core_leveraged,BITX,IBIT,0.04570525997965334,0.0677114962661531,479.0,500.0,0.16995346653021393,0.07222930980907596,0.8235398267380433,0.0044581699563207315,0.00042475429182886745,0.04528050568782448,1.0,True
core_leveraged,BITU,IBIT,0.04505255696973682,0.06674452884405455,479.0,500.0,0.147252616773484,0.07222930980907596,0.7135388114181225,0.003862687860929567,0.0003287467657962543,0.04472381020394056,1.0,True
core_leveraged,BTCL,IBIT,0.04424145555704392,0.06554289712154654,479.0,456.0,0.15492964304440388,0.07672393881233974,0.7067595317045966,0.00382598874795036,0.0003383479767640715,0.04390310758027985,1.0,True
core_leveraged,BOEU,BA,0.04096396001713657,0.06068734817353565,479.0,259.0,0.056036025420904245,0.07743705642137108,0.2532716221881569,0.0013710665837500734,7.40848787621759e-05,0.040889875138374394,1.0,True
whitelist_stock,FBYY,META,0.040000307716204386,0.2000015385810219,479.0,133.0,0.4124156810460533,0.23534930596372086,0.6133244700894488,0.025497233011295112,0.014495295912192785,0.0255050118040116,1.0,True
whitelist_stock,XBTY,IBIT,0.040000150701573506,0.2000007535078675,479.0,245.0,0.5034094096645091,0.2169945023102897,0.8119712320205784,0.03375541122348775,0.03265806534438575,0.007342085357187757,1.0,True
whitelist_stock,COYY,COIN,0.0400000198360607,0.20000009918030345,479.0,193.0,0.37617848524296726,0.2644048448101934,0.4979578567463627,0.020701191820074336,0.009936176869236722,0.030063842966823975,1.0,True
whitelist_stock,MTYY,MSTR,0.04000000576575533,0.20000002882877663,479.0,154.0,0.5325901249415828,0.269828943737807,0.6908322774694079,0.028719401245791244,0.03309944770517237,0.006900558060582963,1.0,True
core_leveraged,GOOX,GOOGL,0.03297046159091973,0.04884512828284404,479.0,500.0,0.0774250556508019,0.07669347202684702,0.3533386709666055,0.0019127719099499975,0.00011487505709589321,0.03285558653382384,1.0,True
whitelist_stock,SMYY,SMCI,0.02664783069011717,0.13323915345058582,479.0,149.0,0.5216610190092845,0.27749374332981747,0.657965669648418,0.027353064830450736,0.029811016552136547,-0.0031631858620193784,1.0,True
core_leveraged,NVDU,NVDA,0.02558448549271745,0.037902941470692515,479.0,500.0,0.07817586340672605,0.07222930980907596,0.3788150857965973,0.002050686535936824,0.00012350509060394589,0.025460980402113503,1.0,True
inverse_decay_bucket4,PLTZ,PLTR,0.02500028464957438,0.20000227719659505,479.0,228.0,0.5791958048554953,0.23326602332434376,0.8690444017968026,0.0165815740209739,0.01778393963174242,0.007216345017831961,1.0,True
inverse_decay_bucket4,ETHD,ETHA,0.025000062773568497,0.20000050218854798,426.0,447.0,1.094285063833686,0.26948077888230215,1.4212507991490861,0.02711780350892721,0.025000000109155582,6.266441291563618e-08,1.0,True
inverse_decay_bucket4,CONI,COIN,0.02500005761904272,0.20000046095234175,479.0,417.0,0.5287517798265053,0.3927617290360934,0.47118420471733435,0.008990306768998675,0.00721605993311579,0.01778399768592693,1.0,True
core_leveraged,NVDL,NVDA,0.024631326001592582,0.03649085333569271,479.0,500.0,0.07278336014129835,0.07393767168484384,0.344535816032144,0.001865118327057583,0.00010955389428763812,0.024521772107304943,1.0,True
inverse_decay_bucket4,CORD,CRWV,0.02095863053747392,0.16766904429979135,255.0,151.0,1.3254417254076198,0.7186982567096619,0.6454789608319226,0.012315892198242818,0.025000000116407222,-0.004041369578933304,1.0,True
core_leveraged,MSTU,MSTR,0.020657388594409257,0.030603538658384083,479.0,407.0,0.04860120962363255,0.1437967108640899,0.1182949405869851,0.0006403806263973132,3.334945811933087e-05,0.020624039136289928,1.0,True
core_leveraged,MSTX,MSTR,0.020303915341957194,0.03007987458067732,479.0,430.0,0.15456633412367335,0.12597423042097414,0.42943875713709906,0.0023247339144865787,0.00020539168475866673,0.02009852365719853,1.0,True
core_leveraged,NFXL,NFLX,0.019199717237771568,0.028444025537439358,479.0,396.0,0.0669123802854654,0.1127862941977576,0.2076434310258463,0.0011240618556280697,6.41346106672194e-05,0.01913558262710435,1.0,True
inverse_decay_bucket4,MSDD,MSTR,0.019032682516853548,0.15226146013482839,479.0,225.0,0.8878454366606103,0.3393571885457135,0.9156897608767001,0.01747157857392777,0.021838834000767908,-0.0028061514839143598,1.0,True
core_leveraged,NVDG,NVDA,0.01837916589050573,0.02722839391186034,479.0,346.0,0.1006919096869534,0.08168842972942605,0.43142178772642814,0.002335468899133076,0.0001576653896633102,0.01822150050084242,1.0,True
core_leveraged,PALU,PANW,0.014218324705970542,0.021064184749585987,479.0,277.0,0.09066673809946879,0.07222930980907596,0.4393418463874983,0.0023783435318207704,0.00015276351963647197,0.01406556118633407,1.0,True
core_leveraged,PANG,PANW,0.013343043507298313,0.019767471862664168,479.0,281.0,0.067628268859902,0.08076068373168871,0.29308684631254744,0.0015866032587626294,9.086752069994633e-05,0.013252175986598367,1.0,True
core_leveraged,UBRL,UBER,0.0129320216811291,0.019158550638709776,479.0,417.0,0.12819585333893724,0.07222930980907596,0.6211958661550173,0.0033627963792015126,0.00026030037003651395,0.012671721311092586,1.0,True
core_leveraged,NUGT,GDX,0.00936470529344863,0.013873637471775746,479.0,500.0,0.21366173847328185,0.07222930980907596,1.0353360521278576,0.005604712647079207,0.0006634071820498587,0.00870129811139877,1.0,True
whitelist_stock,MAAY,MARA,0.0070001707808078325,0.035000853904039154,479.0,124.0,0.5726345943083029,0.2566372458559165,0.7809548740264641,0.03246599372018425,0.03999999837434962,-0.03299982759354179,1.0,True
whitelist_stock,IOYY,IONQ,0.006351514509481115,0.03175757254740557,479.0,124.0,0.5927043489936146,0.2737109424024631,0.7579036494738923,0.03150770414871665,0.03999999924252622,-0.03364848473304511,1.0,True
inverse_decay_bucket4,MSTZ,MSTR,0.005967404623928012,0.04773923699142409,479.0,405.0,0.6054878737439482,0.37464770607408904,0.5656534188640492,0.010792801858821772,0.003161166062651378,0.0028062385612766336,1.0,True
core_leveraged,NFLU,NFLX,0.00561870940402053,0.008324013931882266,479.0,400.0,0.0687560873112501,0.07548189644801462,0.3188132743261315,0.0017258713120247224,9.934060126466506e-05,0.0055193688027558654,1.0,True
