ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
LRCU,LRCX,2.036261,167,ols,0.085431,30000,0.085431,False,False,46.03400039672852,0.085431,1.0,False,True,False,False,False,False,False,False,False,1.100842,0.435034,0.486796,0.250015,0.372627,0.349603,0.287196,0.50906525,0.6108783,0.50906525,0.6108783,bucket_1,,False,0.085431,ETF_LS,1731.2920922276976,-850.2309341620241,1731.2920922276976,-850.2309341620241,1731.2920922276976,0.0,-0.0,1731.2920922276976,core_leveraged
MDBX,MDB,1.964722,167,ols,,0,,False,True,18.0939998626709,,1.0,False,False,False,False,False,False,False,True,False,1.5178,0.916053,0.683025,0.442126,0.756197,0.916053,0.756197,0.4911805,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,8136.233318639586,-4141.162626895604,8136.233318639586,-4141.162626895604,8136.233318639586,0.0,-0.0,8136.233318639586,core_leveraged
NEBX,NBIS,1.998289,153,ols,0.074173,20000,0.074173,False,False,72.6500015258789,0.074173,1.0,False,True,False,False,False,False,False,False,False,1.861821,0.953728,1.014627,1.026827,0.982445,0.879555,0.908272,0.49957225,0.5994866999999999,0.5,0.5994866999999999,bucket_1,,False,0.074173,ETF_LS,8155.610404647729,-4081.2967516949398,8155.610404647729,-4081.2967516949398,24301.791254941185,-119012.58937843653,24301.791254941185,-94710.79812349535,core_leveraged
NNEX,NNE,1.926572,106,ols,,0,,False,True,6.269999980926514,,1.0,False,False,False,False,False,False,False,True,False,1.639859,1.512527,0.964275,0.82992,1.117048,1.512527,1.117048,0.481643,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,11779.717732282896,-6114.340773292094,11779.717732282896,-6114.340773292094,11779.717732282896,0.0,-0.0,11779.717732282896,core_leveraged
NVTX,NVTS,1.999689,153,ols,0.249276,20000,0.249276,False,False,44.20000076293945,0.249276,1.0,False,True,False,False,False,False,False,False,False,2.451546,1.625406,2.044011,4.176032,2.627438,1.37613,2.378162,0.49992225,0.5999067,0.5,0.5999067,bucket_1,,False,0.249276,ETF_LS,19330.019274614704,-9666.512780044648,19330.019274614704,-9666.512780044648,19330.019274614704,0.0,-0.0,19330.019274614704,core_leveraged
OPEX,OPEN,1.996468,121,ols,0.298791,20000,0.298791,False,False,27.09000015258789,0.298791,1.0,False,True,False,False,False,False,False,False,False,1.834384,1.02507,1.649825,2.707519,1.899676,0.7262789999999999,1.600885,0.499117,0.5989403999999999,0.5,0.5989403999999999,bucket_1,,False,0.298791,ETF_LS,10586.297239547415,-5302.512857480017,10586.297239547415,-5302.512857480017,27493.353678603482,0.0,-0.0,27493.353678603482,core_leveraged
PONX,PONY,2.005692,153,ols,0.28803,55000,0.28803,False,False,10.130000114440918,0.28803,1.0,False,True,False,False,False,False,False,False,False,1.610976,0.801302,1.258216,1.59665,1.11376,0.513272,0.8257300000000001,0.501423,0.6017075999999999,0.501423,0.6017075999999999,bucket_1,,False,0.28803,ETF_LS,3061.5012885321216,-1526.4064913915606,3061.5012885321216,-1526.4064913915606,3061.5012885321216,0.0,-0.0,3061.5012885321216,core_leveraged
QBTX,QBTS,1.992129,246,ols,0.10079,250000,0.10079,False,False,16.399999618530273,0.10079,1.0,False,True,False,False,False,False,False,False,False,2.384892,1.375719,1.190011,1.399451,1.376284,1.274929,1.275494,0.49803225,0.5976387,0.5,0.5976387,bucket_1,,False,0.10079,ETF_LS,11294.68875121939,-5669.657311960917,11294.68875121939,-5669.657311960917,23249.964241491816,-140975.22891939656,23249.964241491816,-117725.26467790474,core_leveraged
QUBX,QUBT,1.966809,206,ols,0.259499,10000,0.259499,False,False,14.81999969482422,0.259499,1.0,False,True,False,False,False,False,False,False,False,1.951767,1.200454,1.141692,1.239284,1.207542,0.940955,0.948043,0.49170225,0.5900427,0.5,0.5900427,bucket_1,,False,0.259499,ETF_LS,4861.009575909279,-2471.5209132708255,4861.009575909279,-2471.5209132708255,4861.009575909279,0.0,-0.0,4861.009575909279,core_leveraged
RGTU,RGTI,1.987958,206,ols,0.444009,15000,0.444009,False,False,26.979999542236328,0.444009,1.0,False,False,True,False,False,True,True,False,False,2.096411,1.190175,1.074609,1.134009,1.179922,0.746166,0.7359129999999999,0.4969895,0.5963873999999999,0.5,0.5963873999999999,bucket_1,,False,0.444009,ETF_LS,0.0,0.0,0.0,0.0,6175.794481293544,0.0,-0.0,6175.794481293544,
SMU,SMR,1.985383,194,ols,0.1620639999999999,30000,0.1620639999999999,False,False,17.90999984741211,0.1620639999999999,1.0,False,True,False,False,False,False,False,False,False,2.022003,1.250618,1.046711,1.071699,1.209438,1.088554,1.047374,0.49634575,0.5956149,0.5,0.5956149,bucket_1,,False,0.1620639999999999,ETF_LS,7796.002151081933,-3926.6993577974295,7796.002151081933,-3926.6993577974295,14814.2243672275,-160066.00282440166,14814.2243672275,-145251.77845717416,core_leveraged
SNPX,SNPS,1.832761,106,ols,,0,,False,True,24.549999237060547,,1.0,False,False,False,False,False,False,False,True,False,0.782109,0.630595,0.557951,0.237568,0.402889,0.630595,0.402889,0.45819025,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,4629.9523967320065,-2526.217219120227,4629.9523967320065,-2526.217219120227,4629.9523967320065,0.0,-0.0,4629.9523967320065,core_leveraged
SRPU,SRPT,1.965115,121,ols,0.13685,2000,0.13685,False,False,11.64900016784668,0.13685,1.0,False,True,False,False,False,False,False,False,False,1.911182,1.332629,1.083192,1.112623,1.218261,1.195779,1.081411,0.49127875,0.5895345,0.5,0.5895345,bucket_1,,False,0.13685,ETF_LS,8651.646716316613,-4402.615987520635,8651.646716316613,-4402.615987520635,8651.646716316613,0.0,-0.0,8651.646716316613,core_leveraged
TARK,ARKK,1.978621,499,ols,0.032659,10000,0.032659,False,False,48.11600112915039,0.032659,1.0,False,True,False,False,False,False,False,False,False,0.738544,0.22998,0.372425,0.134284,0.22998,0.197321,0.197321,0.49465525,0.5935863,0.5,0.5935863,bucket_1,,False,0.032659,ETF_LS,1888.0803057717155,-954.240506783116,1888.0803057717155,-954.240506783116,1888.0803057717155,0.0,-0.0,1888.0803057717155,core_leveraged
TEMT,TEM,1.984681,234,ols,0.101293,200000,0.101293,False,False,26.68000030517578,0.101293,1.0,False,True,False,False,False,False,False,False,False,1.35535,0.62412,0.721742,0.509003,0.615897,0.522827,0.5146040000000001,0.49617025,0.5954043,0.5,0.5954043,bucket_1,,False,0.101293,ETF_LS,3686.9092118148515,-1857.6835329278872,3686.9092118148515,-1857.6835329278872,3686.9092118148515,0.0,-0.0,3686.9092118148515,core_leveraged
UNX,U,2.028696,148,ols,0.0448369999999999,2000,0.0448369999999999,False,False,42.59000015258789,0.0448369999999999,1.0,False,True,False,False,False,False,False,False,False,1.676236,1.051442,0.759616,0.602091,0.865996,1.006605,0.821159,0.507174,0.6086088,0.507174,0.6086088,bucket_1,,False,0.0448369999999999,ETF_LS,7856.064487694543,-3872.470043660826,7856.064487694543,-3872.470043660826,7856.064487694543,0.0,-0.0,7856.064487694543,core_leveraged
UPSX,UPST,1.988739,215,ols,0.13369,35000,0.13369,False,False,24.979999542236328,0.13369,1.0,False,True,False,False,False,False,False,False,False,1.418927,0.695605,0.711555,0.49779,0.666561,0.561915,0.532871,0.49718475,0.5966217,0.5,0.5966217,bucket_1,,False,0.13369,ETF_LS,3221.4538998572543,-1619.8475012846102,3221.4538998572543,-1619.8475012846102,3221.4538998572543,0.0,-0.0,3221.4538998572543,core_leveraged
VOYX,VOYG,1.929571,153,ols,,0,,False,True,14.208999633789062,,1.0,False,False,False,False,False,False,False,True,False,1.655535,1.121151,0.873864,0.684859,0.949751,1.121151,0.949751,0.48239275,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,10097.799607467978,-5233.183753004154,10097.799607467978,-5233.183753004154,10097.799607467978,0.0,-0.0,10097.799607467978,core_leveraged
WULX,WULF,1.9943,121,ols,0.144806,10000,0.144806,False,False,37.02999877929688,0.144806,1.0,False,True,False,False,False,False,False,False,False,1.994629,1.134349,1.106509,1.213914,1.17571,0.989543,1.030904,0.498575,0.59829,0.5,0.59829,bucket_1,,False,0.144806,ETF_LS,7971.687955193776,-3997.236100483265,7971.687955193776,-3997.236100483265,7971.687955193776,0.0,-0.0,7971.687955193776,core_leveraged
CRMU,CRML,1.968255,47,ols,0.151541,500,0.151541,False,False,11.1899995803833,0.151541,1.0,False,True,False,False,False,False,False,True,False,2.48653,1.302952,1.741557,2.890124,2.594104,1.1514110000000002,2.4425630000000003,0.49206375,0.5904765,0.5,0.5904765,bucket_1,,False,0.151541,ETF_LS,21976.53009729148,-11165.489277198065,21976.53009729148,-11165.489277198065,21976.53009729148,0.0,-0.0,21976.53009729148,core_leveraged
UECG,UEC,1.998694,47,ols,0.062428,3000,0.062428,False,False,10.550000190734863,0.062428,1.0,False,True,False,False,False,False,False,False,False,1.229789,0.512373,0.749169,0.560155,0.551243,0.449945,0.488815,0.4996735,0.5996081999999999,0.5,0.5996081999999999,bucket_1,,False,0.062428,ETF_LS,4203.062133843294,-2102.904263405651,4203.062133843294,-2102.904263405651,4203.062133843294,0.0,-0.0,4203.062133843294,core_leveraged
DNNG,DNN,1.980886,47,ols,0.098797,1000,0.098797,False,False,13.489999771118164,0.098797,1.0,False,True,False,False,False,False,False,False,False,1.09506,0.551913,0.615332,0.367847,0.402177,0.4531159999999999,0.30338,0.4952215,0.5942658,0.5,0.5942658,bucket_1,,False,0.098797,ETF_LS,1625.9783064461371,-820.8338624464694,1625.9783064461371,-820.8338624464694,1625.9783064461371,0.0,-0.0,1625.9783064461371,core_leveraged
RCAX,RCAT,2.00699,52,ols,0.061024,25000,0.061024,False,False,11.960000038146973,0.061024,1.0,False,True,False,False,False,False,False,False,False,2.384285,1.460367,1.163184,1.367216,1.386438,1.399343,1.325414,0.5017475,0.602097,0.5017475,0.602097,bucket_1,,False,0.061024,ETF_LS,12574.056198147711,-6265.1314646050605,12574.056198147711,-6265.1314646050605,12574.056198147711,0.0,-0.0,12574.056198147711,core_leveraged
RDWU,RDW,1.990521,54,ols,0.328063,5000,0.328063,False,False,11.329999923706056,0.328063,1.0,False,True,False,False,False,False,False,False,False,1.974087,1.460128,1.080865,1.151711,1.2178,1.132065,0.889737,0.49763025,0.5971563,0.5,0.5971563,bucket_1,,False,0.328063,ETF_LS,2902.805624833729,-1458.3144939609926,2902.805624833729,-1458.3144939609926,2902.805624833729,0.0,-0.0,2902.805624833729,core_leveraged
OKLL,OKLO,1.997959,206,ols,,0,,False,True,10.890000343322754,,1.0,False,False,False,False,False,False,False,True,False,2.002105,1.223932,1.051195,1.10163,1.201607,1.223932,1.201607,0.49948975,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,12564.681066919786,-6288.758211214436,12564.681066919786,-6288.758211214436,12564.681066919786,0.0,-0.0,12564.681066919786,core_leveraged
GDXU,GDX,3.04251,499,ols,0.083949,10000,0.083949,False,False,250.22999572753903,0.083949,1.0,False,True,False,False,False,False,False,False,False,1.346319,0.699161,0.443686,0.611671,0.699161,0.6152120000000001,0.6152120000000001,0.7606275,0.912753,0.7606275,0.912753,bucket_1,,False,0.083949,ETF_LS,4730.18825679539,-1554.6993294337208,4730.18825679539,-1554.6993294337208,6998.821859449292,0.0,-0.0,6998.821859449292,core_leveraged
MRNX,MRNA,2.014199,51,ols,,0,,False,True,29.75,,1.0,False,False,False,False,False,False,False,True,False,1.251771,0.53873,0.644117,0.423765,0.447032,0.53873,0.447032,0.50354975,1.0,0.50354975,1.0,bucket_1,,False,,ETF_LS,5027.952279436275,-2496.2539845547903,5027.952279436275,-2496.2539845547903,5027.952279436275,0.0,-0.0,5027.952279436275,core_leveraged
ZETX,ZETA,2.043802,51,ols,0.117906,1000,0.117906,False,False,18.040000915527344,0.117906,1.0,False,True,False,False,False,False,False,False,False,1.462949,0.671499,0.706424,0.532302,0.560473,0.553593,0.442567,0.5109505,0.6131405999999999,0.5109505,0.6131405999999999,bucket_1,,False,0.117906,ETF_LS,2630.394942089438,-1287.0106507819437,2630.394942089438,-1287.0106507819437,2630.394942089438,0.0,-0.0,2630.394942089438,core_leveraged
LITX,LITE,1.98046,57,ols,0.058369,1800000,0.058369,False,False,45.630001068115234,0.058369,1.0,False,True,False,False,False,False,False,False,False,1.97781,1.271473,0.79639,0.615769,0.764083,1.2131040000000002,0.705714,0.495115,0.594138,0.5,0.594138,bucket_1,,False,0.058369,ETF_LS,6456.239891400839,-3259.969851146117,6456.239891400839,-3259.969851146117,6456.239891400839,0.0,-0.0,6456.239891400839,core_leveraged
SNXX,SNDK,1.994579,57,ols,0.040175,1000000,0.040175,False,False,71.98999786376953,0.040175,1.0,False,True,False,False,False,False,False,False,False,2.011753,1.088735,0.942793,0.881644,0.928486,1.04856,0.8883110000000001,0.49864475,0.5983737,0.5,0.5983737,bucket_1,,False,0.040175,ETF_LS,8637.225059259206,-4330.349943150512,8637.225059259206,-4330.349943150512,14451.44394922741,0.0,-0.0,14451.44394922741,core_leveraged
WDCX,WDC,2.042388,57,ols,0.131437,55000,0.131437,False,False,51.0,0.131437,1.0,False,True,False,False,False,False,False,False,False,1.663265,0.685548,0.618244,0.406872,0.469906,0.554111,0.338469,0.510597,0.6127163999999999,0.510597,0.6127163999999999,bucket_1,,False,0.131437,ETF_LS,1326.1128748313765,-649.2952733914303,1326.1128748313765,-649.2952733914303,1326.1128748313765,0.0,-0.0,1326.1128748313765,core_leveraged
LNOK,NOK,1.956041,61,ols,0.388802,75000,0.388802,False,False,49.65999984741211,0.388802,1.0,False,False,True,False,False,True,True,False,False,0.93948,0.296556,0.435506,0.177342,0.206199,-0.092246,-0.182603,0.48901025,0.5868123,0.5,0.5868123,bucket_1,,False,0.388802,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
USGG,USAR,1.996199,66,ols,0.3932909999999999,100000,0.3932909999999999,False,False,16.56100082397461,0.3932909999999999,1.0,False,False,True,False,False,True,True,False,False,2.279193,1.323138,1.261201,1.58157,1.513885,0.929847,1.120594,0.49904975,0.5988597,0.5,0.5988597,bucket_1,,False,0.3932909999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
ONDG,ONDS,2.003039,66,ols,0.203361,25000,0.203361,False,False,7.300000190734863,0.203361,1.0,False,True,False,False,False,False,False,False,False,1.954657,1.083559,1.269286,1.618439,1.478351,0.8801979999999999,1.27499,0.50075975,0.6009116999999999,0.50075975,0.6009116999999999,bucket_1,,False,0.203361,ETF_LS,9234.079790100539,-4610.034946948382,9234.079790100539,-4610.034946948382,24527.689285154564,0.0,-0.0,24527.689285154564,core_leveraged
PLUL,PLUG,1.950469,66,ols,0.2036039999999999,200,0.2036039999999999,False,False,22.84600067138672,0.2036039999999999,1.0,False,True,False,False,False,False,False,True,False,1.922676,0.9742,1.15669,1.240169,1.17051,0.770596,0.966906,0.48761725,0.5851407,0.5,0.5851407,bucket_1,,False,0.2036039999999999,ETF_LS,6174.555961324255,-3165.677568484429,6174.555961324255,-3165.677568484429,6174.555961324255,0.0,-0.0,6174.555961324255,core_leveraged
UUUG,UUUU,1.996792,66,ols,0.107041,10000,0.107041,False,False,13.8100004196167,0.107041,1.0,False,True,False,False,False,False,False,False,False,1.976546,1.095837,0.940529,0.880343,0.936782,0.988796,0.8297410000000001,0.499198,0.5990376,0.5,0.5990376,bucket_1,,False,0.107041,ETF_LS,6716.189597589993,-3363.4898364927312,6716.189597589993,-3363.4898364927312,6716.189597589993,0.0,-0.0,6716.189597589993,core_leveraged
HUTG,HUT,1.9994,66,ols,,0,,False,True,17.746000289916992,,1.0,False,False,False,False,False,False,False,True,False,2.105313,1.254396,0.984573,0.968512,1.043386,1.254396,1.043386,0.49985,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,10984.1937018502,-5493.744974417425,10984.1937018502,-5493.744974417425,10984.1937018502,0.0,-0.0,10984.1937018502,core_leveraged
XPEG,XPEV,1.994006,64,ols,0.097609,2000,0.097609,False,False,10.045000076293944,0.097609,1.0,False,True,False,False,False,False,False,False,False,1.032747,0.413808,0.577614,0.330644,0.351765,0.316199,0.254156,0.4985015,0.5982018,0.5,0.5982018,bucket_1,,False,0.097609,ETF_LS,1158.2886226184623,-580.8852243265378,1158.2886226184623,-580.8852243265378,1158.2886226184623,0.0,-0.0,1158.2886226184623,core_leveraged
ORLG,ORLY,2.004076,64,ols,,0,,False,True,13.631999969482422,,1.0,False,False,False,False,False,False,False,True,False,0.491676,0.17416,0.209711,0.044248,0.077242,0.17416,0.077242,0.501019,1.0,0.501019,1.0,bucket_1,,False,,ETF_LS,1341.3716842908786,-669.3217643896133,1341.3716842908786,-669.3217643896133,1341.3716842908786,0.0,-0.0,1341.3716842908786,core_leveraged
LUNL,LUNR,1.986,66,ols,0.464722,50000,0.464722,False,False,23.84000015258789,0.464722,1.0,False,False,True,False,False,True,True,False,False,2.584282,1.923709,1.03179,1.042339,1.273174,1.4589869999999998,0.808452,0.4965,0.5958,0.5,0.5958,bucket_1,,False,0.464722,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
RKTL,RKT,1.961032,66,ols,0.041699,800,0.041699,False,False,18.350000381469727,0.041699,1.0,False,True,False,False,False,False,False,True,False,1.216052,0.642126,0.570211,0.306382,0.394315,0.6004269999999999,0.352616,0.490258,0.5883096,0.5,0.5883096,bucket_1,,False,0.041699,ETF_LS,3262.1966154631064,-1663.5101392853894,3262.1966154631064,-1663.5101392853894,3262.1966154631064,0.0,-0.0,3262.1966154631064,core_leveraged
EOSU,EOSE,1.968952,65,ols,0.164528,10000,0.164528,False,False,43.790000915527344,0.164528,1.0,False,True,False,False,False,False,False,False,False,2.721114,3.600568,1.167155,1.299465,1.893003,3.43604,1.728475,0.492238,0.5906856,0.5,0.5906856,bucket_1,,False,0.164528,ETF_LS,14570.17825050771,-7399.966200551212,14570.17825050771,-7399.966200551212,14570.17825050771,0.0,-0.0,14570.17825050771,core_leveraged
BTFL,KEEL,2.048179,75,ols,0.043376,10000,0.043376,False,False,35.8380012512207,0.043376,1.0,False,True,False,False,False,False,False,False,False,2.142334,1.340271,1.065038,1.217597,1.254107,1.296895,1.210731,0.51204475,0.6144537,0.51204475,0.6144537,bucket_1,,False,0.043376,ETF_LS,11747.468396708562,-5735.567251059873,11747.468396708562,-5735.567251059873,11747.468396708562,0.0,-0.0,11747.468396708562,core_leveraged
FGRU,FIGR,1.995128,42,ols,0.230164,7000,0.230164,False,False,17.299999237060547,0.230164,1.0,False,True,False,False,False,False,False,False,False,2.523376,1.754708,1.103853,1.209601,1.300452,1.524544,1.070288,0.498782,0.5985384,0.5,0.5985384,bucket_1,,False,0.230164,ETF_LS,6659.981474522145,-3338.122403435842,6659.981474522145,-3338.122403435842,6659.981474522145,0.0,-0.0,6659.981474522145,core_leveraged
APHU,APH,2.004255,42,ols,0.157147,1000,0.157147,False,False,25.170000076293945,0.157147,1.0,False,True,False,False,False,False,False,False,False,0.920626,0.289409,0.388068,0.151559,0.174534,0.132262,0.0173869999999999,0.50106375,0.6012765,0.50106375,0.6012765,bucket_1,,False,0.157147,ETF_LS,570.7461001463115,-284.76720783847935,570.7461001463115,-284.76720783847935,570.7461001463115,0.0,-0.0,570.7461001463115,core_leveraged
COPZ,COPX,2.035664,42,ols,0.061423,25000,0.061423,False,False,18.940000534057617,0.061423,1.0,False,True,False,False,False,False,False,False,False,1.087331,0.500012,0.382282,0.15405,0.21171,0.438589,0.150287,0.508916,0.6106992,0.508916,0.6106992,bucket_1,,False,0.061423,ETF_LS,846.7490288038232,-415.9571662139838,846.7490288038232,-415.9571662139838,846.7490288038232,0.0,-0.0,846.7490288038232,core_leveraged
LEUX,LEU,2.014752,41,ols,0.198303,4000,0.198303,False,False,21.450000762939453,0.198303,1.0,False,True,False,False,False,False,False,False,False,1.261995,0.449581,0.917603,0.860719,0.793828,0.251278,0.595525,0.503688,0.6044256,0.503688,0.6044256,bucket_1,,False,0.198303,ETF_LS,2554.5826432142962,-1267.939003517205,2554.5826432142962,-1267.939003517205,2554.5826432142962,0.0,-0.0,2554.5826432142962,core_leveraged
COHX,COHR,2.05114,41,ols,0.328683,150000,0.328683,False,False,52.02999877929688,0.328683,1.0,False,True,False,False,False,False,False,False,False,1.872492,0.903647,0.682887,0.502717,0.567948,0.574964,0.239265,0.512785,0.6153420000000001,0.512785,0.6153420000000001,bucket_1,,False,0.328683,ETF_LS,575.1219434506198,-280.39136453417115,575.1219434506198,-280.39136453417115,575.1219434506198,0.0,-0.0,575.1219434506198,core_leveraged
FCXG,FCX,2.042831,41,ols,,0,,False,True,17.770000457763672,,1.0,False,False,False,False,False,False,False,True,False,1.01577,0.387141,0.442436,0.208505,0.237569,0.387141,0.237569,0.51070775,1.0,0.51070775,1.0,bucket_1,,False,,ETF_LS,2936.908711361058,-1437.666019049573,2936.908711361058,-1437.666019049573,2936.908711361058,0.0,-0.0,2936.908711361058,core_leveraged
GLWG,GLW,1.987376,28,ols_short_history,0.262432,300000,0.262432,False,False,22.989999771118164,0.262432,1.0,False,True,False,False,False,False,False,False,False,1.325763,0.475137,0.461183,0.208679,0.238285,0.2127049999999999,-0.024147,0.496844,0.5962128,0.5,0.5962128,bucket_1,,False,0.262432,ETF_LS,569.1371343846847,-286.3761736001062,569.1371343846847,-286.3761736001062,569.1371343846847,0.0,-0.0,569.1371343846847,core_leveraged
SNDU,SNDK,2.000304,26,ols_short_history,0.120612,70000,0.120612,False,False,43.290000915527344,0.120612,1.0,False,True,False,False,False,False,False,False,False,1.888464,0.869886,0.942793,0.889264,0.887265,0.749274,0.766653,0.500076,0.6000911999999999,0.500076,0.6000911999999999,bucket_1,,False,0.120612,ETF_LS,5814.218889968205,-2906.667631504114,5814.218889968205,-2906.667631504114,14451.44394922741,0.0,-0.0,14451.44394922741,core_leveraged
PAAU,PAAS,1.951219,26,ols_short_history,0.0126309999999999,100,0.0126309999999999,False,False,22.170000076293945,0.0126309999999999,1.0,False,True,False,False,False,False,False,True,False,1.092881,0.323155,0.543949,0.274583,0.279594,0.310524,0.266963,0.48780475,0.5853657,0.5,0.5853657,bucket_1,,False,0.0126309999999999,ETF_LS,2987.6797553629076,-1531.1862765598876,2987.6797553629076,-1531.1862765598876,2987.6797553629076,0.0,-0.0,2987.6797553629076,core_leveraged
BITX,IBIT,2.003667,499,ols,0.041386,1500000,0.041386,False,False,18.51000022888184,0.041386,1.0,False,True,False,False,False,False,False,False,False,0.865989,0.429622,0.435902,0.191057,0.429622,0.388236,0.388236,0.50091675,0.6011001,0.50091675,0.6011001,bucket_1,,False,0.041386,ETF_LS,3618.405135776438,-1805.8914658855178,3618.405135776438,-1805.8914658855178,13886.699094853604,0.0,-0.0,13886.699094853604,core_leveraged
ETHU,ETHA,2.000879,436,ols,0.018166,350000,0.018166,False,False,27.309999465942383,0.018166,1.0,False,True,False,False,False,False,False,False,False,1.45888,0.767775,0.728109,0.530842,0.767775,0.749609,0.749609,0.50021975,0.6002637,0.50021975,0.6002637,bucket_1,,False,0.018166,ETF_LS,7688.679169739842,-3842.6507398697486,7688.679169739842,-3842.6507398697486,19981.389347237895,-52836.61092289059,19981.389347237895,-32855.2215756527,core_leveraged
XXRP,XRPZ,2.021352,99,ols,0.040269,250000,0.040269,False,False,4.28000020980835,0.040269,1.0,False,True,False,False,False,False,False,False,False,1.511613,0.867805,0.787475,0.640119,0.729567,0.827536,0.689298,0.505338,0.6064055999999999,0.505338,0.6064055999999999,bucket_1,,False,0.040269,ETF_LS,6637.193423632177,-3283.541621465325,6637.193423632177,-3283.541621465325,28444.89891716063,0.0,-0.0,28444.89891716063,core_leveraged
ONDL,ONDS,1.951231,75,ols,,0,,False,True,20.399999618530277,,1.0,False,False,False,False,False,False,False,True,False,2.035271,1.409763,1.269286,1.495146,1.469734,1.409763,1.469734,0.48780775,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,15293.609495054026,-7837.928720409848,15293.609495054026,-7837.928720409848,24527.689285154564,0.0,-0.0,24527.689285154564,core_leveraged
MSTX,MSTR,1.953286,419,ols,0.303985,100000,0.303985,False,False,35.119998931884766,0.303985,1.0,False,True,False,False,False,False,False,False,False,1.354169,1.148139,0.679623,0.430026,1.148139,0.8441540000000001,0.8441540000000001,0.4883215,0.5859858,0.5,0.5859858,bucket_1,,False,0.303985,ETF_LS,2932.1934745002154,-1501.159315379425,2932.1934745002154,-1501.159315379425,25878.282526234936,-159582.87378302362,25878.282526234936,-133704.5912567887,core_leveraged
SMCX,SMCI,1.842449,415,ols,0.431826,80000,0.431826,False,False,39.540000915527344,0.431826,1.0,False,False,True,False,False,True,True,False,False,1.374338,0.920953,0.767777,0.457488,0.920953,0.489127,0.489127,0.46061225,0.5527347,0.5,0.5527347,bucket_1,,False,0.431826,ETF_LS,0.0,0.0,0.0,0.0,605.3098222510232,0.0,-0.0,605.3098222510232,
ORCX,ORCL,1.982201,299,ols,0.078868,400000,0.078868,False,False,38.09000015258789,0.078868,1.0,False,True,False,False,False,False,False,False,False,1.220581,0.449049,0.615412,0.36868,0.449049,0.370181,0.370181,0.49555025,0.5946603,0.5,0.5946603,bucket_1,,False,0.078868,ETF_LS,2692.06430384579,-1358.118729556584,2692.06430384579,-1358.118729556584,3566.471513100657,0.0,-0.0,3566.471513100657,core_leveraged
IONX,IONQ,1.988157,277,ols,0.27555,65000,0.27555,False,False,53.68000030517578,0.27555,1.0,False,True,False,False,False,False,False,False,False,1.914221,1.113647,0.963455,0.911821,1.113647,0.8380970000000001,0.8380970000000001,0.49703925,0.5964471,0.5,0.5964471,bucket_1,,False,0.27555,ETF_LS,3436.376285540223,-1728.4229995620178,3436.376285540223,-1728.4229995620178,16444.869382404468,-164895.312891931,16444.869382404468,-148450.44350952655,core_leveraged
HIMZ,HIMS,1.998205,276,ols,0.246063,450000,0.246063,False,False,48.150001525878906,0.246063,1.0,False,True,False,False,False,False,False,False,False,2.024823,1.391953,1.01524,1.027939,1.391953,1.14589,1.14589,0.49955125,0.5994615,0.5,0.5994615,bucket_1,,False,0.246063,ETF_LS,7095.960004054115,-3551.167174566231,7095.960004054115,-3551.167174566231,27263.500774438224,0.0,-0.0,27263.500774438224,core_leveraged
IRE,IREN,1.990063,123,ols,0.2284189999999999,150000,0.2284189999999999,False,False,25.420000076293945,0.2284189999999999,1.0,False,True,False,False,False,False,False,False,False,2.137599,1.459566,0.966629,0.92049,1.18361,1.231147,0.955191,0.49751575,0.5970188999999999,0.5,0.5970188999999999,bucket_1,,False,0.2284189999999999,ETF_LS,5547.263309511674,-2787.4812553731585,5547.263309511674,-2787.4812553731585,13964.297433132018,-24574.786791145827,13964.297433132018,-10610.489358013809,core_leveraged
