ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
HODU,HOOD,2.006818,89,ols,0.096873,-0.060473,0.15734599999999999,4000,0.15734599999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.420069,0.630981,0.705964,0.503494,0.548519,0.47363500000000003,0.391173,0.5017045,0.6020454,0.5017045,0.6020454
LINT,INTC,1.985623,89,ols,0.236981,-0.200581,0.437562,20000,0.437562,False,False,False,,False,True,False,False,False,False,True,False,False,1.426028,0.626915,0.625444,0.382785,0.469006,0.189353,0.03144399999999997,0.49640575,0.5956868999999999,0.5,0.5956868999999999
ELIL,LLY,1.992552,253,ols,0.10455600000000001,-0.068156,0.172712,25000,0.172712,False,False,False,,True,False,False,False,False,True,False,False,False,0.844477,0.275016,0.373928,0.138264,0.275016,0.10230399999999998,0.10230399999999998,0.498138,0.5977656,0.5,0.5977656
LMTL,LMT,1.992872,163,ols,0.185731,-0.149331,0.33506199999999997,35000,0.33506199999999997,False,False,False,,False,True,False,False,True,False,True,False,False,0.48334,0.151608,0.242609,0.058231,0.11863,-0.18345399999999998,-0.21643199999999996,0.498218,0.5978616,0.5,0.5978616
METU,META,1.998518,454,ols,0.07107000000000001,-0.03467,0.10574,800000,0.10574,False,False,False,,True,False,False,False,False,True,False,False,False,0.721184,0.23874,0.36058,0.129729,0.23874,0.133,0.133,0.4996295,0.5995554,0.5,0.5995554
MRVU,MRVL,2.010064,32,ols,0.049557000000000004,-0.013157,0.062714,35000,0.062714,False,False,False,,True,False,False,False,False,True,False,False,False,1.537446,0.568924,0.639544,0.415212,0.434731,0.5062099999999999,0.372017,0.502516,0.6030192,0.502516,0.6030192
MSFU,MSFT,1.991855,501,ols,0.036101999999999995,0.000298,0.035803999999999996,450000,0.035803999999999996,False,False,False,,True,False,False,False,False,True,False,False,False,0.481429,0.161382,0.241471,0.057598,0.161382,0.125578,0.125578,0.49796375,0.5975564999999999,0.5,0.5975564999999999
MUU,MU,1.994214,367,ols,0.040575,-0.004175,0.04475,300000,0.04475,False,False,False,,True,False,False,False,False,True,False,False,False,1.268733,0.51567,0.607409,0.36575,0.51567,0.47091999999999995,0.47091999999999995,0.4985535,0.5982641999999999,0.5,0.5982641999999999
NFXL,NFLX,1.997011,372,ols,0.13415100000000002,-0.097751,0.23190200000000002,200000,0.23190200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.696821,0.227636,0.33018,0.108531,0.227636,-0.00426600000000002,-0.00426600000000002,0.49925275,0.5991033,0.5,0.5991033
NVDU,NVDA,1.987623,501,ols,0.056382,-0.019982,0.076364,60000,0.076364,False,False,False,,True,False,False,False,False,True,False,False,False,0.983722,0.355128,0.494662,0.240166,0.355128,0.278764,0.278764,0.49690575,0.5962869,0.5,0.5962869
ORCU,ORCL,2.003335,89,ols,0.140383,-0.103983,0.24436600000000003,150000,0.24436600000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.085433,0.379392,0.514077,0.265599,0.305788,0.13502599999999998,0.06142199999999998,0.50083375,0.6010004999999999,0.50083375,0.6010004999999999
PALU,PANW,2.003602,253,ols,0.05191900000000001,-0.015519,0.06743800000000001,200000,0.06743800000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.734715,0.245046,0.346782,0.120908,0.245046,0.177608,0.177608,0.5009005,0.6010806,0.5009005,0.6010806
PLTU,PLTR,1.991738,324,ols,0.086401,-0.050001,0.136402,100000,0.136402,False,False,False,,True,False,False,False,False,True,False,False,False,1.288752,0.501292,0.627777,0.389233,0.501292,0.36488999999999994,0.36488999999999994,0.4979345,0.5975214,0.5,0.5975214
QCMU,QCOM,2.002415,192,ols,0.029751,0.006649,0.023101999999999998,20000,0.023101999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,0.645347,0.22274,0.383296,0.147448,0.204813,0.19963799999999998,0.181711,0.50060375,0.6007245,0.50060375,0.6007245
SHPU,SHOP,2.012214,163,ols,0.09157299999999999,-0.055173,0.146746,45000,0.146746,False,False,False,,True,False,False,False,False,True,False,False,False,1.0251,0.347443,0.578727,0.341086,0.345198,0.20069700000000001,0.19845200000000002,0.5030535,0.6036642,0.5030535,0.6036642
SOFA,SOFI,2.010967,33,ols,0.042131,-0.005731000000000001,0.047862,10000,0.047862,False,False,False,,True,False,False,False,False,True,False,False,False,0.872137,0.204281,0.573731,0.334602,0.317536,0.15641899999999997,0.26967399999999997,0.50274175,0.6032900999999999,0.50274175,0.6032900999999999
TSLL,TSLA,1.993749,501,ols,0.057371,-0.020971000000000004,0.078342,2700000,0.078342,False,False,False,,True,False,False,False,False,True,False,False,False,1.24879,0.496549,0.626262,0.388534,0.496549,0.418207,0.418207,0.49843725,0.5981247,0.5,0.5981247
TSMX,TSM,1.994239,372,ols,0.21900200000000003,-0.18260200000000001,0.40160400000000007,350000,0.40160400000000007,False,False,False,,False,True,False,False,False,False,True,False,False,0.809517,0.277448,0.408177,0.165171,0.277448,-0.1241560000000001,-0.1241560000000001,0.49855975,0.5982717,0.5,0.5982717
XOMX,XOM,1.980886,235,ols,0.055770999999999994,-0.019371,0.07514199999999999,10000,0.07514199999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.435654,0.140205,0.227306,0.050196,0.134133,0.06506300000000001,0.058991000000000016,0.4952215,0.5942658,0.5,0.5942658
YINN,FXI,2.972981,501,ols,0.018485,0.017915,0.0005700000000000011,1200000,0.0005700000000000011,False,False,False,,True,False,False,False,False,True,False,False,False,0.858049,0.370574,0.287921,0.243126,0.370574,0.370004,0.370004,0.74324525,0.8918942999999999,0.74324525,0.8918942999999999
MEXX,EWW,2.957199,501,ols,0.043060999999999995,-0.006661,0.049721999999999995,5000,0.049721999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,0.741448,0.296959,0.250086,0.180994,0.296959,0.24723699999999998,0.24723699999999998,0.73929975,0.8871597,0.73929975,0.8871597
KORU,EWY,2.929907,501,ols,0.11118299999999999,-0.074783,0.185966,200000,0.185966,False,False,False,,True,False,False,False,False,True,False,False,False,0.900519,0.377928,0.30703,0.266515,0.377928,0.191962,0.191962,0.73247675,0.8789721,0.73247675,0.8789721
HIBL,SPY,4.47793,501,ols,0.6242219999999999,-0.5878220000000001,1.2120440000000001,8000,1.2120440000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.808072,0.39723,0.166592,0.216111,0.39723,-0.8148140000000001,-0.8148140000000001,1.0,1.0,1.0,1.0
LABU,XBI,2.988419,501,ols,0.161968,-0.125568,0.287536,70000,0.287536,False,False,False,,True,False,False,False,False,True,False,False,False,0.794197,0.326765,0.265569,0.209543,0.326765,0.039229000000000014,0.039229000000000014,0.74710475,0.8965257,0.74710475,0.8965257
SOXL,SOXX,2.961256,501,ols,0.020649,0.015751,0.004898,1900000,0.004898,False,False,False,,True,False,False,False,False,True,False,False,False,1.128528,0.546862,0.380786,0.421058,0.546862,0.541964,0.541964,0.740314,0.8883768,0.740314,0.8883768
CHAU,ASHR,1.966508,501,ols,0.034988,0.0014119999999999998,0.033576,60000,0.033576,False,False,False,,True,False,False,False,False,True,False,False,False,0.515963,0.116834,0.261899,0.065184,0.116834,0.083258,0.083258,0.491627,0.5899523999999999,0.5,0.5899523999999999
CWEB,KWEB,1.987261,501,ols,0.01607,0.02033,0.0,700000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.704985,0.188547,0.354485,0.123269,0.188547,0.188547,0.188547,0.49681525,0.5961782999999999,0.5,0.5961782999999999
ERX,XLE,1.987525,501,ols,0.19911,-0.16271000000000002,0.36182000000000003,25000,0.36182000000000003,False,False,False,,False,True,False,False,True,False,True,False,False,0.441267,0.10876,0.221713,0.048241,0.10876,-0.25306000000000006,-0.25306000000000006,0.49688125,0.5962575,0.5,0.5962575
NUGT,GDX,1.978503,501,ols,0.023184,0.013216,0.009968,150000,0.009968,False,False,False,,True,False,False,False,False,True,False,False,False,0.774117,0.212336,0.390907,0.147916,0.212336,0.202368,0.202368,0.49462575,0.5935509,0.5,0.5935509
JNUG,GDXJ,1.975567,501,ols,0.0443,-0.0079,0.052199999999999996,90000,0.052199999999999996,False,False,False,,True,False,False,False,False,True,False,False,False,0.864588,0.247335,0.43658,0.183674,0.247335,0.195135,0.195135,0.49389175,0.5926701,0.5,0.5926701
GUSH,XOP,2.010548,501,ols,0.038871,-0.0024709999999999997,0.041342000000000004,150000,0.041342000000000004,False,False,False,,True,False,False,False,False,True,False,False,False,0.583358,0.147907,0.28994,0.0854,0.147907,0.10656500000000001,0.10656500000000001,0.502637,0.6031643999999999,0.502637,0.6031643999999999
URAA,URA,1.932538,441,ols,0.028671000000000002,0.007729000000000001,0.020942000000000002,85000,0.020942000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.882254,0.37361,0.438983,0.173644,0.37361,0.352668,0.352668,0.4831345,0.5797614,0.5,0.5797614
MSTU,MSTR,1.965902,383,ols,0.224594,-0.18819400000000003,0.41278800000000004,2300000,0.41278800000000004,False,False,False,,False,True,False,False,False,False,True,False,False,1.717091,1.08418,0.882953,0.740185,1.08418,0.6713919999999999,0.6713919999999999,0.4914755,0.5897706,0.5,0.5897706
NVDX,NVDA,1.99776,501,ols,0.10529,-0.06889,0.17418,100000,0.17418,False,False,False,,True,False,False,False,False,True,False,False,False,0.989271,0.410175,0.494662,0.243869,0.410175,0.235995,0.235995,0.49944,0.599328,0.5,0.599328
TSLT,TSLA,1.992511,501,ols,0.08760300000000001,-0.051203000000000005,0.138806,300000,0.138806,False,False,False,,True,False,False,False,False,True,False,False,False,1.248302,0.531943,0.626262,0.387809,0.531943,0.39313700000000007,0.39313700000000007,0.49812775,0.5977532999999999,0.5,0.5977532999999999
BTCL,IBIT,2.006145,432,ols,0.041095,-0.0046949999999999995,0.04579,15000,0.04579,False,False,False,,True,False,False,False,False,True,False,False,False,1.004214,0.426036,0.501013,0.253332,0.426036,0.38024600000000003,0.38024600000000003,0.50153625,0.6018435,0.50153625,0.6018435
ETU,ETHA,1.989433,357,ols,0.035997,0.00040300000000000004,0.035594,10000,0.035594,False,False,False,,True,False,False,False,False,True,False,False,False,1.521051,0.740157,0.751049,0.555165,0.740157,0.7045629999999999,0.7045629999999999,0.49735825,0.5968299,0.5,0.5968299
CCUP,CRCL,1.983112,160,ols,0.209896,-0.17349599999999998,0.38339199999999996,150000,0.38339199999999996,False,False,False,,False,True,False,False,True,False,True,False,False,1.958301,1.02146,1.195881,1.394107,1.157506,0.6380680000000001,0.774114,0.495778,0.5949336,0.5,0.5949336
CRWU,CRWV,1.987842,170,ols,0.207212,-0.170812,0.378024,100000,0.378024,False,False,False,,False,True,False,False,True,False,True,False,False,1.969075,1.133512,1.193067,1.397555,1.219431,0.755488,0.8414069999999999,0.4969605,0.5963526,0.5,0.5963526
AAPX,AAPL,1.995487,501,ols,0.139083,-0.102683,0.241766,40000,0.241766,False,False,False,,True,False,False,False,False,True,False,False,False,0.566929,0.193729,0.283572,0.07987,0.193729,-0.048036999999999996,-0.048036999999999996,0.49887175,0.5986461,0.5,0.5986461
GOOX,GOOGL,1.981119,501,ols,0.017652,0.018748,0.0,45000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.59728,0.200707,0.299968,0.087448,0.200707,0.200707,0.200707,0.49527975,0.5943357,0.5,0.5943357
MSFX,MSFT,2.006266,501,ols,0.064382,-0.027982,0.092364,30000,0.092364,False,False,False,,True,False,False,False,False,True,False,False,False,0.485904,0.189708,0.241471,0.058857,0.189708,0.09734399999999999,0.09734399999999999,0.5015665,0.6018798,0.5015665,0.6018798
NFLU,NFLX,1.99325,376,ols,0.033639,0.002761,0.030878000000000003,35000,0.030878000000000003,False,False,False,,True,False,False,False,False,True,False,False,False,0.692968,0.227867,0.33018,0.107918,0.227867,0.19698899999999997,0.19698899999999997,0.4983125,0.5979749999999999,0.5,0.5979749999999999
ROBN,HOOD,2.011435,291,ols,0.106227,-0.069827,0.176054,70000,0.176054,False,False,False,,True,False,False,False,False,True,False,False,False,1.523811,0.746645,0.705964,0.506966,0.746645,0.5705910000000001,0.5705910000000001,0.50285875,0.6034305,0.50285875,0.6034305
DJTU,DJT,2.005912,270,ols,0.26028300000000004,-0.223883,0.48416600000000004,150000,0.48416600000000004,False,False,False,,False,True,False,False,False,False,True,False,False,1.46759,0.828556,0.976282,0.961596,0.828556,0.3443899999999999,0.3443899999999999,0.501478,0.6017735999999999,0.501478,0.6017735999999999
RBLU,RBLX,2.013668,270,ols,0.084692,-0.048292,0.132984,10000,0.132984,False,False,False,,True,False,False,False,False,True,False,False,False,1.130095,0.513017,0.526557,0.282973,0.513017,0.38003299999999995,0.38003299999999995,0.503417,0.6041004,0.503417,0.6041004
SNOU,SNOW,2.015227,234,ols,0.009882,0.026518,0.0,15000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.994393,0.34704,0.523274,0.280102,0.342259,0.34704,0.342259,0.50380675,0.6045680999999999,0.50380675,0.6045680999999999
GLXU,GLXY,2.010966,161,ols,0.09067399999999999,-0.054273999999999996,0.144948,90000,0.144948,False,False,False,,True,False,False,False,False,True,False,False,False,1.851324,1.060616,0.899292,0.822077,0.974477,0.915668,0.8295290000000001,0.5027415,0.6032897999999999,0.5027415,0.6032897999999999
AFRU,AFRM,1.955489,135,ols,0.18015,-0.14375,0.32389999999999997,1000,0.32389999999999997,False,False,False,,False,True,False,False,True,False,True,False,False,1.211506,0.640629,0.754447,0.531751,0.590078,0.31672900000000004,0.266178,0.48887225,0.5866467,0.5,0.5866467
KTUP,KTOS,2.029065,135,ols,0.16829,-0.13189,0.30018,25000,0.30018,False,False,False,,False,True,False,False,True,False,True,False,False,1.556394,0.78384,0.563204,0.331162,0.573668,0.48366,0.27348799999999995,0.50726625,0.6087195,0.50726625,0.6087195
TTDU,TTD,1.995665,134,ols,0.13469699999999998,-0.09829700000000001,0.23299399999999998,35000,0.23299399999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.019876,0.515977,0.621369,0.383592,0.453987,0.28298300000000004,0.220993,0.49891625,0.5986994999999999,0.5,0.5986994999999999
BMNU,BMNR,1.946357,127,ols,0.22825800000000002,-0.191858,0.42011600000000004,1200000,0.42011600000000004,False,False,False,,False,True,False,False,False,False,True,False,False,2.067434,1.662523,1.070686,1.055776,1.361557,1.242407,0.9414409999999999,0.48658925,0.5839070999999999,0.5,0.5839070999999999
SBTU,SBET,2.025729,110,ols,0.057363,-0.020963,0.07832599999999999,35000,0.07832599999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.762458,0.864156,0.870036,0.786427,0.820356,0.78583,0.74203,0.50643225,0.6077187000000001,0.50643225,0.6077187000000001
CIFU,CIFR,1.988643,87,ols,0.3317,-0.2953,0.627,10000,0.627,False,False,False,,False,True,False,False,False,False,True,False,False,2.108107,1.327619,1.117789,1.228248,1.262555,0.7006190000000001,0.6355550000000001,0.49716075,0.5965929,0.5,0.5965929
SOLX,GSOL,1.980383,80,ols,0.051505999999999996,-0.015106,0.06661199999999999,100,0.06661199999999999,False,False,False,,True,False,False,False,False,True,False,True,False,1.564584,0.769717,1.124852,1.228304,1.082721,0.703105,1.0161090000000002,0.49509575,0.5941149,0.5,0.5941149
XRPK,XRPZ,1.956844,80,ols,0.101217,-0.064817,0.16603400000000001,100,0.16603400000000001,False,False,False,,True,False,False,False,False,True,False,True,False,1.640532,1.065029,0.829972,0.644903,0.778276,0.898995,0.612242,0.489211,0.5870531999999999,0.5,0.5870531999999999
XRPT,XRPZ,2.016467,86,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.597844,0.898436,0.829972,0.705962,0.771648,0.898436,0.771648,0.50411675,1.0,0.50411675,1.0
GMEU,GME,1.968617,234,ols,0.312228,-0.27582799999999996,0.5880559999999999,10000,0.5880559999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.889179,0.599483,0.444912,0.188726,0.570143,0.011427000000000076,-0.017912999999999957,0.49215425,0.5905851,0.5,0.5905851
APLX,APLD,1.993255,140,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.204001,1.36901,1.327405,1.744217,1.535769,1.36901,1.535769,0.49831375,1.0,0.5,1.0
APPX,APP,1.985584,233,ols,0.051463,-0.015063,0.066526,100000,0.066526,False,False,False,,True,False,False,False,False,True,False,False,False,1.423364,0.657575,0.820385,0.658548,0.657648,0.591049,0.591122,0.496396,0.5956752,0.5,0.5956752
ARCX,ACHR,1.984935,202,ols,0.143928,-0.10752800000000001,0.251456,20000,0.251456,False,False,False,,True,False,False,False,False,True,False,False,False,1.453247,0.711564,0.872447,0.74405,0.71801,0.46010799999999996,0.466554,0.49623375,0.5954805,0.5,0.5954805
ASTX,ASTS,1.989108,181,ols,0.08238,-0.04598,0.12836,80000,0.12836,False,False,False,,True,False,False,False,False,True,False,False,False,2.079449,1.211661,1.299502,1.661216,1.338321,1.083301,1.209961,0.497277,0.5967324,0.5,0.5967324
BEX,BE,1.978172,93,ols,0.105728,-0.069328,0.175056,10000,0.175056,False,False,False,,True,False,False,False,False,True,False,False,False,2.148845,1.180839,0.992746,0.953511,1.037406,1.005783,0.8623500000000001,0.494543,0.5934516,0.5,0.5934516
CEGX,CEG,1.981348,181,ols,0.092137,-0.055736999999999995,0.147874,30000,0.147874,False,False,False,,True,False,False,False,False,True,False,False,False,0.946965,0.321489,0.586073,0.333931,0.324994,0.17361500000000002,0.17712,0.495337,0.5944044,0.5,0.5944044
CLSX,CLSK,1.998807,135,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.057438,1.241506,0.952906,0.906406,1.085924,1.241506,1.085924,0.49970175,1.0,0.5,1.0
COZX,CORZ,2.0421,99,ols,0.037128999999999995,-0.000729,0.037857999999999996,100,0.037857999999999996,False,False,False,,True,False,False,False,False,True,False,True,False,1.457116,0.680296,0.861078,0.788935,0.746255,0.6424380000000001,0.708397,0.510525,0.61263,0.510525,0.61263
CRDU,CRDO,1.989167,135,ols,0.09577400000000001,-0.059374,0.155148,85000,0.155148,False,False,False,,True,False,False,False,False,True,False,False,False,1.731702,0.989038,0.907385,0.810017,0.905921,0.83389,0.7507729999999999,0.49729175,0.5967501,0.5,0.5967501
CSEX,CLS,2.003132,93,ols,0.052636,-0.016236,0.068872,25000,0.068872,False,False,False,,True,False,False,False,False,True,False,False,False,1.541593,0.616483,0.70961,0.505914,0.546719,0.547611,0.47784699999999997,0.500783,0.6009395999999999,0.500783,0.6009395999999999
CWVX,CRWV,1.989222,181,ols,0.061075,-0.024675,0.08574999999999999,25000,0.08574999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.946566,0.947932,1.193067,1.400479,1.075435,0.862182,0.9896849999999999,0.4973055,0.5967666,0.5,0.5967666
DOGD,DDOG,2.014777,159,ols,0.116554,-0.080154,0.196708,15000,0.196708,False,False,False,,True,False,False,False,False,True,False,False,False,1.192294,0.379386,0.482601,0.238092,0.327242,0.182678,0.13053399999999998,0.50369425,0.6044331,0.50369425,0.6044331
ENPX,ENPH,2.018326,135,ols,0.18736799999999998,-0.150968,0.33833599999999997,3000,0.33833599999999997,False,False,False,,False,True,False,False,True,False,True,False,False,1.640426,0.721118,0.726526,0.542438,0.638159,0.38278200000000007,0.29982300000000006,0.5045815,0.6054978,0.5045815,0.6054978
FLYT,FLY,1.98087,108,ols,0.181787,-0.14538700000000002,0.327174,15000,0.327174,False,False,False,,False,True,False,False,True,False,True,False,False,2.346837,1.496519,1.09864,1.172596,1.31142,1.1693449999999999,0.984246,0.4952175,0.5942609999999999,0.5,0.5942609999999999
GEVX,GEV,1.995169,181,ols,0.043483999999999995,-0.007084,0.050567999999999995,30000,0.050567999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.01232,0.321313,0.531073,0.279998,0.309673,0.270745,0.259105,0.49879225,0.5985507,0.5,0.5985507
IREX,IREN,1.983121,108,ols,0.299543,-0.263143,0.562686,7000,0.562686,False,False,False,,False,True,False,False,False,False,True,False,False,2.191802,1.40684,1.055274,1.085567,1.223255,0.8441540000000001,0.660569,0.49578025,0.5949363,0.5,0.5949363
JOBX,JOBY,1.979251,140,ols,0.22886199999999998,-0.19246200000000002,0.42132400000000003,25000,0.42132400000000003,False,False,False,,False,True,False,False,False,False,True,False,False,1.448845,0.718505,0.812249,0.639357,0.683328,0.2971809999999999,0.262004,0.49481275,0.5937753,0.5,0.5937753
LABX,ALAB,1.995082,159,ols,0.045746,-0.009346,0.055092,35000,0.055092,False,False,False,,True,False,False,False,False,True,False,False,False,1.775981,0.977314,0.904553,0.81219,0.916375,0.922222,0.861283,0.4987705,0.5985246,0.5,0.5985246
LRCU,LRCX,2.041571,154,ols,0.062655,-0.026255,0.08891,30000,0.08891,False,False,False,,True,False,False,False,False,True,False,False,False,1.098873,0.423729,0.497989,0.263671,0.361484,0.33481900000000003,0.27257400000000004,0.51039275,0.6124712999999999,0.51039275,0.6124712999999999
MDBX,MDB,1.991334,154,ols,0.080131,-0.043731,0.123862,9000,0.123862,False,False,False,,True,False,False,False,False,True,False,False,False,1.558636,0.633671,0.668966,0.441715,0.559021,0.509809,0.43515899999999996,0.4978335,0.5974001999999999,0.5,0.5974001999999999
NEBX,NBIS,1.99724,140,ols,0.071595,-0.035195,0.10679,15000,0.10679,False,False,False,,True,False,False,False,False,True,False,False,False,1.879338,0.973301,1.116142,1.24062,1.092109,0.866511,0.9853190000000001,0.49931,0.5991719999999999,0.5,0.5991719999999999
NNEX,NNE,1.988741,93,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.652785,0.785926,1.514648,2.255559,1.713194,0.785926,1.713194,0.49718525,1.0,0.5,1.0
NVTX,NVTS,1.99864,140,ols,0.22981400000000002,-0.193414,0.42322800000000005,25000,0.42322800000000005,False,False,False,,False,True,False,False,False,False,True,False,False,2.467569,1.646987,1.609438,2.585009,2.063886,1.2237589999999998,1.6406580000000002,0.49966,0.599592,0.5,0.599592
OPEX,OPEN,1.999493,108,ols,0.29567,-0.25927,0.55494,10000,0.55494,False,False,False,,False,True,False,False,False,False,True,False,False,1.88463,1.089751,1.297366,1.681879,1.42811,0.5348109999999999,0.87317,0.49987325,0.5998479,0.5,0.5998479
PONX,PONY,2.008237,140,ols,0.26560300000000003,-0.22920300000000002,0.4948060000000001,30000,0.4948060000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.606719,0.815605,1.2509,1.584137,1.157175,0.32079899999999995,0.662369,0.50205925,0.6024710999999999,0.50205925,0.6024710999999999
QBTX,QBTS,1.99193,233,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.370036,1.375713,1.399396,1.934668,1.417856,1.375713,1.417856,0.4979825,1.0,0.5,1.0
QUBX,QUBT,1.965477,193,ols,0.23409500000000003,-0.197695,0.43179,5000,0.43179,False,False,False,,False,True,False,False,False,False,True,False,False,1.954163,1.245144,1.733427,2.850959,1.621109,0.813354,1.1893189999999998,0.49136925,0.5896431,0.5,0.5896431
RGTU,RGTI,1.98648,193,ols,0.38853099999999996,-0.35213099999999997,0.7406619999999999,9000,0.7406619999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.113822,1.219774,1.479669,2.145219,1.436446,0.479112,0.695784,0.49662,0.595944,0.5,0.595944
SMU,SMR,1.985651,181,ols,0.177539,-0.141139,0.318678,25000,0.318678,False,False,False,,False,True,False,False,True,False,True,False,False,2.00838,1.253517,1.124946,1.238396,1.249257,0.934839,0.930579,0.49641275,0.5956953,0.5,0.5956953
