symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
AMZO,flow_program,17317.1131210116,17317.1131210116,1
DUST,flow_program,15250.9293696,15250.9293696,1
ZSL,flow_program,13951.163332080001,13951.163332080001,1
TSLQ,flow_program,8778.95157744,8778.95157744,1
SQQQ,flow_program,8590.221171,8590.221171,1
LABD,flow_program,5753.0655914399995,5753.0655914399995,1
SOXS,flow_program,1638.9931597200002,1638.9931597200002,1
TSYY,flow_program,-60.83396352,60.83396352,1
