symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,-2578.74238643,6985.001703,0.0,0.0,0.0,-546.61,71.39120219847149,0.0,0.0,3931.0405187684714
LITE,LITE,LUMENTUM HOLDINGS INC,0.0,3598.2885743435572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.2885743435572
MSTR,MSTR,STRATEGY INC,0.0,2460.352425004378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.352425004378
CONI,COIN,GRANITESHARES 2X SHORT COIN,261.33225725,2361.721205,0.0,0.0,0.0,-325.42,32.15752606351563,0.0,0.0,2329.7909883135153
SNDK,SNDK,SANDISK CORP,0.0,2277.9401003324188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.9401003324188
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,1593.481023,0.0,0.0,0.0,-30.88,50.394605374615466,0.0,0.0,1612.9956283746153
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,445.80230715,1112.697723,0.0,0.0,0.0,-183.14000000000001,30.406814720344855,0.0,0.0,1405.7668448703446
NVDQ,NVDA,T-REX 2X INVERSE NVIDIA DLY,1511.29918369,0.0,0.0,0.0,0.0,-392.33,0.0,0.0,0.0,1118.9691836900001
FAZ,XLF,DIREX DLY FIN BEA 3X ETF-USD,951.09551275,0.0,0.0,0.0,-46.84,-108.53,0.0,0.0,0.0,795.72551275
SPCX,SPCX,SPACE EXPLORATION TECHN-CL A,-9.999999974752427e-07,765.8804724432616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.8804714432616
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
SDS,SPY,PROSHARES ULTRASHORT S&P500,873.17422075,0.0,0.0,0.0,-84.78999999999999,-100.92999999999999,0.0,0.0,0.0,687.4542207500001
NBIS,NBIS,NEBIUS GROUP NV,0.0,621.8682718918602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.8682718918602
CRWV,CRWV,COREWEAVE INC-CL A,0.0,479.0729002916536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0729002916536
MUZ,MU,DEFNC DT 2X SHT MU ETF,4.4114826,345.24092,0.0,0.0,0.0,-23.28,13.816844489899196,0.0,0.0,340.1892470898992
