underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AXTI,163178.4,163178.4,1.0,0.0,0.0,sleeve_balance,163178.4,0.0,0.0
AAOI,153180.72,153180.72,1.0,0.0,0.0,sleeve_balance,153180.72,0.0,0.0
ASTS,94783.5,94783.5,1.0,0.0,0.0,sleeve_balance,94783.5,0.0,0.0
IREN,74427.84,74427.84,0.9881746468208672,0.0,0.0,sleeve_balance,73547.70450564001,0.0,0.0
POET,65093.850000000006,65093.850000000006,0.9800337479669737,0.0,0.0,sleeve_balance,63794.1697851,0.0,0.0
BE,62410.92,62410.92,1.0,0.0,0.0,sleeve_balance,62410.92,0.0,0.0
IONQ,60863.4,60863.4,0.6361009054673252,0.3489756909092657,0.0,sleeve_balance,38715.26384982,21239.847066087004,0.0
CRML,55165.719999999994,55165.719999999994,1.0,0.0,0.0,sleeve_balance,55165.719999999994,0.0,0.0
SMCI,49262.72,49262.72,0.40191903295534637,0.4805202913148116,0.0,sleeve_balance,19799.62478315,23671.736565359995,0.0
SNDK,39981.75,39981.75,1.0,0.0,0.0,sleeve_balance,39981.75,0.0,0.0
CRCL,38571.28,38571.28,0.817404008188476,0.10079256507950993,0.0,sleeve_balance,31528.31887296,3887.6982495999996,0.0
COIN,37210.880000000005,37210.880000000005,0.3181881511984623,0.6818118488015378,0.0,sleeve_balance,11840.061111667837,25370.81888833217,0.0
NBIS,36214.56,36214.56,1.0,0.0,0.0,sleeve_balance,36214.56,0.0,0.0
ONDS,34344.0,34344.0,1.0,0.0,0.0,sleeve_balance,34344.0,0.0,0.0
COHR,33092.14,33092.14,1.0,0.0,0.0,sleeve_balance,33092.14,0.0,0.0
RIOT,31492.859999999997,31492.859999999997,0.1749408419241695,0.6836124008108505,0.0,sleeve_balance,5509.3874430000005,21528.909633,0.0
SVIX,-31135.55,31135.55,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
NVTS,29584.45,29584.45,1.0,0.0,0.0,sleeve_balance,29584.45,0.0,0.0
GLXY,29227.41,29227.41,1.0,0.0,0.0,sleeve_balance,29227.41,0.0,0.0
CRWV,28758.72,28758.72,0.8143912989461711,0.18560870105382893,0.0,sleeve_balance,23420.85133682923,5337.8686631707715,0.0
MARA,28505.77,28505.77,0.022375841678425105,0.903235514095441,0.0,sleeve_balance,637.8405964416,25747.4238206364,0.0
QBTS,-25782.100000000002,25782.100000000002,0.0,0.0,0.0,sleeve_balance,-0.0,-0.0,-0.0
IBIT,24495.04,24495.04,0.07241792160167936,0.8420263870767306,0.0,sleeve_balance,1773.8798863499999,20625.4700325,0.0
XNDU,23868.0,23868.0,1.0,0.0,0.0,sleeve_balance,23868.0,0.0,0.0
BMNR,22529.8,22529.8,1.0,0.0,0.0,sleeve_balance,22529.8,0.0,0.0
RGTI,22418.56,22418.56,1.0,0.0,0.0,sleeve_balance,22418.56,0.0,0.0
MU,22072.165764,22072.165764,0.18868105377544844,0.8113189462245517,0.0,sleeve_balance,4164.599495457896,17907.56626854211,0.0
TSM,21934.426508,21934.426508,0.09222742795231872,0.7771448740347435,0.0,sleeve_balance,2022.955740442,17046.227125584,0.0
META,20723.829177999996,20723.829177999996,0.13685935246933958,0.8631406475306604,0.0,sleeve_balance,2836.2498419862854,17887.57933601371,0.0
CRDO,19859.49,19859.49,1.0,0.0,0.0,sleeve_balance,19859.49,0.0,0.0
HIMS,19451.52,19451.52,0.47498692607878457,0.5133016963635746,0.0,sleeve_balance,9239.21769236,9984.498212849998,0.0
SOXX,19449.199616,19449.199616,0.2170327834888667,0.7829672165111332,0.0,sleeve_balance,4221.1139292910775,15228.085686708922,0.0
BABA,19135.340488,19135.340488,0.09146319098620473,0.8674513986970558,0.0,sleeve_balance,1750.1793016400002,16598.977870860002,0.0
LITE,19083.100000000002,19083.100000000002,1.0,0.0,0.0,sleeve_balance,19083.100000000002,0.0,0.0
RCAT,18729.36,18729.36,0.9954764729310132,0.0,0.0,sleeve_balance,18644.6372330552,0.0,0.0
FLY,18519.6,18519.6,1.0,0.0,0.0,sleeve_balance,18519.6,0.0,0.0
HUT,18126.9,18126.9,1.0,0.0,0.0,sleeve_balance,18126.9,0.0,0.0
STX,17253.9,17253.9,1.0,0.0,0.0,sleeve_balance,17253.9,0.0,0.0
GEMI,16744.32,16744.32,1.0,0.0,0.0,sleeve_balance,16744.32,0.0,0.0
MSTR,16201.62,16201.62,0.1449793398456997,0.8550206601543002,0.0,sleeve_balance,2348.900172030885,13852.719827969115,0.0
CLSK,16060.599999999999,16060.599999999999,1.0,0.0,0.0,sleeve_balance,16060.599999999999,0.0,0.0
ALAB,15552.064999999999,15552.064999999999,1.0,0.0,0.0,sleeve_balance,15552.064999999999,0.0,0.0
KEEL,14876.680000000002,14876.680000000002,1.0,0.0,0.0,sleeve_balance,14876.680000000002,0.0,0.0
QUBT,14854.98,14854.98,0.9996875247061929,0.0,0.0,sleeve_balance,14850.338185760002,0.0,0.0
PL,14825.6,14825.6,0.9998388141323118,0.0,0.0,sleeve_balance,14823.210322800001,0.0,0.0
WULF,14695.46,14695.46,0.9988593738134093,0.0,0.0,sleeve_balance,14678.697973500002,0.0,0.0
OKLO,14507.0,14507.0,1.0,0.0,0.0,sleeve_balance,14507.0,0.0,0.0
EOSE,13989.7,13989.7,0.979645905201684,0.0,0.0,sleeve_balance,13704.95232,0.0,0.0
XRPZ,13733.199999999999,13733.199999999999,0.9905022010638163,0.0,0.0,sleeve_balance,13602.7648276496,0.0,0.0
RKLB,13671.0,13671.0,1.0,0.0,0.0,sleeve_balance,13671.0,0.0,0.0
EWY,13463.970000000001,13463.970000000001,1.0,0.0,0.0,sleeve_balance,13463.970000000001,0.0,0.0
WDC,13361.360341,13361.360341,1.0,0.0,0.0,sleeve_balance,13361.360341,0.0,0.0
INTC,13340.6,13340.6,1.0,0.0,0.0,sleeve_balance,13340.6,0.0,0.0
AMD,12151.26,12151.26,1.0,0.0,0.0,sleeve_balance,12151.26,0.0,0.0
AMPX,11461.59,11461.59,0.9690252573909902,0.0,0.0,sleeve_balance,11106.57019986,0.0,0.0
CLS,11407.0,11407.0,1.0,0.0,0.0,sleeve_balance,11407.0,0.0,0.0
PLTR,11335.869999999999,11335.869999999999,0.9356654176928194,0.0,0.0,sleeve_balance,10606.5815384615,0.0,0.0
HOOD,11179.36,11179.36,1.0,0.0,0.0,sleeve_balance,11179.36,0.0,0.0
AMKR,11050.05,11050.05,1.0,0.0,0.0,sleeve_balance,11050.05,0.0,0.0
ETHA,10193.039999999999,10193.039999999999,0.9817321048382036,0.0,0.0,sleeve_balance,10006.834613900002,0.0,0.0
APP,9899.52,9899.52,0.99010468384158,0.0,0.0,sleeve_balance,9801.561119783399,0.0,0.0
TSLA,9724.26,9724.26,1.0,0.0,0.0,sleeve_balance,9724.26,0.0,0.0
OPEN,9552.78,9552.78,0.998496162601651,0.0,0.0,sleeve_balance,9538.4141721778,0.0,0.0
GLW,9245.464125999999,9245.464125999999,0.9726395055183195,0.0,0.0,sleeve_balance,8992.503655800001,0.0,0.0
BBAI,9072.0,9072.0,1.0,0.0,0.0,sleeve_balance,9072.0,0.0,0.0
UUUU,9047.85,9047.85,1.0,0.0,0.0,sleeve_balance,9047.85,0.0,0.0
THYP,8425.5,8425.5,0.8864536542781795,0.0,0.0,sleeve_balance,7468.815264120801,0.0,0.0
UEC,8348.34,8348.34,1.0,0.0,0.0,sleeve_balance,8348.34,0.0,0.0
AMAT,8308.8,8308.8,1.0,0.0,0.0,sleeve_balance,8308.8,0.0,0.0
TXN,7943.13,7943.13,1.0,0.0,0.0,sleeve_balance,7943.13,0.0,0.0
FIG,7815.08,7815.08,0.9192897984537587,0.0,0.0,sleeve_balance,7184.3233181000005,0.0,0.0
USAR,7704.34,7704.34,1.0,0.0,0.0,sleeve_balance,7704.34,0.0,0.0
SBET,7141.6,7141.6,1.0,0.0,0.0,sleeve_balance,7141.6,0.0,0.0
KLAC,7087.131590000001,7087.131590000001,0.9644467785816856,0.0,0.0,sleeve_balance,6835.16123136,0.0,0.0
OSCR,7050.5,7050.5,0.9456289945135239,0.0,0.0,sleeve_balance,6667.1572258176,0.0,0.0
LEU,6448.36,6448.36,1.0,0.0,0.0,sleeve_balance,6448.36,0.0,0.0
TER,6281.485027999999,6281.485027999999,1.0,0.0,0.0,sleeve_balance,6281.485027999999,0.0,0.0
TEM,6198.72,6198.72,0.9581481528387796,0.0,0.0,sleeve_balance,5939.2921179648,0.0,0.0
U,6146.7,6146.7,1.0,0.0,0.0,sleeve_balance,6146.7,0.0,0.0
AFRM,6134.945000000001,6134.945000000001,0.9832674695463446,0.0,0.0,sleeve_balance,6032.291845956,0.0,0.0
NOK,6096.04,6096.04,0.9767945900026902,0.0,0.0,sleeve_balance,5954.578892439999,0.0,0.0
RKT,6088.32,6088.32,0.8947767883094189,0.0,0.0,sleeve_balance,5447.687415800001,0.0,0.0
MPWR,5597.99535,5597.99535,1.0,0.0,0.0,sleeve_balance,5597.99535,0.0,0.0
SOEZ,5307.950731649999,5307.950731649999,1.0,0.0,0.0,sleeve_balance,5307.950731649999,0.0,0.0
DUOL,5138.93,5138.93,0.860338660238026,0.0,0.0,sleeve_balance,4421.220151256999,0.0,0.0
UPST,5126.56,5126.56,0.9674593035707764,0.0,0.0,sleeve_balance,4959.7381673138,0.0,0.0
NET,5110.620000000001,5110.620000000001,0.9429564734567625,0.0,0.0,sleeve_balance,4819.0922123776,0.0,0.0
SOFI,5035.65,5035.65,0.9550536767948528,0.0,0.0,sleeve_balance,4809.316047552,0.0,0.0
IBM,4732.71,4732.71,0.9213439364338827,0.0,0.0,sleeve_balance,4360.453661400001,0.0,0.0
AVAV,4660.849999999999,4660.849999999999,1.0,0.0,0.0,sleeve_balance,4660.849999999999,0.0,0.0
FIGR,4656.2,4656.2,1.0,0.0,0.0,sleeve_balance,4656.2,0.0,0.0
SNAP,4496.82,4496.82,0.9283981868164171,0.0,0.0,sleeve_balance,4174.8395344398,0.0,0.0
RBLX,4467.6,4467.6,0.9009937421434329,0.0,0.0,sleeve_balance,4025.279642400001,0.0,0.0
MRVL,4430.79,4430.79,1.0,0.0,0.0,sleeve_balance,4430.79,0.0,0.0
SNOW,4284.8,4284.8,0.92040403160941,0.0,0.0,sleeve_balance,3943.74719464,0.0,0.0
ACHR,4107.74,4107.74,0.9500009782590916,0.0,0.0,sleeve_balance,3902.3570184340006,0.0,0.0
TSUI,4090.8672,4090.8672,1.0,0.0,0.0,sleeve_balance,4090.8672,0.0,0.0
QS,4020.9500000000003,4020.9500000000003,0.9538402628508188,0.0,0.0,sleeve_balance,3835.34400491,0.0,0.0
CORZ,4015.4,4015.4,0.9735750782039149,0.0,0.0,sleeve_balance,3909.29336902,0.0,0.0
DELL,3976.2000000000003,3976.2000000000003,1.0,0.0,0.0,sleeve_balance,3976.2000000000003,0.0,0.0
AVGO,3972.266505,3972.266505,0.9854695375228857,0.0,0.0,sleeve_balance,3914.5476355999995,0.0,0.0
GEV,3941.0065269999996,3941.0065269999996,0.8620608291420878,0.0,0.0,sleeve_balance,3397.3873543199993,0.0,0.0
FUTU,3713.15,3713.15,1.0,0.0,0.0,sleeve_balance,3713.15,0.0,0.0
BIDU,3655.68,3655.68,1.0,0.0,0.0,sleeve_balance,3655.68,0.0,0.0
RDDT,3577.98,3577.98,0.8939001178877467,0.0,0.0,sleeve_balance,3198.3567438,0.0,0.0
NOW,3532.02,3532.02,0.9000846889598586,0.0,0.0,sleeve_balance,3179.1171231,0.0,0.0
GDX,3527.28,3527.28,1.0,0.0,0.0,sleeve_balance,3527.28,0.0,0.0
QCOM,3518.2377229999997,3518.2377229999997,0.9821569668275653,0.0,0.0,sleeve_balance,3455.4616905999997,0.0,0.0
HON,3494.8500000000004,3494.8500000000004,1.0,0.0,0.0,sleeve_balance,3494.8500000000004,0.0,0.0
LMND,3488.1,3488.1,0.8584870030625268,0.0,0.0,sleeve_balance,2994.4885153824,0.0,0.0
DRNZ,3269.42,3269.42,1.0,0.0,0.0,sleeve_balance,3269.42,0.0,0.0
ETN,3255.28,3255.28,1.0,0.0,0.0,sleeve_balance,3255.28,0.0,0.0
SHOP,3197.34,3197.34,0.86139334783764,0.0,0.0,sleeve_balance,2754.1674067752,0.0,0.0
BLSH,3194.1,3194.1,0.9195910741836512,0.0,0.0,sleeve_balance,2937.26585005,0.0,0.0
TDOG,3076.38,3076.38,0.9959786691377529,0.0,0.0,sleeve_balance,3064.0088581620003,0.0,0.0
DKNG,3059.22,3059.22,0.8592063726598285,0.0,0.0,sleeve_balance,2628.5013193684003,0.0,0.0
ARM,2834.0,2834.0,0.9414158640508115,0.0,0.0,sleeve_balance,2667.9725587199996,0.0,0.0
