run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-07-23,AAOI,-283.778739073571,-2.5676686488741494,0.0,0.0,plan,0.0,1386.0,0.0,0.0,True,False
2026-07-23,AMD,-6036.0893998278,-10.928411275555916,-12151.26,-22.0,plan,0.0,22.0,2.9999999999999964,0.13636363636363621,True,True
2026-07-23,ASTS,0.0,0.0,0.0,0.0,none,0.0,1530.0,9.0,0.0058823529411764705,False,False
2026-07-23,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-07-23,BE,0.0,0.0,0.0,0.0,none,0.0,286.0,0.0,0.0,False,False
2026-07-23,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,BLSH,0.0,0.0,0.0,0.0,none,0.0,135.0,18.0,0.13333333333333333,False,False
2026-07-23,BMNR,0.0,0.0,0.0,0.0,none,0.0,1270.0,0.0,0.0,False,False
2026-07-23,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,COIN,-3722.842518191304,-22.41056175169338,-9673.075056959999,-58.229442914519616,plan,0.0,224.0,1.9999999999997726,0.008928571428570413,True,True
2026-07-23,CRCL,0.0,0.0,0.0,0.0,none,0.0,583.0,0.0,0.0,False,False
2026-07-23,CRWV,-3308.375850084753,-40.03358966704687,-28758.72,-348.0,plan,0.0,348.0,9.000000000000057,0.025862068965517404,True,True
2026-07-23,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-07-23,DKNG,0.0,0.0,0.0,0.0,none,0.0,134.0,15.0,0.11194029850746269,False,False
2026-07-23,EWJ,0.0,0.0,0.0,0.0,none,-90.0,0.0,0.0,0.0,False,False
2026-07-23,HOOD,0.0,0.0,0.0,0.0,none,0.0,107.0,3.9999999999999716,0.03738317757009319,False,False
2026-07-23,IBIT,0.0,0.0,0.0,0.0,none,0.0,656.0,14.000000000000341,0.021341463414634665,False,False
2026-07-23,IONQ,0.0,0.0,0.0,0.0,none,0.0,1755.0,0.0,0.0,False,False
2026-07-23,IREN,0.0,0.0,0.0,0.0,none,0.0,1803.0,18.0,0.009983361064891847,False,False
2026-07-23,IWM,0.0,0.0,0.0,0.0,none,0.0,4.0046,0.0,0.0,False,False
2026-07-23,KEEL,0.0,0.0,0.0,0.0,none,0.0,3172.0,0.0,0.0,False,False
2026-07-23,LITE,-3907.200847690374,-4.709173011558845,-19083.100000000002,-23.0,plan,0.0,23.0,0.0,0.0,True,True
2026-07-23,LYFT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,MSTR,-3129.3666268884485,-31.290537215162967,-9445.84525696,-94.4490076688331,plan,0.0,162.0,3.0000000000000284,0.018518518518518694,True,True
2026-07-23,MU,-2229.131284127061,-2.3232701923198618,-4305.0,-4.486805352899487,plan,0.0,23.0043,2.0000000000000036,0.08694026768908436,True,True
2026-07-23,NBIS,-3822.3084560917223,-17.52066582366943,-22514.26590473218,-103.20070546723588,plan,0.0,166.0,0.0,0.0,True,True
2026-07-23,NEM,0.0,0.0,0.0,0.0,none,0.0,12.0398,0.0,0.0,False,False
2026-07-23,NET,0.0,0.0,0.0,0.0,none,0.0,19.0,0.0,0.0,False,False
2026-07-23,NVDA,0.0,0.0,0.0,0.0,none,0.0,12.0141,2.000000000000014,0.16647106316744611,False,False
2026-07-23,OKLO,0.0,0.0,0.0,0.0,none,0.0,326.0,0.0,0.0,False,False
2026-07-23,OKTA,0.0,0.0,0.0,0.0,none,0.0,18.0,0.0,0.0,False,False
2026-07-23,ORCL,-412.2290418616597,-3.275818832339953,0.0,0.0,plan,0.0,22.0,0.0,0.0,True,False
2026-07-23,QBTS,-5377.459120992858,-309.9400069736517,0.0,0.0,plan,0.0,-1486.0,0.0,0.0,True,True
2026-07-23,QQQ,0.0,0.0,0.0,0.0,none,0.0,2.0022,3.0,1.4983518130056936,False,False
2026-07-23,QS,0.0,0.0,0.0,0.0,none,0.0,685.0,0.0,0.0,False,False
2026-07-23,RGTI,0.0,0.0,0.0,0.0,none,0.0,1472.0,0.0,0.0,False,False
2026-07-23,RKLB,-6276.482371512094,-89.9854103442594,-13671.0,-196.0,plan,0.0,196.0,0.0,0.0,True,True
2026-07-23,SKHY,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,SMCI,0.0,0.0,0.0,0.0,none,0.0,1612.0,-2.2737367544323206e-13,1.4105066714840698e-16,False,False
2026-07-23,SNDK,-3407.2082025075383,-2.1304771567699876,-37133.948054160006,-23.219311344651,plan,0.0,25.0,0.0,0.0,True,True
2026-07-23,SPCX,-2277.153960459687,-19.756671529235525,0.0,0.0,plan,-20.0,-20.0,0.0,0.0,False,True
2026-07-23,SPHB,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,SPY,0.0,0.0,0.0,0.0,none,0.0,2.0,3.0,1.5,False,False
2026-07-23,SVIX,0.0,0.0,0.0,0.0,none,-1285.0,-1285.0,0.0,0.0,False,False
2026-07-23,TLT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,TSLA,0.0,0.0,0.0,0.0,none,0.0,26.0,0.9999999999999893,0.038461538461538054,False,False
2026-07-23,TSM,0.0,0.0,0.0,0.0,none,0.0,52.0748,1.000000000000007,0.019203146243480667,False,False
2026-07-23,UPXI,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,USO,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,XLE,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,XLF,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-23,XLK,0.0,0.0,0.0,0.0,none,-121.0,0.0,0.0,0.0,False,False
2026-07-23,XOP,0.0,0.0,0.0,0.0,none,0.0,6.0345,-8.881784197001252e-16,1.471834318833582e-16,False,False
2026-07-23,XRPZ,0.0,0.0,0.0,0.0,none,0.0,1112.0,0.0,0.0,False,False
