underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,"CORD, CRWV",7914.016414698162,7914.016414698162,2
IREN,"IREN, IREZ",7892.467958419875,7892.467958419875,2
NBIS,"NBIS, NBIZ",4031.8336947200005,4031.8336947200005,2
CLSK,"CLSK, CLSZ",3421.0453840890277,3421.0453840890277,2
QBTS,"QBTS, QBTZ",2853.9467098451805,2853.9467098451805,2
CRCL,"CRCD, CRCL",2211.818789441329,2211.818789441329,2
MSTR,"MSDD, MSTR, MSTZ",1740.997869980527,1740.997869980527,3
ASTS,"ASTN, ASTS",1599.414771982445,1599.414771982445,2
RKLB,"RKLB, RKLZ",1187.5065966547656,1187.5065966547656,2
COIN,COIN,-562.2349366925305,-562.2349366925305,1
