underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,27899.85865333,55644.62134667
AMD,semis,override,1.0,letf,2.9068621008108337,computed,27225.3142728304,47416.285727169605
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,23404.7586410378,45744.0141189622
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,16214.052691427998,50143.643145372
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,7809.77394621,30272.48605379
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,7214.1922520399985,97941.88293976
CRWV,software,override,1.0,letf,2.920453197830077,computed,6313.043057119992,86392.26235838
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,5096.352687740001,72828.64731226
GRAB,consumer,override,1.0,letf,1.4804500668873135,computed,4483.65,4483.65
NOK,industrials,override,1.0,letf,1.4509702478342,computed,4198.95,4198.95
NBIS,software,override,1.0,letf,3.1657766037233936,computed,4145.576563440001,98686.70495208
CRCL,software,override,1.0,letf,3.033920107686827,computed,4002.9808194700017,63193.46339963
ASTS,space,override,1.0,letf,3.228723229175,computed,3784.8254602800007,42164.27856444
AAL,industrials,override,1.0,letf,1.7998231824986162,computed,2597.4100000000003,2597.4100000000003
CRML,metals,override,1.0,letf,3.6140463211839493,computed,1744.9342422312002,54669.3457577688
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,1705.8498754015995,6985.3501245984
EOSE,clean,override,1.0,letf,3.844981710659709,computed,1581.1125657599987,54858.12743424
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1343.4,1343.4
LUNR,space,override,1.0,letf,3.5099023294971254,computed,1339.676030579998,33431.46396942
LLY,healthcare,override,1.0,letf,0.45616521652183495,computed,1004.92,1004.92
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,930.429538500799,34281.1304614992
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,922.7422626099942,118680.41773739
AI,software,override,1.0,passive_low_delta,2.410058401373403,computed,787.15,787.15
DJT,software,override,1.0,letf,2.313994917685695,computed,780.3,780.3
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,701.9761279999984,27684.983872
GEV,industrials,override,1.0,letf,2.0438635571208805,computed,672.7344486500003,5622.64555135
LCID,consumer,override,1.0,letf,2.2317315045524064,computed,622.12,622.12
PAAS,metals,override,1.0,letf,1.812445925817611,computed,584.50342185,5506.69657815
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,505.678942999999,15259.441057
SHOP,software,override,1.0,letf,2.1492424343633747,computed,488.9062375999997,3321.7337624
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,485.9355669600001,2326.92443304
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,397.015723064,2723.504276936
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,239.6117826519985,23211.508217348
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,236.5490187600008,28137.81098124
SNAP,software,override,1.0,letf,1.9450162831953806,computed,210.76178547200016,5286.0582145280005
CLS,semis,override,1.0,letf,3.072008109074454,computed,182.4480756000003,12725.351924400002
GDXJ,metals,override,1.0,letf,1.9556840709779264,computed,179.14120799999978,3777.438792
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,161.06645179999998,1579.3335481999998
BE,clean,override,1.0,letf,4.162849671111322,computed,152.16643718219711,64972.0335628178
TDOG,software,override,1.0,letf,2.1078261861245338,computed,133.4179015146001,9155.0284984854
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,122.7550308000009,28014.2449692
KEEL,industrials,override,1.0,letf,4.003667720688266,computed,115.27449778849768,39640.565502211495
AVAV,drones,override,1.0,letf,1.9669332030162203,computed,105.29749719999973,5898.702502800001
QCOM,semis,override,1.0,letf,2.0044471744887926,computed,92.59134400000016,1519.328656
APP,software,override,1.0,letf,2.14443573866243,computed,85.85219776000031,11938.14780224
GME,consumer,override,1.0,letf,0.816335311722574,computed,69.12356151999995,1442.17643848
ALB,metals,override,1.0,letf,1.5376665155770814,computed,64.21408537999991,2821.86591462
TER,semis,override,1.0,letf,3.0718000181193097,computed,32.769230579999885,4021.79076942
VST,nuclear,override,1.0,letf,1.5581112958565448,computed,32.407981440000185,2761.19201856
LITE,semis,override,1.0,letf,2.730328158734172,computed,31.63414285000181,32972.16585715
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,29.536389600001712,23385.5836104
GLW,semis,override,1.0,letf,2.5531940209964326,computed,28.497379780000077,3040.46262022
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,23.338373300000967,18465.4616267
DKNG,software,override,1.0,letf,0.7963342571321939,computed,10.489821859199992,2439.5101781408
AAPL,mega-cap-tech,override,1.0,letf,0.8754933344397672,computed,0.7073025424000434,1200.2126974576
BBAI,software,override,1.0,letf,3.0555413304637407,computed,-6.414082729999791,13715.21408273
ZETA,software,override,1.0,letf,2.629444382756858,computed,-7.724366099999315,4442.7443661
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,-38.47450724999726,20261.92270725
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,-42.53612999999859,24454.19613
UNH,healthcare,override,1.0,letf,0.5505108305170892,computed,-42.934347999999886,1618.334348
RKT,fintech,override,1.0,letf,2.0327659224857544,computed,-56.34304499999962,8360.043044999999
FLY,evtol,override,1.0,letf,3.159727083891268,computed,-57.28345569999874,42589.6434557
ANET,semis,override,1.0,letf,2.051851002010022,computed,-58.44548839999993,3749.6654884
USAR,industrials,override,1.0,letf,3.040864297428169,computed,-68.05470645880087,20067.8547064588
CRM,mega-cap-tech,override,1.0,letf,0.5247909608106887,computed,-69.81187807000015,2498.95187807
XOP,energy,override,1.0,letf,-0.12944831376711213,computed,-96.53101220000008,1489.5710122
AVGO,semis,override,1.0,letf,2.125126388326301,computed,-104.54864832999988,6057.20864833
COHR,semis,override,1.0,letf,3.088422160196647,computed,-126.12490591999948,7775.12490592
JOBY,evtol,override,1.0,letf,3.1401542503661553,computed,-129.30318899999995,3050.823189
SPOT,software,override,1.0,letf,0.6177579472174172,computed,-132.48220373999993,1880.24220374
DELL,hardware,override,1.0,letf,1.9145862353582357,computed,-154.3396160000002,4994.139616
DNN,nuclear,override,1.0,letf,1.9668835969738125,computed,-161.06129133440027,3572.2612913344
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,-166.45809895999992,25254.13809896
UPS,industrials,override,1.0,letf,0.8516078283002517,computed,-166.6647072918,166.6647072918
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,-169.59237993880015,8359.5923799388
CEG,nuclear,override,1.0,letf,1.4093676811675167,computed,-175.50807400000008,3916.308074
SATS,satellite,override,1.0,letf,1.6217575194123146,computed,-176.74677026000018,1823.50677026
MP,metals,override,1.0,letf,1.8878847790909858,computed,-181.42758039049977,5818.2675803905
RDW,space,override,1.0,letf,3.749036999495683,computed,-194.6403557499998,18191.44035575
PONY,china,override,1.0,letf,3.2486305265124287,computed,-196.77656528000037,4938.65656528
ARM,semis,override,1.0,letf,3.080000081735935,computed,-201.17447951999972,4802.69447952
RKLB,space,override,1.0,letf,3.3248528972263798,computed,-204.1206498499996,13656.02896885
NEM,metals,override,1.0,letf,1.5127235716511667,computed,-208.47305224,3262.1530522400003
LMND,insurtech,override,1.0,letf,2.543393382486076,computed,-210.99286264959983,4729.7928626496
SNOW,software,override,1.0,letf,1.27175792323306,computed,-216.5633100800001,6515.36331008
NVO,healthcare,override,1.0,letf,1.3545566144127095,computed,-216.88022954000007,2453.88022954
XYZ,fintech,override,1.0,letf,1.9922795024304374,computed,-217.26560298079997,3735.2656029808
OSCR,healthcare,override,1.0,letf,1.5139451573525755,computed,-217.3062541320005,8239.386254132001
KLAC,semis,override,1.0,letf,2.627630424042466,computed,-219.4664212036,3828.1064212036
U,software,override,1.0,letf,2.286115823655005,computed,-227.0423640480003,12340.402364048
PLTR,software,override,1.0,letf,1.7903566787716079,computed,-227.4431418599995,9606.74314186
OKTA,software,override,1.0,letf,1.228819203189734,computed,-227.7987731169003,3041.9787731169
MRNA,healthcare,override,1.0,letf,1.6404492750442818,computed,-230.9269355483998,6704.2069355484
CMG,consumer,override,1.0,letf,0.9095693932015629,computed,-232.5242243369,1081.4242243369
PYPL,fintech,override,1.0,letf,1.2729135906452027,computed,-232.83586846000003,943.39586846
FIG,software,override,1.0,letf,1.2418918468294895,computed,-234.7563990400004,10548.75639904
UBER,consumer,override,1.0,letf,0.9567289692023898,computed,-236.5073064192001,2038.6673064192
RBLX,software,override,1.0,letf,1.696768280751925,computed,-238.16096754,3580.46096754
NIO,china,override,1.0,letf,1.2113307687486528,computed,-244.50273443859987,2416.1027344386
LAC,metals,override,1.0,letf,2.087658167721897,computed,-245.49310301120025,6197.3731030112
RDDT,software,override,1.0,letf,1.9176130034891206,computed,-248.78318148000017,7840.94318148
AFRM,fintech,override,1.0,letf,2.5912790759539495,computed,-254.0552865599998,4598.175286559999
TEM,software,override,1.0,letf,2.5124072101626433,computed,-257.09648796000056,5967.99648796
LRCX,semis,override,1.0,letf,2.949383982442734,computed,-259.30086224000024,4814.820862240001
MRVL,semis,override,1.0,letf,2.846530170374213,computed,-260.80848808,3091.0484880799995
URA,nuclear,override,1.0,letf,2.3689027674248826,computed,-260.9956649600001,3955.815664960001
