symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4506.316184,0.0,0.0,0.0,-186.89,32.98778960369986,0.0,0.0,4352.4139736037
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2444.687821,0.0,0.0,-25.53,-55.34,3.829803792949482,0.0,0.0,2367.647624792949
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1777.423862,0.0,0.0,0.0,-135.42,11.236475191073149,0.0,0.0,1653.2403371910732
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1496.888082,0.0,0.0,-29.37,-24.84,10.29573907716238,0.0,0.0,1452.9738210771625
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,810.200642,0.0,0.0,0.0,-55.8,16.330959922899126,0.0,0.0,770.7316019228992
SDS,PROSHARES ULTRASHORT S&P500,0.0,775.629892,0.0,0.0,-26.99,-54.55,19.81299249876537,0.0,0.0,713.9028844987655
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,561.592916,0.0,0.0,-15.54,-88.7,13.104943427505594,0.0,0.0,470.4578594275056
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,14.581186,0.0,0.0,-11.97,-0.92,0.505530165250885,0.0,0.0,2.1967161652508853
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-13.991611,0.0,0.0,-127.43,-25.57,2.102540081436072,0.0,0.0,-5.004555968563931
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,5.595803,0.0,0.0,-158.52,-7.5200000000000005,0.6048567047425548,0.0,0.0,-55.41547803525745
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-21.624878,0.0,0.0,-26.13,-66.76,14.970845086690195,0.0,0.0,-99.54403291330982
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,77.557875,0.0,0.0,-1.46,-10.63,4.279682008209557,0.0,0.0,-309.9316722117905
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-948.237632,0.0,0.0,0.0,-410.87,19.829119159139342,0.0,0.0,-1339.2785128408607
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2013.375048,0.0,0.0,-90.65,-179.18,28.499273760090503,0.0,0.0,-2258.1117325399096
