run_date,underlying,ratio_source,prev_qty_b1,prev_qty_b2,prev_qty_b4,curr_qty_b1,curr_qty_b2,curr_qty_b4,ibkr_qty,orphan_qty,ratio_current_b1,ratio_current_b2,ratio_current_b4,ratio_realized_b1,ratio_realized_b2,ratio_realized_b4,ratio_unrealized_b1,ratio_unrealized_b2,ratio_unrealized_b4,ratio_carry_b1,ratio_carry_b2,ratio_carry_b4
2026-05-18,ASPN,held_exposure_eod,0.0,0.0,0.0,-6000.0,0.0,0.0,-6000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,ASTS,held_exposure,0.0,0.0,0.0,103.0,0.0,0.0,112.0,9.0,0.6150357892772812,0.0,0.38496421072271886,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,AVAV,held_exposure,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,AVGO,held_exposure,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,AXON,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-05-18,AXP,universe_beta_fallback,0.0,0.0,0.0,1.0,0.0,0.0,365.0,364.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,B,held_exposure,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BA,held_exposure,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BABA,held_exposure,0.0,0.0,0.0,10.504365447693043,3.4956345523069494,0.0,17.0,3.000000000000007,0.47555611416601756,0.5244438858339824,0.0,0.6910408380541592,0.3089591619458409,0.0,0.7029842866062975,0.2970157133937024,0.0,0.7503118176923605,0.2496881823076394,0.0
2026-05-18,BAMI,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BBAI,held_exposure,0.0,0.0,0.0,1680.0,0.0,0.0,1680.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BE,held_exposure,0.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BFF,held_exposure_eod,0.0,0.0,0.0,-4000.0,0.0,0.0,0.0,4000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BIDU,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BITF,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BJRI,held_exposure_eod,0.0,0.0,0.0,-5000.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BKNG,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BLSH,held_exposure,0.0,0.0,0.0,111.0,0.0,0.0,129.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BMNR,held_exposure,0.0,0.0,0.0,714.0,0.0,0.0,714.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,BRK.B,held_exposure,0.0,0.0,0.0,15.0,4.0,0.0,0.0,-19.0,0.6398241259353428,0.3601758740646573,0.0,0.6398241259353428,0.3601758740646573,0.0,0.785865058832444,0.2141349411675561,0.0,0.785865058832444,0.2141349411675561,0.0
2026-05-18,BULL,held_exposure,0.0,0.0,0.0,221.0,0.0,0.0,221.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CC,held_exposure_eod,0.0,0.0,0.0,-14523.0,0.0,0.0,0.0,14523.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CEG,held_exposure,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CELH,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CHNL,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CIFR,held_exposure,0.0,0.0,0.0,866.0,0.0,0.0,866.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CLS,held_exposure,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CLSK,held_exposure,0.0,0.0,0.0,33.734177215189874,0.0,96.26582278481015,130.0,-2.842170943040401e-14,0.4584125174415973,0.0,0.5415874825584027,0.2567500867276004,0.0,0.7432499132723995,0.1698303026542634,0.0,0.8301696973457366,0.0,0.0,1.0
2026-05-18,CMG,held_exposure,0.0,0.0,0.0,-6.0,0.0,0.0,13.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CNC,held_exposure,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,COHR,held_exposure,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,COIN,held_exposure,0.0,0.0,0.0,128.23752983493608,175.76247016506395,0.0,306.0,2.0,0.25507507530195406,0.7305287019290582,0.014396222768987825,0.5212588845688668,0.4787411154311332,0.0,0.3177131883647603,0.6822868116352396,0.0,0.3177131883647603,0.6822868116352396,0.0
2026-05-18,COLD,held_exposure_eod,0.0,0.0,0.0,4075.0,0.0,0.0,4075.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,COPX,held_exposure,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CORZ,held_exposure,0.0,0.0,0.0,92.0,0.0,0.0,92.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,COST,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670280465388061,0.3329719534611939,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CRCL,held_exposure,0.0,0.0,0.0,234.90678272591842,0.0,10.093217274081582,245.0,0.0,0.8831523520878997,0.0,0.11684764791210028,0.9566860222784414,0.0,0.04331397772155859,0.95923628525418,0.0,0.040763714745819926,0.95923628525418,0.0,0.040763714745819926
2026-05-18,CRDO,held_exposure,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CRM,held_exposure,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CRML,held_exposure,0.0,0.0,0.0,2523.0,0.0,0.0,2523.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CRWD,held_exposure,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CRWV,held_exposure,0.0,0.0,0.0,274.0,0.0,0.0,283.0,9.0,0.8324769922299664,0.0,0.16752300777003362,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CSCO,universe_beta_fallback,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,CVNA,held_exposure,0.0,0.0,0.0,-12.0,0.0,0.0,20.0,32.0,1.0,0.0,0.0,0.18903751257452486,0.8109624874254752,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DASH,b4_underlying_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DDOG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DELL,held_exposure,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DIA,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
2026-05-18,DJT,universe_beta_fallback,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DKNG,held_exposure,0.0,0.0,0.0,22.34186313073446,11.658136869265524,0.0,49.0,15.000000000000014,1.0,0.0,0.0,0.1655007101920089,0.834499289807991,0.0,0.20573792613544115,0.7942620738645588,0.0,0.20573792613544115,0.7942620738645588,0.0
2026-05-18,DNN,held_exposure,0.0,0.0,0.0,520.0,0.0,0.0,520.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DOGD,held_exposure_eod,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,DUOL,held_exposure,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,ENPH,held_exposure_eod,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,ENPX,held_exposure_eod,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,EOSE,held_exposure,0.0,0.0,0.0,3588.0,0.0,0.0,3588.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,ETHA,held_exposure,0.0,0.0,0.0,750.0,0.0,0.0,782.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,ETOR,held_exposure,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,EWJ,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,EWW,held_exposure,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,EWY,held_exposure,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,F,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FCX,held_exposure,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FIG,held_exposure,0.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FIGR,held_exposure,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FLY,held_exposure,0.0,0.0,0.0,526.0,0.0,0.0,526.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FRDU,held_exposure_eod,0.0,0.0,0.0,-113.0,0.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FTRE,held_exposure_eod,0.0,0.0,0.0,500.0,0.0,0.0,2500.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FUTU,universe_beta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,FXI,held_exposure,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GDX,held_exposure,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2026-05-18,GDXJ,held_exposure,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
