underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2597.4100000000003,2597.4100000000003,1.0,0.0,0.0
AAPL,AAPL,spot,600.46,600.46,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-599.7541931256,599.7541931256,1.0,0.0,0.0
ACHR,ACHR,spot,4489.099999999999,4489.099999999999,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-5044.642519,5044.642519,1.0,0.0,0.0
ADBE,ADBE,spot,990.4,990.4,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1269.3863484,1269.3863484,1.0,0.0,0.0
AFRM,AFRM,spot,2172.06,2172.06,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2426.1152865599997,2426.1152865599997,1.0,0.0,0.0
AI,AI,spot,787.15,787.15,1.0,0.0,0.0
ALAB,ALAB,spot,14193.48,14193.48,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-13491.503872000001,13491.503872000001,1.0,0.0,0.0
ALB,ALB,spot,1443.04,1443.04,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1378.83211508,1378.83211508,1.0,0.0,0.0
AMD,AMD,spot,37320.8,37320.8,0.8955644304248569,0.10443556957514308,0.0
AMD,AMDG,core_levered_etf,-1134.8924653696001,1134.8924653696001,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2394.60078,2394.60078,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2668.3734768,2668.3734768,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-3897.619005,3897.619005,0.0,1.0,0.0
AMZN,AMZN,spot,792.42,792.42,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-84.43011849999999,84.43011849999999,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-26472.43168884,26472.43168884,1.0,0.0,0.0
ANET,ANET,spot,1845.61,1845.61,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1904.0554883999998,1904.0554883999998,1.0,0.0,0.0
APH,APH,spot,375.0,375.0,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1959.1223651999999,1959.1223651999999,1.0,0.0,0.0
APP,APP,spot,6012.0,6012.0,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5926.14780224,5926.14780224,1.0,0.0,0.0
ARKK,ARKK,spot,973.7,973.7,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1269.5071540800002,1269.5071540800002,1.0,0.0,0.0
ARM,ARM,spot,2300.7599999999998,2300.7599999999998,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-2501.9344795199995,2501.9344795199995,1.0,0.0,0.0
ASML,ASML,spot,1501.81,1501.81,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-9626.96393846,9626.96393846,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,13603.51201236,13603.51201236,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,9371.04,9371.04,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-19189.72655208,19189.72655208,1.0,0.0,0.0
AVAV,AVAV,spot,3002.0,3002.0,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-2896.7025028000003,2896.7025028000003,1.0,0.0,0.0
AVGO,AVGO,spot,2976.33,2976.33,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1315.503676025,1315.503676025,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-1765.37474712,1765.37474712,1.0,0.0,0.0
BA,BA,spot,661.47,661.47,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-659.4322237499999,659.4322237499999,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-726.1209263999999,726.1209263999999,1.0,0.0,0.0
