underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSDD, MSOO, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",2327.83361007,16519.102802,-0.37,0.0,-10639.91,-1271.83,201.35875811388624,0.0,0.0,7136.185170183888
MARA,"MAAY, MARA, MARO, MRAL",4702.7011076,10451.250742,-9.29,0.0,-8177.860000000001,-787.8800000000001,225.0829657529444,0.0,0.0,6404.004815352944
COIN,"COIA, COIG, COIN, COIW, CONL, CONX, CONY, COYY",1724.9862399999997,2511.694568,0.0,0.0,-179.87,-135.68,533.7018430375449,0.0,0.0,4454.832651037545
GDX,"GDX, GDXU, NUGT",1884.3082676200002,2398.294094,0.0,0.0,-10.84,-42.7,8.658940371704604,0.0,0.0,4237.7213019917035
CRML,"CRML, CRMU",0.0,3807.3334370000002,0.0,0.0,0.0,-330.08,54.99642737046617,0.0,0.0,3532.249864370466
NVTS,"NVTS, NVTX",-2141.056726319999,5179.189587999999,0.0,0.0,0.0,-626.98,76.52643487246058,0.0,0.0,2487.679296552462
BLSH,"BLSG, BLSH",1934.89888415,399.8673799999999,0.0,0.0,0.0,-61.239999999999995,11.178816577117907,0.0,0.0,2284.705080727118
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",951.4158941200001,952.9835400000002,0.0,0.0,0.0,-215.1,72.94155906399818,0.0,0.0,1762.2409931839984
IREN,"IRE, IREG, IREN, IREX, IREZ",0.0,1523.568443,0.0,0.0,0.0,-284.67,132.7523534778574,0.0,0.0,1371.6507964778575
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",181.83652973,1127.572313,0.0,0.0,0.0,-219.10999999999999,115.79185653882516,0.0,0.0,1206.0906992688247
RIOT,"RIOT, RIOX, RTYY",-202.191035,1133.3640649999998,0.0,0.0,0.0,-11.95,163.1884315288341,0.0,0.0,1082.411461528834
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1250.7390597200001,2383.435613,0.0,0.0,-11.16,-112.2,31.314634512586792,0.0,0.0,1040.6511877925868
FLY,"FLY, FLYT",0.0,1072.736628,0.0,0.0,0.0,-107.33,44.19231603370371,0.0,0.0,1009.5989440337037
ASTS,"ASTN, ASTS, ASTX",-117.54829525,1163.9029809999997,0.0,0.0,0.0,-106.46,67.78576543409858,0.0,0.0,1007.6804511840983
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1090.2451066800002,557.607861,0.0,0.0,-402.9,-253.31,10.09409782141551,0.0,0.0,1001.7370655014154
BA,"BA, BOEG, BOEU",794.51349182,321.37475599999993,0.0,0.0,-16.68,-138.42000000000002,2.8722165367846024,0.0,0.0,963.6604643567846
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
QUBT,"QUBT, QUBX",374.08693120000044,826.2251860000001,0.0,0.0,0.0,-298.49,19.1399800565057,0.0,0.0,920.9620972565071
BE,"BE, BEG, BEX",0.0,894.6298179999999,0.0,0.0,0.0,-68.52,67.27864835737304,0.0,0.0,893.3884663573731
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, HOYY, ROBN",4204.73018042,-2696.1434660000004,0.0,0.0,-669.09,-83.74000000000001,128.8165015561318,0.0,0.0,884.5732159761315
AVGO,"AVGG, AVGO, AVL",704.4294864200001,243.18072699999993,34.45,0.0,-30.49,-108.08999999999999,6.377347595837724,0.0,0.0,849.8575610158377
CIFR,"CIFG, CIFR, CIFU",0.0,958.2906759999998,0.0,0.0,0.0,-166.45,34.56490482508306,0.0,0.0,826.405580825083
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",-2998.35063186,6046.148579999999,0.0,0.0,-2091.64,-483.41,339.3061368272365,0.0,0.0,812.054084967237
META,"FBL, FBY, FBYY, META, METU, METW",1151.14379598,1448.0887139999998,12.599999999999998,0.0,-1700.4,-189.59,88.74805150341412,0.0,0.0,810.5905614834137
ETHA,"ETHA, ETHT, ETHU, ETU",-3353.95285572,4283.000959,-0.81,0.0,-15.36,-137.47,30.657577463799342,0.0,0.0,806.065680743799
LEU,"LEU, LEUX",646.1409648700001,330.992488,0.0,0.0,0.0,-210.85,4.415974015888022,0.0,0.0,770.6994268858881
HUT,"HUT, HUTG",-924.9057141400001,1809.1943009999995,0.0,0.0,0.0,-148.72,31.716004015964003,0.0,0.0,767.2845908759646
RDW,"RDW, RDWU",0.0,880.0272150000001,0.0,0.0,0.0,-145.35,19.027742112158275,0.0,0.0,753.7049571121584
KLAC,"KLAC, KLAG",667.74825323,123.27256799999995,11.4,0.0,0.0,-67.21,4.200510234695107,0.0,0.0,739.411331464695
LITE,"LITE, LITX",0.0,731.8793029999999,0.0,0.0,0.0,-33.93,34.07010705127301,0.0,0.0,732.019410051273
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",-2064.35745264,2799.649389000002,0.0,0.0,0.0,-189.4,136.0374320220813,0.0,0.0,681.9293683820833
BBAI,"BAIG, BBAI",490.8857574000001,254.26128500000004,0.0,0.0,0.0,-123.48,14.188281723564918,0.0,0.0,635.855324123565
TER,"TER, TERG",428.76302413999997,392.74783300000007,3.12,0.0,0.0,-200.13,4.128454714622342,0.0,0.0,628.6293118546228
PLUG,"PLUG, PLUL",0.0,828.0469720000001,0.0,0.0,0.0,-260.66,51.38542471823671,0.0,0.0,618.7723967182374
ONDS,"ONDG, ONDL, ONDS",-119.1073841,828.742634,0.0,0.0,0.0,-145.42,32.540157113021166,0.0,0.0,596.755407013021
WULF,"WULF, WULX",-440.79826813,1140.4725910000002,0.0,0.0,0.0,-178.76,26.36942655064511,0.0,0.0,547.2837494206447
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",-1084.8377608199999,2294.140698,0.0,0.0,-454.58,-235.25,10.168675077991107,0.0,0.0,529.6416122579917
UEC,"UEC, UECG",-124.39586995999997,699.238556,0.0,0.0,0.0,-60.2,8.818636570236496,0.0,0.0,523.4613226102367
COPX,"COPX, COPZ",149.10582126999998,408.06653499999993,0.0,0.0,0.0,-41.980000000000004,4.883404747650933,0.0,0.0,520.0757610176508
QBTS,"QBTS, QBTX, QBTZ, QBY",-723.06185912,1538.37434,0.0,0.0,-200.5,-184.65,81.58259924052695,0.0,0.0,511.74508012052695
MRNA,"MRNA, MRNX",293.20716896,260.614214,0.0,0.0,0.0,-82.08,7.197035979086597,0.0,0.0,478.9384189390866
SOXX,"SOXL, SOXX",199.52119375999973,232.78607800000088,0.0,0.0,4.16,-10.47,5.429753429969728,0.0,0.0,431.42702518997066
TSM,"TSM, TSMG, TSMU, TSMY",620.2300173099999,39.87398199999984,37.56,-7.889999999999999,-138.64,-125.32,3.44944615627744,0.0,0.0,429.2634454662775
SRPT,"SRPT, SRPU",-704.58631079,1250.206087,0.0,0.0,0.0,-131.79,9.512816887541069,0.0,0.0,423.34259309754106
URA,"URA, URAA",214.32924505000005,262.38375600000006,0.0,0.0,-42.69,-25.19,4.47265107728777,0.0,0.0,413.3056521272878
BMNR,"BMNG, BMNR, BMNU",1031.41612284,-380.11510799999996,0.0,0.0,0.0,-283.03999999999996,28.856106782094876,0.0,0.0,397.11712162209506
EWJ,EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
GLXY,"GLGG, GLXU, GLXY",-896.60757463,1343.166171,0.0,0.0,0.0,-99.97,23.735824162948283,0.0,0.0,370.32442053294835
SNOW,"SNOU, SNOW, SNOY",-284.6745413899996,803.437535,0.0,0.0,-114.75,-42.4,6.963630662775162,0.0,0.0,368.5766242727759
RKT,"RKT, RKTL",-531.4937821499999,920.058769,0.0,0.0,0.0,-40.29,8.685728654554376,0.0,0.0,356.9607155045542
GEV,"GEV, GEVG, GEVX",-13.228109809999978,415.6097029999998,5.0,0.0,0.0,-59.15,5.123383114846803,0.0,0.0,353.3549763048468
FXI,"FXI, YINN",294.27518714,63.826903000000016,0.0,0.0,-5.57,-10.52,2.307223540321907,0.0,0.0,344.31931368032195
