underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
BABA,"BABA, BBYY",0.0,46569.55067212001,2
CRCL,"CRCL, CRY",0.0,7586.213394999999,2
HOOD,"HOOD, HOYY",0.0,52908.75705590999,2
IBIT,"IBIT, XBTY",0.0,138795.75902115,2
META,"FBYY, META",0.0,50761.709736,2
IONQ,"IONQ, IOYY",0.0,58801.1254127298,2
HIMS,"HIMS, HMYY",-19.741885166225984,17369.876437233772,2
TSLA,TSYY,-66.68685744,66.68685744,1
NVDA,NVYY,-94.979286,94.979286,1
TSM,"TMYY, TSM",-160.14137733035386,40119.77184246565,2
QQQ,TQQY,-460.5603611364,460.5603611364,1
SMCI,"SMCI, SMYY",-712.4787378056317,45497.88364473877,2
MARA,"MAAY, MARA",-1258.316287332069,60011.258267867925,2
MU,"MU, MUYY",-2001.2659948722212,43197.94229832778,2
RIOT,"RIOT, RTYY",-2684.0314951165747,60594.808137963424,2
AMD,"AMD, AMYY",-3899.681549661833,46275.31877088816,2
CRWV,CWY,-5710.974336,5710.974336,1
COIN,"COIN, COYY",-8029.051901361483,141987.9143620885,2
QBTS,"QBTS, QBY",-10211.076536359997,17566.576536359997,2
MSTR,"MSTR, MTYY",-22750.856496101398,68411.11770829381,2
