underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
CRWV,"CRWG, CRWU, CRWV, CWVX",-1789.956668490177,11690.603455,0.0,0.0,0.0,-504.70000000000005,48.92052623689051,0.0,0.0,9444.867312746714
CRCL,"CCUP, CRCA, CRCG, CRCL",2130.6526419426355,6654.2624968169675,0.0,0.0,-34.78,-509.26,52.81380215598939,0.0,0.0,8293.688940915594
IREN,"IRE, IREG, IREN, IREX",421.59407657,7603.056559999999,0.0,0.0,0.0,-1001.76,88.85657930994024,0.0,0.0,7111.74721587994
BE,"BE, BEG, BEX",4251.302918140001,851.258973,0.0,0.0,0.0,-420.67999999999995,45.86319684134635,0.0,0.0,4727.745087981346
SNDK,"SNDK, SNDU, SNXX",7030.38581585,-2328.3848558038053,0.0,0.0,0.0,-258.17,79.13459552628271,0.0,0.0,4522.9655555724785
GDX,"GDX, GDXU, NUGT",2121.63620452,2380.3279780000003,0.0,0.0,-12.04,-53.97,5.1474011743648935,0.0,0.0,4441.101583694365
NBIS,"NBIG, NBIL, NBIS, NEBX",3352.8971649900013,1431.345552032306,0.0,0.0,0.0,-458.28,96.75888974784522,0.0,0.0,4422.721606770156
SMCI,"SMCI, SMCL, SMCX",2954.4465399232563,1592.2972960207835,0.0,0.0,0.0,-149.11,11.195708982169357,0.0,0.0,4408.82954492621
LITE,"LITE, LITX",621.34606391,2559.826786298371,0.0,0.0,0.0,-140.25,123.8575922880443,0.0,0.0,3164.780442496415
BABA,"BABA, BABU, BABX",1583.6499158759352,1256.6845967971833,0.0,0.0,-0.98,-32.480000000000004,1.999696618645168,-9.581447073955387e-05,0.0,2808.874113477293
CRML,"CRML, CRMU, CRMX",602.43947262,3710.524562,0.0,0.0,0.0,-1827.35,191.72560751032705,0.0,0.0,2677.3396421303273
AAOI,"AAOI, AAOX",8640.65151543,-5673.408133000001,0.0,0.0,0.0,-765.3100000000001,165.47233472140312,0.0,0.0,2367.4057171514023
BLSH,"BLSG, BLSH",2245.76861529,135.06565999999998,0.0,0.0,0.0,-82.31,13.35481865879473,0.0,0.0,2311.8790939487944
RGTI,"RGTI, RGTU, RGTX",3053.9685233600003,-463.3228009999999,0.0,0.0,0.0,-405.05,43.24968250311769,0.0,0.0,2228.845404863118
SOXX,"SOXL, SOXX",1303.8546024299999,685.439888,5.37,0.0,5.86,-15.21,3.438460317627697,0.0,0.0,1988.7529507476265
NVTS,"NVTS, NVTX",13432.731733089999,-10581.593205000001,0.0,0.0,0.0,-1266.86,40.41460835458103,0.0,0.0,1624.693136444581
RKLB,"RKLB, RKLX",2951.76394965,-1242.9061719785248,0.0,0.0,0.0,-161.08,54.52223724058149,0.0,0.0,1602.3000149120571
QUBT,"QUBT, QUBX",1421.8201059699995,471.70462899999984,0.0,0.0,0.0,-468.69,22.71460636505051,0.0,0.0,1447.5493413350496
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1179.00339272,2338.4078569999997,0.0,0.0,-15.370000000000001,-158.17000000000002,38.55020578474714,0.0,0.0,1024.414670064747
ETHA,"ETHA, ETHT, ETHU, ETU",-1718.8685569200002,2840.246043,-0.81,0.0,-22.09,-175.73000000000002,28.131046709843623,0.0,0.0,950.8785327898431
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BA,"BA, BOEG, BOEU",864.92924907,213.308452,0.0,0.0,-18.61,-148.55,3.4457940137314864,0.0,0.0,914.5234950837314
AVGO,"AVGG, AVGO, AVL",803.0600117100003,201.804988,38.35,0.0,-32.69,-116.69,3.4032459320258837,0.0,0.0,897.2382456420255
CIFR,"CIFG, CIFR, CIFU",-125.04606831000001,1516.5490659999998,0.0,0.0,0.0,-521.21,11.455612643226909,0.0,0.0,881.7486103332267
KEEL,"BTFL, KEEX",-1210.34816409,2241.7328390000002,0.0,0.0,0.0,-213.14999999999998,18.010988637242043,0.0,0.0,836.2456635472445
KLAC,"KLAC, KLAG",564.1201670800001,317.33517599999993,13.7,0.0,0.0,-78.67,4.1536221307833765,0.0,0.0,820.6389652107832
LEU,"LEU, LEUX",676.9401128700001,392.9356429999999,0.0,0.0,0.0,-263.91,9.355899582890414,0.0,0.0,815.3216554528904
CRDO,"CRDO, CRDU",-1146.7144293600004,2107.5639690000003,0.0,0.0,0.0,-170.49,14.354572135840108,0.0,0.0,804.7141117758401
RIOT,"RIOT, RIOX",641.43001654307,211.117946,0.0,0.0,0.0,-68.53,3.778402420645562,0.0,0.0,787.7963649637155
MSTR,"MSTP, MSTR, MSTU, MSTX",-60.89410368684685,956.7219600000001,0.0,0.0,0.0,-144.94,24.06353228676163,0.0,0.0,774.9513885999148
HUT,"HUT, HUTG",-910.9025234799992,1934.4918949999997,0.0,0.0,0.0,-311.68,15.025542107818646,0.0,0.0,726.9349136278179
TER,"TER, TERG",908.0702667100002,7.889477000000056,3.9000000000000004,0.0,0.0,-237.97,6.089117297761324,0.0,0.0,687.9788610077621
QBTS,"QBTS, QBTX",7499.4816176218565,-6370.928443980935,0.0,0.0,0.0,-485.91,41.99002536501476,0.0,0.0,684.6331990059361
WULF,"WULF, WULX",-750.59222912,1688.511329,0.0,0.0,0.0,-290.21,13.051260539464195,0.0,0.0,660.7603604194637
UEC,"UEC, UECG",490.23184974,257.65462699999966,0.0,0.0,0.0,-101.23,11.75692639866361,0.0,0.0,658.4134031386634
META,"FBL, META, METU",494.34362494230845,174.479595,0.0,0.0,-1.43,-51.78,2.389299224158947,0.0,0.0,618.0025191664673
BBAI,"BAIG, BBAI",784.7204032900001,-31.005769,0.0,0.0,0.0,-196.93,21.946907470323726,0.0,0.0,578.7315417603239
PLUG,"PLUG, PLUL",2789.7228273299997,-1858.904854,0.0,0.0,0.0,-403.54,12.022267110280865,0.0,0.0,539.3002404402805
FLY,"FLY, FLYT",687.9726191600001,237.04834800000026,0.0,0.0,0.0,-456.41,65.56482370582519,0.0,0.0,534.1757908658255
COPX,"COPX, COPZ",223.8243875400001,351.82025400000003,0.0,0.0,0.0,-50.95,2.965468529692388,0.0,0.0,527.6601100696923
USAR,"USAR, USGG",2267.32661109,-1181.2844949999999,0.0,0.0,0.0,-595.16,14.879089461056347,0.0,0.0,505.7612055510567
RKT,"RKT, RKTL",-388.0847594999999,901.4614079999999,0.0,0.0,0.0,-58.4,12.177633991100356,0.0,0.0,467.1542824911003
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",283.24981751000007,468.19495,0.0,0.0,-62.86000000000001,-236.37,7.959620744095351,0.0,0.0,460.1743882540951
EWY,"EWY, KORU",31.13865135,446.173155,0.0,0.0,-0.23,-23.2,5.690031464527128,0.0,0.0,459.57183781452716
OKLO,"OKLL, OKLO",-7.5e-07,715.834711,0.0,0.0,0.0,-296.53,36.60706081407472,0.0,0.0,455.9117710640753
MRNA,"MRNA, MRNX",382.62660721,175.57684199999994,0.0,0.0,0.0,-112.66,7.357846723716785,0.0,0.0,452.9012959337168
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",897.76313175,-58.417879,4.1899999999999995,0.0,-48.31,-358.59000000000003,3.1942988145860394,0.0,0.0,439.8295515645859
URA,"URA, URAA",214.4498620500001,274.43920999999995,0.0,0.0,-43.519999999999996,-28.57,3.3191297021457893,0.0,0.0,420.118201752146
ARM,"ARM, ARMG",30.379769359999955,418.7313210000001,0.0,0.0,0.0,-34.37,4.727768347736462,0.0,0.0,419.4688587077367
GOOGL,"GGLL, GOOGL, GOOX, GOU",591.1690758200002,-15.677498,12.0,0.0,-27.830000000000002,-142.32,1.8656670001966138,0.0,0.0,419.20724482019705
UUUU,"UUUG, UUUU",7.42662618,557.936083,0.0,0.0,0.0,-170.49,22.888908090551766,0.0,0.0,417.7616172705516
CLS,"CLS, CSEX",-52.838314,489.904747,0.0,0.0,0.0,-47.1,17.19309185711519,0.0,0.0,407.1595248571151
EWJ,EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
VRT,"VRT, VRTL",683.3970860999998,-196.19832399999996,2.37,0.0,0.0,-107.62,3.262261946582358,0.0,0.0,385.21102404658177
GLXY,"GLGG, GLXU, GLXY",626.99829497,-1.5787559999999985,0.0,0.0,0.0,-273.5,25.32012318123496,0.0,0.0,377.23966215123505
GEV,"GEV, GEVG, GEVX",212.7941001900001,225.97690899999998,5.0,0.0,0.0,-73.4,5.424153370005717,0.0,0.0,375.7951625600058
BMNR,"BMNG, BMNR, BMNU",1598.28233469,-711.5948059999992,0.0,0.0,0.0,-557.99,44.08082419129407,0.0,0.0,372.77835288129427
FXI,"FXI, YINN",267.05188614,83.71793700000003,0.0,0.0,-0.4400000000000013,-11.43,1.4079432088911756,0.0,0.0,340.3077663488914
CEG,"CEG, CEGX",247.38181180999993,210.19953100000004,17.92,0.0,0.0,-137.41,1.7008168916567061,0.0,0.0,339.7921597016565
SOEZ,"SOEZ, SOLT",-1592.0232401600001,1979.098145,43.87,0.0,-22.23,-89.67,15.248303126971232,0.0,0.0,334.29320796697084
