symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3348.596606,0.0,0.0,0.0,-419.42,28.184626946463975,0.0,0.0,2957.361232946464
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3034.555888,0.0,0.0,-30.14,-56.31,1.5008156190331217,0.0,0.0,2949.6067036190334
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,2092.225835,0.0,0.0,-32.54,-142.42,5.679505081757466,0.0,0.0,1922.9453400817576
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1812.127687,0.0,0.0,-74.0,-40.39,8.381908874485498,0.0,0.0,1706.1195958744854
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,1163.611913,0.0,0.0,0.0,-79.76,11.170546817951186,0.0,0.0,1095.0224598179511
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1170.214204,0.0,0.0,0.0,-275.99,10.528279415206443,0.0,0.0,904.7524834152066
SDS,PROSHARES ULTRASHORT S&P500,0.0,908.27656,0.0,0.0,-84.78999999999999,-84.91,16.934073297311546,0.0,0.0,755.5106332973116
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,725.831216,0.0,0.0,-46.84,-98.41,9.533678491889155,0.0,0.0,590.1148944918892
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,22.572349,0.0,0.0,-20.580000000000002,-2.19,0.44419438642431075,0.0,0.0,0.742363116424309
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,17.402048,0.0,0.0,-161.57,-62.68,2.0941179559814485,0.0,0.0,-44.86931909401853
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,23.419335,0.0,0.0,-171.68,-8.99,0.603133283018492,0.0,0.0,-52.223669456981504
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,174.987545,0.0,0.0,-18.34,-25.59,5.097898725664319,0.0,0.0,-243.5237854943357
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3477.777632,0.0,0.0,0.0,-582.36,22.64936175833405,0.0,0.0,-4037.4882702416658
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3560.895048,0.0,0.0,-131.54000000000002,-376.73,25.95218030880072,0.0,0.0,-4046.618825991199
