underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
CRWV,-2000.0581345218961,14773.564241,0.0,0.0,-2075.65,-620.44,133.72334180394336,0.0,0.0,10211.139448282049
COIN,4665.13369163,13972.064061999998,-14.11,0.0,-9575.28,-1809.9,686.895725283097,0.0,0.0,7924.803478913094
IREN,421.59407657,7603.056559999999,0.0,0.0,0.0,-1001.76,88.85657930994024,0.0,0.0,7111.74721587994
SMCI,12518.379123749999,9754.256486999999,0.0,0.0,-13376.08,-2474.9100000000003,377.1375348904734,0.0,0.0,6798.783145640471
BE,4251.302918140001,851.258973,0.0,0.0,0.0,-420.67999999999995,45.86319684134635,0.0,0.0,4727.745087981346
SNDK,7030.38581585,-2328.3848558038053,0.0,0.0,0.0,-258.17,79.13459552628271,0.0,0.0,4522.9655555724785
GDX,2121.63620452,2380.3279780000003,0.0,0.0,-12.04,-53.97,5.1474011743648935,0.0,0.0,4441.101583694365
NBIS,3352.8971649900013,1431.345552032306,0.0,0.0,0.0,-458.28,96.75888974784522,0.0,0.0,4422.721606770156
HOOD,5623.877033459999,7941.870865,0.0,0.0,-7512.1900000000005,-2442.72,295.46503796165274,0.0,0.0,3906.3029364216536
META,1151.1437932200001,6630.960728,35.489999999999995,0.0,-4005.1099999999997,-557.66,185.72790852779056,0.0,0.0,3440.5524297477923
LITE,621.34606391,2559.826786298371,0.0,0.0,0.0,-140.25,123.8575922880443,0.0,0.0,3164.780442496415
CRML,602.43947262,3710.524562,0.0,0.0,0.0,-1827.35,191.72560751032705,0.0,0.0,2677.3396421303273
MSTR,2933.54543381,24090.639067972443,-0.37,0.0,-22648.61,-2467.44,498.63136944768564,0.0,0.0,2406.3958712301283
AAOI,8640.65151543,-5673.408133000001,0.0,0.0,0.0,-765.3100000000001,165.47233472140312,0.0,0.0,2367.4057171514023
BLSH,2245.76861529,135.06565999999998,0.0,0.0,0.0,-82.31,13.35481865879473,0.0,0.0,2311.8790939487944
RGTI,3053.9685233600003,-463.3228009999999,0.0,0.0,0.0,-405.05,43.24968250311769,0.0,0.0,2228.845404863118
NVTS,13432.731733089999,-10581.593205000001,0.0,0.0,0.0,-1266.86,40.41460835458103,0.0,0.0,1624.693136444581
RKLB,2951.76394965,-1242.9061719785248,0.0,0.0,0.0,-161.08,54.52223724058149,0.0,0.0,1602.3000149120571
QUBT,1421.8201059699995,471.70462899999984,0.0,0.0,0.0,-468.69,22.71460636505051,0.0,0.0,1447.5493413350496
SOXX,1159.2409613999998,685.439888,5.37,0.0,-415.75,-108.87,3.438460317627697,0.0,0.0,1328.8693097176265
MARA,5107.1976525499995,15734.543518,-9.29,0.0,-18397.93,-1568.1100000000001,353.65611473194997,0.0,0.0,1220.0672852819503
CRCL,-1305.6069366099996,4058.8422889999993,0.0,0.0,-1086.71,-630.76,114.5764837611089,0.0,0.0,1150.3418361511085
TSLA,1258.5185508200002,468.19495,0.0,0.0,-410.53,-282.08,7.959620744095351,0.0,0.0,1042.0631215640951
XRPZ,-1179.00339272,2338.4078569999997,0.0,0.0,-15.370000000000001,-158.17000000000002,38.55020578474714,0.0,0.0,1024.414670064747
ETHA,-1718.8685569200002,2840.246043,-0.81,0.0,-22.09,-175.73000000000002,28.131046709843623,0.0,0.0,950.8785327898431
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BA,864.92924907,213.308452,0.0,0.0,-18.61,-148.55,3.4457940137314864,0.0,0.0,914.5234950837314
AVGO,803.0600117100003,201.804988,38.35,0.0,-32.69,-116.69,3.4032459320258837,0.0,0.0,897.2382456420255
CIFR,-125.04606831000001,1516.5490659999998,0.0,0.0,0.0,-521.21,11.455612643226909,0.0,0.0,881.7486103332267
KEEL,-1210.34816409,2241.7328390000002,0.0,0.0,0.0,-213.14999999999998,18.010988637242043,0.0,0.0,836.2456635472445
KLAC,564.1201670800001,317.33517599999993,13.7,0.0,0.0,-78.67,4.1536221307833765,0.0,0.0,820.6389652107832
LEU,676.9401128700001,392.9356429999999,0.0,0.0,0.0,-263.91,9.355899582890414,0.0,0.0,815.3216554528904
CRDO,-1146.7144293600004,2107.5639690000003,0.0,0.0,0.0,-170.49,14.354572135840108,0.0,0.0,804.7141117758401
HUT,-910.9025234799992,1934.4918949999997,0.0,0.0,0.0,-311.68,15.025542107818646,0.0,0.0,726.9349136278179
TER,908.0702667100002,7.889477000000056,3.9000000000000004,0.0,0.0,-237.97,6.089117297761324,0.0,0.0,687.9788610077621
WULF,-750.59222912,1688.511329,0.0,0.0,0.0,-290.21,13.051260539464195,0.0,0.0,660.7603604194637
UEC,490.23184974,257.65462699999966,0.0,0.0,0.0,-101.23,11.75692639866361,0.0,0.0,658.4134031386634
PLTR,1082.4869798499994,258.199834,0.0,0.0,-460.91999999999996,-255.91,19.130325615841876,0.0,0.0,642.9871394658412
BBAI,784.7204032900001,-31.005769,0.0,0.0,0.0,-196.93,21.946907470323726,0.0,0.0,578.7315417603239
GOOGL,861.5952200400006,-15.677498,12.0,0.0,-146.76999999999998,-155.35,1.8656670001966138,0.0,0.0,557.6633890401972
PLUG,2789.7228273299997,-1858.904854,0.0,0.0,0.0,-403.54,12.022267110280865,0.0,0.0,539.3002404402805
FLY,687.9726191600001,237.04834800000026,0.0,0.0,0.0,-456.41,65.56482370582519,0.0,0.0,534.1757908658255
COPX,223.8243875400001,351.82025400000003,0.0,0.0,0.0,-50.95,2.965468529692388,0.0,0.0,527.6601100696923
USAR,2267.32661109,-1181.2844949999999,0.0,0.0,0.0,-595.16,14.879089461056347,0.0,0.0,505.7612055510567
RKT,-388.0847594999999,901.4614079999999,0.0,0.0,0.0,-58.4,12.177633991100356,0.0,0.0,467.1542824911003
EWY,31.13865135,446.173155,0.0,0.0,-0.23,-23.2,5.690031464527128,0.0,0.0,459.57183781452716
OKLO,-7.5e-07,715.834711,0.0,0.0,0.0,-296.53,36.60706081407472,0.0,0.0,455.9117710640753
NVDA,1044.8469794399998,-58.417879,4.1899999999999995,0.0,-170.73000000000002,-370.16,3.1942988145860394,0.0,0.0,452.923399254586
MRNA,382.62660721,175.57684199999994,0.0,0.0,0.0,-112.66,7.357846723716785,0.0,0.0,452.9012959337168
URA,214.4498620500001,274.43920999999995,0.0,0.0,-43.519999999999996,-28.57,3.3191297021457893,0.0,0.0,420.118201752146
UUUU,7.42662618,557.936083,0.0,0.0,0.0,-170.49,22.888908090551766,0.0,0.0,417.7616172705516
CLS,-52.838314,489.904747,0.0,0.0,0.0,-47.1,17.19309185711519,0.0,0.0,407.1595248571151
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
VRT,683.3970860999998,-196.19832399999996,2.37,0.0,0.0,-107.62,3.262261946582358,0.0,0.0,385.21102404658177
GLXY,626.99829497,-1.5787559999999985,0.0,0.0,0.0,-273.5,25.32012318123496,0.0,0.0,377.23966215123505
GEV,212.7941001900001,225.97690899999998,5.0,0.0,0.0,-73.4,5.424153370005717,0.0,0.0,375.7951625600058
BMNR,1598.28233469,-711.5948059999992,0.0,0.0,0.0,-557.99,44.08082419129407,0.0,0.0,372.77835288129427
FXI,267.05188614,83.71793700000003,0.0,0.0,-0.4400000000000013,-11.43,1.4079432088911756,0.0,0.0,340.3077663488914
CEG,247.38181180999993,210.19953100000004,17.92,0.0,0.0,-137.41,1.7008168916567061,0.0,0.0,339.7921597016565
SOEZ,-1592.0232401600001,1979.098145,43.87,0.0,-22.23,-89.67,15.248303126971232,0.0,0.0,334.29320796697084
KWEB,374.51646191000003,-16.65676000000002,0.0,0.0,-33.07,-12.23,3.0870118983090604,0.0,0.0,315.64671380830885
EOSE,5865.96306699,-5231.811227,0.0,0.0,0.0,-365.67,30.804273771951845,0.0,0.0,299.28611376195136
LAC,133.78444964000002,297.08781,0.0,0.0,0.0,-165.37,8.532312866131305,0.0,0.0,274.03457250613127
SNOW,84.88809887999969,343.075795,0.0,0.0,-114.75,-50.94,8.019649575565587,0.0,0.0,270.2935434555653
CMG,173.89085251999995,44.138375,0.0,0.0,0.0,-61.22,1.2542200875432234,0.0,0.0,158.06344760754317
CORZ,80.1532880599998,197.113853,0.0,0.0,0.0,-122.9,3.639662799095868,0.0,0.0,158.00680385909573
FIG,-415.69040836999994,600.5592500000002,0.0,0.0,0.0,-48.980000000000004,18.33645301260674,0.0,0.0,154.22529464260697
ALAB,-3694.0178963300004,3924.7879499999995,0.0,0.0,0.0,-98.60000000000001,18.13003475589234,0.0,0.0,150.3000884258945
COHR,0.0,233.1753,0.0,0.0,0.0,-93.97,9.706462900955145,0.0,0.0,148.91176290095518
U,671.1773520000002,-492.3682469999999,0.0,0.0,0.0,-53.28,15.32160847725005,0.0,0.0,140.85071347725034
GLW,32.045993749999994,136.948858,3.08,0.0,0.0,-38.58,4.598227457075572,0.0,0.0,138.0930792070756
AAL,177.59637472,0.0,0.0,0.0,0.0,-45.63,0.0,0.0,0.0,131.96637472
DNN,-69.68266600000001,221.66223100000002,0.0,0.0,0.0,-34.76,2.3955265436953543,0.0,0.0,119.61509154369537
SOFI,573.49541531,-359.93290900000005,0.0,0.0,-16.97,-88.19,8.8319512513374,0.0,0.0,117.23445756133697
BULL,12.045780800000017,150.09298800000002,0.0,0.0,0.0,-54.6,4.024618623026644,0.0,0.0,111.56338742302665
SPOT,122.29723571000001,17.665243000000004,0.0,0.0,0.0,-32.23,2.0925058072689775,0.0,0.0,109.82498451726897
SATS,408.03706351000005,-218.17614799999993,0.0,0.0,0.0,-81.76,0.0,0.0,0.0,108.1009155100001
UBER,248.03712821000005,-131.28483,0.0,0.0,0.0,-15.040000000000001,1.7237979134991828,0.0,0.0,103.43609612349923
MPWR,0.0,96.951313,0.0,0.0,0.0,-2.12,5.547814659479949,0.0,0.0,100.37912765947996
CSCO,146.5041246300001,0.0,49.05,0.0,-25.45,-70.69,0.0,0.0,0.0,99.41412463000006
XPEV,119.11731521000004,-1.5337310000000173,0.0,0.0,0.0,-24.150000000000002,2.60314600925434,0.0,0.0,96.03673021925437
FCX,85.43827656,24.813671999999997,6.15,0.0,0.0,-23.3,2.0419285927600894,0.0,0.0,95.1438771527601
AXON,79.130777,21.453536,0.0,0.0,0.0,-6.18,0.0,0.0,0.0,94.404313
ACHR,-1.642182689999999,129.27099999999996,0.0,0.0,0.0,-43.61,10.074159250434763,0.0,0.0,94.09297656043464
AXTI,0.0,61.020432999999684,0.0,0.0,0.0,-134.85999999999999,165.49942514192446,0.0,0.0,91.6598581419239
XBI,96.92414328999999,0.0,0.0,0.0,0.0,-17.64,0.0,0.0,0.0,79.28414328999997
QS,124.67713215999996,19.978792,0.0,0.0,0.0,-72.86,7.39059547011129,0.0,0.0,79.1865196301112
ISRG,98.83789711999998,0.0,0.0,0.0,0.0,-22.73,0.0,0.0,0.0,76.10789711999996
TSUI,183.82085732999985,0.0,0.0,0.0,0.0,-109.17,0.0,0.0,0.0,74.65085732999978
