underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,16661.210511052508,-591.3103869999998,0.0,0.0,-1941.81,-787.4100000000001,330.14407351099595,0.0,0.0,13670.824197563505
SMCI,11610.3555874,6689.7648850000005,0.0,0.0,-4267.48,-1012.88,576.4154799791286,0.0,0.0,13596.17595237913
MSTR,3187.686205575381,19541.191744000003,-0.37,0.0,-13349.240000000002,-1686.64,740.7738943853221,0.0,0.0,8433.4018439607
IONQ,10405.30167004,4929.170143000001,0.0,0.0,-8212.869999999999,-1693.8,607.7675749891566,0.0,0.0,6035.569388029159
COIN,3079.424106628006,6225.153558000002,0.0,0.0,-3218.8599999999997,-731.9200000000001,594.6613706222769,0.0,0.0,5948.459035250275
CRWV,26.82224812999999,5054.127083,0.0,0.0,-333.68,-379.98,201.25149238786287,0.0,0.0,4568.540823517864
GDX,2121.63620452,2314.7686129999997,0.0,0.0,-10.84,-48.58,6.166157766877876,0.0,0.0,4383.150975286878
CRCL,1937.63175749,2542.3216140000004,0.0,0.0,0.0,-344.12,68.78432136196685,0.0,0.0,4204.617692851967
CRML,1156.96347002,3689.4189850000002,0.0,0.0,0.0,-1002.35,157.83078860824102,0.0,0.0,4001.8632436282405
BE,2616.19014678,1333.7131969999998,0.0,0.0,0.0,-211.07999999999998,63.114822240247776,0.0,0.0,3801.9381660202466
IREN,421.59407826,3419.307722,0.0,0.0,0.0,-625.14,124.32323433977666,0.0,0.0,3340.085034599777
NVTS,-3934.8014114100006,8048.124436,0.0,0.0,0.0,-981.11,55.66407008391088,0.0,0.0,3187.8770946739096
MARA,5107.1976525499995,10132.044039,-9.29,0.0,-11283.5,-1048.04,282.9731498149607,0.0,0.0,3181.3848413649584
BLSH,2245.76861529,118.38992300000018,0.0,0.0,0.0,-69.50999999999999,8.074269241559076,0.0,0.0,2302.7228075315593
RIOT,4854.89496376,-313.189214,0.0,0.0,-2330.68,-481.24,468.28576041260254,0.0,0.0,2198.071510172602
AAOI,6120.37260367,-3773.079025,0.0,0.0,0.0,-376.81,124.20287586792836,0.0,0.0,2094.6864545379285
AMD,-7981.10817035,14535.194840999997,0.0,0.0,-3595.6000000000004,-1411.37,480.12342400279607,0.0,0.0,2027.240094652796
RKLB,2951.76394965,-1346.8345900000002,0.0,0.0,0.0,-74.85,24.7359998460341,0.0,0.0,1554.815359496034
MU,-960.0115856999992,2799.7982,3.0,0.0,-491.28999999999996,-221.02,249.36744166405396,0.0,0.0,1379.8440559640549
META,1151.14379598,2630.841444999999,12.6,0.0,-2605.5299999999997,-293.54,273.304032667529,0.0,0.0,1168.8192736475287
TSM,941.0817419999998,401.163744,37.559999999999995,-7.89,-223.10999999999999,-164.22,162.71959356098674,0.0,0.0,1147.3050795609868
LITE,0.0,1142.962082,0.0,0.0,0.0,-65.96,35.68281879918,0.0,0.0,1112.68490079918
QUBT,1421.8201053799994,-26.638444000000163,0.0,0.0,0.0,-390.25,19.61507186729892,0.0,0.0,1024.546733247299
TSLA,1238.87959933,433.30063099999995,0.0,0.0,-402.9,-271.5,8.990197648564253,0.0,0.0,1006.7704279785644
XRPZ,-1179.00339278,2296.454721,0.0,0.0,-13.38,-135.91,23.778541440768826,0.0,0.0,991.9398696607686
FLY,807.0481197500002,364.9197469999999,0.0,0.0,0.0,-259.98,43.963298441763726,0.0,0.0,955.9511651917633
BA,830.35836202,280.299163,0.0,0.0,-16.68,-145.12,3.119941119289546,0.0,0.0,951.9774661392895
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
HIMS,164.01105435,1937.240317,0.0,0.0,-1111.4,-173.47000000000003,128.905799179302,0.0,0.0,945.287170529302
AVGO,831.2920216900002,169.852737,34.45,0.0,-30.49,-113.41999999999999,4.430971621086394,0.0,0.0,896.1157303110867
HOOD,4279.30277959,-871.1972250000003,0.0,0.0,-2064.79,-1013.5699999999999,515.7543739280987,0.0,0.0,845.4999285180993
CIFR,-835.1789947499999,1991.847065,0.0,0.0,0.0,-355.38,22.16022385100549,0.0,0.0,823.4482941010051
LEU,658.4812488700002,353.1772250000001,0.0,0.0,0.0,-236.26,3.518358634110383,0.0,0.0,778.9168325041106
KLAC,629.22448085,176.03943800000002,13.7,0.0,0.0,-72.84,4.076745165338535,0.0,0.0,750.2006640153381
NBIS,22.826980419999018,919.2534639999976,0.0,0.0,0.0,-326.55,92.36515907152273,0.0,0.0,707.8956034915172
ETHA,-3492.26280372,4350.5510620000005,-0.81,0.0,-20.099999999999998,-155.14,16.934380277926273,0.0,0.0,699.1726385579259
UEC,-145.14036226000002,867.325235,0.0,0.0,0.0,-74.67,8.394643513851227,0.0,0.0,655.9095162538513
TER,576.6196443900001,252.236295,3.12,0.0,0.0,-219.92,3.423258428010589,0.0,0.0,615.4791978180106
BBAI,562.8859308100002,191.515832,0.0,0.0,0.0,-162.37,13.321008685611599,0.0,0.0,605.3527714956117
HUT,-1010.4879505700001,1825.1978020000001,0.0,0.0,0.0,-235.22,23.39294936658714,0.0,0.0,602.8828007965894
PLTR,-173.37606589999996,1446.193225,0.0,0.0,-454.58,-248.37,11.285777027180488,0.0,0.0,581.152936127181
GOOGL,861.5952203500001,-15.464894999999999,11.34,0.0,-145.61,-153.57,2.5978060886434715,0.0,0.0,560.8881314386445
COPX,223.8243875400001,347.41591900000003,0.0,0.0,0.0,-47.160000000000004,3.6419016541446116,0.0,0.0,527.7222081941449
WULF,-447.1978820399995,1185.6201380000002,0.0,0.0,0.0,-238.27,23.396744650041576,0.0,0.0,523.5490006100417
BMNR,1598.2823347,-727.3259259999995,0.0,0.0,0.0,-420.59000000000003,35.75453656928462,0.0,0.0,486.12094526928377
PLUG,123.24728844999936,705.9230789999999,0.0,0.0,0.0,-353.21,7.168592462275664,0.0,0.0,483.1289599122756
