run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-06-06,AMD,0.0,0.0,-4337.94539412,-9.301310935546121,etf_implied,0.0,72.0,3.0,0.041666666666666664,True,True
2026-06-06,ASTS,-13600.847673782497,-145.3082016429754,-4586.4,-49.0,plan,0.0,49.0,9.0,0.1836734693877551,True,True
2026-06-06,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-06,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-06-06,BE,0.0,0.0,-16080.210000000001,-61.0,etf_implied,0.0,61.0,0.0,0.0,True,True
2026-06-06,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-06,BLSH,0.0,0.0,0.0,0.0,none,0.0,149.0,18.0,0.12080536912751678,False,False
2026-06-06,BMNR,0.0,0.0,0.0,0.0,none,0.0,1148.0,0.0,0.0,False,False
2026-06-06,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-06,COIN,-519.6934230964071,-3.4100618313412534,-729.8579679000001,-4.789094277559055,plan,0.0,386.0,1.9999999999999432,0.00518134715025892,True,True
2026-06-06,CRCL,0.0,0.0,-10023.80330952,-124.86052951569508,etf_implied,0.0,368.0,0.0,0.0,True,True
2026-06-06,CRWV,-8790.27451149954,-87.56125621575396,-22019.54181225,-219.3399921531029,plan,0.0,250.0,9.000000000000028,0.036000000000000115,True,True
2026-06-06,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-06,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-06-06,DKNG,0.0,0.0,0.0,0.0,none,0.0,50.0,15.0,0.3,False,False
2026-06-06,HOOD,0.0,0.0,0.0,0.0,none,0.0,652.0,4.0,0.006134969325153374,False,False
2026-06-06,IBIT,0.0,0.0,0.0,0.0,none,0.0,1478.0,14.000000000000227,0.009472259810554958,False,False
2026-06-06,IONQ,0.0,0.0,0.0,0.0,none,0.0,801.0,0.0,0.0,False,False
2026-06-06,IREN,-10837.432911590842,-199.40078954168982,-21632.995381800003,-398.03119377736897,plan,0.0,923.0,18.0,0.01950162513542795,True,True
2026-06-06,IWM,0.0,0.0,0.0,0.0,none,0.0,5.0,0.0,0.0,False,False
2026-06-06,KEEL,0.0,0.0,0.0,0.0,none,0.0,3539.0,0.0,0.0,False,False
2026-06-06,LITE,-14671.035492804964,-16.98704987240924,0.0,0.0,plan,0.0,20.0,0.0,0.0,True,True
