underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
IREN,"IRE, IREG, IREN, IREX, IREZ",14897.106493060008,128698.98427054001,5
ASTS,"ASTN, ASTS, ASTX",12342.24444957,50341.23832605001,3
QBTS,"QBTS, QBTX, QBTZ, QBY",12291.824236246403,68180.9518951936,4
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",11193.427298449998,95474.03609236999,5
CRML,"CRML, CRMU, CRMX",10588.037104750001,154543.92289525,3
BE,"BE, BEG, BEX, BEZ",8253.868855549996,65880.03748045,4
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",8024.22784268,71109.45877636,5
MSTR,"MSTP, MSTR, MSTU, MSTX, MSTZ, MTYY",6960.865498627194,116010.2679695328,6
SMCI,"SMCI, SMCL, SMCX, SMYY",6335.63515917,66950.76484083,4
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",6279.983906810001,87954.09971769,6
NVTS,"NVTS, NVTX",6204.751647159999,56896.52835284,2
ONDS,"ONDG, ONDL, ONDS",5944.24454372,52359.45545628,3
AMD,"AMD, AMDG, AMDL, AMUU, AMYY, DAMD",5215.789780185299,70618.8210080547,6
RCAT,"RCAT, RCAX",4095.1465559999997,46574.133444,2
FLY,"FLY, FLYT",3976.381120150003,44181.01887985,2
AAOI,"AAOI, AAOX",3482.0481234000035,116877.9518766,2
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",3204.4862531241024,104336.3937468759,6
RKLB,"RKLB, RKLX, RKLZ",3136.1890470399976,25742.200518159996,3
KEEL,"KEEL, KEEX",3002.697844799999,33307.4421552,2
PL,"PL, PLU",2900.6634361800006,20168.85656382,2
SNDK,"SNDK, SNDU, SNXX",2877.242619839997,50139.63738016,3
OKLO,"OKLL, OKLO",2740.4926633600007,29092.827336640003,2
LUNR,"LUNL, LUNR",2635.3332661599998,37646.58673384,2
SVIX,"SVIX, UVIX",2494.467862800001,12261.9878628,2
EOSE,"EOSE, EOSU",2422.8636383999983,41728.0163616,2
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",2408.15897365,88553.40102635,5
