underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,14897.106493060008,128698.98427054
ASTS,space,override,1.0,letf,3.228723229175,computed,12342.24444957,50341.23832605001
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,12291.824236246404,68180.9518951936
NBIS,software,override,1.0,letf,3.1657766037233936,computed,11193.427298449998,95474.03609237
CRML,metals,override,1.0,letf,3.6140463211839493,computed,10588.086788229994,154543.87321177
BE,clean,override,1.0,letf,4.162849671111322,computed,8253.868855549996,65880.03748045
CRCL,software,override,1.0,letf,3.033920107686827,computed,8024.22784268,71109.45877636
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,6960.865498627194,116010.2679695328
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,6335.505205019996,66950.89479498
CRWV,software,override,1.0,letf,2.920453197830077,computed,6279.983906810001,87954.09971769
NVTS,semis,override,1.0,letf,4.257920064257825,computed,6204.751647159999,56896.52835284
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,5944.24454372,52359.45545628
AMD,semis,override,1.0,letf,2.9068621008108337,computed,5215.683220328398,70618.9275679116
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,4095.146556,46574.133444
FLY,evtol,override,1.0,letf,3.159727083891268,computed,3976.381120150003,44181.01887985
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,3482.0481234000035,116877.9518766
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,3204.4862531241024,104336.3937468759
RKLB,space,override,1.0,letf,3.3248528972263798,computed,3136.1890470399976,25742.20051816
KEEL,industrials,override,1.0,letf,4.003667720688266,computed,3002.697844799999,33307.4421552
PL,space,override,1.0,letf,2.664894242213652,computed,2900.6634361800006,20168.85656382
SNDK,semis,override,1.0,letf,3.933462322427434,computed,2877.242619839997,50139.63738016
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,2740.4926633600007,29092.827336640003
LUNR,space,override,1.0,letf,3.5099023294971254,computed,2635.33326616,37646.58673384
SVIX,other,default,0.1,volatility_etp,3.650087775125126,computed,2494.467862800001,12261.9878628
EOSE,clean,override,1.0,letf,3.844981710659709,computed,2422.8636383999983,41728.0163616
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,2408.025752319999,88553.53424768
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,2397.548479732999,116714.967456067
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,1984.7488177600007,20620.37118224
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,1896.19162144,19652.36837856
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,1871.7574449600013,34634.64255504
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,1768.9266313000007,26516.2733687
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,1653.2150489600008,23711.58495104
USAR,industrials,override,1.0,letf,3.040864297428169,computed,1530.626322879999,14692.713677119998
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,1472.0925054499985,16997.627494549997
EWY,intl,override,1.0,letf,2.584677129398439,computed,1441.7979099600002,8719.22209004
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,1319.3550673724012,21579.6449326276
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,1310.2376811500008,15308.96231885
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,1276.1728842600005,26428.10711574
BBAI,software,override,1.0,letf,3.0555413304637407,computed,1271.0169568,13479.3830432
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1263.69,1263.69
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,1237.85603886,2659.74396114
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,1201.6955853933996,22593.1844146066
