underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
LITE,"LITE, LITX",15617.682232444964,48270.78875316496,2
SNDK,"SNDK, SNDU, SNXX",14866.934618399126,62186.03836111912,3
CBRS,CBRS,13740.049999999996,-13740.049999999996,1
CRML,"CRML, CRMU, CRMX",10508.115101049989,154623.84489895002,3
NVTS,"NVTS, NVTX",6285.381960779996,56815.89803922,2
ONDS,"ONDG, ONDL, ONDS",5928.08421338,52375.615786619994,3
CRCL,"CCUP, CRCA, CRCG, CRCL",5607.874603259999,68579.5816467,4
IREN,"IRE, IREG, IREN, IREX",4150.117692020842,117854.84813116085,4
RCAT,"RCAT, RCAX",4070.176585000001,46599.103415,2
FLY,"FLY, FLYT",4009.3254156600015,44148.07458434,2
NBIS,"NBIG, NBIL, NBIS, NEBX",3731.6794413599964,88017.47145864,4
AAOI,"AAOI, AAOX",3482.702962379997,116877.29703762001,2
BE,"BE, BEG, BEX",3017.571181970001,60634.15541293,3
KEEL,"KEEL, KEEX",2962.981007999999,33347.158992,2
PL,"PL, PLU",2889.605178060001,20179.91482194,2
OKLO,"OKLL, OKLO",2735.28738496,29098.032615040003,2
LUNR,"LUNL, LUNR",2642.2687709599995,37639.65122904,2
EOSE,"EOSE, EOSU",2462.8781136,41688.0018864,2
UUUU,"UUUG, UUUU",1973.3470881600006,20631.77291184,2
RGTI,"RGTI, RGTU, RGTX",1911.4440790400004,19637.11592096,3
BMNR,"BMNG, BMNR, BMNU",1847.627870960001,34658.77212904,3
ALAB,"ALAB, LABX",1624.38842768,23740.41157232,2
USAR,"USAR, USGG",1527.2198147199997,14696.120185279999,2
ETHA,"ETHA, ETHT, ETHU, ETU",1463.6893440999988,17006.0306559,4
EWY,"EWY, KORU",1439.0760453400003,8721.94395466,2
CIFR,"CIFG, CIFR, CIFU",1317.314536270801,21581.685463729198,3
OPEN,"OPEG, OPEN, OPEX",1306.0856272500005,15313.11437275,3
BBAI,"BAIG, BBAI",1276.760778400001,13473.6392216,2
GLXY,"GLGG, GLXU, GLXY",1253.4088022340002,26450.871197766,3
HIMS,"HIMS, HIMZ",1199.1114445249987,13641.229881324998,2
HUT,"HUT, HUTG",1193.855742411999,22601.024257587997,2
QUBT,"QUBT, QUBX",1168.2874647999997,19100.0925352,2
CRDO,"CRDO, CRDU",1135.242742280001,22036.437257719997,2
TSUI,"TSUI, TXXS",1106.1165021999986,15019.0430978,2
RDW,"RDW, RDWU",1100.2513766399989,13696.64862336,2
CLSK,"CLSK, CLSX",1051.5141883655997,39755.3235048456,2
WDC,"WDC, WDCX",1048.2297348999991,11233.050265100002,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",962.3509927999994,22794.2490072,4
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",931.0169450143057,25530.319033729706,5
ACHR,"ACHR, ARCX",807.6443039600003,6782.155696039999,2
WULF,"WULF, WULX",802.2579103199987,22189.742089680003,2
CLS,"CLS, CSEX",754.3934649999992,13370.586535,2
INTC,"INTC, INTW, LINT",730.8558463699997,8392.78415363,3
GEMI,"GEMG, GEMI",695.3450630549987,12755.244936945,2
IONQ,"IONL, IONQ, IONX, QPUX",682.2611977199977,24848.974786079998,4
QS,"QS, QSU",623.8900914099995,5297.34990859,2
PONY,"PONX, PONY",617.5613663999998,6416.358633599999,2
APP,"APP, APPX",590.2765964500004,10553.72340355,2
SBET,"SBET, SBTU",587.1369487800002,11754.683051220001,2
AVAV,"AVAV, AVXX",523.9326541999994,8028.3873458,2
PLUG,"PLUG, PLUL",507.93737533439935,7047.312624665601,2
SOXX,"SOXL, SOXX",501.4154914000005,7055.3645086,2
ARM,"ARM, ARMG",459.2706140400005,7085.1893859599995,2
SOEZ,"SOEZ, SOLT",454.43431050000027,7979.225689499999,2
RKT,"RKT, RKTL",450.9721754399998,6531.82782456,2
TDOG,"TDOG, TXXD",447.5246075399996,6221.6433924600005,2
SRPT,"SRPT, SRPU",441.70652073419933,7748.293479265801,2
ORCL,"ORCL, ORCU, ORCX",432.0014182600007,8115.19858174,3
UEC,"UEC, UECG",392.3428576000001,8083.157142399999,2
LAC,"LAC, LACG",386.98944280000023,5275.510557199999,2
GDX,"GDX, GDXU, NUGT",381.26033826,6556.65966174,3
UPST,"UPST, UPSX",345.28536849999955,6673.3546315,2
MRVL,"MRVL, MVLL",337.5021282800003,3878.01787172,2
FIG,"FIG, FIGG",323.7708924000008,10507.7291076,2
BLSH,"BLSG, BLSH",311.6485734400003,7722.43142656,2
SOFI,"SOFA, SOFI, SOFX",300.1634982687999,7073.6365017312,3
GDXJ,"GDXJ, JNUG",298.55910300000005,2920.320897,2
AVGO,"AVGG, AVGO, AVL",286.22768047,4342.532319530001,3
FIGR,"FGRU, FIGR",283.0414478434004,7808.118552156599,2
CORZ,"CORZ, COZX",281.6804817374,7266.519518262601,2
AFRM,"AFRM, AFRU",273.4047819621994,4052.0752180378004,2
MP,"MP, MPG, MPL",254.5949944805002,4598.1650055195005,3
PLTR,"PLTA, PLTG, PLTR, PLTU, PTIR",253.4195336800001,10588.98046632,5
ZETA,"ZETA, ZETX",252.86428689169998,7101.815713108301,2
GLW,"GLW, GLWG",240.7099635200002,3666.05003648,2
PAAS,"PAAS, PAAU",238.10585478150006,4819.8670132185,2
SOUN,"SOUN, SOUX",238.05151448119955,3604.7484855188004,2
LMND,"LMND, LMNX",223.92494739000017,3995.7950526100003,2
U,"U, UNX",222.03305758920033,9520.7469424108,2
TER,"TER, TERG",219.86393848000012,3359.4360615200003,2
ASML,"ASML, ASMU",194.66470832000005,3088.81529168,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",185.5174095911998,8416.4825904088,5
SHOP,"SHOP, SHPU",185.04908999999998,5072.87091,2
AMD,"AMD, AMDG, AMDL, AMUU",183.8923192555444,14106.228998615543,4
LEU,"LEU, LEUX",170.7282583599997,3388.43174164,2
ALB,"ALB, ALBG",168.90948734640006,2318.1305126536,2
KTOS,"KTOS, KTUP",146.19498079999994,4184.2850192000005,2
TEM,"TEM, TEMT",145.6210022399996,4311.65899776,2
TTD,"TTD, TTDU",134.68943424999998,2498.71056575,2
BULL,"BULG, BULL, BULX",125.73023568179974,3771.8697643182004,3
DUOL,"DUOG, DUOL",125.24886336199961,7506.851136638001,2
COHR,"COHR, COHX",120.36376503999963,7419.436234960001,2
RDDT,"RDDT, RDTL",113.39936699999998,6824.600633,2
MRNA,"MRNA, MRNX",109.37760153739964,4349.9823984626,2
COPX,"COPX, COPZ",105.21647351999968,3442.9435264800004,2
NOW,"NOW, NOWL",99.96275419000017,2823.73724581,2
NIO,"NIO, NIOG",98.30885064099994,2560.251149359,2
DNN,"DNN, DNNG",96.71356877359995,3139.3264312264,2
NET,"NET, NETG",83.91843576320014,1916.9615642367999,2
MSTR,"MSTP, MSTR, MSTU, MSTX",79.65210469998397,5926.584470811984,4
NVO,"NVO, NVOX",77.18833691999998,2500.41166308,2
ANET,"ANEL, ANET",72.42695075000006,3321.51304925,2
DKNG,"DKNG, DKNX",71.64433631499969,2421.3556636850003,2
LRCX,"LRCU, LRCX",68.35035375000007,3571.0096462499996,2
KLAC,"KLAC, KLAG",66.7153464628002,3795.9288935372006,2
JOBY,"JOBX, JOBY",66.13604800000007,2703.3639519999997,2
EWW,"EWW, MEXX",65.02005196000005,1887.5799480399999,2
CRWD,"CRWD, CRWL",64.29283083999997,1277.7471691599999,2
NEM,"NEM, NEMG",63.92823639150015,2927.3717636084994,2
QCOM,"QCML, QCMU, QCOM",58.474512300000015,2964.6854876999996,3
XPEV,"XPEG, XPEV",55.885049839999965,2496.1149501600003,2
SATS,"SATG, SATS",52.15855781999994,1808.32144218,2
URA,"URA, URAA",51.27173760000005,3573.5282624,2
SNOW,"SNOU, SNOW",50.693518980000135,6144.06648102,2
OKTA,"OKTA, OKTG",45.34504548280029,3753.6949545171997,2
FXI,"FXI, YINN",43.70753488000014,2944.79246512,2
SNAP,"SNAG, SNAP",38.03626698239941,5457.0037330176,2
ETOR,"ETOR, ETRL",32.377429459500036,2490.8025705405,2
XYZ,"XYZ, XYZG",31.03405866350022,2558.6659413365,2
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",29.274008169399963,4482.9259918306,5
PYPL,"PYPG, PYPL",26.74439585250002,1459.6956041475,2
APH,"APH, APHU",24.180340799999954,1363.9196591999998,2
UBER,"UBER, UBRL",20.79429660149981,2666.1857033984998,2
NU,"NU, NUG",17.593072324800005,221.8069276752,2
KWEB,"CWEB, KWEB",14.187095360000058,2148.97290464,2
SBUX,"SBU, SBUX",8.722520976799956,563.0174790232,2
FCX,"FCX, FCXG",7.833858080000027,2907.18614192,2
CEG,"CEG, CEGX",5.280785480000077,2543.01921452,2
PANW,"PALU, PANG, PANW",4.146120010799905,4348.6538799892005,3
COIN,"COIA, COIG, COIN, CONL, CONX",3.8648578098736834,15559.328684525874,5
SPOT,"SPOG, SPOT",2.3185106215998985,2979.3814893784,2
BABA,"BABA, BABU, BABX",-3.560477148456812,3852.853890811543,3
AAPL,"AAPB, AAPL",-9.389619431200003,1238.7496194311998,2
CRM,"CRM, CRMG",-11.002158049999707,3352.88215805,2
BIDU,"BIDG, BIDU",-19.157868160000135,1235.75786816,2
CMG,"CMG, CMGG",-19.57210356749988,1310.5321035675,2
MARA,"MARA, MRAL",-20.51947458615632,1366.3116073738438,2
IBIT,"BITU, BITX, BTCL, IBIT",-31.710290698559902,4490.91443370144,4
META,"FBL, META, METU",-38.32215552288358,2853.3437024771165,3
RBLX,"RBLU, RBLX",-41.23821900000007,3888.6782190000004,2
ADBE,"ADBE, ADBG",-42.29841882000005,1550.93841882,2
IBM,IBX,-61.35242135000001,61.35242135000001,1
MSFT,"MSFT, MSFU, MSFX",-61.88034877999996,2561.90034878,3
VST,"VST, VSTL",-65.44506700000011,3040.645067,2
AMZN,"AMZN, AMZU, AMZZ",-66.64314950999994,1542.82314951,3
GOOGL,"GGLL, GOOGL, GOOX",-77.71153662000006,2288.89153662,3
NFLX,"NFLU, NFLX, NFXL",-79.87317179999991,2545.2731718,3
VRT,"VRT, VRTL",-85.59918444000027,3090.69918444,2
SPY,"SPXL, SPY",-95.8117084800001,3046.01170848,2
ARKK,"ARKK, TARK",-101.31010604000016,2038.05010604,2
RIOT,"RIOT, RIOX",-106.26563805917704,5266.934657660823,2
IWM,"IWM, URTY",-113.92982069999971,2930.4298206999997,2
QQQ,"QQQ, TQQQ",-120.33776624999996,2940.5777662499995,2
UNH,"UNH, UNHG, UNHU",-129.33973808439987,2526.1597380844,3
BA,"BA, BOEG, BOEU",-135.85330016050034,2721.2533001604997,3
B,"B, BU",-138.20020475220008,2111.2002047522,2
XOP,"GUSH, XOP",-148.36802111999987,2140.24802112,2
MU,"MU, MULL, MUU",-151.4794157791357,12359.369643680864,3
SMCI,"SMCI, SMCL, SMCX",-165.32146172822786,8494.079435791773,3
CVNA,"CVNA, CVNX",-211.94597053599978,2739.3259705359997,2
CNC,"CNC, CNCG",-241.816433684,6724.136433684,2
OSCR,"OSCR, OSCX",-244.17499636799948,9901.114996368,2
DELL,"DELL, DLLL",-295.43232709999984,5816.8923271,2
TSM,"TSM, TSMG, TSMU",-331.0040546147218,3721.8085683724785,3
LLY,LLYX,-450.69117903,450.69117903,1
GEV,"GEV, GEVG, GEVX",-544.1515590100001,4278.59155901,3
QBTS,"QBTS, QBTX",-667.7668167000011,28085.5074417,2
ASTS,"ASTS, ASTX",-809.5735150175024,37184.0688625825,2
SVIX,SVIX,-2853.4852683569525,2853.4852683569525,1
RKLB,"RKLB, RKLX",-5725.368366118091,16865.322008441908,2
CRWV,"CRWG, CRWU, CRWV, CWVX",-7898.608646385266,61437.63118681473,4
