underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CVNA,-1615.2148580000003,0.19877341606276874,0.8012265839372311,0.0,1263.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19877341606276874,0.8012265839372311,0.0,0.8012265839372311
BULL,-38.85763799999998,1.0,0.0,0.0,1948.8,0.36481114590517244,0.0,0.0,0.36481114590517244,0.0,0.0,0.0,0.0,0.0,0.6351888540948276,0.0,0.0,0.6351888540948276
AMD,40718.24856283,0.7750610276387634,0.223211172231193,0.001727800130043733,33579.36,0.20728795610160533,0.7665728373677044,0.0,0.20728795610160533,0.7665728373677044,0.0,0.0,0.0,0.0,0.5677730715371581,0.5433616651365114,0.001727800130043733,0.5677730715371581
LITE,70.53739099999984,0.4944591172802398,0.0,0.5055408827197603,17273.2,0.9463643454530717,0.0,0.0,0.9463643454530717,0.0,0.0,0.0,0.0,0.0,0.4519052281728319,0.0,0.5055408827197603,0.5055408827197603
HIMS,-263.00527169,0.13563367058019218,0.8643663294198077,0.0,14142.6,0.4391505481028948,0.4357715573586186,0.0,0.4391505481028948,0.4357715573586186,0.0,0.0,0.0,0.0,0.3035168775227026,0.4285947720611891,0.0,0.4285947720611891
ASTS,-1334.652975,0.594314020092002,0.0,0.40568597990799804,4586.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40568597990799804,0.0,0.40568597990799804,0.40568597990799804
CRCL,-4516.011334000002,0.6299822111396541,0.0,0.370017788860346,29543.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37001778886034586,0.0,0.370017788860346,0.370017788860346
CRWV,-1296.1714887900002,0.6137752168279306,0.05667611838685856,0.32954866478521083,25097.5,0.8020714780644739,0.19792852193552626,0.0,0.8020714780644738,0.19792852193552624,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.0,0.1882962612365432,0.1412524035486677,0.32954866478521083,0.32954866478521083
EWY,438.084435,1.0,0.0,0.0,5080.51,0.7162100045152947,0.0,0.0,0.7162100045152947,0.0,0.0,0.0,0.0,0.0,0.2837899954847053,0.0,0.0,0.2837899954847053
PL,-2369.931644,1.0,0.0,0.0,11534.76,0.7485284968061754,0.0,0.0,0.7485284968061754,0.0,0.0,0.0,0.0,0.0,0.2514715031938246,0.0,0.0,0.2514715031938246
ACHR,-402.792672,1.0,0.0,0.0,3794.9,0.7866932560963398,0.0,0.0,0.7866932560963398,0.0,0.0,0.0,0.0,0.0,0.21330674390366022,0.0,0.0,0.21330674390366022
QS,320.23684899999995,1.0,0.0,0.0,2960.62,0.787535386972999,0.0,0.0,0.787535386972999,0.0,0.0,0.0,0.0,0.0,0.21246461302700104,0.0,0.0,0.21246461302700104
ONDS,103.363102,1.0,0.0,0.0,29151.85,0.7960937455523406,0.0,0.0,0.7960937455523406,0.0,0.0,0.0,0.0,0.0,0.20390625444765942,0.0,0.0,0.20390625444765942
HOOD,-4566.81259941,0.09015492477926454,0.9098450752207354,0.0,53770.44,0.2285276075401038,0.7118767065565615,0.0,0.2285276075401038,0.7118767065565615,0.0,0.0,0.0,0.0,0.13837268276083925,0.1979683686641739,0.0,0.1979683686641739
NVTS,40055.275791,1.0,0.0,0.0,31550.64,0.8033399117368142,0.0,0.0,0.8033399117368142,0.0,0.0,0.0,0.0,0.0,0.19666008826318582,0.0,0.0,0.19666008826318582
BE,6352.461052999999,0.804971649623115,0.0,0.19502835037688507,16080.210000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19502835037688504,0.0,0.19502835037688507,0.19502835037688507
USAR,4426.57498208,1.0,0.0,0.0,8111.669999999999,0.8113056469407657,0.0,0.0,0.8113056469407657,0.0,0.0,0.0,0.0,0.0,0.18869435305923432,0.0,0.0,0.18869435305923432
GDXJ,-794.77983734,1.0,0.0,0.0,1609.44,0.8136971329157968,0.0,0.0,0.8136971329157968,0.0,0.0,0.0,0.0,0.0,0.18630286708420318,0.0,0.0,0.18630286708420318
RGTI,2720.434454,1.0,0.0,0.0,10774.28,0.8240075790270905,0.0,0.0,0.8240075790270905,0.0,0.0,0.0,0.0,0.0,0.17599242097290946,0.0,0.0,0.17599242097290946
PONY,-1442.31749513,1.0,0.0,0.0,3516.9599999999996,0.8241854073972977,0.0,0.0,0.8241854073972977,0.0,0.0,0.0,0.0,0.0,0.17581459260270227,0.0,0.0,0.17581459260270227
UUUU,-3296.154388,1.0,0.0,0.0,11302.56,0.8243982940360414,0.0,0.0,0.8243982940360414,0.0,0.0,0.0,0.0,0.0,0.17560170596395863,0.0,0.0,0.17560170596395863
BBAI,1954.2934220000002,1.0,0.0,0.0,7375.200000000001,0.8276633912571862,0.0,0.0,0.8276633912571862,0.0,0.0,0.0,0.0,0.0,0.17233660874281376,0.0,0.0,0.17233660874281376
OKLO,-1202.874204,1.0,0.0,0.0,15916.660000000002,0.8278223783532475,0.0,0.0,0.8278223783532475,0.0,0.0,0.0,0.0,0.0,0.17217762164675254,0.0,0.0,0.17217762164675254
WDC,2456.1787139999997,1.0,0.0,0.0,6140.64,0.8286817698839208,0.0,0.0,0.8286817698839208,0.0,0.0,0.0,0.0,0.0,0.17131823011607916,0.0,0.0,0.17131823011607916
FLY,-2075.0889230000002,1.0,0.0,0.0,24078.7,0.8348589782608694,0.0,0.0,0.8348589782608694,0.0,0.0,0.0,0.0,0.0,0.1651410217391306,0.0,0.0,0.1651410217391306
IONQ,16721.446057060002,0.4307505803082027,0.5692494196917972,0.0,45480.78,0.2661107589603785,0.6809432328066932,0.0,0.2661107589603785,0.6809432328066932,0.0,0.0,0.0,0.0,0.16463982134782418,0.11169381311489601,0.0,0.16463982134782418
RCAT,4398.158819,1.0,0.0,0.0,25334.64,0.8383578153863643,0.0,0.0,0.8383578153863643,0.0,0.0,0.0,0.0,0.0,0.16164218461363566,0.0,0.0,0.16164218461363566
INTC,16586.268045,1.0,0.0,0.0,4561.82,0.8394244568965896,0.0,0.0,0.8394244568965896,0.0,0.0,0.0,0.0,0.0,0.16057554310341038,0.0,0.0,0.16057554310341038
QBTS,7204.7827714899995,0.6468082026191379,0.340000559974499,0.013191237406363177,12592.800000000001,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.14680820261913785,0.15999944002550098,0.013191237406363177,0.15999944002550098
ETHA,-7284.396351,1.0,0.0,0.0,9234.859999999999,0.8405939553550353,0.0,0.0,0.8405939553550353,0.0,0.0,0.0,0.0,0.0,0.15940604464496466,0.0,0.0,0.15940604464496466
MRVL,12151.097653,1.0,0.0,0.0,2107.76,0.841525171101074,0.0,0.0,0.841525171101074,0.0,0.0,0.0,0.0,0.0,0.15847482889892595,0.0,0.0,0.15847482889892595
OPEN,-4648.466284,1.0,0.0,0.0,8309.6,0.8423224124927794,0.0,0.0,0.8423224124927794,0.0,0.0,0.0,0.0,0.0,0.1576775875072206,0.0,0.0,0.1576775875072206
MSTR,-12013.976602,0.00740098263125649,0.8349699889832869,0.15762902838545664,55281.96,0.052964537920978196,0.9333373449256648,0.0,0.052964537920978196,0.9333373449256648,0.0,0.0,0.0,0.0,0.045563555289721704,0.09836735594237789,0.15762902838545664,0.15762902838545664
SMCI,14014.82128206,0.27358193912300655,0.7264180608769935,0.0,36643.2,0.11880108606726487,0.7083017541590255,0.0,0.11880108606726487,0.7083017541590255,0.0,0.0,0.0,0.0,0.15478085305574169,0.018116306717967934,0.0,0.15478085305574169
NU,-2543.51698963,1.0,0.0,0.0,119.7,0.8523829699415205,0.0,0.0,0.8523829699415205,0.0,0.0,0.0,0.0,0.0,0.14761703005847948,0.0,0.0,0.14761703005847948
RDW,7972.054992,1.0,0.0,0.0,7398.45,0.8536814895444317,0.0,0.0,0.8536814895444317,0.0,0.0,0.0,0.0,0.0,0.14631851045556832,0.0,0.0,0.14631851045556832
COIN,-17257.37236555,0.0019150234949826277,0.9857603250020992,0.012324651502918161,58826.4,0.13213884665209838,0.839511798095277,0.0,0.13213884665209838,0.839511798095277,0.0,0.0,0.0,0.0,0.13022382315711575,0.14624852690682222,0.012324651502918161,0.14624852690682222
ASML,1276.321125,0.8582250027398082,0.14177499726019188,0.0,1641.74,0.8802979875497948,0.0,0.0,0.8802979875497948,0.0,0.0,0.0,0.0,0.0,0.02207298480998665,0.14177499726019188,0.0,0.14177499726019188
LAC,81.90468300000003,1.0,0.0,0.0,2831.25,0.863421229548786,0.0,0.0,0.863421229548786,0.0,0.0,0.0,0.0,0.0,0.13657877045121403,0.0,0.0,0.13657877045121403
ALB,-380.59072593999997,1.0,0.0,0.0,1243.52,0.8639502605889733,0.0,0.0,0.8639502605889733,0.0,0.0,0.0,0.0,0.0,0.13604973941102672,0.0,0.0,0.13604973941102672
RIOT,-683.0700823400005,0.22121526282848328,0.7787847371715166,0.0,31342.86,0.0856430483239245,0.9118531740243232,0.0,0.0856430483239245,0.9118531740243232,0.0,0.0,0.0,0.0,0.13557221450455878,0.13306843685280656,0.0,0.13557221450455878
SOXX,4422.607368,1.0,0.0,0.0,3778.39,0.8652079752381305,0.0,0.0,0.8652079752381305,0.0,0.0,0.0,0.0,0.0,0.13479202476186947,0.0,0.0,0.13479202476186947
RKT,-2400.65286,1.0,0.0,0.0,3491.4,0.8659384464684653,0.0,0.0,0.8659384464684653,0.0,0.0,0.0,0.0,0.0,0.1340615535315347,0.0,0.0,0.1340615535315347
PLUG,9295.791337999999,1.0,0.0,0.0,3777.625,0.8659542362655902,0.0,0.0,0.8659542362655902,0.0,0.0,0.0,0.0,0.0,0.1340457637344098,0.0,0.0,0.1340457637344098
TDOG,-1487.290736,1.0,0.0,0.0,3334.584,0.8660926303071088,0.0,0.0,0.8660926303071088,0.0,0.0,0.0,0.0,0.0,0.1339073696928912,0.0,0.0,0.1339073696928912
TSUI,-5164.095234,1.0,0.0,0.0,8062.5797999999995,0.8666860553938333,0.0,0.0,0.8666860553938333,0.0,0.0,0.0,0.0,0.0,0.13331394460616675,0.0,0.0,0.13331394460616675
LUNR,-4927.182957,1.0,0.0,0.0,20140.96,0.8691555285269421,0.0,0.0,0.8691555285269421,0.0,0.0,0.0,0.0,0.0,0.1308444714730579,0.0,0.0,0.1308444714730579
ALAB,14210.59579299,1.0,0.0,0.0,12682.4,0.8696449371601589,0.0,0.0,0.8696449371601589,0.0,0.0,0.0,0.0,0.0,0.1303550628398411,0.0,0.0,0.1303550628398411
CRML,-3890.339328,1.0,0.0,0.0,82565.98,0.8717621133034454,0.0,0.0,0.8717621133034454,0.0,0.0,0.0,0.0,0.0,0.12823788669655456,0.0,0.0,0.12823788669655456
AFRM,803.18309632,1.0,0.0,0.0,2162.74,0.8736972076800263,0.0,0.0,0.8736972076800263,0.0,0.0,0.0,0.0,0.0,0.12630279231997366,0.0,0.0,0.12630279231997366
GLW,-247.50886586999997,1.0,0.0,0.0,1953.38,0.8749648567713397,0.0,0.0,0.8749648567713397,0.0,0.0,0.0,0.0,0.0,0.12503514322866027,0.0,0.0,0.12503514322866027
TER,2927.1202359999997,1.0,0.0,0.0,1789.65,0.8757201590478584,0.0,0.0,0.8757201590478584,0.0,0.0,0.0,0.0,0.0,0.12427984095214162,0.0,0.0,0.12427984095214162
SOUN,-159.595967,1.0,0.0,0.0,1921.3999999999999,0.8764356966679505,0.0,0.0,0.8764356966679505,0.0,0.0,0.0,0.0,0.0,0.12356430333204949,0.0,0.0,0.12356430333204949
AVGO,6422.14941672,1.0,0.0,0.0,2314.38,0.8764788169358532,0.0,0.0,0.8764788169358532,0.0,0.0,0.0,0.0,0.0,0.12352118306414683,0.0,0.0,0.12352118306414683
AVAV,-277.763698,1.0,0.0,0.0,4276.16,0.8774218640088305,0.0,0.0,0.8774218640088305,0.0,0.0,0.0,0.0,0.0,0.12257813599116951,0.0,0.0,0.12257813599116951
ARM,2545.5619572799997,1.0,0.0,0.0,3772.23,0.8795470157546066,0.0,0.0,0.8795470157546066,0.0,0.0,0.0,0.0,0.0,0.12045298424539341,0.0,0.0,0.12045298424539341
QUBT,7544.769032,1.0,0.0,0.0,10134.19,0.8836600282015632,0.0,0.0,0.8836600282015632,0.0,0.0,0.0,0.0,0.0,0.1163399717984368,0.0,0.0,0.1163399717984368
CIFR,4812.0191945999995,1.0,0.0,0.0,11449.5,0.8847674512098868,0.0,0.0,0.8847674512098868,0.0,0.0,0.0,0.0,0.0,0.11523254879011324,0.0,0.0,0.11523254879011324
MU,12858.091762920001,0.5657551540339356,0.43424484596606444,0.0,13824.16,0.4520226000386281,0.5021149771949978,0.0,0.4520226000386281,0.5021149771949978,0.0,0.0,0.0,0.0,0.11373255399530752,0.06787013122893332,0.0,0.11373255399530752
SOEZ,-2987.602821,1.0,0.0,0.0,4216.83,0.8895010410071071,0.0,0.0,0.8895010410071071,0.0,0.0,0.0,0.0,0.0,0.11049895899289286,0.0,0.0,0.11049895899289286
EOSE,3531.2534209999994,1.0,0.0,0.0,22075.44,0.8902461904088889,0.0,0.0,0.8902461904088889,0.0,0.0,0.0,0.0,0.0,0.10975380959111114,0.0,0.0,0.10975380959111114
GDX,55.31343700000002,1.0,0.0,0.0,3468.96,0.8911738489518473,0.0,0.0,0.8911738489518473,0.0,0.0,0.0,0.0,0.0,0.10882615104815274,0.0,0.0,0.10882615104815274
CLS,58.03963,1.0,0.0,0.0,7062.49,0.8915340394110292,0.0,0.0,0.8915340394110292,0.0,0.0,0.0,0.0,0.0,0.10846596058897084,0.0,0.0,0.10846596058897084
LMND,-263.283644,1.0,0.0,0.0,2109.86,0.893499545164134,0.0,0.0,0.893499545164134,0.0,0.0,0.0,0.0,0.0,0.10650045483586601,0.0,0.0,0.10650045483586601
APP,161.526313,1.0,0.0,0.0,5572.0,0.8942370316259869,0.0,0.0,0.8942370316259869,0.0,0.0,0.0,0.0,0.0,0.10576296837401311,0.0,0.0,0.10576296837401311
MP,57.60971800000004,1.0,0.0,0.0,2426.38,0.8953244845323074,0.0,0.0,0.8953244845323074,0.0,0.0,0.0,0.0,0.0,0.1046755154676926,0.0,0.0,0.1046755154676926
GEMI,-1735.517523,1.0,0.0,0.0,6725.294999999999,0.8957541158819057,0.0,0.0,0.8957541158819057,0.0,0.0,0.0,0.0,0.0,0.10424588411809432,0.0,0.0,0.10424588411809432
TTD,-221.991552,1.0,0.0,0.0,1316.7,0.8962842862838917,0.0,0.0,0.8962842862838917,0.0,0.0,0.0,0.0,0.0,0.10371571371610833,0.0,0.0,0.10371571371610833
BMNR,-4897.60484403,1.0,0.0,0.0,18253.2,0.897455928551706,0.0,0.0,0.897455928551706,0.0,0.0,0.0,0.0,0.0,0.10254407144829403,0.0,0.0,0.10254407144829403
