etf,underlying,pair_frac_merged
TXXS,TSUI,0.09999999953677101
SMZ,SMR,0.09999999935400991
FBYY,META,0.0999999986436163
XBTY,IBIT,0.0948264069953631
SNXX,SNDK,0.07463878297474938
RCAX,RCAT,0.06169511526438844
CRMU,CRML,0.05816498070051433
OPEG,OPEN,0.03180406183744091
FBL,META,0.026108602858357564
LITX,LITE,0.021027751394352447
RDWU,RDW,0.020480034160787884
CLSZ,CLSK,0.01919087062222041
LEUX,LEU,0.018341664653262594
NVTX,NVTS,0.015400564045589383
LACG,LAC,0.0150631317669076
UECG,UEC,0.01378030548338737
BITX,IBIT,0.012690170374219188
METU,META,0.012133027672244156
ZETX,ZETA,0.012016969623957567
BTCL,IBIT,0.010893227532045958
SMU,SMR,0.010714344497636044
URAA,URA,0.009509283875077986
BITU,IBIT,0.008678646863722363
FGRU,FIGR,0.008125148288186642
ONDG,ONDS,0.007520924388502863
ASTX,ASTS,0.006168723042614816
MRNX,MRNA,0.005307987438082247
ONDL,ONDS,0.005157228708501636
CLSX,CLSK,0.0045012340235943285
BMNG,BMNR,0.004288412055060578
OKLL,OKLO,0.0038567762954435907
USGG,USAR,0.0034716267775321765
OSCX,OSCR,0.002989226141412111
OPEX,OPEN,0.002936777357831901
CRCG,CRCL,0.002928685935895397
GLXU,GLXY,0.002697416467088827
SMYY,SMCI,0.002683966196718293
BEX,BE,0.002673477945800036
BMNU,BMNR,0.002111186834138996
SATG,SATS,0.0013429669120464634
CIFG,CIFR,0.0008537919591359788
WDCX,WDC,0.0006538144083428337
SOFA,SOFI,0.0004149476301511693
PLUL,PLUG,0.00041494736827882533
NEBX,NBIS,0.000414944090343183
BABU,BABA,0.00041493972793729445
BAIG,BBAI,0.00041493941387546034
CRCA,CRCL,0.000414938764623657
ETHU,ETHA,0.0004149387222110348
ASMU,ASML,0.00041493854771577394
COYY,COIN,0.0004149383979435609
MPL,MP,0.0004149383802700075
COPZ,COPX,0.00041493833006556023
FCXG,FCX,0.000414938325802861
SPXL,SPY,0.00041493828369808787
UUUG,UUUU,0.0004149382633232971
DNNG,DNN,0.0004149382497385305
QSU,QS,0.0004149382384859992
CWEB,KWEB,0.00041493822781633156
BULX,BULL,0.0004149382048676403
YINN,FXI,0.00041493819688854074
MEXX,EWW,0.0004149381894708465
URTY,IWM,0.0004149381812499111
TQQQ,QQQ,0.0004149381807023801
GOOX,GOOGL,0.0004149381776099345
NBIL,NBIS,0.0004149381760576801
ETU,ETHA,0.0004149381714399135
MPG,MP,0.00041493815575424485
NVDG,NVDA,0.0004149381553625986
CCUP,CRCL,0.00041493815516214594
NVDU,NVDA,0.00041493814549016446
ASTN,ASTS,0.0004149381402876753
NVDL,NVDA,0.00041493813812460957
BOEU,BA,0.00041493813154471794
ETHT,ETHA,0.00041493812935394954
PONX,PONY,0.00041493812855381706
BOEG,BA,0.0004149381248671066
NBIG,NBIS,0.0004149381233952145
