etf,weight
TXXS,0.09999999953677098
SMZ,0.09999999935400998
FBYY,0.09999999864361639
XBTY,0.09482640699536318
SNXX,0.07463878297474937
RCAX,0.06169511526438842
CRMU,0.05816498070051431
OPEG,0.0318040618374409
FBL,0.02610860285835756
LITX,0.021027751394352444
RDWU,0.02048003416078788
CLSZ,0.019190870622220423
LEUX,0.01834166465326259
NVTX,0.01540056404558938
LACG,0.015063131766907597
UECG,0.013780305483387366
BITX,0.012690170374219186
METU,0.012133027672244152
ZETX,0.012016969623957563
BTCL,0.010893227532045956
SMU,0.010714344497636042
URAA,0.009509283875077984
BITU,0.008678646863722361
FGRU,0.00812514828818664
ONDG,0.007520924388502861
ASTX,0.0061687230426148145
MRNX,0.005307987438082245
ONDL,0.005157228708501635
CLSX,0.004501234023594328
BMNG,0.004288412055060576
OKLL,0.00385677629544359
USGG,0.0034716267775321756
OSCX,0.00298922614141211
OPEX,0.002936777357831901
CRCG,0.0029286859358953967
GLXU,0.002697416467088826
SMYY,0.002683966196718295
BEX,0.002673477945800035
BMNU,0.0021111868341389954
SATG,0.0013429669120464632
CIFG,0.0008537919591359788
WDCX,0.0006538144083428336
SOFA,0.0004149476301511692
PLUL,0.0004149473682788252
NEBX,0.0004149440903431829
BABU,0.00041493972793729434
BAIG,0.00041493941387546024
CRCA,0.0004149387646236569
ETHU,0.0004149387222110347
ASMU,0.00041493854771577384
COYY,0.0004149383979435613
MPL,0.00041493838027000744
COPZ,0.0004149383300655602
FCXG,0.0004149383258028609
SPXL,0.0004149382836980878
UUUG,0.00041493826332329704
DNNG,0.00041493824973853037
QSU,0.00041493823848599913
CWEB,0.00041493822781633145
BULX,0.0004149382048676402
YINN,0.0004149381968885407
MEXX,0.0004149381894708464
URTY,0.00041493818124991097
TQQQ,0.00041493818070238
GOOX,0.00041493817760993447
NBIL,0.00041493817605768005
ETU,0.00041493817143991343
MPG,0.0004149381557542448
NVDG,0.00041493815536259855
CCUP,0.00041493815516214583
NVDU,0.00041493814549016435
ASTN,0.0004149381402876756
NVDL,0.00041493813812460946
BOEU,0.0004149381315447179
ETHT,0.00041493812935394943
PONX,0.00041493812855381696
BOEG,0.0004149381248671065
NBIG,0.0004149381233952144
GGLL,0.0004149381203635349
MSFU,0.0004149381155731936
SOLX,0.0004149381149526907
AAPB,0.000414938111880177
BABX,0.0004149381104043461
CIFU,0.00041493809991397033
UBRL,0.000414938098181842
WULX,0.0004149380859991594
COHX,0.0004149380754695381
GEVX,0.0004149380754217249
NVDB,0.0004149380656030917
AMZZ,0.0004149380595286511
NUGT,0.0004149380547818028
CWVX,0.0004149380484755491
LLYX,0.0004149380428478459
MUU,0.0004149380428275784
SOXL,0.00041493804092045247
CRWG,0.0004149380380602893
QUBX,0.0004149380378493163
XXRP,0.0004149380370935596
QBTX,0.0004149380355398758
IREG,0.00041493803524847786
LRCU,0.0004149380314298519
MTYY,0.00041493803046368404
COIA,0.00041493802967774464
AMZU,0.00041493802808832524
JNUG,0.00041493802222285025
UXRP,0.00041493801832079524
SBTU,0.00041493801831320567
PALU,0.00041493801734262864
AVGG,0.0004149380165020204
NUG,0.0004149380158614604
ARCX,0.00041493801460626125
KEEX,0.00041493801375428287
ASMG,0.0004149380111943929
AMDL,0.000414938006808695
AMUU,0.00041493800282567964
ETRL,0.00041493800024009175
PANG,0.0004149379985162775
TSMU,0.00041493799644986667
MULL,0.0004149379949637565
TXXD,0.0004149379924611134
TSMG,0.0004149379882102315
ELIL,0.0004149379834279345
SOLT,0.000414937980901107
MAAY,0.0004149379808631376
AMDG,0.0004149379792006055
CONL,0.00041493797736888915
TSLL,0.0004149379762260917
XRPT,0.00041493797615510866
TSLI,0.00041493797543855256
TSLR,0.00041493797285488285
AVL,0.00041493796895692624
HUTG,0.0004149379655533089
VRTL,0.0004149379617945932
INTW,0.000414937960982376
ROBN,0.00041493796056553135
TSLT,0.000414937957462348
GDXU,0.0004149379563995606
COZX,0.00041493795579592373
BEZ,0.00041493795464593434
NFLU,0.00041493795304532895
KORU,0.00041493795299756757
GUSH,0.00041493795229206843
MSTX,0.0004149379521562325
NFXL,0.0004149379495453514
HOOX,0.00041493794877284625
SOFX,0.0004149379485086502
AVGX,0.0004149379467326362
ANEL,0.0004149379412579476
RKLX,0.00041493794103698026
TSLG,0.00041493793783976027
COIG,0.000414937936680986
IOYY,0.0004149379359070773
RBLU,0.00041493793395858814
XRPK,0.0004149379324863826
RGTX,0.00041493793154631685
HOOG,0.00041493793104880944
CRMG,0.0004149379299579004
JOBX,0.00041493792365150005
UNHG,0.00041493792315111446
IRE,0.0004149379220320744
MSTU,0.0004149379208036747
GLGG,0.0004149379206228527
RDTL,0.0004149379171835655
RIOX,0.0004149379170619567
FLYT,0.00041493791680898636
CEGX,0.0004149379167988701
HMYY,0.0004149379166695346
AVGU,0.0004149379165163789
CRWU,0.0004149379163149706
